"","hydration","ambient.humidity","ambient.temp","bins10lfm","bins20lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","ignition","ignition.temp","ignition.temp.higher","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","month","mpa","pfg","prop.ignite","prop.new","prop.new.lfm","ros","round","RWC","RWD","sample","sample.length","sample.wt","site","spp","start.temp","temp.change","temp.max","temp.max.higher","temp.start.higher","ttfg","tti","ttms","video.notes...56","video.notes...57","water.wt","ww.flam.sample","year","year.month","fh_nas_imputed","flam.index","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","ignition_num"
"41","hydrated",58,24,"(130,140]","(120,140]","(135,140]",7.2546,8.2899,4.14050721235107,NA,NA,9.7028,428,0.854382240178093,5.8672942175667,5.35634364980698,1,"(130,140]",NA,1.3647252,1.593971631,0,NA,NA,"2020_September_ARPA_2.2",136.47252,136.47252,NA,136.47252,-0.56,"HP","2020_September_HP_ARPA_(130,140]","September",2.18,NA,60,NA,NA,NA,2,85.6179102223934,14.3820897776066,2.2,10,4.8462,2,"ARPA",236.3,NA,NA,NA,216.8,49,NA,NA,"gpe",NA,1.4129,0.705692787648927,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"42","hydrated",58,24,"(130,140]","(120,140]","(135,140]",7.1477,7.787,3.39486294703094,NA,NA,8.6711,338,0.898040617684031,8.80782716887231,5.35634364980698,1,"(130,140]",NA,1.382918817,1.593971631,0,NA,NA,"2020_September_ARPA_2.2",138.2918817,138.2918817,NA,138.2918817,-0.56,"HP","2020_September_HP_ARPA_(130,140]","September",2.46,NA,60,NA,NA,NA,4,86.7593117784917,13.2406882215083,2.2,10,3.7803,2,"ARPA",244.7,NA,NA,NA,220.5,121,NA,NA,"gpe",NA,0.884099999999999,0.385437052969058,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"43","hydrated",57,23,"(100,110]","(100,120]","(100,105]",7.2069,7.9554,3.82472911162673,NA,NA,8.7058,NA,0.913804590043419,10.6015458422175,5.35634364980698,0,"(100,110]",0,1.00253841,1.593971631,0,NA,NA,"2020_September_ARPA_2.2",100.253841,100.253841,"Mpa estimated",100.253841,-0.56,"HP","2020_September_HP_ARPA_(100,110]","September",5,NA,46,NA,NA,NA,8,62.8956243952123,37.1043756047877,2.2,10,4.1855,2,"ARPA",234.4,NA,NA,NA,193.8,NA,NA,NA,"NOGORI",NA,0.7504,0.360770888373269,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44","hydrated",51,26,"(90,100]","(80,100]","(90,95]",7.1475,7.53,3.01255404171107,11,NA,7.8828,NA,0.955244329426092,21.343537414966,5.35634364980698,0,"(90,100]",NA,0.9223529412,1.593971631,2,273.5,235.3,"2020_September_ARPA_2.2",92.23529412,92.23529412,"Mpa estimated",92.23529412,-0.56,"HP","2020_September_HP_ARPA_(90,100]","September",6,151,62,NA,NA,0.909090909090909,9,57.865078854719,42.134921145281,2.2,10,3.1537,2,"ARPA",256.7,16.7,273.4,235.3,221.5,NA,196,199,"gpe",NA,0.352799999999999,0.141145958288933,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"45","dry",57,24,"(50,60]","(40,60]","(55,60]",7.2256,7.8372,2.95262665234795,NA,NA,8.1944,337,0.956409255101045,21.9406494960806,5.35634364980698,1,"(50,60]",NA,0.5840418574,1.593971631,0,NA,NA,"2020_September_ARPA_2.2",58.40418574,58.40418574,NA,58.40418574,-0.56,"HP","2020_September_HP_ARPA_(50,60]","September",6.87,NA,50,NA,NA,NA,10,36.6406682554064,63.3593317445936,2.2,10,3.0872,2,"ARPA",249,NA,NA,NA,214.4,113,NA,NA,NA,NA,0.3572,0.134573347652055,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"46","hydrated",66,24,"(150,160]","(140,160]","(155,160]",7.2484,8.088,3.62323253150057,NA,NA,9.4284,310,0.857833778795978,6.03401969561325,6.03401969561325,1,"(150,160]",NA,1.596474512,1.818249813,0,NA,NA,"2020_September_ARPA_2.3",159.6474512,159.6474512,NA,159.6474512,-0.19,"HP","2020_September_HP_ARPA_(150,160]","September",0.19,NA,70,NA,NA,NA,1,87.8028145849726,12.1971854150274,2.3,10,4.2237,2,"ARPA",302.5,NA,NA,NA,239.7,128,NA,NA,"gpe",NA,1.3404,0.600467468499428,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"47","hydrated",56,24,"(100,110]","(100,120]","(105,110]",7.7985,8.7797,3.25397536418994,NA,NA,9.8369,386,0.892527117282884,8.30467272039349,6.03401969561325,1,"(100,110]",NA,1.077456176,1.818249813,0,NA,NA,"2020_September_ARPA_2.3",107.7456176,107.7456176,NA,107.7456176,-0.19,"HP","2020_September_HP_ARPA_(100,110]","September",3.19,NA,46,NA,NA,NA,5,59.2578736044121,40.7421263955879,2.3,10,3.6458,2,"ARPA",247.5,NA,NA,NA,219.4,115,NA,NA,"gpe",NA,1.0572,0.391824635810062,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"48","hydrated",52,25,"(90,100]","(80,100]","(95,100]",6.1478,6.8301,2.24658749299309,NA,NA,7.4926,346,0.911579425032699,10.3095849056604,6.03401969561325,1,"(90,100]",NA,0.9709805071,1.818249813,0,NA,NA,"2020_September_ARPA_2.3",97.09805071,97.09805071,NA,97.09805071,-0.19,"HP","2020_September_HP_ARPA_(90,100]","September",6.08,NA,62,NA,NA,NA,7,53.4019308104832,46.5980691895168,2.3,10,2.4645,2,"ARPA",251.2,NA,NA,NA,222,131,NA,NA,NA,NA,0.6625,0.217912507006914,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"49","moderate",56,23,"(70,80]","(60,80]","(70,75]",7.1955,7.7379,2.37200477239715,NA,NA,8.1238,323,0.952497599645486,20.0515677636694,6.03401969561325,1,"(70,80]",NA,0.7114675516,1.818249813,0,NA,NA,"2020_September_ARPA_2.3",71.14675516,71.14675516,NA,71.14675516,-0.19,"HP","2020_September_HP_ARPA_(70,80]","September",5.8,NA,78,NA,NA,NA,8,39.129252015493,60.870747984507,2.3,10,2.4903,2,"ARPA",262.9,NA,NA,NA,199.4,182,NA,NA,"gpe",NA,0.385899999999999,0.118295227602846,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"50","moderate",58,26,"(70,80]","(60,80]","(70,75]",7.2308,8.4021,4.21151078187251,22,26,9.2368,172,0.909633206305214,10.0660117407452,5.77254901960785,0,"(70,80]",0,0.7126269956,1.862572704,2,306.1,238.7,"2020_September_ARPA_2.4",71.26269956,71.26269956,NA,71.26269956,-0.52,"HP","2020_September_HP_ARPA_(70,80]","September",0.98,150,78,NA,NA,0.454545454545455,2,38.260358592692,61.739641407308,2.4,10,4.6299,2,"ARPA",283.4,45.7,329.1,254.5,236.9,69,69,74,"2nd ignition:13:02:27 to13:02:51 w/ max temps of323.8 and258.5 (flame ht for first flame)",NA,0.8347,0.41838921812749,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"51","hydrated",58,24,"(130,140]","(120,140]","(135,140]",7.2471,7.9465,2.1677056034386,NA,NA,8.9106,361,0.891803021120912,8.24240224043149,5.77254901960785,1,"(130,140]",NA,1.378467258,1.862572704,0,NA,NA,"2020_September_ARPA_2.4",137.8467258,137.8467258,NA,137.8467258,-0.52,"HP","2020_September_HP_ARPA_(130,140]","September",2.52,NA,60,NA,NA,NA,4,74.0087758743403,25.9912241256597,2.4,10,2.4307,2,"ARPA",254.8,NA,NA,NA,223.3,153,NA,NA,NA,NA,0.9641,0.262994396561399,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"52","hydrated",57,23,"(100,110]","(100,120]","(100,105]",7.1276,8.0237,2.10066925039444,NA,NA,8.9367,NA,0.897837009186836,8.78828039430449,5.77254901960785,0,"(100,110]",0,1.018859502,1.862572704,0,NA,NA,"2020_September_ARPA_2.4",101.8859502,101.8859502,NA,101.8859502,-0.52,"HP","2020_September_HP_ARPA_(100,110]","September",3.56,NA,46,NA,NA,NA,8,54.7017305585941,45.2982694414059,2.4,10,2.3397,2,"ARPA",249.8,NA,NA,NA,194.4,NA,NA,NA,"NOGORI",NA,0.913,0.239030749605559,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"53","hydrated",54,23,"(100,110]","(100,120]","(100,105]",NA,8.2229,3.64278805111039,NA,NA,8.5736,272,0.959095362508165,10.7813032647174,5.77254901960785,1,"(100,110]",NA,1.0125554253508,1.862572704,0,NA,NA,"2020_September_ARPA_2.4",NA,101.25554253508,NA,NA,-0.52,"HP","2020_September_HP_ARPA_(100,110]","September",4.11,NA,46,NA,NA,NA,11,54.3632698565951,45.6367301434049,2.4,10,3.79815,2,"ARPA",242.6,NA,NA,NA,204.6,213,NA,NA,"gpe",NA,0.7627,0.155361948889615,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"54","hydrated",60,26,"(160,170]","(160,180]","(165,170]",7.2239,7.7338,4.40343509510411,NA,NA,8.885,351,0.870433314575127,6.71803335649757,5.30209880529545,1,"(160,170]",NA,1.66225415977032,1.66225415977032,0,NA,NA,"2020_September_ARPA_2.5",225.7697588,166.225415977032,NA,NA,-0.21,"HP","2020_September_HP_ARPA_(160,170]","September",0.21,NA,60,NA,NA,NA,1,100,0,2.5,10,5.0589,2,"ARPA",292.8,NA,NA,NA,227.7,170,NA,NA,"gpe",NA,1.1512,0.655464904895892,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"55","hydrated",62,23,"(150,160]","(140,160]","(150,155]",7.2068,8.2103,4.21999054904291,NA,NA,9.7588,431,0.8413227036111,5.30209880529545,5.30209880529545,1,"(150,160]",NA,1.543099153,1.66225415977032,0,NA,NA,"2020_September_ARPA_2.5",154.3099153,154.3099153,NA,154.3099153,-0.21,"HP","2020_September_HP_ARPA_(150,160]","September",1.71,NA,70,NA,NA,NA,2,92.8317215469151,7.16827845308488,2.5,10,5.0159,2,"ARPA",243.1,NA,NA,NA,214.4,194,NA,NA,NA,NA,1.5485,0.795909450957086,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"56","hydrated",56,23,"(90,100]","(80,100]","(95,100]",7.2062,7.9262,2.87002133590178,NA,NA,8.6174,97,0.919790191937243,11.4673032407407,5.30209880529545,1,"(90,100]",NA,0.96,1.66225415977032,0,NA,NA,"2020_September_ARPA_2.5",96,96,NA,96,-0.21,"HP","2020_September_HP_ARPA_(90,100]","September",4.4,NA,62,NA,NA,NA,8,57.7529010444856,42.2470989555144,2.5,10,3.1203,2,"ARPA",245.8,NA,NA,NA,197.2,336,NA,NA,"gpe, did not look close to finishing glowing",NA,0.6912,0.25027866409822,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"57","hydrated",68,21,"(110,120]","(100,120]","(110,115]",7.2075,7.8507,2.80469768407305,NA,NA,8.5754,380,0.915490822585535,10.8330343590451,6.05259686727123,1,"(110,120]",NA,1.126710199,1.354625299,0,NA,NA,"2020_September_CADE_1.1",112.6710199,112.6710199,NA,112.6710199,-0.78,"HP","2020_September_HP_CADE_(110,120]","September",1.59,NA,85,NA,NA,NA,2,83.175044776718,16.824955223282,1.1,10,3.0636,1,"CADE",261.3,NA,NA,NA,206.1,92,NA,NA,"gpe",NA,0.7247,0.258902315926954,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"58","hydrated",56,23,"(100,110]","(100,120]","(105,110]",6.1372,6.6437,2.94333650075834,NA,NA,7.1867,313,0.924443764175491,12.2351749539595,7.32357521021488,1,"(100,110]",NA,1.072063179,1.282804811,0,NA,NA,"2020_September_CADE_1.5",107.2063179,107.2063179,NA,107.2063179,-0.54,"HP","2020_September_HP_CADE_(100,110]","September",1.64,NA,94,NA,NA,NA,4,83.5718084159882,16.4281915840118,1.5,10,3.1839,1,"CADE",254.2,NA,NA,NA,204.5,198,NA,NA,"gpe, sample not quite as ""full"" as the others",NA,0.543,0.240563499241655,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"59","hydrated",53,24,"(110,120]","(100,120]","(110,115]",6.1869,6.6525,3.32189917761327,NA,NA,7.1864,301,0.925706890793721,12.4601985390523,9.13646976418398,1,"(110,120]",NA,1.14669244,1.331157731,0,NA,NA,"2020_September_CADE_2.2",114.669244,114.669244,NA,114.669244,-0.31,"HP","2020_September_HP_CADE_(110,120]","September",1.78,NA,85,NA,NA,NA,5,86.1424918547087,13.8575081452913,2.2,10,3.5885,2,"CADE",255.7,NA,NA,NA,223,66,NA,NA,"gpe","A0187 empty",0.5339,0.266600822386731,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"60","hydrated",57,23,"(140,150]","(140,160]","(140,145]",7.203,7.9928,3.73330833917924,9,NA,9.1232,254,0.876096106629253,7.07077140835102,4.64007881021991,0,"(140,150]",0,1.431248417,1.431248417,3,242.7,211.8,"2020_September_CADE_2.3",143.1248417,143.1248417,NA,143.1248417,-0.5,"HP","2020_September_HP_CADE_(140,150]","September",1.19,245,100,NA,NA,1.11111111111111,2,100,0,2.3,10,4.2613,2,"CADE",237.9,8.90000000000001,246.8,239.8,219.9,68,68,70,"2nd ignition:21:47:05 to21:47:14 w max temps of248.5 and238.1; 3rd ignition:21:47:18 to21:47:23 w max temps of248 and236.4",NA,1.1304,0.527991660820765,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"61","hydrated",58,23,"(130,140]","(120,140]","(135,140]",6.1768,7.3007,2.83032625392998,21,32,8.8741,293,0.822697512987232,4.64007881021991,4.64007881021991,1,"(130,140]",107,1.399946614,1.431248417,2,246,220.9,"2020_September_CADE_2.3",139.9946614,139.9946614,NA,139.9946614,-0.5,"HP","2020_September_HP_CADE_(130,140]","September",1.86,165,100,NA,NA,0.476190476190476,5,97.8129720439719,2.18702795602812,2.3,10,3.4403,2,"CADE",218.8,19.2,238,215.3,193.9,368,475,479,NA,"B0195 empty",1.5734,0.609973746070024,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"62","hydrated",58,23,"(90,100]","(80,100]","(95,100]",7.2081,7.8606,3.06089245051838,12,24,8.488,99,0.926083883129123,12.528849218999,6.10230732254447,0,"(90,100]",0,0.961532567,1.315764595,2,237.7,211.2,"2020_September_CADE_2.4",96.1532567,96.1532567,NA,96.1532567,-0.47,"HP","2020_September_HP_CADE_(90,100]","September",2.1,87,100,NA,NA,0.833333333333333,2,73.0778568335014,26.9221431664986,2.4,10,3.3052,2,"CADE",238.5,3.19999999999999,241.7,224.7,219.8,50,50,92,"2nd ignition:21:42:49 to21:43:18 w\ max temps of243 and237.4; thermocoupler turned off at ignition, temps at ignition from2 seconds after ignition; flame spread took very long time (over course of two ignitions to spread to full length of sample)",NA,0.6274,0.244307549481621,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"63","hydrated",58,23,"(120,130]","(120,140]","(125,130]",6.1773,6.8327,3.58774355672452,16,31,7.6801,NA,0.889662895014388,8.06313429313193,6.10230732254447,0,"(120,130]",NA,1.29295087,1.315764595,2,207.8,197.1,"2020_September_CADE_2.4",129.295087,129.295087,NA,129.295087,-0.47,"HP","2020_September_HP_CADE_(120,130]","September",1.42,91,100,NA,NA,0.625,5,98.2661241162215,1.73387588377845,2.4,10,4.0327,2,"CADE",228.6,-16,212.6,211.5,195.4,NA,369,376,NA,NA,0.8474,0.444956443275478,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"64","hydrated",55,24,"(140,150]","(140,160]","(140,145]",7.2471,7.6984,2.24839813864236,6,15,8.338,NA,0.923290957064044,12.036272670419,6.73241866579034,0,"(140,150]",NA,1.417239087,1.417239087,2,288.5,249.1,"2020_September_CECO_1.1",141.7239087,141.7239087,NA,141.7239087,-0.362,"HP","2020_September_HP_CECO_(140,150]","September",0.362,NA,40,NA,NA,1.66666666666667,1,100,0,1.1,10,2.4352,1,"CECO",259.6,27,286.6,250.4,224.3,NA,535,NA,NA,NA,0.639599999999999,0.186801861357639,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"65","hydrated",56,24,"(120,130]","(120,140]","(120,125]",7.2174,8.1947,2.15161047609941,NA,NA,9.4119,277,0.870674359056089,6.73241866579034,6.73241866579034,1,"(120,130]",NA,1.245472219,1.417239087,0,NA,NA,"2020_September_CECO_1.1",124.5472219,124.5472219,NA,124.5472219,-0.362,"HP","2020_September_HP_CECO_(120,130]","September",0.818,NA,0,NA,NA,NA,2,87.8801770586504,12.1198229413496,1.1,10,2.4712,1,"CECO",243.5,NA,NA,NA,213.9,185,NA,NA,"gpe, sample glowed a bit, but mostly just turned black",NA,1.2172,0.319589523900594,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"66","hydrated",56,24,"(120,130]","(120,140]","(125,130]",7.2657,7.8735,1.76517114462992,NA,NA,8.6386,370,0.911432408029079,10.2908116586067,6.73241866579034,1,"(120,130]",NA,1.258802238,1.417239087,0,NA,NA,"2020_September_CECO_1.1",125.8802238,125.8802238,NA,125.8802238,-0.362,"HP","2020_September_HP_CECO_(120,130]","September",2.148,NA,0,NA,NA,NA,4,88.8207395312969,11.1792604687031,1.1,10,1.9367,1,"CECO",282.7,NA,NA,NA,237.5,248,NA,NA,"gpe",NA,0.7651,0.171528855370083,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"67","moderate",52,25,"(70,80]","(60,80]","(75,80]",6.1523,7.0483,1.84710297905353,NA,NA,7.734,364,0.911339539694854,10.2789849788537,6.73241866579034,1,"(70,80]",NA,0.7652901786,1.417239087,0,NA,NA,"2020_September_CECO_1.1",76.52901786,76.52901786,NA,76.52901786,-0.362,"HP","2020_September_HP_CECO_(70,80]","September",4.881,NA,10,NA,NA,NA,5,53.9986644187157,46.0013355812843,1.1,10,2.0268,1,"CECO",238.4,NA,NA,NA,227.7,88,NA,NA,"gpe",NA,0.6857,0.17969702094647,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"68","hydrated",63,22,"(110,120]","(100,120]","(110,115]",6.1484,6.4776,2.31530080782996,NA,NA,6.8455,128,0.946256664962384,17.6069584126121,6.73241866579034,1,"(110,120]",NA,1.117557716,1.417239087,0,NA,NA,"2020_September_CECO_1.1",111.7557716,111.7557716,NA,111.7557716,-0.362,"HP","2020_September_HP_CECO_(110,120]","September",2.62,NA,8,NA,NA,NA,6,78.854564924937,21.145435075063,1.1,10,2.4468,1,"CECO",278.6,NA,NA,NA,237.3,274,NA,NA,NA,NA,0.367900000000001,0.131499192170039,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"69","hydrated",63,23,"(90,100]","(80,100]","(90,95]",7.2472,7.7529,1.290860491919,NA,NA,8.2168,404,0.943542498296174,16.7124380254366,6.73241866579034,1,"(90,100]",NA,0.9173422978,1.417239087,0,NA,NA,"2020_September_CECO_1.1",91.73422978,91.73422978,NA,91.73422978,-0.362,"HP","2020_September_HP_CECO_(90,100]","September",4.09,NA,31,NA,NA,NA,7,64.7274201096036,35.2725798903964,1.1,10,1.3681,1,"CECO",251,NA,NA,NA,226.2,25,NA,NA,"gpe",NA,0.463899999999999,0.0772395080810044,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"70","hydrated",61,22,"(100,110]","(100,120]","(100,105]",7.2336,7.96,1.78664534388734,NA,NA,8.6918,331,0.915805701925953,10.8772888767423,6.73241866579034,1,"(100,110]",NA,1.007433921,1.417239087,0,NA,NA,"2020_September_CECO_1.1",100.7433921,100.7433921,NA,100.7433921,-0.362,"HP","2020_September_HP_CECO_(100,110]","September",3.11,NA,NA,NA,NA,NA,8,71.0842602522717,28.9157397477283,1.1,10,1.9509,1,"CECO",260.3,NA,NA,NA,226,111,NA,NA,"gpe",NA,0.731800000000001,0.164254656112658,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"71","moderate",64,23,"(70,80]","(60,80]","(75,80]",7.1827,7.9879,1.92773690020641,NA,NA,8.6238,536,0.926262204596582,12.5615662840069,6.73241866579034,1,"(70,80]",NA,0.7897416791,1.417239087,0,NA,NA,"2020_September_CECO_1.1",78.97416791,78.97416791,NA,78.97416791,-0.362,"HP","2020_September_HP_CECO_(70,80]","September",5.178,NA,10,NA,NA,NA,9,55.7239555657274,44.2760444342726,1.1,10,2.0812,1,"CECO",261.9,NA,NA,NA,224.3,9,NA,NA,"only small part glowed",NA,0.6359,0.153463099793594,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"72","dry",63,23,"(10,20]","(0,20]","(15,20]",7.2477,7.9363,1.14040616651964,NA,NA,8.0483,NA,0.986084017742877,70.8598214285719,6.73241866579034,0,"(10,20]",0,0.1626488527,1.417239087,0,NA,NA,"2020_September_CECO_1.1",16.26488527,16.26488527,NA,16.26488527,-0.362,"HP","2020_September_HP_CECO_(10,20]","September",10,NA,0,NA,NA,NA,12,11.4764582907669,88.5235417092331,1.1,10,1.1565,1,"CECO",281.2,NA,NA,NA,213.7,NA,NA,NA,"check upper cam for glow end",NA,0.111999999999999,0.0160938334803622,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"73","hydrated",54,25,"(120,130]","(120,140]","(120,125]",7.1912,7.6461,2.32743820771947,NA,NA,8.213,342,0.930975283087788,13.4875639442583,12.1228922983442,1,"(120,130]",NA,1.246207958,1.246207958,0,NA,NA,"2020_September_CECO_1.2",124.6207958,124.6207958,NA,124.6207958,-0.277,"HP","2020_September_HP_CECO_(120,130]","September",0.277,NA,0,NA,NA,NA,1,100,0,1.2,10,2.5,1,"CECO",285.8,NA,NA,NA,246.1,45,NA,NA,NA,NA,0.5669,0.172561792280531,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"74","hydrated",56,24,"(110,120]","(100,120]","(110,115]",7.2049,7.6775,1.58065350229909,NA,NA,8.1989,383,0.936406103257754,14.7247794399693,12.1228922983442,1,"(110,120]",NA,1.10325857,1.246207958,0,NA,NA,"2020_September_CECO_1.2",110.325857,110.325857,NA,110.325857,-0.277,"HP","2020_September_HP_CECO_(110,120]","September",1.01,NA,8,NA,NA,NA,2,88.5292509101438,11.4707490898562,1.2,10,1.688,1,"CECO",273.8,NA,NA,NA,236.8,44,NA,NA,"gpe, sample touching pilot flame",NA,0.5214,0.107346497700911,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"75","moderate",57,24,"(70,80]","(60,80]","(75,80]",7.2494,7.8021,1.2358016837962,NA,NA,8.2314,565,0.947846052919309,18.1740041928721,12.1228922983442,1,"(70,80]",NA,0.7767324046,1.246207958,0,NA,NA,"2020_September_CECO_1.2",77.67324046,77.67324046,NA,77.67324046,-0.277,"HP","2020_September_HP_CECO_(70,80]","September",3.449,NA,10,NA,NA,NA,3,62.3276716870396,37.6723283129604,1.2,10,1.3038,1,"CECO",277.8,NA,NA,NA,230,5,NA,NA,"gpe, glow start by touching pilot flame",NA,0.4293,0.0679983162038051,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"76","moderate",56,24,"(80,90]","(80,100]","(85,90]",7.2328,7.9805,2.13803644024633,15,14,8.6388,277,0.923797286660184,12.1228922983442,12.1228922983442,1,"(80,90]",259,0.8804333289,1.246207958,2,308.9,238.9,"2020_September_CECO_1.2",88.04333289,88.04333289,NA,88.04333289,-0.277,"HP","2020_September_HP_CECO_(80,90]","September",2.132,3,22,NA,NA,0.666666666666667,4,70.6489894602326,29.3510105397674,1.2,10,2.3144,1,"CECO",296,9.60000000000002,305.6,243.1,240,224,483,489,"gpe","ended on B0231",0.6583,0.176363559753669,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"77","moderate",NA,NA,"(70,80]","(60,80]","(75,80]",6.1715,6.6894,1.40530200364299,NA,NA,7.0821,NA,0.944550345236582,17.0343773873186,12.1228922983442,0,"(70,80]",0,0.7582544893,1.246207958,0,NA,NA,"2020_September_CECO_1.2",75.82544893,75.82544893,NA,75.82544893,-0.277,"HP","2020_September_HP_CECO_(70,80]","September",4.43,NA,10,NA,NA,NA,5,60.8449403995862,39.1550596004138,1.2,10,1.4878,1,"CECO",261.9,NA,NA,NA,NA,NA,NA,0,NA,"videos only shows blackened CECO for about14s€_",0.3927,0.0824979963570127,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"78","moderate",63,22,"(70,80]","(60,80]","(70,75]",6.1498,6.6396,1.8460095687216,NA,NA,6.9978,287,0.948812483923519,18.536013400335,12.1228922983442,1,"(70,80]",NA,0.7313189057,1.246207958,0,NA,NA,"2020_September_CECO_1.2",73.13189057,73.13189057,NA,73.13189057,-0.277,"HP","2020_September_HP_CECO_(70,80]","September",5.52,NA,10,NA,NA,NA,6,58.6835368050185,41.3164631949815,1.2,10,1.9456,1,"CECO",258.6,NA,NA,NA,223.8,155,NA,NA,"gpe",NA,0.3582,0.0995904312784017,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"79","moderate",63,22,"(70,80]","(60,80]","(70,75]",7.1913,7.9868,1.37103513188187,NA,NA,8.5569,NA,0.933375404644205,14.0094720224522,12.1228922983442,0,"(70,80]",0,0.7166561911,1.246207958,0,NA,NA,"2020_September_CECO_1.2",71.66561911,71.66561911,NA,71.66561911,-0.277,"HP","2020_September_HP_CECO_(70,80]","September",5.18,NA,10,NA,NA,NA,7,57.5069503046778,42.4930496953222,1.2,10,1.4689,1,"CECO",241.4,NA,NA,NA,227.2,NA,NA,NA,"glow start by touching pilot flame and almost immediately ends (otherwise NOGORI)",NA,0.570100000000001,0.0978648681181269,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"80","hydrated",61,23,"(90,100]","(80,100]","(95,100]",7.2493,7.9148,1.68531756367974,10,22,8.5506,NA,0.925642644960588,12.4485687323058,12.1228922983442,0,"(90,100]",NA,0.9553719008,1.246207958,2,253.7,227.6,"2020_September_CECO_1.2",95.53719008,95.53719008,NA,95.53719008,-0.277,"HP","2020_September_HP_CECO_(90,100]","September",2.89,NA,31,NA,NA,1,8,76.6623174460582,23.3376825539418,1.2,10,1.8207,1,"CECO",255.6,-2.40000000000001,253.2,226.8,226,NA,478,NA,"gpesample touching hot plate; check upper cam for start, ,",NA,0.6358,0.135382436320258,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
