hydration,bins10lfm,bins20lfm,bins5lfm,bottle_wt,dry_wt,dw_flam_sample,fd,fh,fh_old,fresh_wt,gd,gdw_gfw,gdw_gww,gdw_gww_saturated,glow_pre_ignition,gr,gti,gww_gdw,gww_gdw_saturated,ignition,ignition_num,ignition2,individual,lfm,lfm_NAs_imputed,lfm_notes,lfm_outliers_out,max_mpa_sample,model,model_spp_gr,model_spp_gr_sample,month,mpa,n,notes_flam,pfg,prop_ignite,prop_new,prop_new_flam,prop_new_lfm,ros,round,RWC,RWD,sample,sample_length,sample_wt,site,spp,start_temp,surface_temp_max_within_5_secs_of_flame_end,surface_temp_start,taller_temp_max,taller_temp_start,temp_at_ignition_lower,temp_at_ignition_taller,temp_change,total,ttfg,tti,water_wt,ww_flam_sample,year,year_month,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti
hydrated,"(160,170]","(160,180]","(160,165]",12.1787,14.3223,5.095295401086913,44,41,41,17.8303,169,0.8032562548022186,4.0827537058152785,1,1,"(160,170]",43,1.6364993468930766,1.6364993468930766,1,1,1,2021_August_ABCO_1.2,163.64993468930766,163.64993468930766,NA,163.64993468930766,1,HP,"2021_August_HP_ABCO_(160,170]","2021_August_HP_ABCO_(160,170]_1.2",August,0.82,6,sample touching pilot flame,82,33,NA,60,60,0.22727272727272727,2,100,0,1.2,NA,6.3433,1,ABCO,NA,352.4,267.7,277.1,212.2,276.7,210.5,64.90000000000003,2,91,134,3.508000000000001,1.248004598913087,2021,2021_August,2.9156342582374006,7.048614285714286,8.046638471884084,33.16785126215635,8.635416896656091,16.093276943768167,17.859612218084187,26.298769639816275,8.439157421732089
hydrated,"(140,150]","(140,160]","(145,150]",12.2831,13.8985,6.358537083653108,13,50,50,16.2875,72,0.8533231005372217,5.817706153202174,1,NA,"(140,150]",NA,1.4788906772316452,1.4788906772316452,1,1,1,2021_August_PIJE_1.2,147.88906772316452,147.88906772316452,NA,147.88906772316452,1,HP,"2021_August_HP_PIJE_(140,150]","2021_August_HP_PIJE_(140,150]_1.2",August,0.53,6,NA,59,50,NA,NA,80,0.7692307692307693,2,100,0,1.2,12,7.4515,1,PIJE,NA,435.3,222.9,282.6,181,236.8,177.2,101.60000000000002,3,174,174,2.389000000000001,1.0929629163468926,2021,2021_August,2.5600447372905912,15.214233333333334,7.863443956085885,11.323359296763675,2.04449542858233,9.278863868181345,27.36478496717888,27.36478496717888,NA
moderate,"(80,90]","(80,100]","(80,85]",7.1012,8.4825,3.232073138297873,17,29,29,9.588,314,0.8846996245306634,7.672998643147902,1,1,"(80,90]",25,0.800333019619199,1.4154804270462658,1,1,1,2021_August_CECO_1.2,80.0333019619199,80.0333019619199,NA,80.0333019619199,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_1.2",August,4.52,19,"sample being scorched by pilot flame -- why did we even use this sample, I think we should get rid of this",272,16,NA,NA,NA,0.5882352941176471,3,56.541440229539795,43.458559770460205,1.2,NA,3.6533,1,CECO,NA,268.1,264.1,227.7,216.7,256.4,219.4,11,3,1,26,1.1054999999999993,0.4212268617021273,2021,2021_August,8.450569187194928,3.6533,8.97256923315555,97.15126686933941,5.259781964263599,84.15651142821758,0.30939893907432936,8.044372415932562,7.734973476858234
hydrated,"(110,120]","(100,120]","(110,115]",11.9692,14.2865,10.111390537741615,21,60,above 56,16.8501,97,0.8478584696826724,5.57282727414573,1,NA,"(110,120]",NA,1.106287489751004,1.4788906772316452,1,1,1,2021_August_PIJE_1.2,110.6287489751004,110.6287489751004,NA,110.6287489751004,1,HP,"2021_August_HP_PIJE_(110,120]","2021_August_HP_PIJE_(110,120]_1.2",August,1.04,21,NA,76,71,NA,NA,NA,0.47619047619047616,3,74.80522440116249,25.19477559883751,1.2,15,11.9258,1,PIJE,NA,485.5,240.9,284.8,194.6,273,211.6,90.20000000000002,15,381,381,2.563600000000001,1.8144094622583857,2021,2021_August,1.666950218675315,15.214233333333334,5.933901947120424,9.59314148117802,2.0768656814921482,7.516275799685871,37.680277364214696,37.680277364214696,NA
hydrated,"(130,140]","(120,140]","(130,135]",7.2325,9.0567,4.517986019858501,18,51,51,11.4913,151,0.7881353719770609,3.7199950710588983,1,NA,"(130,140]",NA,1.3346124328472768,1.6364993468930766,1,1,1,2021_August_ABCO_1.2,133.4612432847277,133.4612432847277,NA,133.4612432847277,1,HP,"2021_August_HP_ABCO_(130,140]","2021_August_HP_ABCO_(130,140]_1.2",August,2.56,17,NA,133,71,NA,10,10,0.5555555555555556,4,81.5528851496985,18.447114850301503,1.2,NA,5.7325,1,ABCO,NA,408.4,273.4,287.1,207.6,306.1,212.2,79.50000000000003,12,283,283,2.4346000000000014,1.2145139801414988,2021,2021_August,1.8910786007493012,7.048614285714286,11.288215540250226,33.42197150152518,3.9840760730294917,29.43789542849569,62.63852937040812,62.63852937040812,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.1755,13.4695,4.8822812749688,25,44,44,15.1439,NA,0.8894340295432485,8.044374104156711,1,1,"(120,130]",107,1.293972179289026,1.554122524182408,1,1,1,2021_August_ARPA_1.2,129.3972179289026,129.3972179289026,NA,129.3972179289026,1,HP,"2021_August_HP_ARPA_(120,130]","2021_August_HP_ARPA_(120,130]_1.2",August,1.06,12,sample touching pilot flame,NA,17,NA,70,70,0.4,4,83.26062837096826,16.739371629031737,1.2,NA,5.4892,1,ARPA,NA,383.5,272.8,240.1,191.3,293.8,176.3,48.79999999999998,2,18,125,1.6744000000000003,0.6069187250312007,2021,2021_August,3.1150129907371054,4.8308,9.012180479151354,NA,5.120557090426906,NA,3.686801105107372,25.60278545213453,21.915984347027155
hydrated,"(90,100]","(80,100]","(95,100]",12.1154,17.1139,9.45096434331457,36,60,above 52,22.0113,109,0.7775051905157806,3.4944868705843937,1,NA,"(90,100]",NA,0.979773932179653,1.4788906772316452,1,1,1,2021_August_PIJE_1.2,97.9773932179653,97.9773932179653,NA,97.9773932179653,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_1.2",August,2.03,23,NA,73,65,NA,NA,NA,0.2777777777777778,4,66.25059899719597,33.749401002804035,1.2,14.5,12.1555,1,PIJE,NA,499.4,259.6,279.8,192,280,199.9,87.80000000000001,15,287,287,4.8973999999999975,2.7045356566854295,2021,2021_August,1.9532258638304758,15.214233333333334,6.348558498418507,11.533214605460287,3.809135099051104,7.724079506409184,30.36727148410186,30.36727148410186,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.0218,13.6371,4.682035122336227,14,46,46,16.2176,178,0.8408827446724546,5.284673512885099,1,1,"(150,160]",45,1.5975360614127416,1.6364993468930766,1,1,1,2021_August_ABCO_1.2,159.75360614127416,159.75360614127416,NA,159.75360614127416,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_1.2",August,0.48,9,NA,119,22,NA,25,25,0.7142857142857143,5,97.6191077891777,2.380892210822296,1.2,NA,5.568,1,ABCO,NA,352.1,289.7,259.9,222.8,323,246.3,37.099999999999966,2,222,267,2.5805000000000007,0.8859648776637723,2021,2021_August,1.9082529785831077,7.048614285714286,9.824787469139501,38.01765585884416,2.9901527079989787,25.41629801799132,47.41527865541238,57.02648378826624,9.611205132853861
hydrated,"(150,160]","(140,160]","(155,160]",7.1755,7.8267999999999995,3.5240523407625295,25,32,32,8.839,141,0.8854847833465324,7.732463939932813,1,NA,"(150,160]",NA,1.554122524182408,1.554122524182408,1,1,1,2021_August_ARPA_1.2,155.4122524182408,155.4122524182408,NA,155.4122524182408,1,HP,"2021_August_HP_ARPA_(150,160]","2021_August_HP_ARPA_(150,160]_1.2",August,0.58,8,sample barely touching pilot flame,116,12,NA,30,30,0.4,5,100,0,1.2,NA,3.9798,1,ARPA,NA,257.1,253.5,200.9,185.9,242.9,184.5,15,1,350,350,1.0122000000000009,0.4557476592374705,2021,2021_August,1.4964898916185996,4.8308,9.08045536947839,40.010756471764154,7.094105757404992,32.916650714359164,99.31748060366989,99.31748060366989,NA
hydrated,"(90,100]","(80,100]","(95,100]",7.2024,8.6335,6.22822840494173,NA,NA,NA,9.9965,NA,0.8636522782974041,6.334189288334558,1,NA,"(90,100]",NA,0.952414226818531,1.1221556221556224,1,1,1,2021_August_CADE_1.2,95.24142268185311,95.24142268185311,NA,95.24142268185311,1,HP,"2021_August_HP_CADE_(90,100]","2021_August_HP_CADE_(90,100]_1.2",August,2.97,13,NA,NA,46,NA,40,65,NA,5,84.87363142992378,15.126368570076224,1.2,NA,7.2115,1,CADE,NA,477.9,262,306.1,209.3,309,204.9,96.80000000000001,6,NA,NA,1.3629999999999995,0.9832715950582704,2021,2021_August,NA,5.6298125,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",12.1521,17.8305,16.968635924671034,55,60,above 56,23.8474,121,0.7476915722468697,2.9634030813209464,1,NA,"(100,110]",NA,1.0596118624964779,1.4788906772316452,1,1,1,2021_August_PIJE_1.2,105.96118624964778,105.96118624964778,NA,105.96118624964778,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_1.2",August,1.86,20,NA,66,70,NA,NA,NA,0.18181818181818182,5,71.64910015390585,28.35089984609415,1.2,16,22.6947,1,PIJE,NA,606.5,278.6,425.3,222,291.8,213.2,203.3,14,219,219,6.0169,5.726064075328967,2021,2021_August,2.3052392691455714,15.214233333333334,3.5359353731412684,7.130803002501557,3.2412740920461625,3.889528910455395,12.906164111965628,12.906164111965628,NA
dry,"(30,40]","(20,40]","(35,40]",7.1313,8.2879,2.8420228148590736,37,42,42,8.7031,181,0.9522928611644128,19.961223506743803,1,1,"(30,40]",3,0.358983226698944,1.2838409475465289,1,1,1,2021_August_QUKE_1.2,35.8983226698944,35.8983226698944,NA,35.8983226698944,1,HP,"2021_August_HP_QUKE_(30,40]","2021_August_HP_QUKE_(30,40]_1.2",August,2.59,11,sample being scorched by pilot flame,141,27,NA,NA,NA,0.2702702702702703,5,27.961658909927685,72.03834109007232,1.2,NA,2.9844,1,QUKE,NA,270.1,252.7,208.1,190.7,248.2,186.4,17.400000000000006,3,4,7,0.4151999999999987,0.14237718514092634,2021,2021_August,17.535142836492206,3.014333333333333,14.778206487438997,63.68703271967758,13.018896191315307,49.61255035068806,1.407448236898952,2.463034414573166,1.0555861776742141
hydrated,"(120,130]","(120,140]","(125,130]",12.1367,13.5207,5.7111260058823525,16,60,above 52,15.3,119,0.8837058823529411,7.59888720283257,1,NA,"(120,130]",NA,1.2856213872832374,1.6364993468930766,1,1,1,2021_August_ABCO_1.2,128.56213872832373,128.56213872832373,NA,128.56213872832373,1,HP,"2021_August_HP_ABCO_(120,130]","2021_August_HP_ABCO_(120,130]_1.2",August,2.79,13,NOGORI,103,85,NA,40,NA,0.625,6,78.55923619670321,21.44076380329679,1.2,NA,6.4627,1,ABCO,NA,377.8,281.9,292.5,197.9,301.9,205.9,94.6,11,458,458,1.779300000000001,0.7515739941176474,2021,2021_August,1.5176761148304747,7.048614285714286,10.50580917636927,20.836521533132387,2.801549113698472,18.034972419433913,80.19434337961877,80.19434337961877,NA
hydrated,"(110,120]","(100,120]","(110,115]",12.196,13.9978,6.357671666760301,NA,NA,NA,16.0197,NA,0.8737866501869573,6.923092141055442,1,NA,"(110,120]",NA,1.1221556221556224,1.1221556221556224,1,1,1,2021_August_CADE_1.2,112.21556221556224,112.21556221556224,NA,112.21556221556224,1,HP,"2021_August_HP_CADE_(110,120]","2021_August_HP_CADE_(110,120]_1.2",August,0.37,12,NA,NA,58,NA,30,20,NA,6,100,0,1.2,NA,7.276,1,CADE,NA,364.3,280.5,271.6,210.8,289.7,215.7,60.80000000000001,7,NA,NA,2.0219000000000005,0.9183283332396988,2021,2021_August,NA,5.6298125,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",12.1208,16.9479,15.930008108108106,71,60,above 52,21.7116,183,0.7805919416348864,3.557717740411865,1,NA,"(90,100]",NA,0.9868658200575912,1.4788906772316452,1,1,1,2021_August_PIJE_1.2,98.68658200575912,98.68658200575912,NA,98.68658200575912,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_1.2",August,2.37,23,sample falls off of mesh during burn,112,65,NA,NA,NA,0.14084507042253522,6,66.73014004692477,33.269859953075226,1.2,18.5,20.4076,1,PIJE,NA,341.2,267.5,280.2,207.1,262.1,210.4,73.1,15,488,488,4.7637,4.477591891891892,2021,2021_August,1.4719509102716999,15.214233333333334,3.7664764256749503,11.487753098308598,4.456997103715358,7.030755994593241,30.634008262156264,30.634008262156264,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.176,8.1021,7.809776161539299,21,60,above 52,9.199,112,0.8807587781280575,7.38636156440879,1,NA,"(110,120]",NA,1.1844293272864699,1.6364993468930766,1,1,1,2021_August_ABCO_1.2,118.442932728647,118.442932728647,NA,118.442932728647,1,HP,"2021_August_HP_ABCO_(110,120]","2021_August_HP_ABCO_(110,120]_1.2",August,3.05,20,NA,91,70,NA,10,NA,0.47619047619047616,7,72.37578979393608,27.62421020606392,1.2,NA,8.8671,1,ABCO,NA,326,241.8,322.4,192.7,257.3,183.3,129.7,14,178,178,1.0968999999999998,1.057323838460702,2021,2021_August,2.6389237380792383,7.048614285714286,7.682678576049491,14.341000008625716,2.688937501617322,11.652062507008395,22.791946442280157,22.791946442280157,NA
moderate,"(60,70]","(60,80]","(65,70]",7.2501,9.9883,3.5057187392788602,NA,NA,NA,11.7758,NA,0.8482056420795191,5.587860139860141,1,NA,"(60,70]",NA,0.6528011102183914,1.1221556221556224,1,1,1,2021_August_CADE_1.2,65.28011102183913,65.28011102183913,NA,65.28011102183913,1,HP,"2021_August_HP_CADE_(60,70]","2021_August_HP_CADE_(60,70]_1.2",August,1.06,10,NA,NA,70,NA,80,100,NA,7,58.17384837981589,41.82615162018411,1.2,NA,4.1331,1,CADE,NA,402,283.2,252.6,209.1,304.5,221.6,43.5,7,NA,NA,1.7874999999999996,0.6273812607211395,2021,2021_August,NA,5.6298125,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",12.1976,16.6741,11.570570744809833,30,60,above  52,21.4444,NA,0.7775503161664583,3.4953986122466074,1,NA,"(100,110]",NA,1.0656316318552446,1.4788906772316452,1,1,1,2021_August_PIJE_1.2,106.56316318552446,106.56316318552446,NA,106.56316318552446,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_1.2",August,2.66,20,NA,NA,70,NA,40,NA,0.3333333333333333,7,72.0561464252391,27.943853574760894,1.2,14.5,14.8808,1,PIJE,NA,478.9,274.1,335.6,215.4,285.8,225.8,120.20000000000002,14,431,431,4.770300000000002,3.3102292551901673,2021,2021_August,1.5641178699454694,15.214233333333334,5.185569607870378,NA,2.592784803935189,NA,37.249675016535555,37.249675016535555,NA
hydrated,"(110,120]","(100,120]","(110,115]",7.1733,8.2145,7.63458598305175,20,60,above 52,9.3815,124,0.8756062463358736,7.038988860325611,1,NA,"(110,120]",NA,1.120822128313487,1.6364993468930766,1,1,1,2021_August_ABCO_1.2,112.0822128313487,112.0822128313487,NA,112.0822128313487,1,HP,"2021_August_HP_ABCO_(110,120]","2021_August_HP_ABCO_(110,120]_1.2",August,3.48,20,NA,104,70,NA,30,NA,0.5,8,68.48900553742278,31.510994462577216,1.2,NA,8.7192,1,ABCO,NA,311.6,250.4,254.3,196.6,243.3,198.3,57.70000000000002,14,137,137,1.1670000000000016,1.084614016948251,2021,2021_August,3.155632464220669,7.048614285714286,7.858972331072809,16.241876150883805,2.619657443690936,13.622218707192868,17.944653489282913,17.944653489282913,NA
hydrated,"(90,100]","(80,100]","(90,95]",7.1214,8.5229,4.472941939843512,NA,NA,NA,9.841,NA,0.8660603597195408,6.466049616872774,1,NA,"(90,100]",NA,0.9404923296468068,1.1221556221556224,1,1,1,2021_August_CADE_1.2,94.04923296468068,94.04923296468068,NA,94.04923296468068,1,HP,"2021_August_HP_CADE_(90,100]","2021_August_HP_CADE_(90,100]_1.2",August,1.43,13,NA,NA,46,NA,NA,NA,NA,8,83.81122110676176,16.188778893238236,1.2,NA,5.1647,1,CADE,NA,402.6,285.4,268.7,213.9,319.8,230.8,54.79999999999998,6,NA,NA,1.3180999999999994,0.6917580601564879,2021,2021_August,NA,5.6298125,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",6.1874,6.8473,2.7736050131004366,31,24,24,7.4425,NA,0.9200268726906281,11.5042002688172,1,NA,"(90,100]",NA,0.9019548416426741,1.2838409475465289,1,1,1,2021_August_QUKE_1.2,90.19548416426741,90.19548416426741,NA,90.19548416426741,1,HP,"2021_August_HP_QUKE_(90,100]","2021_August_HP_QUKE_(90,100]_1.2",August,3.58,11,sample being scorched by pilot flame; flame did not spread full length of sample (only portion that was scorched by pilot flame burned),NA,27,NA,NA,NA,0.3225806451612903,8,70.25440677572605,29.745593224273946,1.2,NA,3.0147,1,QUKE,NA,287.2,266.4,208.5,219.5,265.6,213.7,-11,3,3,3,0.5952000000000002,0.24109498689956332,2021,2021_August,19.24201958283341,3.014333333333333,8.652998493528077,NA,11.176789720807099,NA,1.0816248116910097,1.0816248116910097,NA
moderate,"(70,80]","(60,80]","(75,80]",12.213,15.0295,3.774152506453638,NA,NA,NA,17.1996,NA,0.873828461127003,6.925717708861344,1,NA,"(70,80]",NA,0.7704952955796196,1.1221556221556224,1,1,1,2021_August_CADE_1.2,77.04952955796196,77.04952955796196,NA,77.04952955796196,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_1.2",August,3.52,24,NA,NA,67,NA,10,NA,NA,9,68.66207149588794,31.337928504112057,1.2,NA,4.3191,1,CADE,NA,476.4,271.3,291.5,200.9,244.2,197.9,90.6,16,NA,NA,2.1700999999999997,0.5449474935463616,2021,2021_August,NA,5.6298125,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(85,90]",12.2779,13.4446,2.834564013160173,32,37,37,14.4375,100,0.9312277056277056,13.540739248665517,1,1,"(80,90]",13,0.8510328276334976,1.2838409475465289,1,1,1,2021_August_QUKE_1.2,85.10328276334977,85.10328276334977,NA,85.10328276334977,1,HP,"2021_August_HP_QUKE_(80,90]","2021_August_HP_QUKE_(80,90]_1.2",August,3.72,9,sample being scorched by pilot flame,55,22,NA,NA,NA,0.3125,9,66.28802650825675,33.71197349174325,1.2,NA,3.0439,1,QUKE,NA,358.1,263.2,261.4,202.1,253.8,178.2,59.29999999999998,2,3,16,0.9929000000000006,0.20933598683982702,2021,2021_August,11.846280624281746,3.014333333333333,13.053153793041272,35.27879403524668,11.289214091278938,19.403336719385674,1.0583638210574005,5.644607045639469,4.586243224582068
hydrated,"(150,160]","(140,160]","(150,155]",12.2136,13.4955,1.889853012810988,15,32,32,15.4789,370,0.8718642797614817,6.80422506806494,1,1,"(150,160]",309,1.5472345736796935,1.5472345736796935,1,1,1,2021_August_CECO_1.3,154.72345736796936,154.72345736796936,NA,154.72345736796936,1,HP,"2021_August_HP_CECO_(150,160]","2021_August_HP_CECO_(150,160]_1.3",August,0.27,4,sample touching pilot flame,46,50,NA,NA,NA,0.6666666666666666,1,100,0,1.3,NA,2.1676,1,CECO,NA,302.6,266.4,228.4,206.7,261.3,205.6,21.700000000000017,2,1,310,1.9833999999999996,0.27774698718901214,2021,2021_August,1.6018098218274237,1.675375,16.93253379129356,195.7824219618318,7.937125214668857,24.340517324984496,0.5291416809779238,164.0339211031564,163.50477942217844
moderate,"(80,90]","(80,100]","(80,85]",12.311,13.6341,5.085743071211977,NA,NA,NA,14.7082,NA,0.9269727091010457,12.693510846289922,1,NA,"(80,90]",NA,0.8118056080417199,1.2843022733399214,1,1,1,2021_August_CADE_1.3,81.18056080417199,81.18056080417199,NA,81.18056080417199,1,HP,"2021_August_HP_CADE_(80,90]","2021_August_HP_CADE_(80,90]_1.3",August,3.79,10,NA,NA,60,NA,90,20,NA,10,63.209855257093054,36.790144742906946,1.3,NA,5.4864,1,CADE,NA,289.1,254.4,242.7,206.7,268.6,218.2,36,6,NA,NA,1.0740999999999996,0.40065692878802306,2021,2021_August,NA,8.745314285714286,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",7.2582,8.1652,1.2341024577009494,21,36,36,8.7236,85,0.9359897290109589,14.622492836676248,1,NA,"(60,70]",NA,0.6156560088202854,1.5472345736796935,1,1,1,2021_August_CECO_1.3,61.565600882028534,61.565600882028534,NA,61.565600882028534,1,HP,"2021_August_HP_CECO_(60,70]","2021_August_HP_CECO_(60,70]_1.3",August,7.56,10,NA,64,10,NA,NA,NA,0.47619047619047616,10,39.79073498571766,60.20926501428234,1.3,NA,1.3185,1,CECO,NA,355,211.8,279.7,174.8,255.3,219.4,104.89999999999998,1,373,373,0.5583999999999989,0.08439754229905061,2021,2021_August,1.4863894078847864,1.675375,29.170997736335117,68.87596687745791,17.016415346195487,51.85955153126243,302.24394876813886,302.24394876813886,NA
hydrated,"(90,100]","(80,100]","(90,95]",12.0338,17.9234,13.791442245060773,29,60,above 56,23.4399,NA,0.7646534328218124,3.249052841475573,1,NA,"(90,100]",NA,0.936651045911437,1.5536609251685007,1,1,1,2021_August_PIJE_1.3,93.6651045911437,93.6651045911437,NA,93.6651045911437,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_1.3",August,3.38,23,glow time ALMOST over,NA,65,NA,NA,NA,0.3448275862068966,10,60.28670932879731,39.71329067120269,1.3,15,18.0362,1,PIJE,NA,568.1,252.3,277.2,181.5,252.4,178.4,95.69999999999999,15,372,372,5.516500000000001,4.2447577549392275,2021,2021_August,1.688300300337483,13.70266,4.350523965068862,NA,2.1027532497832833,NA,26.973248583426944,26.973248583426944,NA
moderate,"(70,80]","(60,80]","(70,75]",6.1945,7.2344,7.442865865667715,NA,NA,NA,7.9817,NA,0.9063733289900647,9.68071724876221,1,NA,"(70,80]",NA,0.7186267910375996,1.2843022733399214,1,1,1,2021_August_CADE_1.3,71.86267910375996,71.86267910375996,NA,71.86267910375996,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_1.3",August,5.22,24,NA,NA,67,NA,90,70,NA,11,55.954646032725485,44.045353967274515,1.3,NA,8.2117,1,CADE,NA,371.1,265,314.1,223.3,246.7,194,90.80000000000001,16,NA,NA,0.7473000000000001,0.7688341343322858,2021,2021_August,NA,8.745314285714286,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",7.3874,10.0834,5.0326977867470575,NA,NA,NA,12.0411,NA,0.8374151863201866,5.150635950349898,1,NA,"(70,80]",NA,0.7261498516320483,1.2843022733399214,1,1,1,2021_August_CADE_1.3,72.61498516320482,72.61498516320482,NA,72.61498516320482,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_1.3",August,5.36,24,NA,NA,67,NA,30,20,NA,12,56.54041627938903,43.45958372061097,1.3,NA,6.0098,1,CADE,NA,385.1,262.2,294.9,193.8,282.8,199.8,101.09999999999997,16,NA,NA,1.9577000000000009,0.9771022132529428,2021,2021_August,NA,8.745314285714286,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(80,85]",12.0558,18.2111,11.401758137949482,47,51,51,23.1766,107,0.7857537343700111,3.6675259289094733,1,NA,"(80,90]",NA,0.806703166376944,1.5536609251685007,1,1,1,2021_August_PIJE_1.3,80.6703166376944,80.6703166376944,NA,80.6703166376944,1,HP,"2021_August_HP_PIJE_(80,90]","2021_August_HP_PIJE_(80,90]_1.3",August,3.71,4,thermocouple off during ignition,60,100,NA,40,40,0.2127659574468085,12,51.922729941184166,48.077270058815834,1.3,17,14.5106,1,PIJE,NA,NA,258.5,NA,192.1,NA,NA,NA,4,130,130,4.965500000000002,3.108841862050518,2021,2021_August,3.143303369879506,13.70266,4.4729943735828055,9.384517607320788,4.122171285458664,5.2623463218621245,11.401750364034603,11.401750364034603,NA
moderate,"(70,80]","(60,80]","(70,75]",12.1866,14.5194,6.427767074749417,NA,NA,NA,16.2222,NA,0.8950327329215518,8.52677942212825,1,NA,"(70,80]",NA,0.7299382716049394,1.2843022733399214,1,1,1,2021_August_CADE_1.3,72.99382716049394,72.99382716049394,NA,72.99382716049394,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_1.3",August,4.96,24,NA,NA,67,NA,70,80,NA,14,56.83539512132777,43.16460487867223,1.3,NA,7.1816,1,CADE,NA,469,267.1,344.1,238.8,321.2,194.6,105.30000000000001,16,NA,NA,1.7028000000000016,0.7538329252505838,2021,2021_August,NA,8.745314285714286,NA,NA,NA,NA,NA,NA,NA
