model.spp.gr.sample,model.spp.bins5lfm_gr.sample,model.spp.bins5lfm_gr.sample_nodate,model.spp.bins10lfm_gr.sample_nodate,individual,sample,round,year.month.spp,model.spp.gr,model.spp.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,prop.ignite,ros,bins5lfm_gr,individual.bins5lfm_gr,prop.ignite.bins5,individual.bins5lfm_gr_nodate,prop.ignite.bins5_nodate,bins10lfm_gr,individual.bins10lfm_gr_nodate,prop.ignite.bins10_nodate,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
"2019_December_EPI_CEME_(70,80]_4","2019_December_EPI_CEME_(75,80]_4","EPI_CEME_(75,80]_4","EPI_CEME_(70,80]_4",2019_December_CEME_4,4,4,2019_December_CEME,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(75,80]","EPI_CEME_(75,80]","EPI_CEME_(70,80]",CEME,EPI,8.87,77.59403372,0,13,12,33,45,10,150,107,1,267.4,288.6,277.85,100,0.573,1,2019_December,2019,December,0.3084,0.5477,0.2393,St. Marys,77.59403372,77.59403372,"(70,80]",2019_December,3.69,Wet,100,1,"(75,80]","2019_December_EPI_CEME_(75,80]_4",100,"EPI_CEME_(75,80]_4",89,"(70,80]","EPI_CEME_(70,80]_4",85,moderate,"(75,80]","(70,80]","(60,80]",21.200000000000045,0.5630819791856857,0.7759403372,1.2887588800668617,0.3226459740733979,0.25035402592660205,0.25035402592660205,0.3226459740733979,1.6225527521008252,0.4787172011661808,47.82219476040698,52.17780523959302,-0.043,45,33,150,10,107,13,288.6,NA,8.665235348749052,0.5233976525821596,40.29184011154797,464.90584744093815,30.993723162729207,331.6328378412025,37.19246779527505,139.47175423228143,102.2792864370064,77.59403372,-0.8664338022696082,-0.7288927267845081,1.1690267338962164,-0.4807829148727033,-0.26493895918604765,-1.0451559886944413,-0.011523264025171426,-0.007820036867413303
"2019_December_EPI_CEME_(20,30]_6","2019_December_EPI_CEME_(25,30]_6","EPI_CEME_(25,30]_6","EPI_CEME_(20,30]_6",2019_December_CEME_6,6,4,2019_December_CEME,"2019_December_EPI_CEME_(20,30]","2019_December_EPI_CEME_(25,30]","EPI_CEME_(25,30]","EPI_CEME_(20,30]",CEME,EPI,10,28.49525435,0,12,13,26,39,5,142,111,1,276.9,282.1,277.85,100,0.532,1,2019_December,2019,December,0.4689,0.6025,0.1336,St. Marys,28.49525435,28.49525435,"(20,30]",2019_December,3.69,Wet,50,2,"(25,30]","2019_December_EPI_CEME_(25,30]_6",50,"EPI_CEME_(25,30]_6",67,"(20,30]","EPI_CEME_(20,30]_6",67,dry,"(25,30]","(20,30]","(20,40]",5.2000000000000455,0.7782572614107883,0.2849525435,3.5097305389221556,0.41403286307053944,0.1179671369294606,0.1179671369294606,0.41403286307053944,1.708897828952057,0.5435865504358656,16.674638979133157,83.32536102086684,-0.043,39,26,142,5,111,12,282.1,NA,9.033331507404863,0.5233976525821596,28.98320657690291,342.96794449335107,12.076336073709545,268.0946608363519,31.398473791644815,94.19542137493444,62.79694758328963,28.49525435,-0.6751926908727893,-0.28805961142389447,0.834296907748973,-0.8153985277105001,-0.6033041750489858,0.20710417912068735,-1.0630275202735961e-4,-0.005789302071122382
"2019_December_EPI_CEME_(190,200]_8","2019_December_EPI_CEME_(195,200]_8","EPI_CEME_(195,200]_8","EPI_CEME_(190,200]_8",2019_December_CEME_8,8,4,2019_December_CEME,"2019_December_EPI_CEME_(190,200]","2019_December_EPI_CEME_(195,200]","EPI_CEME_(195,200]","EPI_CEME_(190,200]",CEME,EPI,3.19,198.1234307,0,9,11,35,46,5,103,63,1,258.9,297.2,277.85,100,0.524,1,2019_December,2019,December,0.1892,0.564,0.3748,St. Marys,NA,162.6224218483605,"(190,200]",2019_December,3.69,Wet,67,2,"(195,200]","2019_December_EPI_CEME_(195,200]_8",100,"EPI_CEME_(195,200]_8",100,"(190,200]","EPI_CEME_(190,200]_8",67,hydrated,"(195,200]","(190,200]","(180,200]",38.30000000000001,0.33546099290780146,1.6262242184836049,0.5048025613660619,0.17578156028368797,0.34821843971631206,0.34821843971631206,0.17578156028368797,1.7181569442508005,0.3264283327764784,94.64934061612848,5.350659383871516,-0.043,46,35,103,5,63,9,297.2,NA,7.967542329190602,0.5233976525821596,51.19990962348498,585.9545212465503,28.44439423526943,358.39936736439483,62.57766731759275,261.68842696447877,199.110759646886,162.6224218483605,-0.3068216489566485,1.7059934799932552,0.40936191933696836,0.41032443764184995,0.06292931394324941,-0.6843044463815177,-0.013993356012925784,-0.0010201696850362027
"2019_December_EPI_CEME_(70,80]_4","2019_December_EPI_CEME_(70,75]_4","EPI_CEME_(70,75]_4","EPI_CEME_(70,80]_4",2019_December_CEME_4,4,5,2019_December_CEME,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(70,75]","EPI_CEME_(70,75]","EPI_CEME_(70,80]",CEME,EPI,8.01,74.32401727,0,13,16,41,57,7,148,100,1,269.9,276.9,277.85,100,0.534,1,2019_December,2019,December,0.4401,0.7672,0.3271,St. Marys,74.32401727,74.32401727,"(70,80]",2019_December,3.69,Wet,100,1.4285714285714286,"(70,75]","2019_December_EPI_CEME_(70,75]_4",100,"EPI_CEME_(70,75]_4",79,"(70,80]","EPI_CEME_(70,80]_4",85,moderate,"(70,75]","(70,80]","(60,80]",7,0.5736444212721585,0.7432401727,1.3454601039437482,0.30632612095933265,0.22767387904066735,0.22767387904066735,0.30632612095933265,1.6225527521008252,0.4787172011661808,45.80684182610879,54.19315817389121,-0.043,57,41,148,7,100,13,276.9,NA,7.885987565588167,0.5233976525821596,42.43843117030774,483.14521640042653,22.85146293785801,326.4494705408287,52.2319152865326,186.07619820827236,133.8442829217398,74.32401727,-1.8953323814880685,0.07647608858349633,0.7901490514490431,-0.36440557733011736,-0.8357067446177308,-1.4572286050883585,-0.0139349465402303,-0.009482575213789392
"2019_December_EPI_CEME_(100,110]_5","2019_December_EPI_CEME_(105,110]_5","EPI_CEME_(105,110]_5","EPI_CEME_(100,110]_5",2019_December_CEME_5,5,5,2019_December_CEME,"2019_December_EPI_CEME_(100,110]","2019_December_EPI_CEME_(105,110]","EPI_CEME_(105,110]","EPI_CEME_(100,110]",CEME,EPI,4.74,107.6876144,0,9,38,10,48,7,153,136,1,256.1,291.6,277.85,100,0.667,1,2019_December,2019,December,0.3278,0.6808,0.353,St. Marys,107.6876144,107.6876144,"(100,110]",2019_December,3.69,Wet,75,1.4285714285714286,"(105,110]","2019_December_EPI_CEME_(105,110]_5",60,"EPI_CEME_(105,110]_5",67,"(100,110]","EPI_CEME_(100,110]_5",62,hydrated,"(105,110]","(100,110]","(100,120]",35.5,0.4814923619271445,1.076876144,0.9286118980169972,0.3211554054054054,0.34584459459459466,0.34584459459459466,0.3211554054054054,1.624141315,0.6157099697885197,66.3043378094227,33.695662190577295,-0.043,48,10,153,7,136,9,291.6,NA,7.831493863764901,0.5233976525821596,28.023816035850288,476.4048726094549,21.79630136121689,423.470997875071,118.32277881803456,149.46035219120154,31.137573373166987,107.6876144,-1.6054691000738346,-2.0038704584992857,-2.2775713155403072,-1.3806081464018578,-0.42468090242485346,0.5091234724266491,0.004637123042161795,-0.0013409121790059486
"2019_December_EPI_CEME_(110,120]_6","2019_December_EPI_CEME_(115,120]_6","EPI_CEME_(115,120]_6","EPI_CEME_(110,120]_6",2019_December_CEME_6,6,5,2019_December_CEME,"2019_December_EPI_CEME_(110,120]","2019_December_EPI_CEME_(115,120]","EPI_CEME_(115,120]","EPI_CEME_(110,120]",CEME,EPI,3.752,118.5678601,0,9,32,11,43,8,145,126,1,273.8,285.5,277.85,100,0.594,1,2019_December,2019,December,0.3003,0.6563,0.356,St. Marys,118.5678601,118.5678601,"(110,120]",2019_December,3.69,Wet,100,1.25,"(115,120]","2019_December_EPI_CEME_(115,120]_6",100,"EPI_CEME_(115,120]_6",71,"(110,120]","EPI_CEME_(110,120]_6",81,hydrated,"(115,120]","(110,120]","(100,120]",11.699999999999989,0.4575651378942557,1.185678601,0.8435393258426968,0.27179369190918784,0.32220630809081213,0.32220630809081213,0.27179369190918784,1.708897828952057,0.5435865504358656,69.38265008664037,30.617349913359632,-0.043,43,11,145,8,126,9,285.5,NA,8.189999955089379,0.5233976525821596,33.11335129516948,533.4928819777306,29.43409004015065,463.5869181323727,117.7363601606026,158.20823396580974,40.471873805207146,118.5678601,-1.0049096828968405,-1.6020412287580403,-1.6685342837050448,-1.4047770726322915,-0.09162425421100401,0.38737568176572423,0.001269181965490196,-2.1523827360256376e-4
"2019_December_EPI_CEME_(350,360]_7","2019_December_EPI_CEME_(355,360]_7","EPI_CEME_(355,360]_7","EPI_CEME_(350,360]_7",2019_December_CEME_7,7,5,2019_December_CEME,"2019_December_EPI_CEME_(350,360]","2019_December_EPI_CEME_(355,360]","EPI_CEME_(355,360]","EPI_CEME_(350,360]",CEME,EPI,2.85,355.8661033,0,11,11,17,28,9,132,106,1,276.1,285.1,277.85,100,0.566,1,2019_December,2019,December,0.1539,0.7014,0.5475,St. Marys,NA,222.8744652781568,"(350,360]",2019_December,3.69,Wet,100,1.1111111111111112,"(355,360]","2019_December_EPI_CEME_(355,360]_7",100,"EPI_CEME_(355,360]_7",100,"(350,360]","EPI_CEME_(350,360]_7",100,hydrated,"(355,360]","(350,360]","(340,360]",9,0.21941830624465355,2.2287446527815677,0.28109589041095895,0.1241907613344739,0.441809238665526,NA,NA,2.9613415191393515,0.2205005959475566,75.26131783102488,24.738682168975117,-0.043,28,17,132,9,106,11,285.1,NA,10.191081621566578,0.5233976525821596,88.57341626543784,1062.880995185254,72.46915876263097,853.5256476487647,88.57341626543784,225.45960503929632,136.8861887738585,222.8744652781568,0.5739398944470206,-0.6880452076957433,0.7591445940441681,-1.049048297499089,0.28210996509355607,0.31493872588861654,-0.0023808763174998915,-0.0011349069249373886
"2019_December_EPI_CEME_(120,130]_8","2019_December_EPI_CEME_(120,125]_8","EPI_CEME_(120,125]_8","EPI_CEME_(120,130]_8",2019_December_CEME_8,8,5,2019_December_CEME,"2019_December_EPI_CEME_(120,130]","2019_December_EPI_CEME_(120,125]","EPI_CEME_(120,125]","EPI_CEME_(120,130]",CEME,EPI,6.9,122.6254407,0,2,7,46,53,1,129,82,1,272.1,281,277.85,100,0.443,1,2019_December,2019,December,0.3073,0.684,0.3768,St. Marys,122.6254407,122.6254407,"(120,130]",2019_December,3.69,Wet,86,10,"(120,125]","2019_December_EPI_CEME_(120,125]_8",86,"EPI_CEME_(120,125]_8",89,"(120,130]","EPI_CEME_(120,130]_8",80,hydrated,"(120,125]","(120,130]","(120,140]",8.899999999999977,0.4492690058479532,1.226254407,0.815552016985138,0.1990261695906433,0.24397383040935677,0.24397383040935677,0.1990261695906433,1.7181569442508005,0.3264283327764784,71.37033733171018,28.629662668289825,-0.043,53,46,129,1,82,2,281,NA,6.281180416249137,0.5233976525821596,10.048929766942695,648.1559699678038,5.024464883471348,412.0061204446505,35.17125418429943,266.2966388239814,231.125384639682,122.6254407,-2.427888274758913,2.2355785970967537,1.1561550911761975,0.3802469615710713,0.8353332771618776,0.16351558663355398,-0.01719826603416208,-0.004273048838353596
"2019_December_EPI_CEME_(120,130]_9","2019_December_EPI_CEME_(120,125]_9","EPI_CEME_(120,125]_9","EPI_CEME_(120,130]_9",2019_December_CEME_9,9,5,2019_December_CEME,"2019_December_EPI_CEME_(120,130]","2019_December_EPI_CEME_(120,125]","EPI_CEME_(120,125]","EPI_CEME_(120,130]",CEME,EPI,3.36,123.4106208,0,9,16,28,44,10,149,111,1,262.3,289.7,277.85,100,0.506,1,2019_December,2019,December,0.2674,0.5974,0.33,St. Marys,123.4106208,123.4106208,"(120,130]",2019_December,3.69,Wet,86,1,"(120,125]","2019_December_EPI_CEME_(120,125]_9",86,"EPI_CEME_(120,125]_9",89,"(120,130]","EPI_CEME_(120,130]_9",80,hydrated,"(120,125]","(120,130]","(120,140]",27.399999999999977,0.44760629394040846,1.234106208,0.8103030303030303,0.22648878473384668,0.2795112152661533,0.2795112152661533,0.22648878473384668,1.741025006,0.5195018796992481,70.88388758041766,29.116112419582336,-0.043,44,28,149,10,111,9,289.7,NA,8.113222544380951,0.5233976525821596,39.73706693943434,657.8692193306352,44.15229659937149,490.0904922530235,70.64367455899438,194.27010503723457,123.62643047824017,123.4106208,-1.0798088681918792,-0.816249139543777,0.45541035356600196,-0.6004279959169008,0.4409395619747768,-0.5000189085996901,-0.011669143297236497,-0.004519955677368622
"2019_December_EPI_CEME_(80,90]_4","2019_December_EPI_CEME_(80,85]_4","EPI_CEME_(80,85]_4","EPI_CEME_(80,90]_4",2019_December_CEME_4,4,6,2019_December_CEME,"2019_December_EPI_CEME_(80,90]","2019_December_EPI_CEME_(80,85]","EPI_CEME_(80,85]","EPI_CEME_(80,90]",CEME,EPI,6.33,83.05626182,0,12,15,29,44,2,106,75,1,275.6,278.5,277.85,100,0.479,1,2019_December,2019,December,0.3835,0.702,0.3185,St. Marys,83.05626182,83.05626182,"(80,90]",2019_December,3.69,Wet,75,5,"(80,85]","2019_December_EPI_CEME_(80,85]_4",67,"EPI_CEME_(80,85]_4",41,"(80,90]","EPI_CEME_(80,90]_4",53,moderate,"(80,85]","(80,90]","(80,100]",2.8999999999999773,0.5462962962962964,0.8305626182,1.2040816326530612,0.261675925925926,0.217324074074074,0.217324074074074,0.261675925925926,1.6225527521008252,0.4787172011661808,51.18863575465367,48.81136424534633,-0.043,44,29,106,2,75,12,278.5,NA,8.59505855350578,0.5233976525821596,45.85824988500052,405.0812073175046,7.643041647500087,286.61406178125327,57.32281235625065,168.1469162450019,110.82410388875128,83.05626182,-0.26319436647670474,1.4716758399573524,0.09430944625374144,-0.368768529744382,-0.9362508589285482,-0.19073347612431915,-0.003281054733775643,-0.0018270987003729498
"2019_December_EPI_CEME_(60,70]_5","2019_December_EPI_CEME_(65,70]_5","EPI_CEME_(65,70]_5","EPI_CEME_(60,70]_5",2019_December_CEME_5,5,6,2019_December_CEME,"2019_December_EPI_CEME_(60,70]","2019_December_EPI_CEME_(65,70]","EPI_CEME_(65,70]","EPI_CEME_(60,70]",CEME,EPI,8.77,68.22791427,0,12,20,20,40,11,149,118,1,267.2,277.7,277.85,100,0.6,1,2019_December,2019,December,0.4783,0.8046,0.3263,St. Marys,68.22791427,68.22791427,"(60,70]",2019_December,3.69,Wet,100,0.9090909090909092,"(65,70]","2019_December_EPI_CEME_(65,70]_5",100,"EPI_CEME_(65,70]_5",86,"(60,70]","EPI_CEME_(60,70]_5",88,moderate,"(65,70]","(60,70]","(60,80]",10.5,0.594456872980363,0.6822791427,1.465828991725406,0.3566741237882178,0.2433258762117822,0.2433258762117822,0.3566741237882178,1.624141315,0.6157099697885197,42.008607034296155,57.991392965703845,-0.043,40,20,149,11,118,12,277.7,NA,8.938998471613253,0.5233976525821596,33.64415638720468,417.7482751411248,30.840476688270957,330.83420447417933,56.07359397867447,112.14718795734892,56.07359397867447,68.22791427,-0.5115632779934564,-1.4453441817049923,0.04763666910318287,-1.3024084181949558,-0.03747079921682005,-0.5062081651423749,-0.006558884535693199,-0.003641933370791023
"2019_December_EPI_CEME_(70,80]_6","2019_December_EPI_CEME_(75,80]_6","EPI_CEME_(75,80]_6","EPI_CEME_(70,80]_6",2019_December_CEME_6,6,6,2019_December_CEME,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(75,80]","EPI_CEME_(75,80]","EPI_CEME_(70,80]",CEME,EPI,7.59,75.76363879,M,19,14,19,33,7,135,109,1,275.8,294.9,277.85,100,0.584,1,2019_December,2019,December,0.3749,0.6589,0.284,St. Marys,75.76363879,75.76363879,"(70,80]",2019_December,3.69,Wet,100,1.4285714285714286,"(75,80]","2019_December_EPI_CEME_(75,80]_6",100,"EPI_CEME_(75,80]_6",89,"(70,80]","EPI_CEME_(70,80]_6",85,moderate,"(75,80]","(70,80]","(60,80]",19.09999999999997,0.5689786006981332,0.7576363879,1.3200704225352111,0.3322835028077098,0.25171649719229017,0.25171649719229017,0.3322835028077098,1.708897828952057,0.5435865504358656,44.33479726313441,55.66520273686559,-0.043,33,19,135,7,109,19,294.9,NA,10.762573167409272,0.5233976525821596,57.18008820617005,406.27957409647144,21.066348286483706,328.03313760381764,42.13269657296741,99.31278477913746,57.18008820617005,75.76363879,0.6977649155553723,-1.0669681512527782,0.7897928003064176,-0.875709535174266,-1.6403049465396426,-0.23551427113799356,0.006876076700716008,-0.006627151943874806
"2019_December_EPI_CEME_(110,120]_9","2019_December_EPI_CEME_(110,115]_9","EPI_CEME_(110,115]_9","EPI_CEME_(110,120]_9",2019_December_CEME_9,9,6,2019_December_CEME,"2019_December_EPI_CEME_(110,120]","2019_December_EPI_CEME_(110,115]","EPI_CEME_(110,115]","EPI_CEME_(110,120]",CEME,EPI,4.61,112.8454819,0,4,15,26,41,13,150,111,1,275.5,284.2,277.85,100,0.536,1,2019_December,2019,December,0.3492,0.7432,0.394,St. Marys,112.8454819,112.8454819,"(110,120]",2019_December,3.69,Wet,100,0.7692307692307693,"(110,115]","2019_December_EPI_CEME_(110,115]_9",100,"EPI_CEME_(110,115]_9",89,"(110,120]","EPI_CEME_(110,120]_9",81,hydrated,"(110,115]","(110,120]","(100,120]",8.699999999999989,0.46986006458557594,1.128454819,0.8862944162436548,0.25184499461786874,0.2841550053821313,0.2841550053821313,0.25184499461786874,1.741025006,0.5195018796992481,64.8155434362555,35.184456563744504,-0.043,41,26,150,13,111,4,284.2,NA,7.4005408393421375,0.5233976525821596,15.882785385785844,595.6044519669691,51.61905250380399,440.7472944555571,59.56044519669691,162.7985502043049,103.23810500760798,112.8454819,-1.1174323403919397,-0.8938626750197362,0.36371989186691045,-0.7690763144462242,1.8279783786867974,-0.37099556206169904,-0.019635984295543155,-8.826819373657334e-4
"2019_December_EPI_CEME_(100,110]_1","2019_December_EPI_CEME_(100,105]_1","EPI_CEME_(100,105]_1","EPI_CEME_(100,110]_1",2019_December_CEME_1,1,7,2019_December_CEME,"2019_December_EPI_CEME_(100,110]","2019_December_EPI_CEME_(100,105]","EPI_CEME_(100,105]","EPI_CEME_(100,110]",CEME,EPI,1.19,101.4208107,Missing lower video,10.25,17,18,35,14,106,74,1,269.3,292.1,277.85,100,0.48,1,2019_December,2019,December,0.4786,0.964,0.4854,St. Marys,101.4208107,101.4208107,"(100,110]",2019_December,3.69,Wet,75,0.7142857142857143,"(100,105]","2019_December_EPI_CEME_(100,105]_1",100,"EPI_CEME_(100,105]_1",57,"(100,110]","EPI_CEME_(100,110]_1",62,hydrated,"(100,105]","(100,110]","(100,120]",22.80000000000001,0.4964730290456432,1.014208107,0.9859909353110836,0.2383070539419087,0.24169294605809125,0.24169294605809125,0.2383070539419087,2.000691043929707,0.36760619293370383,50.6928898430973,49.3071101569027,-0.043,35,18,106,14,74,NA,292.1,NA,9.1479583995124,0.5233976525821596,43.01173561777406,444.8042902911269,58.74773645354506,310.523749825881,71.33653712216186,146.86934113386263,75.53280401170079,101.4208107,1.117847256049805,-0.19795819343675247,-0.39509467013633703,-0.5826204118293309,0.9307166088850818,-1.1291041662524945,-0.01711427835285026,0.004089876659107487
"2019_December_EPI_CEME_(110,120]_2","2019_December_EPI_CEME_(110,115]_2","EPI_CEME_(110,115]_2","EPI_CEME_(110,120]_2",2019_December_CEME_2,2,7,2019_December_CEME,"2019_December_EPI_CEME_(110,120]","2019_December_EPI_CEME_(110,115]","EPI_CEME_(110,115]","EPI_CEME_(110,120]",CEME,EPI,0.56,114.5088018,Missing lower video,10.25,26,24,50,6,131,101,1,271.8,267.4,277.85,100,0.453,1,2019_December,2019,December,0.7044,1.511,0.8066,St. Marys,114.5088018,114.5088018,"(110,120]",2019_December,3.69,Wet,100,1.6666666666666667,"(110,115]","2019_December_EPI_CEME_(110,115]_2",100,"EPI_CEME_(110,115]_2",89,"(110,120]","EPI_CEME_(110,120]_2",81,hydrated,"(110,115]","(110,120]","(100,120]",-4.400000000000034,0.4661813368630046,1.145088018,0.8732953136622862,0.21118014559894113,0.24181985440105888,0.24181985440105888,0.21118014559894113,2.368532388127186,0.3141559424678274,48.3458881010037,51.6541118989963,-0.043,50,24,131,6,101,NA,267.4,NA,7.900509526851619,0.5233976525821596,48.53675979306359,620.3234666235444,28.411761830086,478.2646574731144,123.11763459703934,236.76468191738337,113.647047320344,114.5088018,-1.2354759324658906,-0.03751084538967925,-0.9300749259900207,-1.1198549723058828,-0.47638137314469875,-0.45318353106707215,-0.006559437744118601,-0.001774584896089032
"2019_December_EPI_CEME_(70,80]_4","2019_December_EPI_CEME_(70,75]_4","EPI_CEME_(70,75]_4","EPI_CEME_(70,80]_4",2019_December_CEME_4,4,7,2019_December_CEME,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(70,75]","EPI_CEME_(70,75]","EPI_CEME_(70,80]",CEME,EPI,6.98,71.96629977,0,11,12,21,33,14,125,90,1,264.3,281.7,277.85,100,0.556,1,2019_December,2019,December,0.368,0.6328,0.2648,St. Marys,71.96629977,71.96629977,"(70,80]",2019_December,3.69,Wet,100,0.7142857142857143,"(70,75]","2019_December_EPI_CEME_(70,75]_4",100,"EPI_CEME_(70,75]_4",79,"(70,80]","EPI_CEME_(70,80]_4",85,moderate,"(70,75]","(70,80]","(60,80]",17.399999999999977,0.5815423514538558,0.7196629977000001,1.3897280966767371,0.32333754740834386,0.2326624525916562,0.2326624525916562,0.32333754740834386,1.6225527521008252,0.4787172011661808,44.3537503953696,55.6462496046304,-0.043,33,21,125,14,90,11,281.7,NA,9.511531209374205,0.5233976525821596,34.020175164216454,386.5928995933688,43.2984047544573,278.3468877072255,37.112918360963405,102.06052549264936,64.94760713168596,71.96629977,0.7517976969204676,-0.624187333002467,0.5764876446942804,-0.9115495077218642,0.84714932255688,-0.9717521678116876,-0.01577764001618226,4.469383578190392e-4
"2019_December_EPI_CEME_(80,90]_5","2019_December_EPI_CEME_(85,90]_5","EPI_CEME_(85,90]_5","EPI_CEME_(80,90]_5",2019_December_CEME_5,5,7,2019_December_CEME,"2019_December_EPI_CEME_(80,90]","2019_December_EPI_CEME_(85,90]","EPI_CEME_(85,90]","EPI_CEME_(80,90]",CEME,EPI,5.69,87.08450877,0,4,19,23,42,13,92,56,1,272.4,267.3,277.85,100,0.602,1,2019_December,2019,December,0.4077,0.7627,0.355,St. Marys,87.08450877,87.08450877,"(80,90]",2019_December,3.69,Wet,75,0.7692307692307693,"(85,90]","2019_December_EPI_CEME_(85,90]_5",83,"EPI_CEME_(85,90]_5",67,"(80,90]","EPI_CEME_(80,90]_5",53,moderate,"(85,90]","(80,90]","(80,100]",-5.099999999999966,0.5345483151960141,0.8708450877,1.1484507042253522,0.32179808574800045,0.28020191425199953,0.28020191425199953,0.32179808574800045,1.624141315,0.6157099697885197,53.61880026431075,46.38119973568925,-0.043,42,23,92,13,56,4,267.3,NA,7.327378263818746,0.5233976525821596,12.430154737254696,285.893558956858,40.39800289607776,174.02216632156572,59.04323500195979,130.5166247411743,71.4733897392145,87.08450877,0.34500565095090235,1.189060995561464,-0.990258862589229,-0.6977548969614868,1.9606928252853428,-1.250936027723129,-0.028454228605485243,0.008670426098618261
"2019_December_EPI_CEME_(70,80]_6","2019_December_EPI_CEME_(75,80]_6","EPI_CEME_(75,80]_6","EPI_CEME_(70,80]_6",2019_December_CEME_6,6,7,2019_December_CEME,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(75,80]","EPI_CEME_(75,80]","EPI_CEME_(70,80]",CEME,EPI,7.09,79.50880308,0,12,24,26,50,4,139,109,1,276.2,269.8,277.85,100,0.597,1,2019_December,2019,December,0.338,0.6067,0.2687,St. Marys,79.50880308,79.50880308,"(70,80]",2019_December,3.69,Wet,100,2.5,"(75,80]","2019_December_EPI_CEME_(75,80]_6",100,"EPI_CEME_(75,80]_6",89,"(70,80]","EPI_CEME_(70,80]_6",85,moderate,"(75,80]","(70,80]","(60,80]",-6.399999999999977,0.5571122465798583,0.7950880308000001,1.2579084480833644,0.33259601120817534,0.26440398879182464,0.26440398879182464,0.33259601120817534,1.708897828952057,0.5435865504358656,46.52636438116197,53.47363561883803,-0.043,50,26,139,4,109,12,269.8,NA,8.16169425669036,0.5233976525821596,36.079807320626806,417.9244347972605,12.026602440208936,327.7249164956935,72.15961464125361,150.3325305026117,78.17291586135808,79.50880308,-1.447395582693424,-0.14079629043966574,-0.4774035782654776,-1.0731407396231551,-1.0507280952154443,-0.21803152078387156,-0.0013434655421802888,-0.004861059184799163
"2019_December_EPI_CEME_(90,100]_7","2019_December_EPI_CEME_(90,95]_7","EPI_CEME_(90,95]_7","EPI_CEME_(90,100]_7",2019_December_CEME_7,7,7,2019_December_CEME,"2019_December_EPI_CEME_(90,100]","2019_December_EPI_CEME_(90,95]","EPI_CEME_(90,95]","EPI_CEME_(90,100]",CEME,EPI,6.2,91.05380452,0,7,10,19,29,4,120,97,1,252.5,262.8,277.85,100,0.559,1,2019_December,2019,December,0.3141,0.6001,0.286,St. Marys,91.05380452,91.05380452,"(90,100]",2019_December,3.69,Wet,71,2.5,"(90,95]","2019_December_EPI_CEME_(90,95]_7",75,"EPI_CEME_(90,95]_7",60,"(90,100]","EPI_CEME_(90,100]_7",70,hydrated,"(90,95]","(90,100]","(80,100]",10.300000000000011,0.5234127645392435,0.9105380452,1.0982517482517482,0.2925877353774371,0.26641226462256296,0.26641226462256296,0.2925877353774371,2.9613415191393515,0.2205005959475566,30.747485195987384,69.25251480401262,-0.043,29,19,120,4,97,7,262.8,NA,9.236768670577668,0.5233976525821596,23.924447793308993,410.1333907424399,13.671113024747996,331.5244908501389,34.17778256186999,99.11556942942296,64.93778686755297,91.05380452,0.07438299452687774,0.7068612068203411,0.6116836029732743,-1.2699513107243665,0.5065099381219099,1.0609195333227361,-0.0016099954311739606,0.001452257666887724
