model.spp.gr.sample,model.spp.bins5lfm_gr.sample,model.spp.bins5lfm_gr.sample_nodate,model.spp.bins10lfm_gr.sample_nodate,individual,sample,round,year.month.spp,model.spp.gr,model.spp.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,prop.ignite,ros,bins5lfm_gr,individual.bins5lfm_gr,prop.ignite.bins5,individual.bins5lfm_gr_nodate,prop.ignite.bins5_nodate,bins10lfm_gr,individual.bins10lfm_gr_nodate,prop.ignite.bins10_nodate,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1...90,PC2...91,PC3...92,PC4...93,PC5...94,PC6...95,PC7...96,PC8...97,PC1...98,PC2...99,PC3...100,PC4...101,PC5...102,PC6...103,PC7...104,PC8...105
"2020_January_EPI_CEME_(140,150]_6","2020_January_EPI_CEME_(140,145]_6","EPI_CEME_(140,145]_6","EPI_CEME_(140,150]_6",2020_January_CEME_6,6,3,2020_January_CEME,"2020_January_EPI_CEME_(140,150]","2020_January_EPI_CEME_(140,145]","EPI_CEME_(140,145]","EPI_CEME_(140,150]",CEME,EPI,2.36,143.8328236,0,8,15,28,43,12,130,90,1,272.5,259.6,277.85,100,0.471,1,2020_January,2020,January,0.2943,0.7176,0.4233,St. Marys,143.8328236,143.8328236,"(140,150]",2020_January,5.82,Wet,67,0.8333333333333334,"(140,145]","2020_January_EPI_CEME_(140,145]_6",100,"EPI_CEME_(140,145]_6",100,"(140,150]","EPI_CEME_(140,150]_6",64,hydrated,"(140,145]","(140,150]","(140,160]",-12.899999999999975,0.41011705685618727,1.438328236,0.6952515946137491,0.1931651337792642,0.2778348662207358,0.2778348662207358,0.1931651337792642,1.9952672321401497,0.45719424460431646,72.08699731199567,27.91300268800433,-0.043,43,28,130,12,90,8,259.6,NA,8.016366953707092,0.5233976525821596,41.415341596490435,672.9993009429695,62.12301239473565,465.92259296051736,77.65376549341957,222.60746108113608,144.9536955877165,143.8328236,-0.5412418720565796,0.0414627789081357,0.3091070412380038,-1.1203477169102969,1.0026446611607571,-1.1118935520940747,-0.02115163019342943,-2.5722646186689815e-5,-0.15607418173539442,0.31921461379389127,-0.5018324829852575,-1.123410748916035,0.8435527881956156,-1.1341012200610134,-0.029572638615747188,-0.0047993114509389395
"2020_January_EPI_CEME_(140,150]_6","2020_January_EPI_CEME_(140,145]_6","EPI_CEME_(140,145]_6","EPI_CEME_(140,150]_6",2020_January_CEME_6,6,3,2020_January_CEME,"2020_January_EPI_CEME_(140,150]","2020_January_EPI_CEME_(140,145]","EPI_CEME_(140,145]","EPI_CEME_(140,150]",CEME,EPI,2.36,143.8328236,0,12.5,24,15,39,18,187,154,1,251.5,270,277.85,100,0.471,1,2020_January,2020,January,0.2943,0.7176,0.4233,St. Marys,143.8328236,143.8328236,"(140,150]",2020_January,5.82,Wet,67,0.5555555555555556,"(140,145]","2020_January_EPI_CEME_(140,145]_6",100,"EPI_CEME_(140,145]_6",100,"(140,150]","EPI_CEME_(140,150]_6",64,hydrated,"(140,145]","(140,150]","(140,160]",18.5,0.41011705685618727,1.438328236,0.6952515946137491,0.1931651337792642,0.2778348662207358,0.2778348662207358,0.1931651337792642,1.9952672321401497,0.45719424460431646,72.08699731199567,27.91300268800433,-0.043,39,15,187,18,154,12.5,270,NA,9.11284198269232,0.5233976525821596,64.7114712445163,968.083609817964,93.18451859210349,797.2453257324408,124.2460247894713,201.89979028289088,77.65376549341957,143.8328236,-0.9607545396960592,-3.743578482007873,0.1286339685115938,-2.165877773643415,0.5274649341536831,-0.9208025972722904,-0.01002246453981681,-0.00617923461163201,-0.15117116823270288,-3.251075916710963,0.41197037285084964,-2.1421466307349317,0.07316098439380304,-1.5021834906628548,-0.016402965403105263,-0.008094952148548301
"2020_January_EPI_CEME_(140,150]_2","2020_January_EPI_CEME_(140,145]_2","EPI_CEME_(140,145]_2","EPI_CEME_(140,150]_2",2020_January_CEME_2,2,4,2020_January_CEME,"2020_January_EPI_CEME_(140,150]","2020_January_EPI_CEME_(140,145]","EPI_CEME_(140,145]","EPI_CEME_(140,150]",CEME,EPI,3.64,141.6280864,0,13.5,11,32,43,9,130,89,1,275.4,274.9,277.85,100,0.6,1,2020_January,2020,January,0.2592,0.6263,0.3671,St. Marys,141.6280864,141.6280864,"(140,150]",2020_January,5.82,Wet,67,1.1111111111111112,"(140,145]","2020_January_EPI_CEME_(140,145]_2",100,"EPI_CEME_(140,145]_2",100,"(140,150]","EPI_CEME_(140,150]_2",64,hydrated,"(140,145]","(140,150]","(140,160]",-0.5,0.4138591729203257,1.416280864,0.7060746390629257,0.2483155037521954,0.35168449624780457,0.35168449624780457,0.2483155037521954,1.890806373835132,0.3372372372372372,74.90353764396036,25.09646235603964,-0.043,43,32,130,9,89,13.5,274.9,NA,8.901744116765329,0.5233976525821596,54.36631944444445,523.5275205761318,36.24421296296297,358.4149948559671,44.29848251028807,173.16679526748973,128.86831275720166,141.6280864,-0.26004376325834017,0.15038264450917607,1.0254008855190966,-0.6455981089366709,-0.3582823879261166,-1.1620273677708772,-0.01264703611126685,-0.00492192670250973,0.09865740610051918,0.36232206783711096,-1.232846029317486,-0.5047640972997063,-0.4205984082235204,-1.13450604045484,-0.01846630288252571,0.006610146387930366
"2020_January_EPI_CEME_(150,160]_5","2020_January_EPI_CEME_(155,160]_5","EPI_CEME_(155,160]_5","EPI_CEME_(150,160]_5",2020_January_CEME_5,5,4,2020_January_CEME,"2020_January_EPI_CEME_(150,160]","2020_January_EPI_CEME_(155,160]","EPI_CEME_(155,160]","EPI_CEME_(150,160]",CEME,EPI,3.55,158.8868576,0,7.5,26,29,55,8,134,97,1,278.6,276.7,277.85,100,0.546,1,2020_January,2020,January,0.2462,0.6373,0.3911,St. Marys,158.8868576,158.8868576,"(150,160]",2020_January,5.82,Wet,50,1.25,"(155,160]","2020_January_EPI_CEME_(155,160]_5",100,"EPI_CEME_(155,160]_5",100,"(150,160]","EPI_CEME_(150,160]_5",75,hydrated,"(155,160]","(150,160]","(140,160]",-1.900000000000034,0.38631727600815946,1.588868576,0.6295065200715929,0.21092923270045508,0.335070767299545,0.335070767299545,0.21092923270045508,2.309701596226629,0.12536687631027257,68.79107580804995,31.208924191950047,-0.043,55,29,134,8,97,7.5,276.7,NA,7.180797473270112,0.5233976525821596,35.556949143464166,635.2841580298931,37.92741241969511,459.8698755888032,123.2640903640091,260.7509603854039,137.48687002139476,158.8868576,-1.7232830834717865,0.01562315432585606,-0.9705672264237316,-0.6722964174409761,0.22331579199268264,-0.8563687285380341,-0.01488571563858076,-0.00159939217006259,-1.3088467220153923,0.3700001610329834,0.7754096456636622,-0.4949285208006464,0.224440321213037,-0.9351604668630191,-0.021667457886319963,0.0061167652637918735
"2020_January_EPI_CEME_(90,100]_1","2020_January_EPI_CEME_(95,100]_1","EPI_CEME_(95,100]_1","EPI_CEME_(90,100]_1",2020_January_CEME_1,1,5,2020_January_CEME,"2020_January_EPI_CEME_(90,100]","2020_January_EPI_CEME_(95,100]","EPI_CEME_(95,100]","EPI_CEME_(90,100]",CEME,EPI,6,99.45337621,0,10.5,31,26,57,2,119,91,1,270.5,267.3,277.85,100,0.469,1,2020_January,2020,January,0.311,0.6203,0.3093,St. Marys,99.45337621,99.45337621,"(90,100]",2020_January,5.82,Wet,80,5,"(95,100]","2020_January_EPI_CEME_(95,100]_1",100,"EPI_CEME_(95,100]_1",80,"(90,100]","EPI_CEME_(90,100]_1",70,hydrated,"(95,100]","(90,100]","(80,100]",-3.1999999999999886,0.5013703046912784,0.9945337621,1.0054962819269315,0.23514267290020957,0.2338573270997904,0.2338573270997904,0.23514267290020957,1.8080913821630569,0.40836543753439736,55.00461823507056,44.99538176492944,-0.043,57,26,119,2,91,10.5,267.3,NA,7.538984254469424,0.5233976525821596,44.65374094159428,506.07573067140186,8.505474465065577,386.9990881604838,131.83485420851645,242.40602225436896,110.5711680458525,99.45337621,-1.6457700127244947,0.7761194079087115,-1.6628912807466234,-0.8843744636203816,-1.1525977067506543,-0.390109747066316,-0.00337946238001607,-0.00140951555270435,-1.313795836318318,1.2283515623765018,1.4016196334991984,-0.39446775612118645,-1.110865956961062,-0.5419440136064047,-0.004026993669231538,0.011709009785471292
"2020_January_EPI_CEME_(90,100]_3","2020_January_EPI_CEME_(90,95]_3","EPI_CEME_(90,95]_3","EPI_CEME_(90,100]_3",2020_January_CEME_3,3,5,2020_January_CEME,"2020_January_EPI_CEME_(90,100]","2020_January_EPI_CEME_(90,95]","EPI_CEME_(90,95]","EPI_CEME_(90,100]",CEME,EPI,6.9,91.92346425,0,10.25,17,2,19,10,91,79,1,260.4,287.8,277.85,100,0.5,1,2020_January,2020,January,0.2483,0.4765,0.2282,St. Marys,91.92346425,91.92346425,"(90,100]",2020_January,5.82,Wet,80,1,"(90,95]","2020_January_EPI_CEME_(90,95]_3",67,"EPI_CEME_(90,95]_3",60,"(90,100]","EPI_CEME_(90,100]_3",70,hydrated,"(90,95]","(90,100]","(80,100]",27.40000000000003,0.5210912906610703,0.9192346425,1.0880806310254163,0.26054564533053515,0.23945435466946485,0.23945435466946485,0.26054564533053515,2.0264853273018097,0.34663951120162934,45.36103124535952,54.63896875464048,-0.043,19,2,91,10,79,NA,287.8,NA,11.788061833715114,0.5233976525821596,39.34051550543697,349.26701570680626,38.38099073701168,303.2098268223923,65.24768425291985,72.9238824003222,7.676198147402336,91.92346425,2.3608659589431693,-0.124899759225038,-0.7848789577761505,-1.2152352043927948,0.6820554011180304,0.5435797405063684,-7.577718189655802e-4,0.00864095345810734,2.71338857489896,0.6050767648999592,0.6008126919350897,-1.456893064903685,0.42450422094466184,0.39698037482293086,8.013109380141173e-4,-0.026325607813181752
"2020_January_EPI_CEME_(120,130]_4","2020_January_EPI_CEME_(120,125]_4","EPI_CEME_(120,125]_4","EPI_CEME_(120,130]_4",2020_January_CEME_4,4,5,2020_January_CEME,"2020_January_EPI_CEME_(120,130]","2020_January_EPI_CEME_(120,125]","EPI_CEME_(120,125]","EPI_CEME_(120,130]",CEME,EPI,5.5,122.9965157,0,16.5,11,19,30,8,116,89,1,277.8,268.2,277.85,100,0.523,1,2020_January,2020,January,0.2296,0.512,0.2824,St. Marys,122.9965157,122.9965157,"(120,130]",2020_January,5.82,Wet,67,1.25,"(120,125]","2020_January_EPI_CEME_(120,125]_4",100,"EPI_CEME_(120,125]_4",89,"(120,130]","EPI_CEME_(120,130]_4",80,hydrated,"(120,125]","(120,130]","(120,140]",-9.600000000000025,0.4484375,1.229965157,0.8130311614730878,0.2345328125,0.2884671875,0.2884671875,0.2345328125,1.648472426208795,0.39799446749654216,74.61241919761495,25.387580802385045,-0.043,30,19,116,8,89,16.5,268.2,NA,10.830637328620908,0.5233976525821596,70.35262922965204,494.60030246300823,34.110365687104014,379.4778182690322,46.90175281976803,127.91387132664006,81.01211850687204,122.9965157,1.1904863069127738,-0.04572011945069171,0.8101627716139158,-1.282300288259138,-0.8525294688251914,-0.45738147191518386,-0.00148150185222389,-0.00180538398895104,1.545185229429611,0.36971798030097985,-0.930930789240894,-1.1192166752262798,-1.0646170096594898,-0.5850894113198051,-0.00114566245078207,-0.003967783281817405
"2020_January_EPI_CEME_(60,70]_6","2020_January_EPI_CEME_(60,65]_6","EPI_CEME_(60,65]_6","EPI_CEME_(60,70]_6",2020_January_CEME_6,6,5,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(60,65]","EPI_CEME_(60,65]","EPI_CEME_(60,70]",CEME,EPI,8.6,62.33090531,0,15,12,22,34,7,142,113,1,268.5,279.9,277.85,100,0.469,1,2020_January,2020,January,0.3844,0.624,0.2396,St. Marys,62.33090531,62.33090531,"(60,70]",2020_January,5.82,Wet,100,1.4285714285714286,"(60,65]","2020_January_EPI_CEME_(60,65]_6",100,"EPI_CEME_(60,65]_6",90,"(60,70]","EPI_CEME_(60,70]_6",88,moderate,"(60,65]","(60,70]","(60,80]",11.399999999999975,0.6160256410256411,0.6233090531,1.6043405676126878,0.28891602564102564,0.18008397435897433,0.18008397435897433,0.28891602564102564,1.9952672321401497,0.45719424460431646,31.23937701474857,68.76062298525143,-0.043,34,22,142,7,113,15,279.9,NA,10.050784744100618,0.5233976525821596,51.91819999156884,491.4922932535184,24.22849332939879,391.1171066031519,41.53455999325507,117.6812533142227,76.14669332096763,62.33090531,0.05160755085508693,-0.799880284364231,1.0350335420883408,-1.1097945633387007,-0.8558936987611196,-0.0132706932875429,0.00170940957164042,-0.00593474885546711,0.5057685124881983,-0.5506618308884745,-0.9741410500916841,-1.0804006934089687,-1.094447485615034,-0.2154607491294931,0.006223446148488965,-0.0032118666787239736
"2020_January_EPI_CEME_(90,100]_1","2020_January_EPI_CEME_(90,95]_1","EPI_CEME_(90,95]_1","EPI_CEME_(90,100]_1",2020_January_CEME_1,1,6,2020_January_CEME,"2020_January_EPI_CEME_(90,100]","2020_January_EPI_CEME_(90,95]","EPI_CEME_(90,95]","EPI_CEME_(90,100]",CEME,EPI,7,92.95774648,0,16.5,8,22,30,5,92,65,1,262.4,270.1,277.85,100,0.551,1,2020_January,2020,January,0.2734,0.5275,0.2541,St. Marys,92.95774648,92.95774648,"(90,100]",2020_January,5.82,Wet,80,2,"(90,95]","2020_January_EPI_CEME_(90,95]_1",67,"EPI_CEME_(90,95]_1",60,"(90,100]","EPI_CEME_(90,100]_1",70,hydrated,"(90,95]","(90,100]","(80,100]",7.700000000000045,0.5182938388625592,0.9295774648,1.0759543486816214,0.28557990521327015,0.2654200947867299,0.2654200947867299,0.28557990521327015,1.8080913821630569,0.40836543753439736,51.41208425471987,48.58791574528013,-0.043,30,22,92,5,65,16.5,270.1,NA,10.830637328620908,0.5233976525821596,57.77717443976968,322.1515180884128,17.508234678718086,227.6070508233351,28.013175485948935,105.04940807230852,77.03623258635957,92.95774648,1.6319533781101476,1.291024509734774,0.8307282019860434,-0.8298567619600177,-1.0765096338356843,-0.4303586623987362,-0.00160400517147318,9.347194019755643e-5,1.8303037707325285,1.6763167764831828,-1.2139965615852322,-0.6347069452366685,-1.1639248187264397,-0.36929655347621004,-8.788837101254554e-4,-0.0012934368296742549
"2020_January_EPI_CEME_(80,90]_2","2020_January_EPI_CEME_(85,90]_2","EPI_CEME_(85,90]_2","EPI_CEME_(80,90]_2",2020_January_CEME_2,2,6,2020_January_CEME,"2020_January_EPI_CEME_(80,90]","2020_January_EPI_CEME_(85,90]","EPI_CEME_(85,90]","EPI_CEME_(80,90]",CEME,EPI,7.3,85.29784537,0,5,18,30,30,15,107,62,1,279.3,284.2,277.85,100,0.531,1,2020_January,2020,January,0.3156,0.5848,0.2692,St. Marys,85.29784537,85.29784537,"(80,90]",2020_January,5.82,Wet,50,0.6666666666666666,"(85,90]","2020_January_EPI_CEME_(85,90]_2",50,"EPI_CEME_(85,90]_2",67,"(80,90]","EPI_CEME_(80,90]_2",53,moderate,"(85,90]","(80,90]","(80,100]",4.899999999999977,0.539671682626539,0.8529784537,1.1723625557206538,0.2865656634746922,0.24443433652530783,0.24443433652530783,0.2865656634746922,1.890806373835132,0.3372372372372372,45.11188800204325,54.88811199795675,-0.043,30,30,107,15,62,5,284.2,NA,8.66523083631515,0.5233976525821596,17.448008038972787,373.3873720340176,52.34402411691836,216.35529968326256,62.81282894030203,104.68804823383672,104.68804823383672,85.29784537,0.55820656238173,0.5016624158066973,-0.25858204606558843,-0.4027208062752404,2.1094199860391165,-1.2977966827979182,0.9380597904075316,-0.2141177767762462,0.8974534468119876,0.9446405306832896,-0.1695834392251024,-0.6684971951818887,2.084747241733786,-1.107784779570904,0.8506101947159426,0.40510741089624025
"2020_January_EPI_CEME_(60,70]_3","2020_January_EPI_CEME_(65,70]_3","EPI_CEME_(65,70]_3","EPI_CEME_(60,70]_3",2020_January_CEME_3,3,6,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(65,70]","EPI_CEME_(65,70]","EPI_CEME_(60,70]",CEME,EPI,9.1,67.59899897,0,12.5,14,21,35,6,102,75,1,275.4,330.9,277.85,100,0.438,1,2020_January,2020,January,0.3397,0.5693,0.2296,St. Marys,67.59899897,67.59899897,"(60,70]",2020_January,5.82,Wet,100,1.6666666666666667,"(65,70]","2020_January_EPI_CEME_(65,70]_3",100,"EPI_CEME_(65,70]_3",86,"(60,70]","EPI_CEME_(60,70]_3",88,moderate,"(65,70]","(60,70]","(60,80]",55.5,0.5966976989285087,0.6759899897,1.4795296167247387,0.2613535921306868,0.17664640786931318,0.17664640786931318,0.2613535921306868,2.0264853273018097,0.34663951120162934,33.35775396903839,66.64224603096162,-0.043,35,21,102,6,75,12.5,330.9,NA,9.53356414255808,0.5233976525821596,47.82792498887684,390.275867909235,22.95740399466088,286.967549933261,53.567275987542054,133.91818996885513,80.35091398131308,67.59899897,0.9775233232008664,0.3907238128468612,-0.05288545119292917,0.5417276737772119,-0.44206410895698767,-0.02245607639207083,-5.961718892635443e-4,-2.5574698365973467e-4,1.2861063650321685,0.8303031069557637,-0.30480634027201503,0.37670699509115085,-0.32771718869740635,0.11739286729682143,-0.0016666813627248256,2.567518194367957e-4
"2020_January_EPI_CEME_(60,70]_4","2020_January_EPI_CEME_(60,65]_4","EPI_CEME_(60,65]_4","EPI_CEME_(60,70]_4",2020_January_CEME_4,4,6,2020_January_CEME,"2020_January_EPI_CEME_(60,70]","2020_January_EPI_CEME_(60,65]","EPI_CEME_(60,65]","EPI_CEME_(60,70]",CEME,EPI,7.5,62.00540673,0,10.25,9,17,26,7,96,72,1,266.3,276.3,277.85,100,0.558,1,2020_January,2020,January,0.4069,0.6592,0.2523,St. Marys,62.00540673,62.00540673,"(60,70]",2020_January,5.82,Wet,100,1.4285714285714286,"(60,65]","2020_January_EPI_CEME_(60,65]_4",100,"EPI_CEME_(60,65]_4",90,"(60,70]","EPI_CEME_(60,70]_4",88,moderate,"(60,65]","(60,70]","(60,80]",10,0.6172633495145631,0.6200540673,1.6127625842251283,0.34443294902912625,0.2135670509708738,0.2135670509708738,0.34443294902912625,1.648472426208795,0.39799446749654216,37.61385737740354,62.38614262259646,-0.043,26,17,96,7,72,20.5,276.3,NA,10.363006002753425,0.5233976525821596,29.759057688564024,278.71897932703865,20.323258909263235,209.039234495279,26.129904311909876,75.4863902344063,49.35648592249643,62.00540673,1.4576845269227088,0.964002487689932,0.436740813428274,-0.8553231416070559,0.3806618290577166,0.211141543923719,-0.00549896685869966,0.0040574531934441304,1.6985408302018017,1.3343669558030002,-0.7679096932532135,-1.0417926031159466,0.20496574866125444,0.2593950686029467,-0.003178359379109541,-0.016739459468153306
"2020_January_EPI_CEME_(80,90]_5","2020_January_EPI_CEME_(85,90]_5","EPI_CEME_(85,90]_5","EPI_CEME_(80,90]_5",2020_January_CEME_5,5,6,2020_January_CEME,"2020_January_EPI_CEME_(80,90]","2020_January_EPI_CEME_(85,90]","EPI_CEME_(85,90]","EPI_CEME_(80,90]",CEME,EPI,7.5,89.5783339,0,13,20,6,26,13,143,124,1,269.7,281,277.85,100,0.512,1,2020_January,2020,January,0.2917,0.553,0.2613,St. Marys,89.5783339,89.5783339,"(80,90]",2020_January,5.82,Wet,50,0.7692307692307693,"(85,90]","2020_January_EPI_CEME_(85,90]_5",50,"EPI_CEME_(85,90]_5",67,"(80,90]","EPI_CEME_(80,90]_5",53,moderate,"(85,90]","(80,90]","(80,100]",11.300000000000011,0.5274864376130198,0.8957833390000001,1.1163413700727136,0.27007305605786613,0.24192694394213388,0.24192694394213388,0.27007305605786613,2.309701596226629,0.12536687631027257,38.78350954354648,61.21649045645352,-0.043,26,6,143,13,124,13,281,NA,10.892500928108252,0.5233976525821596,48.13512384298938,529.4863622728832,48.13512384298938,459.1350274254371,74.05403668152212,96.27024768597876,22.21621100445664,89.5783339,0.8716634018442643,-2.2287722299551755,-0.1704440916086616,-1.814181000151629,0.1973330255516827,0.12639490243292711,4.251755061118745e-4,3.056896545625132e-5,1.4794119956981664,-1.6146556654659607,0.4363808537946011,-1.9185713758172651,-0.20665109688535377,-0.30870194511367705,0.0015641697589745818,-0.018318039825844214
"2020_January_EPI_CEME_(50,60]_6","2020_January_EPI_CEME_(50,55]_6","EPI_CEME_(50,55]_6","EPI_CEME_(50,60]_6",2020_January_CEME_6,6,6,2020_January_CEME,"2020_January_EPI_CEME_(50,60]","2020_January_EPI_CEME_(50,55]","EPI_CEME_(50,55]","EPI_CEME_(50,60]",CEME,EPI,10,54.31472081,0,19.5,10,14,24,9,120,97,1,268.6,292.6,277.85,100,0.457,1,2020_January,2020,January,0.394,0.608,0.214,St. Marys,54.31472081,54.31472081,"(50,60]",2020_January,5.82,Wet,100,1.1111111111111112,"(50,55]","2020_January_EPI_CEME_(50,55]_6",100,"EPI_CEME_(50,55]_6",73,"(50,60]","EPI_CEME_(50,60]_6",71,dry,"(50,55]","(50,60]","(40,60]",24,0.6480263157894738,0.5431472081,1.841121495327103,0.2961480263157895,0.1608519736842105,0.1608519736842105,0.2961480263157895,1.9952672321401497,0.45719424460431646,27.221777582014074,72.77822241798593,-0.043,24,14,120,9,97,19.5,292.6,NA,12.37619311231821,0.5233976525821596,65.84544979950904,405.2027679969787,30.3902075997734,327.5389041308911,33.76689733308156,81.04055359939574,47.273656266314184,54.31472081,1.900834441408122,-0.9003508478961972,0.9983899819242668,-1.0173237736609604,-1.251236659789841,-0.25908628167228503,0.00548556976520026,-0.00327595151525114,2.3317922563846385,-0.39114627185073153,-1.0015881715925536,-0.9377844497183456,-1.4648900537104508,-0.4404793831708558,0.007034332764524698,-0.004287079040824177
"2020_January_EPI_CEME_(100,110]_2","2020_January_EPI_CEME_(100,105]_2","EPI_CEME_(100,105]_2","EPI_CEME_(100,110]_2",2020_January_CEME_2,2,7,2020_January_CEME,"2020_January_EPI_CEME_(100,110]","2020_January_EPI_CEME_(100,105]","EPI_CEME_(100,105]","EPI_CEME_(100,110]",CEME,EPI,6.8,102.6654578,0,15,14,15,29,6,86,65,1,265.5,266.5,277.85,100,0.404,1,2020_January,2020,January,0.2758,0.5589,0.2831,St. Marys,102.6654578,102.6654578,"(100,110]",2020_January,5.82,Wet,67,1.6666666666666667,"(100,105]","2020_January_EPI_CEME_(100,105]_2",50,"EPI_CEME_(100,105]_2",57,"(100,110]","EPI_CEME_(100,110]_2",62,hydrated,"(100,105]","(100,110]","(100,120]",1,0.4934693147253534,1.026654578,0.974214058636524,0.1993616031490428,0.20463839685095725,0.20463839685095725,0.1993616031490428,1.890806373835132,0.3372372372372372,54.29718199635807,45.70281800364193,-0.043,29,15,86,6,65,15,266.5,NA,10.745129882274917,0.5233976525821596,75.24016542335886,431.3769484272575,30.096066169343544,326.0407168345551,70.22415439513495,145.4643198184938,75.24016542335886,102.6654578,1.818907949641139,1.0766396227996942,-0.10337774109360016,-1.1472147517496551,-0.7470122496326925,-0.2803291415354919,-0.00147034321194637,0.00373160876523001,2.045223996375227,1.6462900060988859,-0.2543076944018343,-0.9377513313391581,-0.873388372242217,-0.3128517307514782,-0.0015304837125193205,-0.00669273634951098
"2020_January_EPI_CEME_(50,60]_2","2020_January_EPI_CEME_(55,60]_2","EPI_CEME_(55,60]_2","EPI_CEME_(50,60]_2",2020_January_CEME_2,2,8,2020_January_CEME,"2020_January_EPI_CEME_(50,60]","2020_January_EPI_CEME_(55,60]","EPI_CEME_(55,60]","EPI_CEME_(50,60]",CEME,EPI,10,55.58559841,0,15.5,20,13,33,6,114,95,1,264.5,278,277.85,100,0.614,1,2020_January,2020,January,0.3514,0.5467,0.1953,St. Marys,55.58559841,55.58559841,"(50,60]",2020_January,5.82,Wet,100,1.6666666666666667,"(55,60]","2020_January_EPI_CEME_(55,60]_2",100,"EPI_CEME_(55,60]_2",69,"(50,60]","EPI_CEME_(50,60]_2",71,dry,"(55,60]","(50,60]","(40,60]",13.5,0.6427656850192062,0.5558559841,1.7992831541218637,0.39465813060179256,0.21934186939820743,0.21934186939820743,0.39465813060179256,1.890806373835132,0.3372372372372372,29.397826863284504,70.60217313671549,-0.043,33,13,114,6,95,15.5,278,NA,10.25470958932168,0.5233976525821596,39.27449809880997,288.8575989202798,15.20303152211999,240.71466576689983,50.67677174039997,83.61667337165994,32.93990163125998,55.58559841,0.8736622596235294,-0.28060332928346277,-0.4108839762594848,-1.2636221534933525,-1.118511425802236,0.04091901639452083,0.00484264601345027,-1.9896837437519133e-4,1.2662142438578359,0.2962069626920757,0.3337628828822206,-1.0457134366817247,-1.2966640079689988,-0.1972087844359915,0.007763153413032159,-0.004225168599418218
"2020_January_EPI_CEME_(130,140]_2","2020_January_EPI_CEME_(130,135]_2","EPI_CEME_(130,135]_2","EPI_CEME_(130,140]_2",2020_January_CEME_2,2,9,2020_January_CEME,"2020_January_EPI_CEME_(130,140]","2020_January_EPI_CEME_(130,135]","EPI_CEME_(130,135]","EPI_CEME_(130,140]",CEME,EPI,4,132.5275657,0,7.5,29,44,73,11,140,85,1,269.1,268.9,277.85,100,0.539,1,2020_January,2020,January,0.2358,0.5483,0.3125,St. Marys,132.5275657,132.5275657,"(130,140]",2020_January,5.82,Wet,100,0.9090909090909092,"(130,135]","2020_January_EPI_CEME_(130,135]_2",100,"EPI_CEME_(130,135]_2",50,"(130,140]","EPI_CEME_(130,140]_2",60,hydrated,"(130,135]","(130,140]","(120,140]",-0.20000000000004547,0.4300565383913916,1.325275657,0.75456,0.23180047419296007,0.30719952580703996,0.30719952580703996,0.23180047419296007,1.890806373835132,0.3372372372372372,70.09050082224637,29.90949917775363,-0.043,NA,44,140,11,85,7.5,268.9,NA,6.453996109578806,0.5233976525821596,32.355412671661306,603.9677032043444,47.45460525176992,366.6946769454948,125.10759566375704,314.9260166708367,189.81842100707968,132.5275657,-2.9644821046610828,0.36939875055114535,-1.0524177623858422,-0.27378864270662234,0.30846479289555884,-2.6095921239304603,-0.03149161750579199,-0.0044698113754038,-2.5616512945325103,0.6722489061336967,0.692655847886904,0.21903066074750482,0.521563612358469,-2.533958163130373,-0.05231813638164107,0.026795693697303447
