individual,site,year,year.month,month,lfm.outliers.out,lfm.NAs.imputed,mpa,dw.flam.sample,ww.flam.sample,sample.wt,spp,start.temp,gww.gdw.saturated,gdw.gww.saturated,fd,fh,gd,gti,pfg,dry.norm.fd,dry.norm.fh,dry.norm.gd,dry.norm.gti,dry.norm.pfg,temp.max,ttfg,tti,temp.change,PC1,PC2,PC3,PC4,ttms,model,LFM,prop.ignite,bins10lfm
2020_October_ABCO_2.2,2,2020,2020_October,October,158.7854833,158.7854833,2.262,2.67439904758348,0.155700952416523,2.8301,ABCO,256.6,1.845419019,12.7799181725196,76,37,108,31,1,28.4175991120965,13.8348837782575,40.3829040014003,11.5913891115131,0.373915777790744,287.5,32,63,30.9,-0.33298384691223504,-0.6060955783664778,1.535200969673785,-2.7712552107533823,2,HP,158.7854833,100,"(150,160]"
2020_October_ABCO_2.2,2,2020,2020_October,October,184.5419019,184.5419019,0.164,3.74997795456566,0.213922045434344,3.9639,ABCO,250.6,1.845419019,12.7799181725196,69,42,103,0.5,34,18.4001081702338,11.200065842751,27.466828138175,0.133334117175607,9.06671996794127,352.3,103,103,101.7,1.5962993200771494,0.38580361786009326,3.17334608199626,-1.389838243705152,NA,HP,184.5419019,100,"(180,190]"
2020_October_ABCO_2.2,2,2020,2020_October,October,154.4204322,154.4204322,2.225,2.88110453131547,0.183495468684534,3.0646,ABCO,259.5,1.845419019,12.7799181725196,11,42,49,0.5,38,3.81798018101675,14.5777425093367,17.0073662608928,0.17354455368258,13.189386079876,281.5,97,97,22,-0.1294441261611675,1.8728494703122163,0.29537699590858085,0.8560242467955663,2,HP,154.4204322,100,"(150,160]"
2020_October_ABCO_2.2,2,2020,2020_October,October,93.35400975,93.35400975,4.498,1.65843289057559,0.0463671094244149,1.7048,ABCO,243.5,1.845419019,12.7799181725196,9,38,47,0.5,38,5.42680988247671,22.9131972815683,28.340007164045,0.301489437915373,22.9131972815683,282.7,56,56,39.2,-1.4722050176766952,0.9947346761146317,0.15634206895485078,0.37380509326713285,6,HP,93.35400975,100,"(90,100]"
2020_October_ABCO_2.2,2,2020,2020_October,October,180.3813038,180.3813038,0.7282,2.97501197035864,0.232788029641359,3.2078,ABCO,277.8,1.845419019,12.7799181725196,6,42,112,67,39,2.01679860779743,14.117590254582,37.6469073455521,22.5209177870713,13.1091909506833,306.9,180,247,29.1,4.357248712789747,3.9073140099969974,-3.163887775743885,0.14620464919987033,NA,HP,180.3813038,100,"(180,190]"
2020_October_ABCO_2.2,2,2020,2020_October,October,120.1553931,120.1553931,2.843,2.27096554894064,0.0485344510593593,2.3195,ABCO,250.7,1.845419019,12.7799181725196,9,41,54,0.5,45,3.96307200881947,18.0539947068443,23.7784320529168,0.220170667156637,19.8153600440974,316.9,71,71,66.2,-0.6644095044735033,1.2935435465747909,0.35023068458274664,0.1549429242889449,5,HP,120.1553931,100,"(120,130]"
2020_October_CADE_2.2,2,2020,2020_October,October,119.1984486,119.1984486,1.009,3.65517562416262,0.260024375837379,3.9152,CADE,246.4,1.396958411,13.0148605777258,38,43,87,0.5,49,10.3962172840069,11.7641406108499,23.8018658870683,0.136792332684301,13.4056486030615,353.8,90,90,107.4,0.7970556053484784,0.8346602369388594,1.793156855544119,-0.7718387768577497,NA,HP,119.1984486,100,"(110,120]"
2020_October_ABCO_2.2,2,2020,2020_October,October,157.138786,157.138786,2.4,3.07286802230887,0.224331977691131,3.2972,ABCO,255.1,1.845419019,12.7799181725196,11,40,62,0.5,51,3.5797176839814,13.0171552144778,20.1765905824406,0.162714440180973,16.5968728984592,396.3,66,66,141.2,-0.24270102831398288,0.9999682116588905,0.8664842489343598,-0.8277132068159299,NA,HP,157.138786,100,"(150,160]"
2020_October_ARPA_2.2,2,2020,2020_October,October,170.5291971,170.5291971,1.212,3.16164780056415,0.157652199435846,3.3193,ARPA,236.8,1.705291971,12.6368299139643,50,6,104,0.5,54,15.8145382262623,1.89774458715148,32.8942395106256,0.158145382262623,17.0797012843633,252.2,45,45,15.4,-1.8291440180182748,-2.180511289364164,1.5289116679405068,0.507847999644264,45,HP,170.5291971,100,"(170,180]"
2020_October_CADE_2.2,2,2020,2020_October,October,139.6958411,139.6958411,0.774,2.22426397363772,0.132936026362281,2.3572,CADE,262.4,1.396958411,13.0148605777258,22,33,86,9,55,9.89091234707166,14.8363685206075,38.6644755385529,4.04628232380204,24.7272808676792,266.3,48,57,3.90000000000003,-1.229712343062816,3.536565318831091e-4,0.045766141473209815,0.07805988440522316,1,HP,139.6958411,100,"(130,140]"
2020_October_CADE_2.2,2,2020,2020_October,October,116.8100681,116.8100681,2.871,3.0399767627996,0.2146232372004,3.2546,CADE,254.6,1.396958411,13.0148605777258,38,30,101,0.5,63,12.5000955484294,9.86849648560213,33.2239381681938,0.164474941426702,20.7238426197645,289.7,68,68,35.1,-0.43078034960701755,-0.42449508738860825,1.2852121393319393,0.06263056078759377,NA,HP,116.8100681,100,"(110,120]"
2020_October_CADE_2.2,2,2020,2020_October,October,83.57766143,83.57766143,4.018,2.4269224671307,0.149077532869296,2.576,CADE,237.4,1.396958411,13.0148605777258,9,46,86,12,65,3.70840029786386,18.9540459668597,35.4358250684769,4.94453373048515,26.7828910401279,332.2,94,106,94.8,0.8098501056331575,1.68141487684697,-0.22761979987164985,-0.051828436940693945,2,HP,83.57766143,100,"(80,90]"
2020_October_ABCO_2.2,2,2020,2020_October,October,114.5489443,114.5489443,3.489,2.92029760218405,0.116702397815953,3.037,ABCO,246.6,1.845419019,12.7799181725196,7,44,129,49,73,2.39701597356544,15.0669575481256,44.1735800842773,16.779111814958,24.9974522957538,314.2,14,63,67.6,-0.5600484388315863,0.2748093691801036,-2.5159041127490758,-1.988072358870839,2,HP,114.5489443,92,"(110,120]"
2020_October_CADE_2.2,2,2020,2020_October,October,83.61344538,83.61344538,3.129,3.47552957729019,0.180370422709806,3.6559,CADE,228.2,1.396958411,13.0148605777258,15,37,131,37,79,4.31588903688606,10.645859624319,37.6920975888049,10.645859624319,22.7303489275999,268.6,22,59,40.4,-0.9188543744098562,-0.31877190113590975,-1.8545232909999545,-0.9817627876110935,3,HP,83.61344538,100,"(80,90]"
2020_October_ARPA_2.2,2,2020,2020_October,October,107.4138792,107.4138792,0.098,4.24624913633908,0.242650863660917,4.4889,ARPA,309.1,1.705291971,12.6368299139643,63,26,157,0.5,94,14.8366235652192,6.12305099516982,36.9738079323716,0.117750980676343,22.1371843671524,293.2,55,55,-15.9,-0.05372070551983729,-2.0941441281301545,2.1712765990458123,-0.5931762192889507,3,HP,107.4138792,100,"(100,110]"
2020_October_CADE_2.2,2,2020,2020_October,October,111.1423915,111.1423915,0.998,2.37134002931351,0.140159970686487,2.5115,CADE,233.1,1.396958411,13.0148605777258,13,50,158,49,96,5.48213239742063,21.085124605464,66.6289937532661,20.6634221133547,40.4834392424908,235,13,62,1.90000000000001,-0.544075996726106,-0.022910308506843686,-2.8392133775237003,-1.3495701185070645,1,HP,111.1423915,100,"(110,120]"
2020_October_ARPA_2.2,2,2020,2020_October,October,78.97819063,78.97819063,4.78,4.28609030319129,0.131109696808713,4.4172,ARPA,237.4,1.705291971,12.6368299139643,18,33,184,0.5,166,4.19963153520069,7.69932448120126,42.9295668042737,0.116656431533352,38.729935269073,353.7,88,88,116.3,1.3721281176102462,-1.0822720540736324,0.3408025317266232,0.47784668144523956,6,HP,78.97819063,57,"(70,80]"
2020_October_CADE_2.2,2,2020,2020_October,October,128.0448319,128.0448319,1.127,3.8927491852931,0.159750814706897,4.0525,CADE,263.5,1.396958411,13.0148605777258,23,39,223,14,186,5.90842073434747,10.0186264625892,57.285992337369,3.5964300122115,47.78114159081,327.1,62,76,63.6,1.3339168184536063,-1.6710561815669112,-0.44382930332446513,-0.23500016322981754,1,HP,128.0448319,100,"(120,130]"
2020_October_CADE_2.2,2,2020,2020_October,October,103.1925676,103.1925676,2.601,2.86193490713353,0.137565092866473,2.9995,CADE,239,1.396958411,13.0148605777258,35,41,253,0.5,218,12.2294884879319,14.3259722287203,88.4017310699079,0.174706978399028,76.172242581976,312,77,77,73,1.9186807524649179,-2.271310879265692,0.54588392384153706,0.2964687172701805,NA,HP,103.1925676,100,"(100,110]"
2020_October_CADE_2.2,2,2020,2020_October,October,109.8697487,109.8697487,2.02,2.63921524989575,0.202784750104247,2.842,CADE,264.1,1.396958411,13.0148605777258,18,31,268,0.5,250,6.82020915145553,11.7459157608401,101.545336255005,0.189450254207098,94.725127103549,280,88,88,15.9,1.797204553297019,-2.602042756580113,-0.5245945744979595,1.7050939367506648,7,HP,109.8697487,100,"(100,110]"
2020_October_ABCO_2.3,2,2020,2020_October,October,161.9933238,161.9933238,0.798,2.94881939337054,0.134680606629465,3.0835,ABCO,269.2,1.812757974,13.6552281710384,9,35,69,4,56,3.05206891281086,11.8691568831534,23.3991949982166,1.35647507236038,18.9906510130454,265.1,87,91,-4.09999999999997,-0.4348808879221838,1.1312034037846435,-0.19224336396073324,1.125224600093221,NA,HP,161.9933238,100,"(160,170]"
2020_October_ABCO_2.3,2,2020,2020_October,October,156.744579,156.744579,2.2,2.56775789189786,0.188042108102144,2.7558,ABCO,249.2,1.812757974,13.6552281710384,19,33,80,1,60,7.39945150590382,12.8516789313066,31.1555852880161,0.389444816100201,23.3666889660121,268.6,87,88,19.4,-0.3108078056371317,0.6630355212025861,0.3809158366748795,0.9836092836403301,2,HP,156.744579,100,"(150,160]"
2020_October_ABCO_2.3,2,2020,2020_October,October,181.2757974,181.2757974,0.192,3.62304273200758,0.232057267992424,3.8551,ABCO,269.5,1.812757974,13.6552281710384,10,43,73,0.5,63,2.76011097292768,11.868477183589,20.1488101023721,0.138005548646384,17.3886991294444,271.9,103,103,2.39999999999998,0.2713005457233978,1.6349321273692854,0.08046159900191435,1.1523971340234103,NA,HP,181.2757974,100,"(180,190]"
2020_October_CADE_2.3,2,2020,2020_October,October,123.184459,123.184459,0.301,4.3477212543554,0.378778745644599,4.7265,CADE,269.6,1.326933936,10.8543262411348,25,52,94,0.5,69,5.75013864445791,11.9602883804724,21.6205213031617,0.115002772889158,15.8703826587038,331.8,64,64,62.2,0.09652903644655439,0.8252823370724974,1.0023416932905422,-0.7827292654184623,2,HP,123.184459,100,"(120,130]"
2020_October_CADE_2.3,2,2020,2020_October,October,114.5935728,114.5935728,2.684,3.42784900058543,0.267650999414569,3.6955,CADE,254.1,1.326933936,10.8543262411348,29,44,99,0.5,70,8.46011594882014,12.8360379913133,28.881085480455,0.145864068083106,20.4209695316348,290,64,64,35.9,-0.2802081286529954,0.31016468491216276,0.899499774284203,-0.16457278127627872,NA,HP,114.5935728,100,"(110,120]"
2020_October_ABCO_2.3,2,2020,2020_October,October,130.751936,130.751936,2.759,2.86163120741816,0.196868792581843,3.0585,ABCO,232.8,1.812757974,13.6552281710384,7,40,82,0.5,75,2.44615727626048,13.9780415786313,28.6549852361942,0.174725519732892,26.2088279599338,260,107,107,27.2,0.30981608151781687,1.4473592108437394,-0.1775532797389799,1.5665786474170016,2,HP,130.751936,100,"(130,140]"
2020_October_ARPA_2.3,2,2020,2020_October,October,102.1771109,102.1771109,0.124,4.17683324843831,0.192266751561688,4.3691,ARPA,252.7,1.238226559,11.8765169902913,39,33,123,0.5,84,9.33721737983718,7.90072239832377,29.448147121025,0.119707915126118,20.1109297411878,374.1,54,54,121.4,0.008756229072514776,-0.9157759915587993,1.7104125555957872,-1.154628030179115,2,HP,102.1771109,100,"(100,110]"
2020_October_ABCO_2.3,2,2020,2020_October,October,98.26746075,98.26746075,4.048,2.17934719993974,0.104052800060257,2.2834,ABCO,238.7,1.812757974,13.6552281710384,12,34.5,152,53,87,5.50623599595869,15.8304284883812,69.7456559488101,24.3192089821509,39.9202109707005,247.1,29,82,8.40000000000001,-0.40853669376297974,-0.265153722215388,-2.986754607028081,-0.8884688383580852,2,HP,98.26746075,100,"(90,100]"
2020_October_CADE_2.3,2,2020,2020_October,October,99.12715517,99.12715517,1.58,2.9596174986408,0.208482501359201,3.1681,CADE,242.4,1.326933936,10.8543262411348,11,48,98,0.5,87,3.71669650049432,16.218312002157,33.1123870044039,0.168940750022469,29.3956905039096,342.1,64,64,99.7,-0.02537332101044601,0.7331773672924788,0.37771430064635403,-0.34317151532513235,NA,HP,99.12715517,100,"(90,100]"
2020_October_CADE_2.3,2,2020,2020_October,October,60.10801343,60.10801343,6.08,3.52191068917018,0.185089310829817,3.707,CADE,230.2,1.326933936,10.8543262411348,16,48,124,18,90,4.54298856844943,13.6289657053483,35.2081614054831,5.11086213950561,25.5543106975281,261.8,42,60,31.6,-0.5042879866641473,0.24003529969593732,-0.8582751186808066,-0.37698475209392757,2,HP,60.10801343,100,"(60,70]"
2020_October_ARPA_2.3,2,2020,2020_October,October,77.61262291,77.61262291,4.467,3.00871216339961,0.0813878366003946,3.0901,ARPA,235.8,1.238226559,11.8765169902913,17,35,128,14,97,5.65025800965665,11.6328841375284,42.5431191315324,4.65315365501136,32.2397074668644,276.5,108,122,40.7,1.162843539168211,0.6497117125010461,-0.4951019954817445,0.9947505462680624,NA,HP,77.61262291,57,"(70,80]"
2020_October_CADE_2.3,2,2020,2020_October,October,101.5276631,101.5276631,2.937,3.78224539457611,0.241754605423894,4.024,CADE,255.2,1.326933936,10.8543262411348,39,43,166,29,98,10.3113351809292,11.3689080199988,43.8892728213909,7.66740308325504,25.9105345572067,351,27,56,95.8,0.3458621970273733,-0.997078951285845,-0.01510289582955976,-2.355419236848292,1,HP,101.5276631,100,"(100,110]"
2020_October_ABCO_2.3,2,2020,2020_October,October,124.1585233,124.1585233,3.361,3.68491242798992,0.13548757201008,3.8204,ABCO,258.1,1.812757974,13.6552281710384,9,31,119,0.5,110,2.44239182772368,8.41268296215934,32.293847499902,0.135688434873538,29.8514556721783,345.1,99,99,87,0.7893846960026292,0.22785468181704446,0.20522379840187507,0.826631280558225,NA,HP,124.1585233,100,"(120,130]"
2020_October_ABCO_2.3,2,2020,2020_October,October,112.1657361,112.1657361,3.148,3.46158035732326,0.105819642676738,3.5674,ABCO,256.4,1.812757974,13.6552281710384,9,43,122,2,111,2.59996853199139,12.42207187507,35.2440178781055,0.577770784886976,32.0662785612272,290.7,89,91,34.3,0.5423680289511822,0.6076967731380359,-0.19245192501681113,0.891791797655223,2,HP,112.1657361,92,"(110,120]"
2020_October_CADE_2.3,2,2020,2020_October,October,132.6933936,132.6933936,1.52,3.38531386452562,0.311886135474376,3.6972,CADE,245.8,1.326933936,10.8543262411348,15,39,182,35,132,4.43090378035063,11.5203498289116,53.761632534921,10.3387754874848,38.9919532670856,395.7,38,73,149.9,0.9142807912538086,-0.834897685725498,-1.236504941163195,-1.9799029636039054,NA,HP,132.6933936,100,"(130,140]"
2020_October_CADE_2.3,2,2020,2020_October,October,118.140965,118.140965,1.721,3.96943401542566,0.158065984574338,4.1275,CADE,261.7,1.326933936,10.8543262411348,20,45,169,17,132,5.03850169124308,11.3366288052969,42.575339291004,4.28272643755662,33.2541111622043,334.8,50,67,73.1,0.6168578197054253,-0.5853040511380696,-0.412334980326086,-0.9072157927561643,2,HP,118.140965,100,"(110,120]"
2020_October_ARPA_2.3,2,2020,2020_October,October,109.7751873,109.7751873,1.262,4.4722385429184,0.376561457081596,4.8488,ARPA,245.5,1.238226559,11.8765169902913,38,16,188,0.5,150,8.4968634019246,3.5776266955472,42.0371136726796,0.11180083423585,33.540250270755,250.7,54,54,5.19999999999999,-0.48616781165712286,-2.819460494155778,0.5665939548302406,1.049717878022612,8,HP,109.7751873,100,"(100,110]"
2020_October_ARPA_2.3,2,2020,2020_October,October,47.46774194,47.46774194,5.401,4.31847344142776,0.0987265585722428,4.4172,ARPA,237.4,1.238226559,11.8765169902913,18,31,189,0.5,171,4.16813956230999,7.17846257953387,43.7654654042549,0.115781654508611,39.5973258419449,345,88,88,107.6,1.3213976397362128,-1.262565397220925,0.2596449403248852,0.6570161182152168,5,HP,47.46774194,100,"(40,50]"
2020_October_ARPA_2.3,2,2020,2020_October,October,123.8226559,123.8226559,0.895,4.91604724068785,0.375352759312147,5.2914,ARPA,260.2,1.238226559,11.8765169902913,21,27,245,0.5,224,4.27172461366781,5.49221736043004,49.8367871594577,0.101707728896853,45.5650625457899,360.1,52,52,99.9,0.8984585647652703,-3.089345319404872,0.1519283880602766,0.16953533596034542,15,HP,123.8226559,100,"(120,130]"
2020_October_CADE_2.3,2,2020,2020_October,October,125.5093379,125.5093379,1.224,3.90464503700138,0.299154962998616,4.2038,CADE,256.3,1.326933936,10.8543262411348,16,38,242,0.5,226,4.09768361743002,9.73199859139629,61.977464713629,0.128052613044688,57.879781096199,376.6,82,82,120.3,2.0934354392691397,-1.9093549561679433,0.09334078443600591,0.25662931090585905,9,HP,125.5093379,100,"(120,130]"
2020_October_ARPA_2.4,2,2020,2020_October,October,100.3858211,100.3858211,4.224,3.98552600241651,0.217973997583488,4.2035,ARPA,219.2,1.094005896,16.0413736036409,32,20,40,0.5,8,8.02905312387818,5.01815820242386,10.0363164048477,0.125453955060597,2.00726328096954,260.1,47,47,40.9,-2.222703657506666,-0.1812445310479586,1.0864137491943198,0.31749361129982756,24,HP,100.3858211,100,"(100,110]"
2020_October_ABCO_2.4,2,2020,2020_October,October,137.43148,137.43148,2.934,2.63880259022981,0.0375974097701932,2.6764,ABCO,250.6,1.972067039,9.15851063829787,26,23,70,0.5,44,9.85295379664446,8.71607451241625,26.5271832986582,0.189479880704701,16.6742295020137,286.3,72,72,35.7,-0.9685761842303034,-0.019160674481968436,0.8483771159667729,0.6159222695497812,NA,HP,137.43148,100,"(130,140]"
2020_October_ABCO_2.4,2,2020,2020_October,October,155.8872305,155.8872305,2.182,3.02689879568541,0.330501204314587,3.3574,ABCO,267.9,1.972067039,9.15851063829787,21,41,69,0.5,48,6.93779389979398,13.5452166615025,22.7956085278945,0.165185569042714,15.8578146281005,322.6,88,88,54.7,0.14314579067934546,1.2070727933214105,0.8939217266678592,0.05391800092643295,NA,HP,155.8872305,100,"(150,160]"
2020_October_ABCO_2.4,2,2020,2020_October,October,129.9528302,129.9528302,2.897,2.91656011869297,0.0909398813070337,3.0075,ABCO,241.7,1.972067039,9.15851063829787,18,50,97,29,50,6.17165402647917,17.1434834068866,33.2583578093599,9.94322037599421,17.1434834068866,282,61,90,40.3,0.15334003232958215,1.3664765216752863,-1.0028101227020767,-0.8851401536232362,2,HP,129.9528302,100,"(120,130]"
2020_October_CADE_2.4,2,2020,2020_October,October,142.2244339,142.2244339,0.154,3.72706428527851,0.279435714721493,4.0065,CADE,269.5,1.422244339,13.3378236529041,11,48,89,21,57,2.95138456383722,12.8787690058352,23.8793841983194,5.63446144005288,15.2935381944293,266.6,57,78,-2.89999999999998,-0.410716913377546,1.232717736123466,-1.0111063634978432,-0.27801049471668626,1,HP,142.2244339,100,"(140,150]"
2020_October_CADE_2.4,2,2020,2020_October,October,126.1800361,126.1800361,1.209,2.85955218844892,0.111447811551084,2.971,CADE,260.1,1.422244339,13.3378236529041,24,33,81,0.5,57,8.39292253414621,11.540268484451,28.3261135527434,0.174852552794713,19.9331910185972,297.8,70,70,37.7,-0.5892858344506253,0.2591094661863691,0.7861747163046793,0.25357716228199273,1,HP,126.1800361,100,"(120,130]"
2020_October_CADE_2.4,2,2020,2020_October,October,125.1348183,125.1348183,1.72,3.21152306460553,0.225976935394469,3.4375,CADE,267.6,1.422244339,13.3378236529041,20,34,85,4,61,6.2275747667584,10.5868771034893,26.4671927587232,1.24551495335168,18.9941030386131,303.5,61,65,35.9,-0.7139751719629183,0.21218519812445394,0.4350623394452024,0.042205055222252354,1,HP,125.1348183,100,"(120,130]"
2020_October_ABCO_2.4,2,2020,2020_October,October,133.4739379,133.4739379,2.082,4.41675659639345,0.258843403606553,4.6756,ABCO,253.2,1.972067039,9.15851063829787,15,39,103,24,64,3.39615726441625,8.83000888748225,23.3202798823249,5.433851623066,14.4902709948427,297.2,77,101,44,0.3748297249487028,0.9534270866720326,-0.848180580026987,-0.20272796237462398,2,HP,133.4739379,100,"(130,140]"
2020_October_ARPA_2.4,2,2020,2020_October,October,109.4005896,109.4005896,0.046,3.34679961151244,0.148200388487564,3.495,ARPA,242.8,1.094005896,16.0413736036409,45,24,110,0.5,65,13.4456810157404,7.17102987506153,32.8672202606987,0.149396455730449,19.4215392449583,311.8,48,48,69,-0.8785266779554842,-1.3077795654663409,1.6604484839408677,-0.49626487507087164,4,HP,109.4005896,100,"(100,110]"
2020_October_ABCO_2.4,2,2020,2020_October,October,197.2067039,197.2067039,0.192,5.14101197695686,0.362588023043138,5.5036,ABCO,259.9,1.972067039,9.15851063829787,13,45,82,0.5,69,2.52868502510184,8.75314047150635,15.9501670814116,0.0972571163500706,13.4214820563097,305.1,183,183,45.2,3.005737039504427,2.9979563510133995,0.48226280126679805,1.9104958610787997,NA,HP,197.2067039,100,"(190,200]"
2020_October_CADE_2.4,2,2020,2020_October,October,112.811245,112.811245,2.404,2.47690244079003,0.180097559209971,2.657,CADE,274.4,1.422244339,13.3378236529041,20,35,96,4,72,8.07460143388644,14.1305525093013,38.7580868826549,1.61492028677729,29.0685651619912,290.1,61,65,15.7,-0.6481695917275564,0.07310643858373833,0.3021865655937469,0.20748520823185956,0,HP,112.811245,100,"(110,120]"
2020_October_CADE_2.4,2,2020,2020_October,October,88.80042463,88.80042463,3.729,1.97323821802779,0.103261781972208,2.0765,CADE,231,1.422244339,13.3378236529041,18,49,91,0.5,73,9.12206130792997,24.8322780049205,46.1170877234237,0.253390591886944,36.9950264154938,277.4,58,58,46.4,-0.5888872667324184,0.7041870967029472,0.3516429625361436,0.03319214131152065,NA,HP,88.80042463,100,"(80,90]"
2020_October_ABCO_2.4,2,2020,2020_October,October,162.2038253,162.2038253,2.487,5.77913371367009,0.432066286329914,6.2112,ABCO,249.5,1.972067039,9.15851063829787,21,32,103,0.5,82,3.63376260880176,5.53716207055506,17.8227404145991,0.0865181573524228,14.1889778057973,308.2,91,91,58.7,0.28278369202957915,0.2569701903739661,0.6216197059782927,0.669495285656596,7,HP,162.2038253,100,"(160,170]"
2020_October_ABCO_2.4,2,2020,2020_October,October,115.2752649,115.2752649,4.145,3.44656307791308,0.201336922086922,3.6479,ABCO,242,1.972067039,9.15851063829787,18,32,137,34,85,5.22259410116444,9.28461173540345,39.749743992196,9.86489996886617,24.6622499221654,285.3,36,70,43.3,-0.4986671448566195,-0.5074176359197248,-1.4943650647658449,-0.7731480925641984,4,HP,115.2752649,92,"(110,120]"
2020_October_CADE_2.4,2,2020,2020_October,October,82.32488074,82.32488074,4.413,2.46707297746025,0.106127022539747,2.5732,CADE,247.5,1.422244339,13.3378236529041,18,44,127,0.5,109,7.29609548013056,17.8349000625414,51.478006998699,0.202669318892516,44.1819115185684,272.5,67,67,25,-0.0870378039448604,0.0203402444805711,0.14212091943301278,0.5210581581040195,4,HP,82.32488074,100,"(80,90]"
2020_October_ABCO_2.4,2,2020,2020_October,October,150.0223914,150.0223914,2.494,4.02550149432158,0.350498505678422,4.376,ABCO,266.5,1.972067039,9.15851063829787,12,39,157,27,118,2.98099504295983,9.68823388961944,39.0013518120577,6.70723884665961,29.3131179224383,299.1,102,129,32.6,1.7487956911826694,0.5986113110983284,-1.3599712870274239,0.3713284531331688,3,HP,150.0223914,100,"(150,160]"
2020_October_CADE_2.4,2,2020,2020_October,October,48.16482774,48.16482774,7.685,2.47056611040609,0.0689338895939087,2.5395,CADE,214.1,1.422244339,13.3378236529041,39,29,174,0.5,135,15.785855652974,11.7382003573396,70.4292021440379,0.202382764781718,54.6433464910639,247.4,46,46,33.3,-0.5458099962850486,-2.1206413606876753,0.6819216521010557,0.4843040885472067,2,HP,48.16482774,100,"(40,50]"
2020_October_ARPA_2.4,2,2020,2020_October,October,56.58802178,56.58802178,6.578,2.84263376877254,0.0597662312274632,2.9024,ARPA,253.2,1.094005896,16.0413736036409,18,42,168,14,136,6.33215583299444,14.775030276987,59.1001211079481,4.92501009232901,47.8429551826247,264.8,28,42,11.6,-0.6237783934426677,-1.1595966289941317,-0.8092584123486716,-0.21085146630161206,1,HP,56.58802178,100,"(50,60]"
2020_October_CADE_2.4,2,2020,2020_October,October,109.2066601,109.2066601,2.761,3.51868204473157,0.203917955268426,3.7226,CADE,255,1.422244339,13.3378236529041,20,33,158,0.5,138,5.68394635995755,9.37851149392995,44.9031762436646,0.142098658998939,39.2192298837071,370.6,58,58,115.6,0.3239868818436442,-1.2104974251200904,0.6267311949484095,-0.3455885260490055,NA,HP,109.2066601,100,"(100,110]"
2020_October_ARPA_2.4,2,2020,2020_October,October,77.29566095,77.29566095,6.954,3.05389091046411,0.122509089535894,3.1764,ARPA,215.9,1.094005896,16.0413736036409,16,31,182,0.5,166,5.23921792529532,10.1509847302597,59.5961039002343,0.163725560165479,54.356885974939,238.2,61,61,22.3,-0.224572588936707,-1.6164297008545052,-0.468470716332622,1.4853563041849702,0,HP,77.29566095,57,"(70,80]"
2020_October_ARPA_2.4,2,2020,2020_October,October,90.79639369,90.79639369,2.671,5.74233002986234,0.357969970137658,6.1003,ARPA,259.7,1.094005896,16.0413736036409,22,36,192,0.5,170,3.8311974208364,6.26923214318683,33.4359047636631,0.0870726686553727,29.6047073428267,312.7,50,50,53,0.20623984203574586,-1.8145643032900987,0.20133371743900358,0.17070806128468952,8,HP,90.79639369,85,"(90,100]"
2020_October_ARPA_2.4,2,2020,2020_October,October,97.52355906,97.52355906,1.218,4.2623052705517,0.247294729448299,4.5096,ARPA,295.4,1.094005896,16.0413736036409,30,31,251,0.5,221,7.03844471377267,7.27305953756509,58.888320771898,0.117307411896211,51.8498760581253,423,49,49,127.6,1.449006132697758,-3.1581466618730367,0.9221686796664865,-0.962920793187409,4,HP,97.52355906,85,"(90,100]"
2020_October_ARPA_2.4,2,2020,2020_October,October,95.83764755,95.83764755,2.804,3.2267502272865,0.117249772713498,3.344,ARPA,244.7,1.094005896,16.0413736036409,18,35,272,0.5,254,5.57836793433401,10.8468265389828,84.2953376743806,0.154954664842611,78.7169697400466,261.2,58,58,16.5,0.9494600500511199,-3.0252318758191894,-0.6871644200041076,1.3443277488478604,NA,HP,95.83764755,85,"(90,100]"
2020_October_ARPA_2.5,2,2020,2020_October,October,111.6273471,111.6273471,0.11,2.19539843825173,0.13320156174827,2.3286,ARPA,269.8,1.116273471,16.3334047109208,9,15,37,0.5,28,4.09948364870251,6.83247274783752,16.8534327779992,0.227749091594584,12.7539491292967,271.8,51,51,2,-2.402291471313923,-0.02335582438166184,0.08611700205164274,1.0770880249927082,4,HP,111.6273471,88,"(110,120]"
2020_October_ABCO_2.5,2,2020,2020_October,October,123.3785822,123.3785822,2.888,2.40628908077334,0.0639109192266636,2.4702,ABCO,246.7,1.681119649,8.51265685850281,9,42,71,15,47,3.7401989943401,17.4542619735871,29.506014288683,6.23366499056683,19.5321503037761,283.3,61,76,36.6,-0.676790486567918,1.21112658459868,-0.6370419898193409,-0.04329767625565065,3,HP,123.3785822,100,"(120,130]"
2020_October_CADE_2.5,2,2020,2020_October,October,158.2789179,158.2789179,0.308,2.40519075584688,0.214209244153122,2.6194,CADE,265.3,1.582789179,10.7106073327736,13,35,87,24,50,5.40497670232507,14.5518603524136,36.1717671617139,9.97841852736936,20.7883719320195,268.8,78,102,3.5,-0.07090173540647385,1.0739182653909094,-1.0372693453478745,0.25586120895298126,1,HP,158.2789179,100,"(150,160]"
