individual,site,year,month,year.month,lfm.outliers.out,lfm.NAs.imputed,mpa,dw.flam.sample,ww.flam.sample,sample.wt,spp,start.temp,gww.gdw.saturated,gdw.gww.saturated,fd,fh,gd,gti,pfg,dry.norm.fd,dry.norm.fh,dry.norm.gd,dry.norm.gti,dry.norm.pfg,temp.max,ttfg,tti,temp.change,PC1,PC2,PC3,PC4,model,LFM,prop.ignite,bins10lfm,flam.index,precip.2mo
2020_September_CEME_2.4,Painted Caves,2020,September,2020_September,112.4834583,112.4834583,0.159,0.242936558023666,0.273263441976334,0.5162,CEME,276.5,1.124834583,0.701834862385321,2,3,122,43,77,8.23260202692576,12.3489030403886,502.188723642471,177.000943578904,316.955178036642,282.6,27,70,6.10000000000002,-3.4339306999556176,2.024828942623158,1.0702651370631224,0.08804894817217068,EPI,112.4834583,38,"(110,120]",5.82726484076251,0.01
2020_September_CEME_2.5,Painted Caves,2020,September,2020_September,106.4761054,106.4761054,0.328,0.24860019467878,0.26469980532122,0.5133,CEME,270.4,1.256987902,0.795552605376701,2,8,134,29,103,8.0450459927605,32.180183971042,539.018081514954,116.653166895027,414.319868627166,290.4,19,48,20,-1.7127171515202901,0.43013240414255505,0.10888098805039964,-0.31041035343586715,EPI,106.4761054,36,"(100,110]",7.66546141048907,0.01
2020_September_CEME_2.6,Painted Caves,2020,September,2020_September,126.0159196,126.0159196,0.447,0.223479833178869,0.281620166821131,0.5051,CEME,276.2,1.260159196,0.793550531914894,9,8,171,51,111,40.2720902015198,35.797413512462,765.169713828875,228.208511141945,496.68911248541,297.8,16,67,21.6,-3.6659610814118215,-0.4676193687020106,-1.2435113270329183,0.09386260461340995,EPI,126.0159196,50,"(120,130]",6.73456859206541,0.01
2020_September_CEME_1.1,St. Marys,2020,September,2020_September,93.56357928,93.56357928,1.644,0.264512570965126,0.247487429034874,0.512,CEME,276.1,1.010507881,0.989601386481802,7,4,132,46,79,26.4637706043956,15.1221546310832,499.031102825745,173.904778257457,298.662553963893,365.1,16,62,89,-2.3725833397077682,0.7981457804513334,-0.45642595257098995,2.415779830213946,EPI,93.56357928,46,"(90,100]",6.27658691066399,0.01
2020_September_CEME_1.2,St. Marys,2020,September,2020_September,81.51171043,81.51171043,1.089,0.300311202346041,0.244788797653959,0.5451,CEME,277.6,1.259367872,0.79404915912031,7,15,92,24,61,23.3091537888556,49.9481866904048,306.348878367816,79.9170987046478,203.122625874313,339.1,22,46,61.5,0.824504287020663,0.5590642483092643,0.9074290352842681,1.0360154384608975,EPI,81.51171043,30,"(80,90]",8.86861763705515,0.01
2020_September_CEME_1.3,St. Marys,2020,September,2020_September,112.830033,112.830033,2.113,0.23121736770692,0.26088263229308,0.4921,CEME,273.6,1.254435309,0.797171438427044,1,7,141,27,113,4.32493462717538,30.2745423902276,609.815782431728,116.773234933735,488.717612870818,290,20,47,16.4,-1.9986142896582528,0.17826434673962427,0.20945153434901026,-0.3606789719433047,EPI,112.830033,38,"(110,120]",7.55749188415235,0.01
2020_September_CEME_1.4,St. Marys,2020,September,2020_September,99.32743363,99.32743363,1.39,0.247281566329249,0.245618433670751,0.4929,CEME,268.5,1.066751162,0.937425742574257,15,11,119,18,86,60.6595963567615,44.4837039949585,481.232797763642,72.7915156281139,347.781685778766,338.9,20,38,70.4,0.8831357913041747,-1.3885938397711195,0.5644956194625287,0.6275109576946433,EPI,99.32743363,46,"(90,100]",8.96654523523973,0.01
2020_September_CEME_1.6,St. Marys,2020,September,2020_September,69.83870968,69.83870968,3.628,0.324366571699905,0.226533428300095,0.5509,CEME,286.2,1.000726216,0.999274310595065,12,11.5,171,33,126,36.9951809063175,35.453715035221,527.181327915025,101.736747492373,388.449399516334,395.5,1,34,109.3,-0.3373308518011559,-2.553195339749733,-2.718768460196525,2.3426093964991637,EPI,69.83870968,64,"(60,70]",9.48023549312409,0.01
2020_September_CEME_2.1,Painted Caves,2020,September,2020_September,102.5523013,102.5523013,1.082,0.229520966742409,0.235379033257591,0.4649,CEME,277.1,1.083877996,0.922613065326633,14,7,165,16,135,60.9966060996605,30.4983030498303,718.888571888856,69.7104069710406,588.181558818155,331.4,33,49,54.3,-1.6768100239445312,-3.1145799512959194,1.6392496656945053,0.3018765056295583,EPI,102.5523013,36,"(100,110]",7.43158404921712,0.01
2020_September_CEME_2.2,Painted Caves,2020,September,2020_September,93.63970588,93.63970588,1.625,0.253460413897855,0.237339586102145,0.4908,CEME,279.6,1.066985646,0.937219730941704,6,8,169,36,127,23.6723356824392,31.5631142432523,666.770788388704,142.034014094635,501.06443861163,276.2,14,50,-3.40000000000003,-2.655892638881677,-0.8129651350934388,-1.1166329558446144,-0.9015835697137673,EPI,93.63970588,46,"(90,100]",7.54081976153803,0.01
2020_September_CEME_2.4,Painted Caves,2020,September,2020_September,109.5989761,109.5989761,0.987,0.219228170160798,0.240271829839202,0.4595,CEME,287.9,1.124834583,0.701834862385321,4,3.5,82,30,48,18.2458303468305,15.9651015534767,374.039522110024,136.843727601228,218.949964161966,311.4,11,41,23.5,0.14925910708012044,2.628332811245939,0.013414419060684385,0.6866741285652749,EPI,109.5989761,36,"(100,110]",7.29562551659139,0.01
2020_September_CEME_2.5,Painted Caves,2020,September,2020_September,83.55605048,83.55605048,3.85,0.287596076845298,0.240303923154702,0.5279,CEME,273.8,1.256987902,0.795552605376701,4,13.5,156,24,128,13.9083955660204,46.9408350353188,542.427427074795,83.4503733961223,445.068658112652,338.8,19,43,65,-1.1706437825945646,-1.626985701075395,-0.2673344257904851,0.7217723944154556,EPI,83.55605048,30,"(80,90]",8.90174411676533,0.01
2020_September_CEME_2.6,Painted Caves,2020,September,2020_September,110.312076,110.312076,1.197,0.243162451612903,0.268237548387097,0.5114,CEME,283.4,1.260159196,0.793550531914894,1,3,112,37,74,4.11247704309186,12.3374311292756,460.597428826289,152.161650594399,304.323301188798,304.3,15,52,20.9,-1.8235016986691888,2.1484631931460547,-0.06441817579601099,0.5819504041370159,EPI,110.312076,38,"(110,120]",6.52821891142359,0.01
2020_September_CEME_1.1,St. Marys,2020,September,2020_September,85.40225701,85.40225701,2.989,0.258033536226193,0.220366463773807,0.4784,CEME,278.3,1.010507881,0.989601386481802,7,4,168,36,125,27.1282566691788,15.5018609538164,651.07816006029,139.516748584348,484.433154806764,333.3,23,59,55,-3.3030080744701613,-1.1076635115886297,0.09083914973124765,1.016912004212733,EPI,85.40225701,30,"(80,90]",6.39672983810511,0.01
2020_September_CEME_1.4,St. Marys,2020,September,2020_September,77.79329609,77.79329609,3.17,0.31457879025923,0.24472120974077,0.5593,CEME,274.1,1.066751162,0.937425742574257,8,16,127,28,91,25.4308308370299,50.8616616740599,403.71443953785,89.0079079296048,289.275700771216,296.8,23,51,153.1,-0.5755572729936016,-0.5036663043510746,0.4189732860550518,-0.40987403404479966,EPI,77.79329609,59,"(70,80]",8.63606736386248,0.01
2020_September_CEME_1.5,St. Marys,2020,September,2020_September,75.43010753,75.43010753,4.048,0.235421391357646,0.177578608642354,0.413,CEME,275.7,1.180670754,0.846976175931582,4,6,108,21,83,16.9908094457029,25.4862141685543,458.751855033977,89.20174958994,352.559295998334,283.9,14,35,8.19999999999999,-0.05036159807091847,1.0443128180340409,0.12184731703493885,-0.5931373797423273,EPI,75.43010753,59,"(70,80]",8.33264660361426,0.01
2020_September_CEME_1.6,St. Marys,2020,September,2020_September,100.0726216,100.0726216,0.909,0.277399274047187,0.277600725952813,0.555,CEME,273.7,1.000726216,0.999274310595065,2,4,132,43,87,7.20982420328825,14.4196484065765,475.848397417025,155.011220370697,313.627352843039,303.2,31,43,29.5,-2.4316191912427088,1.0500508487983642,0.8691739745512393,0.3195841551938711,EPI,100.0726216,36,"(100,110]",7.2568521775034,0.01
2020_September_CEME_2.1,Painted Caves,2020,September,2020_September,90.43245312,90.43245312,3.183,0.261667584405145,0.236632415594855,0.4983,CEME,267.6,1.083877996,0.922613065326633,5,10,146,17,124,19.1082132369075,38.216426473815,557.959826517699,64.9679250054855,473.883688275306,405.7,30,47,138.1,-1.0954257940617445,-2.0883900004769043,1.4367395421455464,2.8150465569412697,EPI,90.43245312,46,"(90,100]",8.06011070164843,0.01
2020_September_CEME_2.4,Painted Caves,2020,September,2020_September,105.1388889,105.1388889,2.125,0.236035206499661,0.248164793500339,0.4842,CEME,272,1.124834583,0.701834862385321,5,3.5,160,12,143,21.1832805544082,14.8282963880858,677.864977741063,50.8398733305797,605.841823856075,282.2,43,55,10.2,-3.109288204534448,-1.8302571480853547,3.0931075995026425,-0.9137782631257569,EPI,105.1388889,36,"(100,110]",6.48034169449466,0.01
2020_September_CEME_2.5,Painted Caves,2020,September,2020_September,125.6987902,125.6987902,1.27,0.22764853974122,0.28615146025878,0.5138,CEME,283.8,1.256987902,0.795552605376701,10,9,89,18,61,43.9273628171194,39.5346265354075,390.953529072363,79.069253070815,267.956913184428,347.7,22,40,63.9,1.1089699072341774,0.35303798715400864,1.283121735167211,1.2569416258223114,EPI,125.6987902,50,"(120,130]",8.4378813096623,0.01
2020_September_CEME_2.6,Painted Caves,2020,September,2020_September,100.5584364,100.5584364,2.56,0.250051809864757,0.251448190135243,0.5015,CEME,274.6,1.260159196,0.793550531914894,4,13,104,15,85,15.9966848556843,51.9892257809739,415.913806247791,59.987568208816,339.929553183291,300.6,35,50,26,-0.3301186080495601,0.08350149244060774,2.5351159348828123,-0.23036259321416286,EPI,100.5584364,36,"(100,110]",8.30418387588451,0.01
2020_September_CEME_1.1,St. Marys,2020,September,2020_September,80.17742429,80.17742429,3.88,0.278614261460102,0.223385738539898,0.502,CEME,267.5,1.010507881,0.989601386481802,2,9.625,145,26,117,7.17838343779973,34.5459702944112,520.43279924048,93.3189846913965,419.935431111284,273.7,27,53,6.19999999999999,-2.3115085233968644,-0.26282649701889244,0.9064326418888938,-0.9468509315970399,EPI,80.17742429,30,"(80,90]",7.624685263769,0.01
2020_September_CEME_1.2,St. Marys,2020,September,2020_September,64.95028409,64.95028409,6.085,0.287056189451023,0.186443810548977,0.4735,CEME,277.6,1.259367872,0.79404915912031,1,1,137,25,111,3.48363852356724,3.48363852356724,477.258477728712,87.090963089181,386.683876115964,298.5,33,58,20.9,-3.1355199910747356,0.40189649877030625,2.0371839798149263,0.1385615766435912,EPI,64.95028409,64,"(60,70]",5.86535490587875,0.01
2020_September_CEME_1.4,St. Marys,2020,September,2020_September,76.08160394,76.08160394,3.961,0.259936296444267,0.197763703555733,0.4577,CEME,269,1.066751162,0.937425742574257,15,9.625,60,5,40,57.7064465609025,37.0283032099124,230.82578624361,19.2354821869675,153.88385749574,355.9,3,43,86.9,3.1427794895711436,0.7512979257466181,0.2804833502241364,1.4550516016712247,EPI,76.08160394,59,"(70,80]",8.29549442619237,0.01
2020_September_CEME_1.5,St. Marys,2020,September,2020_September,66.4791901,66.4791901,4.822,0.289886081081081,0.192713918918919,0.4826,CEME,261.5,1.180670754,0.846976175931582,3,9,175,21,151,10.3488928782369,31.046678634710702,603.685417897152,72.4422501476582,520.894274871257,300.9,26,47,39.4,-2.607628455232756,-2.0112385308612764,0.5110587464189186,-0.43629492533057035,EPI,66.4791901,64,"(60,70]",7.89837483206241,0.01
2020_September_CEME_1.6,St. Marys,2020,September,2020_September,64.33591005,64.33591005,5.34,0.291658712850118,0.187641287149882,0.4793,CEME,271.3,1.000726216,0.999274310595065,9,9.625,77,15,53,30.8579843614172,33.0008999420711,264.007199536569,51.4299739356953,181.719241239457,335.6,20,35,64.3,1.7542288331805649,0.8252426658469046,1.2584632157022522,0.8677590506016024,EPI,64.33591005,64,"(60,70]",9.03550284958152,0.01
2020_September_CEME_2.2,Painted Caves,2020,September,2020_September,78.7447428,78.7447428,5.136,0.30093192760181,0.23696807239819,0.5379,CEME,260.9,1.066985646,0.937219730941704,2,9.625,125,19,104,6.64602129770152,31.9839774951885,415.376331106345,63.1372023281644,345.593107480479,316.1,32,51,55.2,-1.3941320847261078,-0.20788351568222363,1.9245005838280587,0.3333270188149105,EPI,78.7447428,59,"(70,80]",7.74194481814537,0.01
2020_September_CEME_2.3,Painted Caves,2020,September,2020_September,69.52983725,69.52983725,5.888,0.31021088,0.21568912,0.5259,CEME,272.1,1.552264808,0.644219977553311,1,9.625,120,23,96,3.22361356249014,31.0272805389676,386.833627498816,74.1431119372731,309.466901999053,320.5,31,54,48.4,-1.5316014464538692,0.30715959191295716,1.7882786674686646,0.6169389557921686,EPI,69.52983725,64,"(60,70]",7.56870043893517,0.01
2020_September_CEME_2.5,Painted Caves,2020,September,2020_September,68.93603547,68.93603547,5.687,0.291826429240862,0.201173570759138,0.493,CEME,275.4,1.256987902,0.795552605376701,2,9.625,108,18,88,6.85338886269714,32.98193390173,370.082998585646,61.6804997642743,301.549109958674,303.8,22,40,28.4,-0.16002664831370728,0.6130694643330621,1.0063014934694146,-0.04935221325479526,EPI,68.93603547,64,"(60,70]",8.5465687126994,0.01
2020_September_CEME_2.6,Painted Caves,2020,September,2020_September,95.23635031,95.23635031,2.189,0.262195026276276,0.249704973723724,0.5119,CEME,278.7,1.260159196,0.793550531914894,1,9.625,148,19,128,3.81395488008341,36.7093157208028,564.465322252344,72.4651427215847,488.186224650676,304.9,35,54,26.2,-2.3965452721528417,-1.0003971219211898,1.9613927129861057,-0.1033288006402916,EPI,95.23635031,46,"(90,100]",7.56870043893517,0.01
2020_September_CEME_1.1,St. Marys,2020,September,2020_September,99.5363766,99.5363766,1.184,0.229682430741734,0.228617569258266,0.4583,CEME,293.6,1.010507881,0.989601386481802,2,4,168,46,120,8.70767517367881,17.4153503473576,731.44471458902,200.276528994613,522.460510420729,314,23,69,20.4,-4.496540312469872,0.0951708862327901,-0.12740590461888654,0.7944004902516776,EPI,99.5363766,46,"(90,100]",6.03065016144403,0.01
2020_September_CEME_1.2,St. Marys,2020,September,2020_September,105.897772,105.897772,0.394,0.251095480585614,0.265904519414386,0.517,CEME,284.1,1.259367872,0.79404915912031,8,5,148,27,113,31.8603902441498,19.9127439025936,589.417219516771,107.528817074006,450.028012198616,334.4,30,57,50.3,-2.3886619150511326,-1.0644038117720704,1.350250644923614,0.9439398892641369,EPI,105.897772,36,"(100,110]",6.66145186594423,0.01
2020_September_CEME_1.3,St. Marys,2020,September,2020_September,125.4435309,125.4435309,1.02,0.232430710172745,0.291569289827255,0.524,CEME,281.6,1.254435309,0.797171438427044,3,5,99,23,73,12.9070723820031,21.5117873033385,425.933388606102,98.954221595357,314.072094628742,330.5,38,61,48.9,-1.6242215202899513,1.114205215177992,3.0525888319608003,1.1882008895596443,EPI,125.4435309,50,"(120,130]",6.48980035424704,0.01
2020_September_CEME_1.4,St. Marys,2020,September,2020_September,97.6366322,97.6366322,1.907,0.235583856502242,0.230016143497758,0.4656,CEME,275.2,1.066751162,0.937425742574257,1,2,101,32,68,4.24477302836955,8.48954605673911,428.722075865325,135.832736907826,288.64456592913,316,23,55,40.8,-1.7403528659273646,2.1986253930785833,1.1698123607896507,0.9684649065486204,EPI,97.6366322,46,"(90,100]",6.19030685698627,0.01
2020_September_CEME_1.5,St. Marys,2020,September,2020_September,99.53033268,99.53033268,2.89,0.275897901137701,0.274602098862299,0.5505,CEME,282,1.180670754,0.846976175931582,2,3.5,133,38,93,7.24905840802971,12.685852214052,482.062384133975,137.732109752564,337.081215973381,312.4,10,48,30.4,-2.0016660031953366,1.223200197954885,-0.9779233921036726,0.6546200652047494,EPI,99.53033268,46,"(90,100]",6.84081842575231,0.01
2020_September_CEME_1.6,St. Marys,2020,September,2020_September,70.38585209,70.38585209,5.69,0.312408567654274,0.219891432345726,0.5323,CEME,275.2,1.000726216,0.999274310595065,16,9,142,11,115,51.2149846597881,28.8084288711308,454.532988855619,35.2103019536043,368.107702242227,353.8,19,30,78.6,0.7735526495607756,-2.800028333819684,0.35529601037946307,0.7869665187229173,EPI,70.38585209,59,"(70,80]",9.51689426486208,0.01
2020_September_CEME_2.1,Painted Caves,2020,September,2020_September,106.1031084,106.1031084,2.738,0.220035497517013,0.233464502482987,0.4535,CEME,274.3,1.083877996,0.922613065326633,12,12,104,20,72,54.5366549280175,54.5366549280175,472.651009376152,90.8944248800292,327.219929568105,394.7,16,36,120.4,1.5450002645049823,-0.7791768764363234,0.22896976343497233,2.4899669979598764,EPI,106.1031084,36,"(100,110]",9.3396707473467,0.01
2020_September_CEME_2.2,Painted Caves,2020,September,2020_September,96.54775604,96.54775604,0.902,0.302114871194379,0.291685128805621,0.5938,CEME,291.7,1.066985646,0.937219730941704,2,7,133,32,99,6.61999851941486,23.169994817952,440.229901541088,105.919976310638,327.689926711036,291.9,22,54,0.199999999999989,-2.200300852433819,0.6682562453859362,0.44188464282638823,-0.12856622137809526,EPI,96.54775604,46,"(90,100]",7.14994810265147,0.01
2020_September_CEME_2.3,Painted Caves,2020,September,2020_September,116.4839982,116.4839982,0.971,0.237338558120697,0.276461441879303,0.5138,CEME,273.8,1.552264808,0.644219977553311,12,5.5,149,27,110,50.5606846819111,23.1736471458759,627.79516813373,113.7615405343,463.472942917519,326.1,24,51,52.3,-1.6841433681106481,-1.4001632955330303,0.6118298173717039,0.5341429721446391,EPI,116.4839982,38,"(110,120]",7.05040497863042,0.01
2020_September_CEME_2.4,Painted Caves,2020,September,2020_September,85.05392912,85.05392912,3.987,0.287537801831807,0.244562198168193,0.5321,CEME,270.1,1.124834583,0.701834862385321,3,5,124,34,87,10.4334107755154,17.3890179591924,431.247645387972,118.245322122508,302.568912489948,373.9,25,59,103.8,-2.0649150779487644,0.5827015600518336,0.9447371342499601,2.553006521036485,EPI,85.05392912,30,"(80,90]",6.57322538965232,0.01
2020_September_CEME_2.5,Painted Caves,2020,September,2020_September,92.1602289,92.1602289,3.48,0.24344267421084,0.22435732578916,0.4678,CEME,271.4,1.256987902,0.795552605376701,3,8,107,24,80,12.3232297284155,32.8619459424414,439.528526980154,98.5858378273242,328.619459424414,312.6,26,50,41.2,-0.8920452108276373,0.9101691038689625,1.410805308219764,0.43848125632761775,EPI,92.1602289,46,"(90,100]",7.54081976153803,0.01
2020_September_CEME_2.6,Painted Caves,2020,September,2020_September,86.33117987,86.33117987,3.336,0.293992664233577,0.253807335766423,0.5478,CEME,287.3,1.260159196,0.793550531914894,7,8,113,25,81,23.8101179097398,27.2115633254169,384.363331971513,85.0361353919277,275.517078669846,383.6,15,40,96.3,0.2296199596439329,-0.0343216276071554,0.01743238057793719,2.433216772890353,EPI,86.33117987,30,"(80,90]",8.2589930721607,0.01
2020_September_CEME_1.1,St. Marys,2020,September,2020_September,75.63218391,75.63218391,5.007,0.337922120418848,0.255577879581152,0.5935,CEME,267.6,1.010507881,0.989601386481802,5,10.25,134,27,102,14.7963086695911,30.3324327726617,396.541072345041,79.9000668157918,301.844696859658,396.5,20,47,128.9,-0.7930352708823488,-0.8589034601316735,0.19788497037120054,2.77882429020985,EPI,75.63218391,59,"(70,80]",8.09968203593191,0.01
2020_September_CEME_1.2,St. Marys,2020,September,2020_September,68.33282536,68.33282536,5.178,0.32786237552055,0.22403762447945,0.5519,CEME,270.7,1.259367872,0.79404915912031,5,12,119,28,86,15.2503012645518,36.6007230349243,362.957170096333,85.4016870814901,262.305181750291,317.7,14,42,47,-0.17416021337531093,0.3075128888393358,-0.38667600131596624,0.379491595491278,EPI,68.33282536,64,"(60,70]",8.76071768837406,0.01
2020_September_CEME_1.3,St. Marys,2020,September,2020_September,73.03250067,73.03250067,5.177,0.300752747593915,0.219647252406085,0.5204,CEME,270.8,1.254435309,0.797171438427044,2,3.5,117,17,98,6.64998080981943,11.637466417184,389.023877374436,56.5248368834651,325.849059681152,285.4,27,44,14.6,-1.2966459901257825,0.6443525246470775,1.6983479485462898,-0.4901515953149428,EPI,73.03250067,59,"(70,80]",7.08690873533401,0.01
2020_September_CEME_1.4,St. Marys,2020,September,2020_September,71.73841604,71.73841604,4.841,0.305464561806353,0.219135438193647,0.5246,CEME,274,1.066751162,0.937425742574257,4,9.25,139,28,107,13.0948086951434,30.2817451075191,455.044602156233,91.6636608660038,350.286132595086,326.7,25,53,52.7,-1.8120294343316845,-0.41492537774189925,0.7239915234516547,0.7200563452764324,EPI,71.73841604,59,"(70,80]",7.56675888915952,0.01
2020_September_CEME_1.6,St. Marys,2020,September,2020_September,NA,72.9544285162554,6.791,0.337450853803306,0.224249146196694,0.5617,CEME,276.8,1.000726216,0.999274310595065,12,12.25,136,20,104,35.5607338513198,36.3015824732223,403.021650314958,59.2678897521997,308.193026711439,371.2,25,45,94.4,-0.1030089945468684,-2.0264700857056246,0.8358644363211511,1.64159286327889,EPI,72.9544285162554,59,"(70,80]",8.55418805893574,0.01
2020_September_CEME_2.1,Painted Caves,2020,September,2020_September,72.23642173,72.23642173,4.998,0.302026711185309,0.218173288814691,0.5202,CEME,271.5,1.083877996,0.922613065326633,15,13,92,1,76,49.664481466332,43.0425506041544,304.60881966017,3.3109654310888,251.633372762749,296.8,25,26,25.3,2.5757565215314826,-1.1796641936203238,1.8269095178812795,-0.961030338244472,EPI,72.23642173,59,"(70,80]",10.8925009281083,0.01
2020_September_CEME_2.2,Painted Caves,2020,September,2020_September,78.54842705,78.54842705,4.701,0.311176082130966,0.244423917869034,0.5556,CEME,279.1,1.066985646,0.937219730941704,2,7,128,36,90,6.42722919545678,22.4953021840987,411.342668509234,115.690125518222,289.225313795555,360.9,10,46,81.8,-1.2149700517656017,0.7557484082120093,-0.9809532834739241,2.0282248042358435,EPI,78.54842705,59,"(70,80]",7.62367420764394,0.01
2020_September_CEME_2.4,Painted Caves,2020,September,2020_September,NA,78.5960578592611,5.835,0.268451834862385,0.114048165137615,0.3825,CEME,287.3,1.124834583,0.701834862385321,6,12.25,86,16,64,22.3503780597206,45.6320218719297,320.355418855996,59.6010081592551,238.40403263702,311.6,13,29,24.3,1.821410602868832,0.8818358484898805,0.2043735323579563,0.04033434567569945,EPI,78.5960578592611,59,"(70,80]",10.2718965045052,0.01
2020_September_CEME_2.6,Painted Caves,2020,September,2020_September,66.03192383,66.03192383,5.603,0.279885933546972,0.184814066453028,0.4647,CEME,269.9,1.260159196,0.793550531914894,1,5,161,44,116,3.57288409362729,17.8644204681364,575.234339073993,157.206900119601,414.454554860765,314.6,10,54,44.7,-3.2010771550107986,0.42673924758882414,-1.5444065734029044,0.6919593311408475,EPI,66.03192383,64,"(60,70]",6.8037419348511,0.01
2020_September_CEME_1.1,St. Marys,2020,September,2020_September,64.82900943,64.82900943,6.31,0.321970023251654,0.208729976748346,0.5307,CEME,277.3,1.010507881,0.989601386481802,3,3,152,34,115,9.31763761639132,9.31763761639132,472.093639230494,105.599892985768,357.176108628334,315.7,26,60,38.4,-3.355125395053011,-0.039086342855070164,0.7427046999042636,0.6583053926806025,EPI,64.82900943,64,"(60,70]",6.17371340442258,0.01
2020_September_CEME_1.2,St. Marys,2020,September,2020_September,125.9367872,125.9367872,7.034,0.226966137871359,0.285833862128641,0.5128,CEME,277.3,1.259367872,0.79404915912031,14,13.25,150,11,125,61.6832102414105,58.3787525499064,660.891538300827,48.465379475394,550.742948584022,356.5,15,26,79.2,1.0492040481818712,-3.174482774507193,-0.36564316828711674,0.7185866860161487,EPI,125.9367872,50,"(120,130]",10.9382641107682,0.01
2020_September_CEME_1.3,St. Marys,2020,September,2020_September,63.26905418,63.26905418,5.99,0.305017997750281,0.192982002249719,0.498,CEME,271.2,1.254435309,0.797171438427044,2,3,123,36,85,6.55699012763635,9.83548519145453,403.254892849636,118.025822297454,278.672080424545,299.3,12,48,28.1,-1.800355843182203,1.6123441914503152,-0.5459305016695729,0.28981942710411324,EPI,63.26905418,64,"(60,70]",6.74062923586635,0.01
2020_September_CEME_1.3,St. Marys,2020,September,2020_September,63.26905418,63.26905418,5.99,0.322535095613048,0.204064904386952,0.5266,CEME,268.7,1.254435309,0.797171438427044,3,3,117,45,69,9.30131337892966,9.30131337892966,362.751221778257,139.519700683945,213.930207715382,407.3,21,66,138.6,-2.428900630316355,1.451182952475154,0.3978154551212801,3.930323182422844,EPI,63.26905418,64,"(60,70]",5.95525220822929,0.01
2020_September_CEME_1.4,St. Marys,2020,September,2020_September,60.43385273,60.43385273,6.04,0.293454275376119,0.177345724623881,0.4708,CEME,266.8,1.066751162,0.937425742574257,11,3,87,7,69,37.4845450314239,10.2230577358429,296.468674339444,23.8538013836334,235.130327924386,354.6,21,28,87.8,1.653887792032217,0.02562449257767624,1.6404681266065735,1.3239041338079214,EPI,60.43385273,64,"(60,70]",8.43204478235494,0.01
2020_September_CEME_1.5,St. Marys,2020,September,2020_September,61.51724138,61.51724138,6.49,0.314703245089667,0.193596754910333,0.5083,CEME,275.4,1.180670754,0.846976175931582,3,11.5,138,35,100,9.53279016600297,36.5423623030114,438.508347636137,111.215885270035,317.759672200099,336.8,4,39,61.4,-0.6455345769387628,0.1435512498133454,-1.9545846304847974,1.0104636554253468,EPI,61.51724138,64,"(60,70]",8.95247677011682,0.01
2020_September_CEME_1.6,St. Marys,2020,September,2020_September,29.66396292,29.66396292,10,0.446770241286863,0.132529758713137,0.5793,CEME,271.2,1.000726216,0.999274310595065,15,12.5,152,22,115,33.5743042258018,27.9785868548348,340.219616154791,49.2423128645093,257.40299906448,296.8,2,24,160.3,0.8694838087907365,-2.1086120299905806,-2.1403248207525696,-0.9461919339084741,EPI,29.66396292,100,"(20,30]",11.1660237560098,0.01
2020_September_CEME_2.1,Painted Caves,2020,September,2020_September,7.889301941,7.889301941,6.921,0.501069142419602,0.0395308575803981,0.5406,CEME,265.3,1.083877996,0.922613065326633,2,6.5,113,19,92,3.99146511066765,12.9722616096699,225.517778752722,37.9189185513427,183.607395090712,330.5,27,46,65.2,-0.893242972053417,0.42672772878969134,1.6097154632979485,0.8911587372027794,EPI,7.889301941,100,"(0,10]",7.53384797674087,0.01
2020_September_CEME_2.2,Painted Caves,2020,September,2020_September,97.05071665,97.05071665,2.057,0.24729674080291,0.24000325919709,0.4873,CEME,274.1,1.066985646,0.937219730941704,2,6.75,169,30,137,8.0874498932194,27.2951433896155,683.389515977039,121.311748398291,553.990317685529,331.6,31,61,57.5,-3.601407981774033,-1.2649345150301454,1.059267217672097,0.9011439418012536,EPI,97.05071665,46,"(90,100]",6.780031637134,0.01
2020_September_CEME_2.3,Painted Caves,2020,September,2020_September,62.75832982,62.75832982,7.196,0.320352267426795,0.201047732573205,0.5214,CEME,271.8,1.552264808,0.644219977553311,5,10.75,168,14,149,15.607818356218,33.5568094658688,524.422696768926,43.7018913974105,465.112987015297,360.7,39,53,88.9,-2.274101135272399,-2.988850622491592,2.228800501419965,1.2746258857160102,EPI,62.75832982,64,"(60,70]",7.79404999828482,0.01
2020_September_CEME_2.4,Painted Caves,2020,September,2020_September,76.19272556,76.19272556,5.37,0.285312573726542,0.217387426273458,0.5027,CEME,258.3,1.124834583,0.701834862385321,13,13,111,18,80,45.5640627056971,45.5640627056971,389.046996948645,63.0887022078884,280.394232035059,296.8,21,39,158.2,0.894409631869435,-0.7156192704452529,0.7226172000665003,-0.6194921957800024,EPI,76.19272556,59,"(70,80]",9.1910384645712,0.01
2020_September_CEME_2.5,Painted Caves,2020,September,2020_September,61.28964503,61.28964503,7.059,0.301321265789816,0.184678734210184,0.486,CEME,268,1.256987902,0.795552605376701,7,7,99,1,91,23.2310188318497,23.2310188318497,328.552980621874,3.31871697597853,302.003244814046,296.8,46,47,171.1,-0.22828266819023588,-0.5419736233681051,4.404516103486894,-0.49843849780981886,EPI,61.28964503,64,"(60,70]",7.55749188415235,0.01
