"","individual","site","year","year_month","month","lfm_outliers_out","lfm_n_as_imputed","mpa","dw_flam_sample","ww_flam_sample","sample_wt","spp","start_temp","gww_gdw_saturated","gdw_gww_saturated","fd","fh","gd","gti","pfg","dry_norm_fd","dry_norm_fh","dry_norm_gd","dry_norm_gti","dry_norm_pfg","temp_max","ttfg","tti","temp_change","pc1","pc2","pc3","pc4","ttms","model","lfm","prop_ignite","bins10lfm","flam_index","precip_2mo"
"473","2020_October_CADE_1.1",1,2020,"2020_October","October",NA,135.022700305071,0.596,3.6567715725524,0.247928427447598,3.9047,"CADE",244.7,1.509893892,0.550587067847804,15,40,159,0.5,86,4.1019789457426,10.9386105219803,43.4809768248715,0.136732631524753,23.5180126222576,275.8,52,110,31.1,-0.429171502276555,0.387542267327056,-0.203581120369143,-0.264645487939693,NA,"HP",135.022700305071,NA,"(130,140]",11.4698018234399,0.61
"474","2020_October_CADE_1.1",1,2020,"2020_October","October",101.7971612,101.7971612,2.844,3.59729339352424,0.244006606475761,3.8413,"CADE",242,1.509893892,0.550587067847804,22,39,131,21,88,6.11570911608263,10.8414843421465,36.416267918492,5.83772233807887,24.4628364643305,315.6,98,119,73.6,-0.544740796936011,-0.616910920367098,0.247118790944949,0.19930497357908,NA,"HP",101.7971612,NA,"(100,110]",11.0057345093451,0.61
"475","2020_October_CADE_1.1",1,2020,"2020_October","October",NA,82.5369719018232,4.448,4.40782266773019,0.138306648548822,3.1134,"CADE",217.1,1.509893892,0.550587067847804,17,38,110,0.5,93,3.85677947628373,8.62103647639892,24.9556319053653,0.113434690478933,21.0988524290816,286.2,70,70,69.1,-0.691168453487812,0.137538745905686,-0.0207652574598176,-0.363200832574336,NA,"HP",82.5369719018232,NA,"(80,90]",14.0952200611916,0.61
"476","2020_October_CADE_1.1",1,2020,"2020_October","October",150.9893892,150.9893892,0.336,3.84777003018009,0.268029969819909,4.1158,"CADE",271.6,1.509893892,0.550587067847804,23,30,138,0.5,115,5.97748821254879,7.79672375549842,35.8649292752927,0.129945395924974,29.887441062744,272.3,101,101,0.699999999999989,-0.0917113003705153,-0.305962158953506,0.209665195745001,-0.882985697017514,NA,"HP",150.9893892,NA,"(150,160]",11.1367053313714,0.61
"477","2020_October_CADE_1.1",1,2020,"2020_October","October",110.8921645,110.8921645,2.297,4.06729428745218,0.224805712547819,4.2921,"CADE",240.6,1.509893892,0.550587067847804,22,33,143,0.5,121,5.40900127828743,8.11350191743114,35.1585083088683,0.122931847233805,29.7495070305809,307.1,114,114,66.5,-0.164255998281084,-0.801475283327523,0.401455099727021,-0.506042945350531,NA,"HP",110.8921645,NA,"(110,120]",10.7753851577193,0.61
"478","2020_October_CADE_1.1",1,2020,"2020_October","October",87.37652528,87.37652528,2.875,4.4358738671255,0.207126132874498,4.643,"CADE",236.6,1.509893892,0.550587067847804,17,35,185,0.5,137,3.83239030441959,7.89021533262856,41.7054239010367,0.112717361894694,30.8845571591461,343.4,81,81,106.8,-0.179486345043437,-1.13365451254307,-0.0315769821677121,-0.337780333438914,NA,"HP",87.37652528,NA,"(80,90]",12.8403649258192,0.61
"479","2020_October_CADE_1.1",1,2020,"2020_October","October",121.1375212,121.1375212,1.271,3.71031453086345,0.274485469136547,3.9848,"CADE",229.9,1.509893892,0.550587067847804,15,39,155,0.5,140,4.04278394061359,10.5112382455953,41.7754340530071,0.13475946468712,37.7326501123935,278.1,168,73,48.2,-0.083408700589872,-0.209880164729631,0.896778468032485,-1.08631087273094,NA,"HP",121.1375212,NA,"(120,130]",13.8853873572535,0.61
"480","2020_October_CADE_1.2",1,2020,"2020_October","October",102.0672334,102.0672334,2.471,2.48462070921986,0.102579290780142,2.5872,"CADE",245,1.614745587,16.1734190782422,32,43,72,0.5,40,12.8792293653737,17.3064644597209,28.9782660720908,0.201237958833964,16.0990367067171,265.3,78,78,20.3,-1.52990271772608,-0.0678780131050417,0.0284383335368395,0.152425175584397,NA,"HP",102.0672334,NA,"(100,110]",13.7568607559243,0.61
"481","2020_October_CADE_1.2",1,2020,"2020_October","October",51.8957346,51.8957346,5,2.15251920529801,0.0618807947019868,2.2144,"CADE",232.5,1.614745587,16.1734190782422,18,47,59,0.5,41,8.36229472689324,21.8348806757768,27.4097438270389,0.232285964635923,19.0474491001457,287.8,41,41,55.3,-1.6747584577875,0.58150197697205,-0.240919301157062,0.419103155756291,NA,"HP",51.8957346,NA,"(50,60]",19.6963771150085,0.61
"482","2020_October_CADE_1.2",1,2020,"2020_October","October",121.9884933,121.9884933,1.212,3.23195115112073,0.17114884887927,3.4031,"CADE",248.3,1.614745587,16.1734190782422,17,31,122,0.5,48,5.25998049014602,9.59172912908979,37.7480952822244,0.154705308533706,14.8517096192358,310.5,30,87,62.2,-0.645166263254649,0.246765194660933,-0.400331652717066,0.469743448952358,NA,"HP",121.9884933,NA,"(120,130]",12.0476406777433,0.61
"483","2020_October_CADE_1.2",1,2020,"2020_October","October",NA,104.705788130298,2.821,2.74238123693904,0.126718763060964,2.8691,"CADE",245.3,1.614745587,16.1734190782422,31,27,131,31,69,11.3040446683486,9.84545825952944,47.768704888828,11.3040446683486,25.1606155521308,249.8,33,64,4.5,-0.462797718569472,-0.00490693374653273,-0.735391800484783,-0.539353223947439,NA,"HP",104.705788130298,NA,"(100,110]",13.6241913302106,0.61
"484","2020_October_CADE_1.2",1,2020,"2020_October","October",133.4392375,133.4392375,0.994,3.01139188369323,0.159608116306766,3.171,"CADE",271.4,1.614745587,16.1734190782422,14,29,108,17,77,4.64901299489129,9.63009834656052,35.8638145320185,5.64523006522514,25.5695714719021,272,81,98,0.600000000000023,-0.0991780325186764,0.687725791903617,0.120244159349844,-0.300886225427118,NA,"HP",133.4392375,NA,"(130,140]",11.2072551454113,0.61
"485","2020_October_CADE_1.2",1,2020,"2020_October","October",88.58926342,88.58926342,3.296,2.09279213179439,0.0593078682056141,2.1521,"CADE",245.3,1.614745587,16.1734190782422,10,44,90,0.5,80,4.77830542655274,21.0245438768321,43.0047488389747,0.238915271327637,38.226443412422,283.4,93,93,38.1,-0.766993835335019,0.713594828954617,0.401327260493002,-0.0716737235468393,NA,"HP",88.58926342,NA,"(80,90]",12.6962848996061,0.61
"486","2020_October_CADE_1.2",1,2020,"2020_October","October",116.722478,116.722478,1.909,2.49158416207091,0.108815837929094,2.6004,"CADE",253.2,1.614745587,16.1734190782422,21,39,104,0.5,83,8.42837272755243,15.6526922083117,41.7405125554978,0.200675541132201,33.3121398279453,272.3,72,72,19.1,-0.845262296397641,0.154521938496352,-0.0268799140949694,-0.379772936106519,NA,"HP",116.722478,NA,"(110,120]",13.9828080800474,0.61
"487","2020_October_CADE_1.2",1,2020,"2020_October","October",133.4392375,133.4392375,0.994,3.01139188369323,0.159608116306766,3.171,"CADE",271.4,1.614745587,16.1734190782422,14,36,144,16,114,4.64901299489129,11.9546048440062,47.8184193760247,5.31315770844719,37.8562486726862,272.9,81,97,1.5,-0.0890418992063842,0.269187867510966,0.041588601732487,-0.705501277921454,NA,"HP",133.4392375,NA,"(130,140]",11.8487664814886,0.61
"488","2020_October_CADE_1.2",1,2020,"2020_October","October",124.7148289,124.7148289,1.251,2.82798809594904,0.13291190405096,2.9609,"CADE",268.2,1.614745587,16.1734190782422,10,34,149,0.5,139,3.53608277712503,12.0226814422251,52.6876333791629,0.176804138856251,49.1515506020379,283.7,78,78,15.5,0.0434678994574166,0.172490664191241,0.035689693096909,-1.02889132741422,NA,"HP",124.7148289,NA,"(120,130]",12.993192867867,0.61
"489","2020_October_CADE_1.2",1,2020,"2020_October","October",161.4745587,161.4745587,0.318,3.19975937289363,0.197840627106373,3.3976,"CADE",257.5,1.614745587,16.1734190782422,19,28,214,0.5,79.5,5.93794650965201,8.75065801422401,66.8800291087121,0.156261750254,24.845618290386,307.2,84,84,49.7,0.0184162002053212,-0.298068186347123,-0.0937636920177602,-0.0612573676432129,NA,"HP",161.4745587,NA,"(160,170]",11.9727295381807,0.61
"490","2020_October_CADE_1.3",1,2020,"2020_October","October",86.6773492,86.6773492,3.416,3.7645026224788,0.218197377521197,3.9827,"CADE",250.3,1.332118267,8.02320867538259,23,46,96,0.5,73,6.10970486848944,12.2194097369789,25.5013768423907,0.132819671054118,19.3916719739013,333.6,79,79,83.3,-1.37721395647554,-0.743116924596517,0.121710734859845,0.542520554501291,NA,"HP",86.6773492,NA,"(80,90]",13.9004153321263,0.61
"491","2020_October_CADE_1.3",1,2020,"2020_October","October",132.1054123,132.1054123,0.682,3.31697890519694,0.204921094803055,3.5219,"CADE",256,1.332118267,8.02320867538259,24,36,129,20,85,7.23549973814953,10.8532496072243,38.8908110925537,6.02958311512461,25.6257282392796,346.9,75,95,90.9,-0.713302018895966,-1.09397919155672,-0.0408017999373137,0.494942993316062,NA,"HP",132.1054123,NA,"(130,140]",11.966053019111,0.61
"492","2020_October_CADE_1.3",1,2020,"2020_October","October",102.022792,102.022792,3.528,2.84224437950631,0.157755620493693,3,"CADE",236.9,1.332118267,8.02320867538259,16,43,132,29,87,5.62935408206495,15.1288890955496,46.4421711770359,10.2032042737427,30.6096128212282,251.9,36,65,15,-0.67653189199778,0.707020290859397,-0.516106396769785,-0.504221995607577,NA,"HP",102.022792,NA,"(100,110]",15.0931235696356,0.61
"493","2020_October_CADE_1.3",1,2020,"2020_October","October",119.1923916,119.1923916,2.091,3.77673960151733,0.225360398482672,4.0021,"CADE",250.7,1.332118267,8.02320867538259,17,35,193,0.5,92,4.50123699107297,9.26725262867965,51.1022787810049,0.132389323266852,24.3596354811008,348.1,1,85,97.4,-0.502786020689714,-0.737380830018275,-0.844049472763606,0.348701250558437,NA,"HP",119.1923916,NA,"(110,120]",12.5395179847202,0.61
"494","2020_October_CADE_1.3",1,2020,"2020_October","October",95.37712895,95.37712895,2.661,3.6729229548157,0.191377045184304,3.8643,"CADE",225.4,1.332118267,8.02320867538259,17,44,120,0.5,103,4.62846626763862,11.9795597515352,32.6715265950961,0.1361313608129,28.0430603274575,318.2,127,127,92.8,-0.617145612001298,-0.502277344930044,0.706647351928577,0.0492091908210043,NA,"HP",95.37712895,NA,"(90,100]",11.0212537641835,0.61
"495","2020_October_CADE_1.3",1,2020,"2020_October","October",133.2118267,133.2118267,1.802,2.82081775092102,0.351582249078983,3.1724,"CADE",256,1.332118267,8.02320867538259,17,34,205,0.5,104,6.02662117907099,12.053242358142,72.6739612770325,0.177253564090323,36.8687413307872,365.1,59,73,109.1,-0.343764345229155,-1.14240871035468,-0.293069394063001,0.325063174162616,NA,"HP",133.2118267,NA,"(130,140]",13.4331908311607,0.61
"496","2020_October_CADE_1.3",1,2020,"2020_October","October",90.77726218,90.77726218,5.176,3.64792013970913,0.219279860290868,3.8672,"CADE",231.5,1.332118267,8.02320867538259,17,45,169,0.5,129,4.66018973796819,12.3357963652099,46.3277685715662,0.137064404057888,35.3626162469351,291.9,113,113,60.4,-0.362398083368694,-0.433694717099347,0.394856879033791,-0.612991553188929,NA,"HP",90.77726218,NA,"(90,100]",11.665918619184,0.61
"497","2020_October_CADE_1.3",1,2020,"2020_October","October",123.1968811,123.1968811,1.38,3.89692063463017,0.290579365369835,4.1875,"CADE",268.5,1.332118267,8.02320867538259,20,33,164,0.5,144,5.13225746048536,8.46822480980084,42.0845111759799,0.128306436512134,36.9522537154946,316.2,64,64,47.7,-0.238475367172369,-0.955892596024456,-0.257295571444788,-0.805503544337343,NA,"HP",123.1968811,NA,"(120,130]",14.2686941495586,0.61
"498","2020_October_CADE_1.3",1,2020,"2020_October","October",71.19629484,71.19629484,6.316,4.66611080586081,0.255389194139195,4.9215,"CADE",230.2,1.332118267,8.02320867538259,33,31,228,0.5,79.5,7.07227097105169,6.64364848795765,48.8629630727208,0.107155620773511,17.0377437029882,290.05,63,63,59.85,-0.451559923133472,-0.978866389298433,-0.538423102004071,-0.300957787439272,NA,"HP",71.19629484,NA,"(70,80]",14.1762091702395,0.61
"499","2020_October_CADE_1.4",1,2020,"2020_October","October",96.12940497,96.12940497,2.941,1.96756785318389,0.0786321468161104,2.0462,"CADE",249.7,1.519475358,13.4504234297812,9,43,86,27,50,4.57417516017876,21.8543924319652,43.7087848639304,13.7225254805363,25.4120842232153,267.8,61,88,18.1,-0.772387172882968,1.30232928950113,0.000419036098299009,0.236000688079596,NA,"HP",96.12940497,NA,"(90,100]",12.9642058147638,0.61
"500","2020_October_CADE_1.4",1,2020,"2020_October","October",131.9970712,131.9970712,2.224,2.74098308864441,0.154916911355594,2.8959,"CADE",264.9,1.519475358,13.4504234297812,21,37,82,3,58,7.66148470123756,13.4988063783709,29.9162735953086,1.09449781446251,21.1602910796085,309.7,66,69,44.8,-1.07306943427807,-0.0825589328807674,-0.0213814843345795,0.355493634097484,NA,"HP",131.9970712,NA,"(130,140]",14.1076482486371,0.61
"501","2020_October_CADE_1.4",1,2020,"2020_October","October",151.9475358,151.9475358,0.218,1.99592903497252,0.102270965027476,2.0982,"CADE",267.8,1.519475358,13.4504234297812,11,40,92,9,72,5.51121798784365,20.0407926830678,46.093823171056,4.50917835369026,36.0734268295221,289.1,51,60,21.3,-0.8368808347763,0.713982176698136,-0.147955194438208,0.0116808845743705,NA,"HP",151.9475358,NA,"(150,160]",15.4569310347153,0.61
"502","2020_October_CADE_1.4",1,2020,"2020_October","October",112.1617107,112.1617107,2.7,1.76568311943794,0.0475168805620609,1.8132,"CADE",258.4,1.519475358,13.4504234297812,9,35,98,16,73,5.09717734791786,19.8223563530139,55.5025977884389,9.06164861852063,41.3437718220004,291.5,110,126,33.1,-0.178128125927415,0.731807048710094,0.588114856321733,0.118166518859547,NA,"HP",112.1617107,NA,"(110,120]",10.4577549004192,0.61
"503","2020_October_CADE_1.4",1,2020,"2020_October","October",81.68757127,81.68757127,3.966,1.73510061952263,0.0489993804773694,1.7841,"CADE",242.5,1.519475358,13.4504234297812,15,48,112,11,86,8.64503178157292,27.6641017010333,64.5495706357444,6.33968997315347,49.5648488810181,281.5,86,97,39,-0.882382967330728,0.321051666004783,0.212313924820529,-0.0925181388160045,NA,"HP",81.68757127,NA,"(80,90]",12.717473455922,0.61
"504","2020_October_CADE_1.4",1,2020,"2020_October","October",133.6162188,133.6162188,0.925,2.23977892802637,0.166521071973628,2.4063,"CADE",244,1.519475358,13.4504234297812,15,41,109,0.5,94,6.69708952624961,18.3053780384156,48.6655172240805,0.223236317541654,41.9684276978309,339,57,57,95,-0.979949694299715,-0.446833901121846,-0.117904378104479,0.23659247300238,NA,"HP",133.6162188,NA,"(130,140]",15.9751507830674,0.61
"505","2020_October_CADE_1.4",1,2020,"2020_October","October",131.8774644,131.8774644,1.234,2.58334087731893,0.149659122681074,2.733,"CADE",250.8,1.519475358,13.4504234297812,19,31,126,0.5,107,7.3548172317541,11.9999649570725,48.774051115843,0.193547821888266,41.4192338840889,245.6,63,63,-5.20000000000002,-0.260871170771356,0.449977222461758,-0.214914293186687,-1.12081285163842,NA,"HP",131.8774644,NA,"(130,140]",14.1762091702395,0.61
"506","2020_October_CADE_1.5",1,2020,"2020_October","October",104.3433512,104.3433512,2.795,2.91451996466567,0.118080035334332,3.0326,"CADE",238.6,1.410973837,9.8816089046294,17,41,92,22,53,5.83286448749721,14.0674967051403,31.566090167632,7.54841286617286,18.1848128139619,290.05,48,70,51.45,-1.01764188253289,0.476149184886897,-0.244947659469608,0.339260141827146,NA,"HP",104.3433512,NA,"(100,110]",14.3596692746391,0.61
"507","2020_October_CADE_1.5",1,2020,"2020_October","October",71.03064067,71.03064067,5.086,2.05055628197696,0.0822437180230358,2.1328,"CADE",205.1,1.410973837,9.8816089046294,10,39,116,40,66,4.87672544659876,19.0192292417352,56.5700151805456,19.506901786395,32.1863879475518,270.2,16,56,65.1,-0.600358788247978,1.10038601029609,-0.66509836683864,-0.0249291154089424,NA,"HP",71.03064067,NA,"(70,80]",15.9283781352602,0.61
"508","2020_October_CADE_1.5",1,2020,"2020_October","October",96.25740442,96.25740442,3.071,2.02253242559813,0.0578675744018673,2.0804,"CADE",247.7,1.410973837,9.8816089046294,10,45,89,12,67,4.94429650345045,22.249334265527,44.004238880709,5.93315580414054,33.126786573118,271.2,61,73,23.5,-0.92067595429038,1.03198176060605,-0.00696670245589657,-0.0161626527644559,NA,"HP",96.25740442,NA,"(90,100]",14.3838729922149,0.61
"509","2020_October_CADE_1.5",1,2020,"2020_October","October",120.7683943,120.7683943,2.413,3.40416000913294,0.261439990867059,3.6656,"CADE",249,1.410973837,9.8816089046294,12,41,119,38,69,3.52509869330627,12.0440872021298,34.9572287086205,11.1628125288032,20.2693174865111,325.5,99,137,76.5,-0.403155732750827,0.0692860316814649,0.396961299661204,0.723359470906111,NA,"HP",120.7683943,NA,"(120,130]",10.4890803145175,0.61
"510","2020_October_CADE_1.5",1,2020,"2020_October","October",128.762215,128.762215,2.391,3.17163643380216,0.320963566197838,3.4926,"CADE",256,1.410973837,9.8816089046294,27,36,134,23,84,8.51295555576412,11.3506074076855,42.2494831286071,7.25177695491017,26.4847506179328,359,59,82,103,-0.867408054693506,-1.42820222326451,-0.276993391174668,0.619998382508423,NA,"HP",128.762215,NA,"(120,130]",12.8494254334255,0.61
"511","2020_October_CADE_1.5",1,2020,"2020_October","October",129.7778926,129.7778926,0.258,1.98856088876859,0.131039111231407,2.1196,"CADE",269.1,1.410973837,9.8816089046294,8,37,119,26,85,4.02300982845638,18.6064204566107,59.8422711982886,13.0747819424832,42.744479427349,308.1,91,117,39,-0.170926591440355,0.453867459712992,0.317254064555956,0.19005238909167,NA,"HP",129.7778926,NA,"(120,130]",10.9473488921182,0.61
"512","2020_October_CADE_1.5",1,2020,"2020_October","October",141.0973837,141.0973837,1.216,3.22972275088488,0.167977249115123,3.3977,"CADE",266.6,1.410973837,9.8816089046294,17,33,154,0.5,107,5.26360970004077,10.2175953000791,47.6821114003693,0.154812050001199,33.1297787002566,309,76,76,42.4,-0.287222752615115,-0.346445093768157,-0.042359173031317,-0.352943579251699,NA,"HP",141.0973837,NA,"(140,150]",13.0703115394768,0.61
"513","2020_October_CADE_1.5",1,2020,"2020_October","October",132.1491228,132.1491228,1.932,2.56723272170094,0.12296727829906,2.6902,"CADE",244.9,1.410973837,9.8816089046294,15,33,123,0.5,108,5.84286725282219,12.8543079562088,47.9115114731419,0.19476224176074,42.0686442203198,254.7,54,54,9.79999999999998,-0.3293819286471,0.586252907694999,-0.270192484947745,-1.01000103221782,NA,"HP",132.1491228,NA,"(130,140]",15.597727495326,0.61
"514","2020_October_CADE_1.6",1,2020,"2020_October","October",120.4025257,120.4025257,0.612,3.14360614744592,0.150393852554079,3.294,"CADE",250.7,1.290838068,0.542287778789258,16,40,69,21,32,5.08969611635334,12.7242402908834,21.9493145017738,6.68022615271376,10.1793922327067,288.6,75,96,37.9,-0.988652290488351,0.744253673970732,0.162449083831077,0.644299214335522,NA,"HP",120.4025257,NA,"(120,130]",12.2157808371624,0.61
"515","2020_October_CADE_1.6",1,2020,"2020_October","October",98.95144746,98.95144746,2.949,2.99574261211543,0.199057387884573,3.1948,"CADE",227.4,1.290838068,0.542287778789258,24,50,83,15,44,8.01136916867919,16.6903524347483,27.7059850416822,5.0071057304245,14.6875101425785,240.3,53,68,12.9,-1.51692925360783,0.739404201192351,-0.241495846948895,-0.0302846548697451,NA,"HP",98.95144746,NA,"(90,100]",15.3102495228572,0.61
"516","2020_October_CADE_1.6",1,2020,"2020_October","October",116.957606,116.957606,1.784,2.82194160654101,0.156958393458994,2.9789,"CADE",272.9,1.290838068,0.542287778789258,24,38,94,17,53,8.50478264481808,13.4659058542953,33.3103986922041,6.02422104007947,18.7813950073066,297.7,51,68,24.8,-1.09846320039299,-0.0743558357448035,-0.28108370016147,0.340403709868729,NA,"HP",116.957606,NA,"(110,120]",14.3058426672009,0.61
"517","2020_October_CADE_1.6",1,2020,"2020_October","October",48.72182345,48.72182345,1.949,2.170840288473,0.104959711526999,2.2758,"CADE",229.4,1.290838068,0.542287778789258,15,43,104,33,56,6.90976672933927,19.8079979574392,47.9077159900856,15.2014868045464,25.7964624561999,269.3,28,61,39.9,-0.958472664194751,0.859778284486037,-0.521847467918969,0.121143850734325,NA,"HP",48.72182345,NA,"(40,50]",15.5993790783362,0.61
