"","model.spp.gr.sample","model.spp.bins5lfm_gr.sample","individual","sample","round","model.spp.gr","model.spp.bins5lfm_gr","spp","model","mpa","lfm.notes","fh","ttfg","gti","tti","fd","gd","pfg","ignition","start.temp","temp.max","ignition.temp","prop.new","sample.wt","glow","year.month","year","month","dry.wt","fresh.wt","water.wt","site","lfm.outliers.out","lfm.NAs.imputed","gr","precip.2month","precip.2mo","season","prop.ignite","ros","bins5lfm_gr","individual.bins5lfm_gr","prop.ignite.bins5","hydration","bins5lfm","bins10lfm","bins20lfm","temp.change","gdw.gfw","gww.gdw","gdw.gww","dw.flam.sample","ww.flam.sample","gww.gdw.saturated","gdw.gww.saturated","RWC","RWD","max.mpa.sample"
"694","2020_September_EPI_CEME_(120,130]_1.3","2020_September_EPI_CEME_(125,130]_1.3","2020_September_CEME_1.3",1.3,5,"2020_September_EPI_CEME_(120,130]","2020_September_EPI_CEME_(125,130]","CEME","EPI",-1.02,"0",NA,28,NA,NA,NA,101,NA,0,282.1,NA,NA,100,1.6735,1,"2020_September",2020,"September",0.2311,0.521,0.2899,"St. Marys",125.4435309,125.4435309,"(120,130]","2020_September",0.01,"Dry",80,NA,"(125,130]","2020_September_EPI_CEME_(125,130]_1.3",80,"hydrated","(125,130]","(120,130]","(120,140]",NA,0.443570057581574,1.254435309,0.797171438427044,0.742314491362764,0.931185508637236,1.254435309,0.797171438427044,100,0,-0.043
"695","2020_September_EPI_CEME_(120,130]_1.3","2020_September_EPI_CEME_(125,130]_1.3","2020_September_CEME_1.3",1.3,5,"2020_September_EPI_CEME_(120,130]","2020_September_EPI_CEME_(125,130]","CEME","EPI",-1.02,"0",5,38,23,61,3,99,73,1,281.6,330.5,321.7,100,0.524,1,"2020_September",2020,"September",0.2311,0.521,0.2899,"St. Marys",125.4435309,125.4435309,"(120,130]","2020_September",0.01,"Dry",80,3.33333333333333,"(125,130]","2020_September_EPI_CEME_(125,130]_1.3",80,"hydrated","(125,130]","(120,130]","(120,140]",48.9,0.443570057581574,1.254435309,0.797171438427044,0.232430710172745,0.291569289827255,1.254435309,0.797171438427044,100,0,-0.043
"696","2020_September_HP_CEME_(120,130]_1.3","2020_September_HP_CEME_(125,130]_1.3","2020_September_CEME_1.3",1.3,5,"2020_September_HP_CEME_(120,130]","2020_September_HP_CEME_(125,130]","CEME","HP",-1.02,"No glow or ignition ",NA,NA,0,NA,NA,NA,NA,0,260.5,NA,NA,100,0.5175,0,"2020_September",2020,"September",0.2311,0.521,0.2899,"St. Marys",125.4435309,125.4435309,"(120,130]","2020_September",0.01,"Dry",0,NA,"(125,130]","2020_September_HP_CEME_(125,130]_1.3",0,"hydrated","(125,130]","(120,130]","(120,140]",NA,0.443570057581574,1.254435309,0.797171438427044,0.229547504798464,0.287952495201536,1.254435309,0.797171438427044,100,0,-0.043
"697","2020_September_EPI_CEME_(90,100]_1.4","2020_September_EPI_CEME_(95,100]_1.4","2020_September_CEME_1.4",1.4,5,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","CEME","EPI",-1.907,"0",2,23,32,55,1,101,68,1,275.2,316,294,100,0.4656,1,"2020_September",2020,"September",0.2708,0.5352,0.2644,"St. Marys",97.6366322,97.6366322,"(90,100]","2020_September",0.01,"Dry",67,10,"(95,100]","2020_September_EPI_CEME_(95,100]_1.4",80,"hydrated","(95,100]","(90,100]","(80,100]",40.8,0.505979073243647,0.976366322,1.02420574886536,0.235583856502242,0.230016143497758,1.066751162,0.937425742574257,91.5270924260779,8.4729075739221,-0.043
"698","2020_September_HP_CEME_(90,100]_1.4","2020_September_HP_CEME_(95,100]_1.4","2020_September_CEME_1.4",1.4,5,"2020_September_HP_CEME_(90,100]","2020_September_HP_CEME_(95,100]","CEME","HP",-1.907,"Glowed past end of video ",NA,68,NA,NA,NA,199,NA,0,253.7,NA,NA,100,2.2406,1,"2020_September",2020,"September",0.2708,0.5352,0.2644,"St. Marys",97.6366322,97.6366322,"(90,100]","2020_September",0.01,"Dry",7,NA,"(95,100]","2020_September_HP_CEME_(95,100]_1.4",14,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.505979073243647,0.976366322,1.02420574886536,1.13369671150972,1.10690328849028,1.066751162,0.937425742574257,91.5270924260779,8.4729075739221,-0.043
"699","2020_September_EPI_CEME_(90,100]_1.5","2020_September_EPI_CEME_(95,100]_1.5","2020_September_CEME_1.5",1.5,5,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","CEME","EPI",-2.89,"0",3.5,10,38,48,2,133,93,1,282,312.4,305,100,0.5505,1,"2020_September",2020,"September",0.2555,0.5098,0.2543,"St. Marys",99.53033268,99.53033268,"(90,100]","2020_September",0.01,"Dry",67,5,"(95,100]","2020_September_EPI_CEME_(95,100]_1.5",80,"hydrated","(95,100]","(90,100]","(80,100]",30.4,0.501176932130247,0.9953033268,1.00471883602045,0.275897901137701,0.274602098862299,1.180670754,0.846976175931582,84.2998205408246,15.7001794591754,-0.043
"700","2020_September_HP_CEME_(90,100]_1.5","2020_September_HP_CEME_(95,100]_1.5","2020_September_CEME_1.5",1.5,5,"2020_September_HP_CEME_(90,100]","2020_September_HP_CEME_(95,100]","CEME","HP",-2.89,"No glow or ignition ",NA,NA,0,NA,NA,NA,NA,0,264.2,NA,NA,100,1.9421,0,"2020_September",2020,"September",0.2555,0.5098,0.2543,"St. Marys",99.53033268,99.53033268,"(90,100]","2020_September",0.01,"Dry",7,NA,"(95,100]","2020_September_HP_CEME_(95,100]_1.5",14,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.501176932130247,0.9953033268,1.00471883602045,0.973335719890153,0.968764280109847,1.180670754,0.846976175931582,84.2998205408246,15.7001794591754,-0.043
"701","2020_September_EPI_CEME_(70,80]_1.6","2020_September_EPI_CEME_(70,75]_1.6","2020_September_CEME_1.6",1.6,5,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-5.69,"0",9,19,11,30,16,142,115,1,275.2,353.8,263.7,100,0.5323,1,"2020_September",2020,"September",0.311,0.5299,0.2189,"St. Marys",70.38585209,70.38585209,"(70,80]","2020_September",0.01,"Dry",76,0.625,"(70,75]","2020_September_EPI_CEME_(70,75]_1.6",70,"moderate","(70,75]","(70,80]","(60,80]",78.6,0.586903189280996,0.7038585209,1.42074006395614,0.312408567654274,0.219891432345726,1.000726216,0.999274310595065,70.3347738518724,29.6652261481276,-0.043
"702","2020_September_HP_CEME_(70,80]_1.6","2020_September_HP_CEME_(70,75]_1.6","2020_September_CEME_1.6",1.6,5,"2020_September_HP_CEME_(70,80]","2020_September_HP_CEME_(70,75]","CEME","HP",-5.69,"Glowed past end of video ",NA,62,NA,NA,NA,337,NA,0,262.9,NA,NA,100,1.8649,1,"2020_September",2020,"September",0.311,0.5299,0.2189,"St. Marys",70.38585209,70.38585209,"(70,80]","2020_September",0.01,"Dry",18,NA,"(70,75]","2020_September_HP_CEME_(70,75]_1.6",20,"moderate","(70,75]","(70,80]","(60,80]",NA,0.586903189280996,0.7038585209,1.42074006395614,1.09451575769013,0.77038424230987,1.000726216,0.999274310595065,70.3347738518724,29.6652261481276,-0.043
"703","2020_September_EPI_CEME_(100,110]_2.1","2020_September_EPI_CEME_(105,110]_2.1","2020_September_CEME_2.1",2.1,5,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(105,110]","CEME","EPI",-2.738,"0",12,16,20,36,12,104,72,1,274.3,394.7,267.1,100,0.4535,1,"2020_September",2020,"September",0.2638,0.5437,0.2799,"Painted Caves",106.1031084,106.1031084,"(100,110]","2020_September",0.01,"Dry",57,0.833333333333333,"(105,110]","2020_September_EPI_CEME_(105,110]_2.1",67,"hydrated","(105,110]","(100,110]","(100,120]",120.4,0.485194040831341,1.061031084,0.94247945694891,0.220035497517013,0.233464502482987,1.083877996,0.922613065326633,97.8921140493381,2.10788595066194,-0.043
"704","2020_September_HP_CEME_(100,110]_2.1","2020_September_HP_CEME_(105,110]_2.1","2020_September_CEME_2.1",2.1,5,"2020_September_HP_CEME_(100,110]","2020_September_HP_CEME_(105,110]","CEME","HP",-2.738,"No glow or ignition ",NA,NA,0,NA,NA,NA,NA,0,258,NA,NA,100,1.9681,0,"2020_September",2020,"September",0.2638,0.5437,0.2799,"Painted Caves",106.1031084,106.1031084,"(100,110]","2020_September",0.01,"Dry",38,NA,"(105,110]","2020_September_HP_CEME_(105,110]_2.1",25,"hydrated","(105,110]","(100,110]","(100,120]",NA,0.485194040831341,1.061031084,0.94247945694891,0.954910391760162,1.01318960823984,1.083877996,0.922613065326633,97.8921140493381,2.10788595066194,-0.043
"705","2020_September_EPI_CEME_(90,100]_2.2","2020_September_EPI_CEME_(95,100]_2.2","2020_September_CEME_2.2",2.2,5,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","CEME","EPI",-0.902,"0",7,22,32,54,2,133,99,1,291.7,291.9,288.3,100,0.5938,1,"2020_September",2020,"September",0.2607,0.5124,0.2517,"Painted Caves",96.54775604,96.54775604,"(90,100]","2020_September",0.01,"Dry",67,5,"(95,100]","2020_September_EPI_CEME_(95,100]_2.2",80,"hydrated","(95,100]","(90,100]","(80,100]",0.199999999999989,0.508782201405152,0.9654775604,1.0357568533969,0.302114871194379,0.291685128805621,1.066985646,0.937219730941704,90.4864619331533,9.51353806684668,-0.043
"706","2020_September_HP_CEME_(90,100]_2.2","2020_September_HP_CEME_(95,100]_2.2","2020_September_CEME_2.2",2.2,5,"2020_September_HP_CEME_(90,100]","2020_September_HP_CEME_(95,100]","CEME","HP",-0.902,"No glow or ignition ",NA,NA,0,NA,NA,NA,NA,0,254.6,NA,NA,100,2.066,0,"2020_September",2020,"September",0.2607,0.5124,0.2517,"Painted Caves",96.54775604,96.54775604,"(90,100]","2020_September",0.01,"Dry",7,NA,"(95,100]","2020_September_HP_CEME_(95,100]_2.2",14,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.508782201405152,0.9654775604,1.0357568533969,1.05114402810304,1.01485597189696,1.066985646,0.937219730941704,90.4864619331533,9.51353806684668,-0.043
"707","2020_September_EPI_CEME_(110,120]_2.3","2020_September_EPI_CEME_(115,120]_2.3","2020_September_CEME_2.3",2.3,5,"2020_September_EPI_CEME_(110,120]","2020_September_EPI_CEME_(115,120]","CEME","EPI",-0.971,"0",5.5,24,27,51,12,149,110,1,273.8,326.1,260,100,0.5138,1,"2020_September",2020,"September",0.2281,0.4938,0.2657,"Painted Caves",116.4839982,116.4839982,"(110,120]","2020_September",0.01,"Dry",100,0.833333333333333,"(115,120]","2020_September_EPI_CEME_(115,120]_2.3",100,"hydrated","(115,120]","(110,120]","(100,120]",52.3,0.461927906034832,1.164839982,0.858487015430937,0.237338558120697,0.276461441879303,1.552264808,0.644219977553311,75.041318723242,24.958681276758,-0.043
"708","2020_September_HP_CEME_(110,120]_2.3","2020_September_HP_CEME_(115,120]_2.3","2020_September_CEME_2.3",2.3,5,"2020_September_HP_CEME_(110,120]","2020_September_HP_CEME_(115,120]","CEME","HP",-0.971,"Glowed past end of video ",NA,124,NA,NA,NA,352,NA,0,258.5,NA,NA,100,1.5842,1,"2020_September",2020,"September",0.2281,0.4938,0.2657,"Painted Caves",116.4839982,116.4839982,"(110,120]","2020_September",0.01,"Dry",0,NA,"(115,120]","2020_September_HP_CEME_(115,120]_2.3",0,"hydrated","(115,120]","(110,120]","(100,120]",NA,0.461927906034832,1.164839982,0.858487015430937,0.731786188740381,0.852413811259619,1.552264808,0.644219977553311,75.041318723242,24.958681276758,-0.043
"709","2020_September_EPI_CEME_(80,90]_2.4","2020_September_EPI_CEME_(85,90]_2.4","2020_September_CEME_2.4",2.4,5,"2020_September_EPI_CEME_(80,90]","2020_September_EPI_CEME_(85,90]","CEME","EPI",-3.987,"0",5,25,34,59,3,124,87,1,270.1,373.9,302.6,100,0.5321,1,"2020_September",2020,"September",0.2596,0.4804,0.2208,"Painted Caves",85.05392912,85.05392912,"(80,90]","2020_September",0.01,"Dry",38,3.33333333333333,"(85,90]","2020_September_EPI_CEME_(85,90]_2.4",60,"moderate","(85,90]","(80,90]","(80,100]",103.8,0.540383014154871,0.8505392912,1.17572463768116,0.287537801831807,0.244562198168193,1.124834583,0.701834862385321,75.6146107218327,24.3853892781673,-0.043
"710","2020_September_EPI_CEME_(90,100]_2.5","2020_September_EPI_CEME_(90,95]_2.5","2020_September_CEME_2.5",2.5,5,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(90,95]","CEME","EPI",-3.48,"0",8,26,24,50,3,107,80,1,271.4,312.6,271.8,100,0.4678,1,"2020_September",2020,"September",0.3495,0.6716,0.3221,"Painted Caves",92.1602289,92.1602289,"(90,100]","2020_September",0.01,"Dry",67,3.33333333333333,"(90,95]","2020_September_EPI_CEME_(90,95]_2.5",50,"hydrated","(90,95]","(90,100]","(80,100]",41.2,0.520399047051816,0.921602289,1.08506674945669,0.24344267421084,0.22435732578916,1.256987902,0.795552605376701,73.3183101868867,26.6816898131133,-0.043
"711","2020_September_HP_CEME_(90,100]_2.5","2020_September_HP_CEME_(90,95]_2.5","2020_September_CEME_2.5",2.5,5,"2020_September_HP_CEME_(90,100]","2020_September_HP_CEME_(90,95]","CEME","HP",-3.48,"Glowed past end of video ",NA,49,NA,NA,NA,333,NA,0,258,NA,NA,100,2.7221,1,"2020_September",2020,"September",0.3495,0.6716,0.3221,"Painted Caves",92.1602289,92.1602289,"(90,100]","2020_September",0.01,"Dry",7,NA,"(90,95]","2020_September_HP_CEME_(90,95]_2.5",0,"hydrated","(90,95]","(90,100]","(80,100]",NA,0.520399047051816,0.921602289,1.08506674945669,1.41657824597975,1.30552175402025,1.256987902,0.795552605376701,73.3183101868867,26.6816898131133,-0.043
"712","2020_September_EPI_CEME_(80,90]_2.6","2020_September_EPI_CEME_(85,90]_2.6","2020_September_CEME_2.6",2.6,5,"2020_September_EPI_CEME_(80,90]","2020_September_EPI_CEME_(85,90]","CEME","EPI",-3.336,"0",8,15,25,40,7,113,81,1,287.3,383.6,285.9,100,0.5478,1,"2020_September",2020,"September",0.2941,0.548,0.2539,"Painted Caves",86.33117987,86.33117987,"(80,90]","2020_September",0.01,"Dry",38,1.42857142857143,"(85,90]","2020_September_EPI_CEME_(85,90]_2.6",60,"moderate","(85,90]","(80,90]","(80,100]",96.3,0.536678832116788,0.8633117987,1.15833005120126,0.293992664233577,0.253807335766423,1.260159196,0.793550531914894,68.5081536872743,31.4918463127257,-0.043
"713","2020_September_EPI_CEME_(70,80]_1.1","2020_September_EPI_CEME_(75,80]_1.1","2020_September_CEME_1.1",1.1,6,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(75,80]","CEME","EPI",-5.007,"0",10.25,20,27,47,5,134,102,1,267.6,396.5,277,100,0.5935,1,"2020_September",2020,"September",0.348,0.6112,0.2632,"St. Marys",75.63218391,75.63218391,"(70,80]","2020_September",0.01,"Dry",76,2,"(75,80]","2020_September_EPI_CEME_(75,80]_1.1",82,"moderate","(75,80]","(70,80]","(60,80]",128.9,0.569371727748691,0.7563218391,1.32218844984802,0.337922120418848,0.255577879581152,1.010507881,0.989601386481802,74.8457140533672,25.1542859466328,-0.043
"714","2020_September_HP_CEME_(70,80]_1.1","2020_September_HP_CEME_(75,80]_1.1","2020_September_CEME_1.1",1.1,6,"2020_September_HP_CEME_(70,80]","2020_September_HP_CEME_(75,80]","CEME","HP",-5.007,"0",NA,262,NA,NA,NA,57,NA,0,223.5,NA,NA,100,2.2052,1,"2020_September",2020,"September",0.348,0.6112,0.2632,"St. Marys",75.63218391,75.63218391,"(70,80]","2020_September",0.01,"Dry",18,NA,"(75,80]","2020_September_HP_CEME_(75,80]_1.1",17,"moderate","(75,80]","(70,80]","(60,80]",NA,0.569371727748691,0.7563218391,1.32218844984802,1.25557853403141,0.949621465968586,1.010507881,0.989601386481802,74.8457140533672,25.1542859466328,-0.043
"715","2020_September_HP_CEME_(60,70]_1.2","2020_September_HP_CEME_(65,70]_1.2","2020_September_CEME_1.2",1.2,6,"2020_September_HP_CEME_(60,70]","2020_September_HP_CEME_(65,70]","CEME","HP",-5.178,"Glowed past end of video ",NA,52,NA,NA,NA,344,NA,0,243.1,NA,NA,100,2,1,"2020_September",2020,"September",0.3281,0.5523,0.2242,"St. Marys",68.33282536,68.33282536,"(60,70]","2020_September",0.01,"Dry",0,NA,"(65,70]","2020_September_HP_CEME_(65,70]_1.2",0,"moderate","(65,70]","(60,70]","(60,80]",NA,0.594061198623936,0.6833282536,1.46342551293488,1.18812239724787,0.811877602752128,1.259367872,0.79404915912031,54.2596225291032,45.7403774708968,-0.043
"716","2020_September_EPI_CEME_(60,70]_1.2","2020_September_EPI_CEME_(65,70]_1.2","2020_September_CEME_1.2",1.2,6,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(65,70]","CEME","EPI",-5.178,"0",12,14,28,42,5,119,86,1,270.7,317.7,253.5,100,0.5519,1,"2020_September",2020,"September",0.3281,0.5523,0.2242,"St. Marys",68.33282536,68.33282536,"(60,70]","2020_September",0.01,"Dry",82,2,"(65,70]","2020_September_EPI_CEME_(65,70]_1.2",75,"moderate","(65,70]","(60,70]","(60,80]",47,0.594061198623936,0.6833282536,1.46342551293488,0.32786237552055,0.22403762447945,1.259367872,0.79404915912031,54.2596225291032,45.7403774708968,-0.043
"717","2020_September_HP_CEME_(70,80]_1.3","2020_September_HP_CEME_(70,75]_1.3","2020_September_CEME_1.3",1.3,6,"2020_September_HP_CEME_(70,80]","2020_September_HP_CEME_(70,75]","CEME","HP",-5.177,"0",NA,219,NA,NA,NA,252,NA,0,248,NA,NA,100,1.7149,1,"2020_September",2020,"September",0.3723,0.6442,0.2719,"St. Marys",73.03250067,73.03250067,"(70,80]","2020_September",0.01,"Dry",18,NA,"(70,75]","2020_September_HP_CEME_(70,75]_1.3",20,"moderate","(70,75]","(70,80]","(60,80]",NA,0.577926109903757,0.7303250067,1.36925340198602,0.991085485873952,0.723814514126048,1.254435309,0.797171438427044,58.2194236291224,41.7805763708776,-0.043
"718","2020_September_EPI_CEME_(70,80]_1.3","2020_September_EPI_CEME_(70,75]_1.3","2020_September_CEME_1.3",1.3,6,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-5.177,"0",NA,22,NA,NA,NA,176,NA,0,266.6,NA,NA,100,0.5713,1,"2020_September",2020,"September",0.3723,0.6442,0.2719,"St. Marys",73.03250067,73.03250067,"(70,80]","2020_September",0.01,"Dry",76,NA,"(70,75]","2020_September_EPI_CEME_(70,75]_1.3",70,"moderate","(70,75]","(70,80]","(60,80]",NA,0.577926109903757,0.7303250067,1.36925340198602,0.330169186588016,0.241130813411984,1.254435309,0.797171438427044,58.2194236291224,41.7805763708776,-0.043
"719","2020_September_EPI_CEME_(70,80]_1.3","2020_September_EPI_CEME_(70,75]_1.3","2020_September_CEME_1.3",1.3,6,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-5.177,"0",3.5,27,17,44,2,117,98,1,270.8,285.4,264.4,100,0.5204,1,"2020_September",2020,"September",0.3723,0.6442,0.2719,"St. Marys",73.03250067,73.03250067,"(70,80]","2020_September",0.01,"Dry",76,5,"(70,75]","2020_September_EPI_CEME_(70,75]_1.3",70,"moderate","(70,75]","(70,80]","(60,80]",14.6,0.577926109903757,0.7303250067,1.36925340198602,0.300752747593915,0.219647252406085,1.254435309,0.797171438427044,58.2194236291224,41.7805763708776,-0.043
"720","2020_September_EPI_CEME_(70,80]_1.4","2020_September_EPI_CEME_(70,75]_1.4","2020_September_CEME_1.4",1.4,6,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-4.841,"0",9.25,25,28,53,4,139,107,1,274,326.7,303.2,100,0.5246,1,"2020_September",2020,"September",0.3043,0.5226,0.2183,"St. Marys",71.73841604,71.73841604,"(70,80]","2020_September",0.01,"Dry",76,2.5,"(70,75]","2020_September_EPI_CEME_(70,75]_1.4",70,"moderate","(70,75]","(70,80]","(60,80]",52.7,0.582280903176426,0.7173841604,1.39395327530921,0.305464561806353,0.219135438193647,1.066751162,0.937425742574257,67.2494379153064,32.7505620846936,-0.043
"721","2020_September_EPI_CEME_(100,110]_1.5","2020_September_EPI_CEME_(100,105]_1.5","2020_September_CEME_1.5",1.5,6,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(100,105]","CEME","EPI",-2.098,"0",NA,18,NA,NA,NA,162,NA,0,271.2,NA,NA,100,0.4737,1,"2020_September",2020,"September",0.245,0.4974,0.2524,"St. Marys",103.0204082,103.0204082,"(100,110]","2020_September",0.01,"Dry",57,NA,"(100,105]","2020_September_EPI_CEME_(100,105]_1.5",44,"hydrated","(100,105]","(100,110]","(100,120]",NA,0.492561318858062,1.030204082,0.97068145800317,0.233326296743064,0.240373703256936,1.180670754,0.846976175931582,87.2558313577064,12.7441686422936,-0.043
"722","2020_September_EPI_CEME_(70,80]_1.6","2020_September_EPI_CEME_(70,75]_1.6","2020_September_CEME_1.6",1.6,6,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-6.791,"no LFM",12.25,25,20,45,12,136,104,1,276.8,371.2,280.6,100,0.5617,1,"2020_September",2020,"September",0.32895,0.54755,0.26665,"St. Marys",NA,72.9544285162554,"(70,80]","2020_September",0.01,"Dry",76,0.833333333333333,"(70,75]","2020_September_EPI_CEME_(70,75]_1.6",70,"moderate","(70,75]","(70,80]","(60,80]",94.4,0.600767053237147,0.729544285162554,1.23363960247515,0.337450853803306,0.224249146196694,1.000726216,0.999274310595065,72.9014862904875,27.0985137095125,-0.043
"723","2020_September_EPI_CEME_(70,80]_2.1","2020_September_EPI_CEME_(70,75]_2.1","2020_September_CEME_2.1",2.1,6,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-4.998,"Temp probe turned off",13,25,1,26,15,92,76,1,271.5,296.8,256.6,100,0.5202,1,"2020_September",2020,"September",0.313,0.5391,0.2261,"Painted Caves",72.23642173,72.23642173,"(70,80]","2020_September",0.01,"Dry",76,0.666666666666667,"(70,75]","2020_September_EPI_CEME_(70,75]_2.1",70,"moderate","(70,75]","(70,80]","(60,80]",25.3,0.580597291782601,0.7223642173,1.3843432109686,0.302026711185309,0.218173288814691,1.083877996,0.922613065326633,66.6462664585729,33.3537335414271,-0.043
"724","2020_September_EPI_CEME_(70,80]_2.2","2020_September_EPI_CEME_(75,80]_2.2","2020_September_CEME_2.2",2.2,6,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(75,80]","CEME","EPI",-4.701,"0",7,10,36,46,2,128,90,1,279.1,360.9,298.9,100,0.5556,1,"2020_September",2020,"September",0.4037,0.7208,0.3171,"Painted Caves",78.54842705,78.54842705,"(70,80]","2020_September",0.01,"Dry",76,5,"(75,80]","2020_September_EPI_CEME_(75,80]_2.2",82,"moderate","(75,80]","(70,80]","(60,80]",81.8,0.560072142064373,0.7854842705,1.27309996846421,0.311176082130966,0.244423917869034,1.066985646,0.937219730941704,73.6171356610734,26.3828643389266,-0.043
"725","2020_September_EPI_CEME_(60,70]_2.3","2020_September_EPI_CEME_(60,65]_2.3","2020_September_CEME_2.3",2.3,6,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(60,65]","CEME","EPI",-7.092,"0",NA,15,NA,NA,NA,178,NA,0,266.8,NA,NA,100,0.5758,1,"2020_September",2020,"September",0.6703,1.0895,0.4192,"Painted Caves",62.53916157,62.53916157,"(60,70]","2020_September",0.01,"Dry",82,NA,"(60,65]","2020_September_EPI_CEME_(60,65]_2.3",86,"moderate","(60,65]","(60,70]","(60,80]",NA,0.615236346948141,0.6253916157,1.59899809160305,0.35425308857274,0.22154691142726,1.552264808,0.644219977553311,40.2889772722336,59.7110227277664,-0.043
"726","2020_September_HP_CEME_(60,70]_2.3","2020_September_HP_CEME_(60,65]_2.3","2020_September_CEME_2.3",2.3,6,"2020_September_HP_CEME_(60,70]","2020_September_HP_CEME_(60,65]","CEME","HP",-7.092,"Glowed past end of video ",NA,54,NA,NA,NA,467,NA,0,234.1,NA,NA,100,1.6581,1,"2020_September",2020,"September",0.6703,1.0895,0.4192,"Painted Caves",62.53916157,62.53916157,"(60,70]","2020_September",0.01,"Dry",0,NA,"(60,65]","2020_September_HP_CEME_(60,65]_2.3",0,"moderate","(60,65]","(60,70]","(60,80]",NA,0.615236346948141,0.6253916157,1.59899809160305,1.02012338687471,0.637976613125287,1.552264808,0.644219977553311,40.2889772722336,59.7110227277664,-0.043
