model.spp.gr.sample,individual,sample,round,model.spp.gr,spp,model,mpa,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,bottle.wt,ttms,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,ignition_no_double,prop.ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
"2020_October_HP_PIJE_(130,140]_1.5",2020_October_PIJE_1.5,1.5,5,"2020_October_HP_PIJE_(130,140]",PIJE,HP,3.218,0,41,37,2,88,18,276,207,1,268.4,491.4,274.5,100,5.1273,1,2020_October,2020,October,7.3843,7.7269,0.3426,1,7.1248,4,132.0231214,132.0231214,"(130,140]",2020_October,0.61,Dry,1,NA,0.5555555555555556,hydrated,"(130,135]","(130,140]","(120,140]",223,0.9556613907259056,1.320231214,21.553706946876822,4.899962648668936,0.22733735133106414,1.612182502,0.9498388722300332,81.89092812768911,18.109071872310892,-0.046,14.36121694291727,6.683265079365079,8.367410721209795,56.32695997692448,3.6734973897994223,42.24521998269336,7.551077967921035,17.95932057235273,0.40816637664438027,132.0231214,-3.735846299961903,-1.8107411323282503,0.9022937218535174,1.1770482273242806,-2.3511386492447106,-2.1501664092961748,0.6232686040956312,0.3114350727491395
"2020_October_HP_PIJE_(110,120]_1.6",2020_October_PIJE_1.6,1.6,7,"2020_October_HP_PIJE_(110,120]",PIJE,HP,3.702,0,36,74,0.5,74,30,50,20,1,275.4,510.5,219.1,100,8.0619,0,2020_October,2020,October,12.8803,13.6555,0.7752,1,12.2025,15,114.3700207,114.3700207,"(110,120]",2020_October,0.61,Dry,1,NA,0.3333333333333333,hydrated,"(110,115]","(110,120]","(100,120]",235.10000000000002,0.943231664896928,1.143700207,16.61545407636739,7.604239359232544,0.4576606407674557,1.634645669,12.602094240837697,69.9662458164198,30.0337541835802,-0.046,15.128654621629162,6.683265079365079,4.734201318412114,6.575279608905714,3.9451677653434287,2.6301118435622857,9.731413821180457,9.731413821180457,0.06575279608905714,114.3700207,-1.0932472289051516,1.6596278541094667,3.014778387889426,2.0235432265684525,0.2732803100372492,-2.42669457626727,-0.3971844978023487,-0.06891694280951796
"2020_October_HP_PIJE_(100,110]_1.6",2020_October_PIJE_1.6,1.6,3,"2020_October_HP_PIJE_(100,110]",PIJE,HP,3.468,0,41,92,9,101,24,92,26,1,270.7,291.7,262.7,100,7.6777,1,2020_October,2020,October,12.6516,13.1802,0.5286,1,12.1682,47,109.3504344,109.3504344,"(100,110]",2020_October,0.61,Dry,1,NA,0.17543859649122806,hydrated,"(105,110]","(100,110]","(100,120]",21,0.9598943870350982,1.093504344,23.93416572077185,7.369781135339373,0.30791886466062657,1.634645669,12.602094240837697,66.89549697146019,33.10450302853981,-0.046,13.474632499628012,6.683265079365079,5.563258833209838,12.48341006476354,3.256541756025271,3.527920235694044,12.48341006476354,13.704613223273016,1.2212031585094767,109.3504344,-0.4024057672189638,1.5800621483955752,0.1361252664326414,0.11337620571741183,0.8435716514377362,0.6436521308084115,0.30221532116835714,0.33345390538169994
"2020_October_HP_PIJE_(80,90]_1.6",2020_October_PIJE_1.6,1.6,8,"2020_October_HP_PIJE_(80,90]",PIJE,HP,3.99,missing flam weight,49,66,2,68,28,56,26,1,240.6,394,225.8,NA,3.2823,1,2020_October,2020,October,7.4692,7.6729,0.2037,1,7.2426,9,89.8940865,89.8940865,"(80,90]",2020_October,0.61,Dry,1,NA,0.35714285714285715,moderate,"(85,90]","(80,90]","(80,100]",153.4,0.9734520194450599,0.898940865,36.66764850270005,3.19516156342452,0.08713843657548015,1.634645669,12.602094240837697,54.993010537257916,45.006989462742084,-0.046,17.019385608902656,6.683265079365079,15.33568773513995,17.526500268731372,8.763250134365686,8.137303696196708,20.65623245957626,21.282178897745236,0.6259464381689775,89.8940865,-0.2917401979760483,1.8629992473414059,2.0289088062852505,1.2767230615054568,-0.7101311075155308,-0.07132026640971678,-0.18672460264247628,-0.056537851935103495
"2020_October_HP_PIJE_(150,160]_1.6",2020_October_PIJE_1.6,1.6,1,"2020_October_HP_PIJE_(150,160]",PIJE,HP,0.337,0,46,101,8,109,22,76,46,1,271.5,267.8,286.5,100,7.767,1,2020_October,2020,October,12.4369,13.0786,0.6417,1,12.0248,16,155.7146324,155.7146324,"(150,160]",2020_October,0.61,Dry,1,NA,0.45454545454545453,hydrated,"(155,160]","(150,160]","(140,160]",-3.6999999999999886,0.950935115379322,1.557146324,19.3811750038959,7.385913041151194,0.3810869588488064,1.634645669,12.602094240837697,95.2589514370163,4.741048562983707,-0.046,13.39878876031958,6.683265079365079,6.228072242890946,10.289858488254605,2.9786432466000172,6.228072242890946,13.674680359390988,14.757823358154631,1.0831429987636427,155.7146324,-0.5043231251005695,1.9689384563525767,-0.16033220265160292,-0.40410718517452116,0.4623124960050574,1.1369400911532261,0.4131499686004936,-0.10698831740943622
"2020_October_HP_PIJE_(120,130]_1.6",2020_October_PIJE_1.6,1.6,6,"2020_October_HP_PIJE_(120,130]",PIJE,HP,2.773,0,35,65,4,69,18,99,77,1,281.8,318.9,260.2,100,4.352,1,2020_October,2020,October,7.5357,7.9325,0.3968,1,7.229,10,129.3772416,129.3772416,"(120,130]",2020_October,0.61,Dry,1,NA,0.5555555555555556,hydrated,"(125,130]","(120,130]","(120,140]",37.099999999999966,0.9499779388591238,1.293772416,18.991179435483872,4.134303989914907,0.21769601008509287,1.634645669,12.602094240837697,79.14696380601367,20.853036193986327,-0.046,15.558004330708396,6.683265079365079,8.465753869424676,23.945989516372652,4.353816275704118,18.624658512734285,15.72211432893154,16.689629056865787,0.9675147279342485,129.3772416,0.12539701981853593,0.05977993503746409,0.4211693050569708,0.02719652443109981,0.19253780221668745,-0.4248231113952896,0.04522482471786649,-0.07060473100851201
"2020_October_HP_PIJE_(100,110]_1.6",2020_October_PIJE_1.6,1.6,4,"2020_October_HP_PIJE_(100,110]",PIJE,HP,4.071,0,37,56,9,65,24,202,169,1,283.6,300.6,268.4,100,4.545,1,2020_October,2020,October,12.7564,13.2168,0.4604,1,12.3131,6,103.8574329,103.8574329,"(100,110]",2020_October,0.61,Dry,1,NA,0.4166666666666667,hydrated,"(100,105]","(100,110]","(100,120]",17,0.9651655468797289,1.038574329,27.70721112076455,4.3866774105683675,0.15832258943163247,1.634645669,12.602094240837697,63.535134781554916,36.464865218445084,-0.046,16.24735378470992,6.683265079365079,8.43462979768235,46.04851943599553,5.4711112201182805,38.52574150833289,12.765926180275988,14.817592887820343,2.051666707544355,103.8574329,-1.3594242839956288,-1.7991221963658766,-0.11332243679329104,0.13877685494384542,-0.44510843863177324,0.5304382034538032,-0.05450285693992705,-0.11591699240696797
"2020_October_HP_PIJE_(130,140]_1.6",2020_October_PIJE_1.6,1.6,5,"2020_October_HP_PIJE_(130,140]",PIJE,HP,2.182,0,43,109,0.5,109,22,264,54,1,283.6,348.9,289.9,100,7.4247,0,2020_October,2020,October,7.7024,8.3136,0.6112,1,7.2425,8,132.8984562,132.8984562,"(130,140]",2020_October,0.61,Dry,1,NA,0.45454545454545453,hydrated,"(130,135]","(130,140]","(120,140]",65.29999999999995,0.9264819091608931,1.328984562,12.602094240837697,6.878850230946883,0.5458497690531168,1.634645669,12.602094240837697,81.30107871102187,18.698921288978127,-0.046,13.17687344025957,6.683265079365079,6.2510446595493026,38.37850674700037,3.198208895583364,7.850149107340985,15.845671346299396,15.845671346299396,0.07268656580871283,132.8984562,-2.705193115026706,0.461822862312279,0.2795506487842192,-0.33652158600490345,-0.18066961962576028,0.0988372108668667,0.38452848007928164,2.1973464321209555
"2020_October_HP_PIJE_(130,140]_1.7",2020_October_PIJE_1.7,1.7,3,"2020_October_HP_PIJE_(130,140]",PIJE,HP,2.794,0,31,66,21,87,35,82,26,1,251.3,325.6,260.1,100,9.6437,1,2020_October,2020,October,12.6826,13.464,0.7814,1,12.1222,16,139.4361171,139.4361171,"(130,140]",2020_October,0.61,Dry,1,NA,0.2857142857142857,hydrated,"(135,140]","(130,140]","(120,140]",74.30000000000001,0.9419637551990493,1.394361171,16.230611722549273,9.084015866013072,0.559684133986929,1.6731321840000002,12.594581280788177,83.33837483578044,16.661625164219558,-0.046,13.505008470119758,6.683265079365079,3.412587610726592,9.026844647728405,3.852921495981636,2.8621702541577867,7.265509106708228,9.577262004297209,2.3117528975889816,139.4361171,-0.2803500232374079,0.6335792316654584,0.49066652400116373,1.7917639439819175,1.958550480971603,0.24654889152863158,-0.07239170744778198,-0.023815219491313856
"2020_October_HP_PIJE_(120,130]_1.7",2020_October_PIJE_1.7,1.7,6,"2020_October_HP_PIJE_(120,130]",PIJE,HP,2.889,0,44.5,93,14,107,24,107,28,1,244.4,410.9,241.9,100,13.1283,1,2020_October,2020,October,7.6701,8.2791,0.609,1,7.1955,12,128.3185841,128.3185841,"(120,130]",2020_October,0.61,Dry,1,NA,0.15384615384615385,hydrated,"(125,130]","(120,130]","(120,140]",166.49999999999997,0.926441279849259,1.283185841,12.594581280788177,12.162599054245026,0.965700945754973,1.6731321840000002,12.594581280788177,76.69363205555312,23.306367944446876,-0.046,13.398401947679838,6.683265079365079,3.6587574581329703,8.797461753263546,1.9732624493301412,2.302139524218498,7.646391991154298,8.797461753263546,1.151069762109249,128.3185841,-1.6676998302137056,2.140553654112969,0.6861799942695461,1.3188116700069563,0.03300563639259885,-0.7420288865300536,-0.0022840584775623562,0.4106533583989936
"2020_October_HP_PIJE_(110,120]_1.7",2020_October_PIJE_1.7,1.7,7,"2020_October_HP_PIJE_(110,120]",PIJE,HP,3.992,0,45,58,17,75,24,106,37,1,247.5,268.6,243.3,100,6.586,1,2020_October,2020,October,12.7231,13.3669,0.6438,1,12.1388,8,110.1831251,110.1831251,"(110,120]",2020_October,0.61,Dry,1,NA,0.19230769230769232,hydrated,"(110,115]","(110,120]","(100,120]",21.100000000000023,0.9518362522349985,1.101831251,19.76250388319354,6.2687935572197,0.3172064427803001,1.6731321840000002,12.594581280788177,65.85440538032229,34.14559461967771,-0.046,15.871604990155035,6.683265079365079,7.178414728329026,16.90915469339726,3.8284878551088135,5.902252109959421,9.252178983179633,11.964024547215043,2.7118455640354098,110.1831251,0.28021349874898926,0.8746898509001553,-0.25861324275586406,0.8628162513114885,0.020890624639259836,1.3247088012578707,0.04785369374442655,0.3139718775599154
"2020_October_HP_PIJE_(120,130]_1.7",2020_October_PIJE_1.7,1.7,4,"2020_October_HP_PIJE_(120,130]",PIJE,HP,2.786,0,33,90,0.5,90,38,137,99,1,269.1,350.3,266.9,100,9.6906,0,2020_October,2020,October,12.5533,13.1321,0.5788,1,12.1024,32,128.3654912,128.3654912,"(120,130]",2020_October,0.61,Dry,1,NA,0.2631578947368421,hydrated,"(125,130]","(120,130]","(120,140]",81.19999999999999,0.9559247949680554,1.283654912,21.688493434692468,9.263484818117437,0.4271151818825629,1.6731321840000002,12.594581280788177,76.72166755714024,23.278332442859764,-0.046,13.486512545015984,6.683265079365079,3.562374273605858,14.789250772242502,4.102127951424928,10.687122820817574,9.71556620074325,9.71556620074325,0.053975367781906945,128.3654912,-1.8144842005819983,-0.2030114254833838,1.6268885926734518,0.4313991435478521,1.2998317666449721,0.20707006747596401,0.07232950786592635,-0.11820045700826257
"2020_October_HP_PIJE_(100,110]_1.7",2020_October_PIJE_1.7,1.7,8,"2020_October_HP_PIJE_(100,110]",PIJE,HP,3.668,0,47,66,10,76,32,197,155,1,234.7,249.1,234.2,100,7.0328,1,2020_October,2020,October,7.5894,7.9372,0.3478,1,7.2563,8,104.4130892,104.4130892,"(100,110]",2020_October,0.61,Dry,1,NA,0.3125,hydrated,"(100,105]","(100,110]","(100,120]",14.400000000000006,0.9561810210149676,1.044130892,21.821161587119036,6.724629884594064,0.308170115405936,1.6731321840000002,12.594581280788177,62.405762197686585,37.594237802313415,-0.046,15.940055802317444,6.683265079365079,6.989232241268128,29.295292585740874,4.7586262068208525,23.049595689288505,9.81466655156801,11.301737241199525,1.4870706896315165,104.4130892,-1.5695087188189896,-0.9984029107224015,-0.10347649470235287,0.08105116947215052,-0.5483947496781832,2.3313506232951693,0.09474074187816198,-0.12106551217604014
"2020_October_HP_PIJE_(120,130]_1.7",2020_October_PIJE_1.7,1.7,5,"2020_October_HP_PIJE_(120,130]",PIJE,HP,3.789,0,34,64,5,69,41,276,230,1,260.7,434.3,260.3,100,7.6893,1,2020_October,2020,October,7.5339,7.976,0.4421,1,7.1751,16,123.2162765,123.2162765,"(120,130]",2020_October,0.61,Dry,1,NA,0.24390243902439024,hydrated,"(120,125]","(120,130]","(120,140]",173.60000000000002,0.9445712136409228,1.232162765,17.041167156751868,7.263091433049148,0.4262085669508524,1.6731321840000002,12.594581280788177,73.6440776636211,26.355922336378896,-0.046,15.451104099493906,6.683265079365079,4.681202255735107,38.00034772302616,5.644979190739393,31.666956435855134,8.811674834324906,9.50008693075654,0.6884120964316334,123.2162765,-4.079621664965167,-2.8628547065584464,1.6998821374369184,1.3248443615696197,-0.4293328276685806,-0.4041652593219811,-0.39497330905740446,-0.17360999608746908
"2020_October_HP_PIJE_(110,120]_1.8",2020_October_PIJE_1.8,1.8,6,"2020_October_HP_PIJE_(110,120]",PIJE,HP,3.563,0,43,66,0.5,66,29,40,11,1,271.3,347.3,252.2,100,7.8434,0,2020_October,2020,October,7.7816,8.4707,0.6891,1,7.2073,12,119.9895525,119.9895525,"(110,120]",2020_October,0.61,Dry,1,NA,0.3448275862068966,hydrated,"(115,120]","(110,120]","(100,120]",76,0.9186489900480479,1.199895525,11.292410390364243,7.205331488542859,0.6380685114571412,1.4939879759999999,11.292410390364243,80.31493855878263,19.68506144121737,-0.046,16.72542515824115,6.683265079365079,5.967803156367471,5.5514447966209035,4.0247974775501545,1.5266473190707484,9.15988391442449,9.15988391442449,0.0693930599577613,119.9895525,0.43860185279287284,1.5806252547779671,1.8784749402471772,0.8882251545472641,0.21024852940185162,0.21643274298674176,-0.06807157338320985,-0.0378005152721717
"2020_October_HP_PIJE_(130,140]_1.8",2020_October_PIJE_1.8,1.8,5,"2020_October_HP_PIJE_(130,140]",PIJE,HP,2.232,0,40,67,0.5,67,28,45,17,1,274.2,347.3,252.6,100,6.2217,0,2020_October,2020,October,7.6823,8.2567,0.5744,1,7.2418,11,130.3972758,130.3972758,"(130,140]",2020_October,0.61,Dry,1,NA,0.35714285714285715,hydrated,"(130,135]","(130,140]","(120,140]",73.10000000000002,0.9304322550171376,1.3039727579999998,13.374477715877436,5.788870361040125,0.43282963895987514,1.4939879759999999,11.292410390364243,87.28134221610361,12.71865778389639,-0.046,16.30698664769845,6.683265079365079,6.909810983021035,7.7735373558986645,4.836867688114724,2.93666966778394,11.573933396560234,11.573933396560234,0.08637263728776294,130.3972758,0.41418970242786873,1.3329409813204105,1.7634684272243264,0.7796065833914205,0.43151530827046414,-0.02631846945927696,-0.05075544588563931,-0.04070795056343129
"2020_October_HP_PIJE_(120,130]_1.8",2020_October_PIJE_1.8,1.8,4,"2020_October_HP_PIJE_(120,130]",PIJE,HP,4.468,0,46,66,2,68,25,52,25,1,277,362.9,278.7,100,6.9798,1,2020_October,2020,October,12.6417,13.1343,0.4926,1,12.26,7,129.0542311,129.0542311,"(120,130]",2020_October,0.61,Dry,1,NA,0.4,hydrated,"(125,130]","(120,130]","(120,140]",85.89999999999998,0.9624951462963386,1.290542311,25.663215590742997,6.718023622119184,0.26177637788081576,1.4939879759999999,11.292410390364243,86.38237601184015,13.617623988159849,-0.046,16.7537961593081,6.683265079365079,6.847251898392315,7.7403717112260955,3.721332553474084,3.721332553474084,9.824317941171582,10.12202454544951,0.2977066042779267,129.0542311,0.14262054397229612,1.6618015552503551,1.6122976364959491,0.8790105321025115,-0.3977752211896223,-0.01582086366728508,-0.08989537869842057,-0.050315437953643447
"2020_October_HP_PIJE_(90,100]_1.8",2020_October_PIJE_1.8,1.8,7,"2020_October_HP_PIJE_(90,100]",PIJE,HP,4.339,0,46,54,3,57,23,52,26,1,245,400.3,227.5,100,7.1266,1,2020_October,2020,October,7.5064,7.7853,0.2789,1,7.2127,16,94.9608444,94.9608444,"(90,100]",2020_October,0.61,Dry,1,NA,0.43478260869565216,hydrated,"(90,95]","(90,100]","(80,100]",155.3,0.9641760754241969,0.949608444,26.914306202940125,6.871297219118081,0.2553027808819186,1.4939879759999999,11.292410390364243,63.56198706113282,36.43801293886718,-0.046,18.327394119914572,6.683265079365079,6.69451466486033,7.567712229842113,3.347257332430165,3.7838561149210563,7.85877808483604,8.295376867326931,0.43659878249089107,94.9608444,0.2266169843123621,1.5207370500789332,1.8379011519983557,1.3409598000219347,-0.8529130418323296,-0.6295698462236291,-0.2720092382547397,-0.03885845473006128
"2020_October_HP_PIJE_(140,150]_1.8",2020_October_PIJE_1.8,1.8,2,"2020_October_HP_PIJE_(140,150]",PIJE,HP,1.094,0,44,78,0.5,78,39,70,31,1,286.5,372.4,288.2,100,7.11,0,2020_October,2020,October,12.5471,12.9944,0.4473,1,12.2477,4,149.3987976,149.3987976,"(140,150]",2020_October,0.61,Dry,1,NA,0.2564102564102564,hydrated,"(145,150]","(140,150]","(140,160]",85.89999999999998,0.9655774795296436,1.4939879759999999,28.050748938072886,6.865255879455766,0.244744120544234,1.4939879759999999,11.292410390364243,100,0,-0.046,15.483622362484546,6.683265079365079,6.409083765059612,10.196269626231201,5.680778791757383,4.515490834473818,11.361557583514767,11.361557583514767,0.07283049733022286,149.3987976,-0.8297903282014802,1.4493866489834248,2.4002885336974566,1.2349000823582175,0.4809301362398449,0.5567340205241199,-0.08731072778100236,-0.06803536776733017
"2020_October_HP_PIJE_(120,130]_1.8",2020_October_PIJE_1.8,1.8,8,"2020_October_HP_PIJE_(120,130]",PIJE,HP,2.489,0,36,72,0.5,72,27,81,54,1,239.3,252.7,233.4,100,3.9534,0,2020_October,2020,October,7.4866,7.8573,0.3707,1,7.1828,9,122.0210665,122.0210665,"(120,130]",2020_October,0.61,Dry,1,NA,0.37037037037037035,hydrated,"(120,125]","(120,130]","(120,140]",13.399999999999977,0.9528209435811283,1.220210665,20.19584569732938,3.7668823183536326,0.18651768164636717,1.4939879759999999,11.292410390364243,81.67473129649873,18.325268703501266,-0.046,15.334898607943282,6.683265079365079,9.556974961653246,21.503193663719806,7.167731221239935,14.33546244247987,19.113949923306492,19.113949923306492,0.13273576335629508,122.0210665,0.5388533228754131,0.2763215896891747,0.711379973143947,-0.3039522752601244,1.008330412647133,1.0288931753848463,0.22460562572209872,-0.05743925891974784
"2020_October_HP_PIJE_(130,140]_1.8",2020_October_PIJE_1.8,1.8,5,"2020_October_HP_PIJE_(130,140]",PIJE,HP,2.232,0,47,69,20,89,27,160,113,1,282.6,315.7,275.7,100,6.2217,1,2020_October,2020,October,7.6823,8.2567,0.5744,1,7.2418,8,130.3972758,130.3972758,"(130,140]",2020_October,0.61,Dry,1,NA,0.37037037037037035,hydrated,"(130,135]","(130,140]","(120,140]",33.099999999999966,0.9304322550171376,1.3039727579999998,13.374477715877436,5.788870361040125,0.43282963895987514,1.4939879759999999,11.292410390364243,87.28134221610361,12.71865778389639,-0.046,14.77556035834404,6.683265079365079,8.119027905049716,27.63924393208414,4.664122413539198,19.520216027034422,11.919423945711285,15.374329437221803,3.4549054915105173,130.3972758,-1.6130662392242654,0.24723256654715292,-0.35711927340315974,1.022070349928484,-0.5159572144616418,1.0754562803439294,-0.04166798930269748,-0.10852067477750978
"2020_October_HP_PIJE_(130,140]_1.8",2020_October_PIJE_1.8,1.8,3,"2020_October_HP_PIJE_(130,140]",PIJE,HP,3.089,0,49,79,13,92,21,171,137,1,278.4,365.2,263.8,100,11.7541,1,2020_October,2020,October,12.53,13.0209,0.4909,1,12.1744,20,138.048369,138.048369,"(130,140]",2020_October,0.61,Dry,1,NA,0.47619047619047616,hydrated,"(135,140]","(130,140]","(120,140]",86.80000000000001,0.9622990730287461,1.3804836900000002,25.524546750865756,11.310959534287184,0.4431404657128155,1.4939879759999999,11.292410390364243,92.40259708756855,7.597402912431448,-0.046,14.699794123855751,6.683265079365079,4.332081628571397,15.118080785422633,1.8566064122448847,12.11214659416901,6.984376503206947,8.133704282215685,1.1493277790087382,138.048369,-2.237280747922859,0.3688704604179412,-0.049808202348994135,0.5766651437292788,-1.30836759172968,0.14803288312053975,-0.04443999618381465,-0.15214177028589615
"2020_October_HP_PIJE_(110,120]_1.9",2020_October_PIJE_1.9,1.9,7,"2020_October_HP_PIJE_(110,120]",PIJE,HP,3.805,0,44,59,0.5,59,27,54,27,1,237.9,381.7,232.3,100,5.17,0,2020_October,2020,October,7.5529,7.8981,0.3452,1,7.2538,4,115.4129054,115.4129054,"(110,120]",2020_October,0.61,Dry,1,NA,0.37037037037037035,hydrated,"(115,120]","(110,120]","(100,120]",143.79999999999998,0.9562932857269469,1.154129054,21.879779837775203,4.9440362872083154,0.22596371279168448,1.777408638,11.866918749423592,64.93324209893932,35.06675790106068,-0.046,17.807935630656058,6.683265079365079,8.899611055412562,10.922249931642689,5.4611249658213445,5.4611249658213445,11.933569369757754,11.933569369757754,0.10113194381150638,115.4129054,0.18015701002780138,1.331626452471712,2.024336832639098,1.1369734468610049,-0.3713887219062496,-0.27663882482349766,-0.20587282884916402,-0.044831093698781056
