individual,year.month,dry.wt,spp,model,lfm.NAs.imputed,RWC,max.mpa.sample,mpa,gww.gdw,gww.gdw.saturated,fresh.wt,site,sample
2020_October_QUKE_1.3,2020_October,7.4687,QUKE,HP,163.2308846,100,-0.302,-1.969,1.632308846,1.632308846,7.9042,1,1.3
2020_October_QUKE_1.3,2020_October,7.5794,QUKE,EPI,52.40929705,32.107463718296856,-0.302,-3.4,0.5240929705,1.632308846,7.7643,1,1.3
2020_October_QUKE_1.3,2020_October,7.4632,QUKE,EPI,74.75928473,45.79971793524178,-0.302,-7.116,0.7475928473000001,1.632308846,7.6806,1,1.3
2020_October_QUKE_1.3,2020_October,7.5536,QUKE,EPI,81.32422803,49.82159364588777,-0.302,-5.668,0.8132422803,1.632308846,7.8275,1,1.3
2020_October_QUKE_1.3,2020_October,7.5536,QUKE,HP,81.32422803,49.82159364588777,-0.302,-5.668,0.8132422803,1.632308846,7.8275,1,1.3
2020_October_QUKE_1.3,2020_October,7.5252,QUKE,EPI,145.8249158,89.33659592505818,-0.302,-0.302,1.458249158,1.632308846,7.9583,1,1.3
2020_October_QUKE_1.3,2020_October,7.5252,QUKE,HP,145.8249158,89.33659592505818,-0.302,-0.302,1.458249158,1.632308846,7.9583,1,1.3
2020_October_QUKE_1.3,2020_October,7.4687,QUKE,EPI,163.2308846,100,-0.302,-1.969,1.632308846,1.632308846,7.9042,1,1.3
2020_October_QUKE_1.3,2020_October,7.3902,QUKE,EPI,134.3013699,82.27693566025066,-0.302,-1.369,1.343013699,1.632308846,7.6353,1,1.3
2020_October_QUKE_1.4,2020_October,7.4715,QUKE,HP,101.8829308,71.78197952012086,-0.101,-2.206,1.018829308,1.4193385509999998,7.7204,1,1.4
2020_October_QUKE_1.4,2020_October,12.5083,QUKE,HP,78.20025349,55.09626539411878,-0.101,-4.008,0.7820025348999999,1.4193385509999998,12.7551,1,1.4
2020_October_QUKE_1.4,2020_October,12.5826,QUKE,HP,141.9338551,100,-0.101,-0.101,1.4193385509999998,1.4193385509999998,13.1448,1,1.4
2020_October_QUKE_1.4,2020_October,12.5747,QUKE,HP,65.86245772,46.40362771348413,-0.101,-7.222,0.6586245771999999,1.4193385509999998,12.8668,1,1.4
2020_October_QUKE_1.4,2020_October,7.5532,QUKE,EPI,98.95527261,69.71928757961285,-0.101,-1.302,0.9895527260999999,1.4193385509999998,7.8563,1,1.4
2020_October_QUKE_1.4,2020_October,7.6582,QUKE,HP,74.74636083,52.66281309511195,-0.101,-6.412,0.7474636083,1.4193385509999998,7.9971,1,1.4
2020_October_QUKE_1.4,2020_October,12.6788,QUKE,HP,92.13861386,64.91658652904442,-0.101,-4.7,0.9213861386000001,1.4193385509999998,13.1441,1,1.4
2020_October_QUKE_1.4,2020_October,12.5083,QUKE,EPI,78.20025349,55.09626539411878,-0.101,-4.008,0.7820025348999999,1.4193385509999998,12.7551,1,1.4
2020_October_QUKE_1.4,2020_October,7.4715,QUKE,EPI,101.8829308,71.78197952012086,-0.101,-2.206,1.018829308,1.4193385509999998,7.7204,1,1.4
2020_October_QUKE_1.4,2020_October,7.6669,QUKE,HP,69.71511148,49.118028556951394,-0.101,-6.255,0.6971511148,1.4193385509999998,8.0046,1,1.4
2020_October_QUKE_1.4,2020_October,7.6582,QUKE,EPI,74.74636083,52.66281309511195,-0.101,-6.412,0.7474636083,1.4193385509999998,7.9971,1,1.4
2020_October_QUKE_1.4,2020_October,12.6788,QUKE,EPI,92.13861386,64.91658652904442,-0.101,-4.7,0.9213861386000001,1.4193385509999998,13.1441,1,1.4
2020_October_QUKE_1.4,2020_October,12.5221,QUKE,EPI,90.96028453,64.08639042877657,-0.101,-3.004,0.9096028452999999,1.4193385509999998,12.829,1,1.4
2020_October_QUKE_1.4,2020_October,7.6669,QUKE,EPI,69.71511148,49.118028556951394,-0.101,-6.255,0.6971511148,1.4193385509999998,8.0046,1,1.4
2020_October_QUKE_1.4,2020_October,12.5747,QUKE,EPI,65.86245772,46.40362771348413,-0.101,-7.222,0.6586245771999999,1.4193385509999998,12.8668,1,1.4
2020_October_QUKE_1.4,2020_October,12.5826,QUKE,EPI,141.9338551,100,-0.101,-0.101,1.4193385509999998,1.4193385509999998,13.1448,1,1.4
2020_October_QUKE_1.4,2020_October,7.5532,QUKE,HP,98.95527261,69.71928757961285,-0.101,-1.302,0.9895527260999999,1.4193385509999998,7.8563,1,1.4
2020_October_QUKE_1.5,2020_October,7.4938,QUKE,HP,116.9339494,76.81606017965129,-0.309,-3.983,1.169339494,1.5222591360000002,7.924,1,1.5
2020_October_QUKE_1.5,2020_October,12.6522,QUKE,HP,100.3237198,65.90449512007396,-0.309,-3.192,1.003237198,1.5222591360000002,12.9931,1,1.5
2020_October_QUKE_1.5,2020_October,7.4114,QUKE,HP,88.5193133,58.14996356835791,-0.309,-5.104,0.8851931329999999,1.5222591360000002,7.6589,1,1.5
2020_October_QUKE_1.5,2020_October,7.4975,QUKE,HP,91.37753349,60.027580934813976,-0.309,-5.738,0.9137753349000001,1.5222591360000002,7.7635,1,1.5
2020_October_QUKE_1.5,2020_October,7.6837,QUKE,EPI,63.02058401,41.39937972426792,-0.309,-7.955,0.6302058401,1.5222591360000002,7.947,1,1.5
2020_October_QUKE_1.5,2020_October,7.4938,QUKE,EPI,116.9339494,76.81606017965129,-0.309,-3.983,1.169339494,1.5222591360000002,7.924,1,1.5
2020_October_QUKE_1.5,2020_October,7.5512,QUKE,HP,82.6048951,54.26467356737873,-0.309,-5.508,0.826048951,1.5222591360000002,7.8347,1,1.5
2020_October_QUKE_1.5,2020_October,7.6837,QUKE,HP,63.02058401,41.39937972426792,-0.309,-7.955,0.6302058401,1.5222591360000002,7.947,1,1.5
2020_October_QUKE_1.5,2020_October,7.5512,QUKE,EPI,82.6048951,54.26467356737873,-0.309,-5.508,0.826048951,1.5222591360000002,7.8347,1,1.5
2020_October_QUKE_1.5,2020_October,12.6522,QUKE,EPI,100.3237198,65.90449512007396,-0.309,-3.192,1.003237198,1.5222591360000002,12.9931,1,1.5
2020_October_QUKE_1.5,2020_October,7.4684,QUKE,HP,152.2259136,100,-0.309,-0.309,1.5222591360000002,1.5222591360000002,7.9266,1,1.5
2020_October_QUKE_1.5,2020_October,7.4114,QUKE,EPI,88.5193133,58.14996356835791,-0.309,-5.104,0.8851931329999999,1.5222591360000002,7.6589,1,1.5
2020_October_QUKE_1.5,2020_October,7.4975,QUKE,EPI,91.37753349,60.027580934813976,-0.309,-5.738,0.9137753349000001,1.5222591360000002,7.7635,1,1.5
2020_October_QUKE_1.5,2020_October,7.4684,QUKE,EPI,152.2259136,100,-0.309,-0.309,1.5222591360000002,1.5222591360000002,7.9266,1,1.5
2020_October_QUKE_1.6,2020_October,7.3998,QUKE,HP,101.0312408801967,70.93289026908465,-0.224,-3.901,1.010312408801967,1.4243215029999998,7.8451,1,1.6
2020_October_QUKE_1.6,2020_October,6.4819,QUKE,HP,112.6765941,79.10896090712183,-0.224,-3.998,1.126765941,1.4243215029999998,6.777,1,1.6
2020_October_QUKE_1.6,2020_October,12.4593,QUKE,HP,129.9104478,91.20865445503283,-0.224,-0.89,1.2991044779999998,1.4243215029999998,12.8945,1,1.6
2020_October_QUKE_1.6,2020_October,7.4194,QUKE,HP,142.4321503,100,-0.224,-0.224,1.4243215029999998,1.4243215029999998,7.6923,1,1.6
2020_October_QUKE_1.6,2020_October,7.4824,QUKE,HP,35.32684284,24.802576360458136,-0.224,-8,0.3532684284,1.4243215029999998,7.5586,1,1.6
2020_October_QUKE_1.6,2020_October,7.4401,QUKE,HP,100.3870968,70.48064400386997,-0.224,-4.725,1.003870968,1.4243215029999998,7.6735,1,1.6
2020_October_QUKE_1.6,2020_October,7.4194,QUKE,EPI,142.4321503,100,-0.224,-0.224,1.4243215029999998,1.4243215029999998,7.6923,1,1.6
2020_October_QUKE_1.6,2020_October,7.4824,QUKE,EPI,35.32684284,24.802576360458136,-0.224,-8,0.3532684284,1.4243215029999998,7.5586,1,1.6
2020_October_QUKE_1.6,2020_October,7.3998,QUKE,EPI,101.0312408801967,70.93289026908465,-0.224,-3.901,1.010312408801967,1.4243215029999998,7.8451,1,1.6
2020_October_QUKE_1.6,2020_October,7.4399,QUKE,HP,118.879056,83.46363917809927,-0.224,-1.753,1.1887905600000002,1.4243215029999998,7.722,1,1.6
2020_October_QUKE_1.6,2020_October,7.539,QUKE,EPI,90.95460614,63.85819911335005,-0.224,-6.553,0.9095460613999999,1.4243215029999998,7.8115,1,1.6
2020_October_QUKE_1.6,2020_October,6.4819,QUKE,EPI,112.6765941,79.10896090712183,-0.224,-3.998,1.126765941,1.4243215029999998,6.777,1,1.6
2020_October_QUKE_1.6,2020_October,12.4593,QUKE,EPI,129.9104478,91.20865445503283,-0.224,-0.89,1.2991044779999998,1.4243215029999998,12.8945,1,1.6
2020_October_QUKE_1.6,2020_October,7.4401,QUKE,EPI,100.3870968,70.48064400386997,-0.224,-4.725,1.003870968,1.4243215029999998,7.6735,1,1.6
2020_October_QUKE_1.6,2020_October,7.4399,QUKE,EPI,118.879056,83.46363917809927,-0.224,-1.753,1.1887905600000002,1.4243215029999998,7.722,1,1.6
2020_October_QUKE_1.7,2020_October,12.2701,QUKE,HP,107.4933095,70.45818372747968,-0.235,-3.528,1.074933095,1.5256327060000001,12.5111,1,1.7
2020_October_QUKE_1.7,2020_October,7.5385,QUKE,HP,99.53445065,65.24142426847001,-0.235,-5.016,0.9953445065,1.5256327060000001,7.8592,1,1.7
2020_October_QUKE_1.7,2020_October,7.6118,QUKE,HP,30.33926585,19.886349925956555,-0.235,-8.25,0.3033926585,1.5256327060000001,7.7209,1,1.7
2020_October_QUKE_1.7,2020_October,7.6265,QUKE,HP,63.64861223,41.71948594159202,-0.235,-6.321,0.6364861223,1.5256327060000001,7.8627,1,1.7
2020_October_QUKE_1.7,2020_October,7.3962,QUKE,HP,148.8646685,97.57569296629906,-0.235,-0.235,1.488646685,1.5256327060000001,7.724,1,1.7
2020_October_QUKE_1.7,2020_October,7.3455,QUKE,HP,152.5632706,100,-0.235,-0.982,1.5256327060000001,1.5256327060000001,7.5806,1,1.7
2020_October_QUKE_1.7,2020_October,7.5378,QUKE,EPI,105.9469027,69.4445670201829,-0.235,-3.312,1.059469027,1.5256327060000001,7.8371,1,1.7
2020_October_QUKE_1.7,2020_October,7.5378,QUKE,HP,105.9469027,69.4445670201829,-0.235,-3.312,1.059469027,1.5256327060000001,7.8371,1,1.7
2020_October_QUKE_1.7,2020_October,7.6455,QUKE,HP,109.476662,71.75820337978519,-0.235,-2.027,1.0947666200000001,1.5256327060000001,8.1099,1,1.7
2020_October_QUKE_1.7,2020_October,7.6118,QUKE,EPI,30.33926585,19.886349925956555,-0.235,-8.25,0.3033926585,1.5256327060000001,7.7209,1,1.7
2020_October_QUKE_1.7,2020_October,7.6455,QUKE,EPI,109.476662,71.75820337978519,-0.235,-2.027,1.0947666200000001,1.5256327060000001,8.1099,1,1.7
2020_October_QUKE_1.7,2020_October,7.6265,QUKE,EPI,63.64861223,41.71948594159202,-0.235,-6.321,0.6364861223,1.5256327060000001,7.8627,1,1.7
2020_October_QUKE_1.7,2020_October,7.5385,QUKE,EPI,99.53445065,65.24142426847001,-0.235,-5.016,0.9953445065,1.5256327060000001,7.8592,1,1.7
2020_October_QUKE_1.7,2020_October,7.3962,QUKE,EPI,148.8646685,97.57569296629906,-0.235,-0.235,1.488646685,1.5256327060000001,7.724,1,1.7
2020_October_QUKE_1.7,2020_October,7.3455,QUKE,EPI,152.5632706,100,-0.235,-0.982,1.5256327060000001,1.5256327060000001,7.5806,1,1.7
2020_October_QUKE_1.8,2020_October,7.4273,QUKE,HP,113.5262206,70.0469584701148,-0.443,-2.445,1.135262206,1.620715918,7.7412,1,1.8
2020_October_QUKE_1.8,2020_October,12.54,QUKE,HP,103.4313725,63.81832334172211,-0.443,-2.808,1.0343137249999999,1.620715918,12.8987,1,1.8
2020_October_QUKE_1.8,2020_October,7.4757,QUKE,HP,109.4988781,67.56204272684883,-0.443,-4.761,1.094988781,1.620715918,7.7685,1,1.8
2020_October_QUKE_1.8,2020_October,7.4273,QUKE,EPI,113.5262206,70.0469584701148,-0.443,-2.445,1.135262206,1.620715918,7.7412,1,1.8
2020_October_QUKE_1.8,2020_October,7.4757,QUKE,EPI,109.4988781,67.56204272684883,-0.443,-4.761,1.094988781,1.620715918,7.7685,1,1.8
2020_October_QUKE_1.8,2020_October,7.5802,QUKE,EPI,81.99940494,50.59455764535782,-0.443,-5.398,0.8199940494000001,1.620715918,7.8558,1,1.8
2020_October_QUKE_1.8,2020_October,12.54,QUKE,EPI,103.4313725,63.81832334172211,-0.443,-2.808,1.0343137249999999,1.620715918,12.8987,1,1.8
2020_October_QUKE_1.8,2020_October,12.6449,QUKE,EPI,53.93438862,33.27812605589526,-0.443,-6.608,0.5393438862,1.620715918,12.88,1,1.8
2020_October_QUKE_1.8,2020_October,12.6449,QUKE,HP,53.93438862,33.27812605589526,-0.443,-6.608,0.5393438862,1.620715918,12.88,1,1.8
2020_October_QUKE_1.8,2020_October,7.404,QUKE,EPI,149.2810927,92.10811780278941,-0.443,-0.443,1.4928109269999998,1.620715918,7.8193,1,1.8
2020_October_QUKE_1.8,2020_October,7.404,QUKE,HP,149.2810927,92.10811780278941,-0.443,-0.443,1.4928109269999998,1.620715918,7.8193,1,1.8
2020_October_QUKE_1.8,2020_October,7.4701,QUKE,EPI,162.0715918,100,-0.443,-1.402,1.620715918,1.620715918,7.8957,1,1.8
2020_October_QUKE_1.8,2020_October,7.4701,QUKE,HP,162.0715918,100,-0.443,-1.402,1.620715918,1.620715918,7.8957,1,1.8
2020_October_QUKE_1.9,2020_October,12.4901,QUKE,HP,151.9797276,88.44107231406548,-0.179,-0.706,1.5197972759999998,1.7184292730000001,12.9699,1,1.9
2020_October_QUKE_1.9,2020_October,7.5171,QUKE,EPI,91.27173542,53.11346638122592,-0.179,-5.542,0.9127173542,1.7184292730000001,7.7848,1,1.9
2020_October_QUKE_1.9,2020_October,7.6383,QUKE,HP,107.9230334,62.80330246678706,-0.179,-2.498,1.079230334,1.7184292730000001,8.0197,1,1.9
2020_October_QUKE_1.9,2020_October,7.6383,QUKE,EPI,107.9230334,62.80330246678706,-0.179,-2.498,1.079230334,1.7184292730000001,8.0197,1,1.9
2020_October_QUKE_1.9,2020_October,7.4507,QUKE,EPI,131.6494845,76.61035956991637,-0.179,-1.885,1.316494845,1.7184292730000001,7.7061,1,1.9
2020_October_QUKE_1.9,2020_October,7.4507,QUKE,HP,131.6494845,76.61035956991637,-0.179,-1.885,1.316494845,1.7184292730000001,7.7061,1,1.9
2020_October_QUKE_1.9,2020_October,7.5705,QUKE,EPI,42.4259208,24.68877914651306,-0.179,-5.789,0.424259208,1.7184292730000001,7.7237,1,1.9
2020_October_QUKE_1.9,2020_October,7.5705,QUKE,HP,42.4259208,24.68877914651306,-0.179,-5.789,0.424259208,1.7184292730000001,7.7237,1,1.9
2020_October_QUKE_1.9,2020_October,12.4901,QUKE,EPI,151.9797276,88.44107231406548,-0.179,-0.706,1.5197972759999998,1.7184292730000001,12.9699,1,1.9
2020_October_QUKE_1.9,2020_October,12.5878,QUKE,EPI,43.30590875,25.20086769378491,-0.179,-8.5,0.4330590875,1.7184292730000001,12.7615,1,1.9
2020_October_QUKE_1.9,2020_October,7.4334,QUKE,EPI,171.8429273,100,-0.179,-0.179,1.7184292730000001,1.7184292730000001,7.8185,1,1.9
2020_October_QUKE_1.9,2020_October,7.4334,QUKE,HP,171.8429273,100,-0.179,-0.179,1.7184292730000001,1.7184292730000001,7.8185,1,1.9
2020_October_CECO_1.1,2020_October,7.4968,CECO,EPI,90.92627599,82.15927968785624,-0.486,-2,0.9092627598999999,1.1067073170000001,7.6892,1,1.1
2020_October_CECO_1.1,2020_October,12.5005,CECO,HP,51.42237876,46.4642981663778,-0.486,-7.354,0.5142237876,1.1067073170000001,12.6903,1,1.1
2020_October_CECO_1.1,2020_October,12.4064,CECO,EPI,82.1880651,74.26359601813313,-0.486,-3.827,0.8218806510000001,1.1067073170000001,12.5882,1,1.1
2020_October_CECO_1.1,2020_October,7.3798,CECO,HP,101.8812463,92.05798564355203,-0.486,-1.005,1.018812463,1.1067073170000001,7.5531,1,1.1
2020_October_CECO_1.1,2020_October,12.7393,CECO,HP,35.65905413,32.2208533206978,-0.486,-8.25,0.3565905413,1.1067073170000001,12.9376,1,1.1
2020_October_CECO_1.1,2020_October,12.5005,CECO,EPI,51.42237876,46.4642981663778,-0.486,-7.354,0.5142237876,1.1067073170000001,12.6903,1,1.1
2020_October_CECO_1.1,2020_October,12.4064,CECO,HP,82.1880651,74.26359601813313,-0.486,-3.827,0.8218806510000001,1.1067073170000001,12.5882,1,1.1
2020_October_CECO_1.1,2020_October,7.6299,CECO,HP,57.86986661688685,52.290127414859086,-0.486,-6.78,0.5786986661688686,1.1067073170000001,7.8567,1,1.1
2020_October_CECO_1.1,2020_October,12.4561,CECO,HP,87.14517437,78.74274709435214,-0.486,-2.846,0.8714517437000001,1.1067073170000001,12.671,1,1.1
2020_October_CECO_1.1,2020_October,7.6299,CECO,EPI,57.86986661688685,52.290127414859086,-0.486,-6.78,0.5786986661688686,1.1067073170000001,7.8567,1,1.1
2020_October_CECO_1.1,2020_October,12.7393,CECO,EPI,35.65905413,32.2208533206978,-0.486,-8.25,0.3565905413,1.1067073170000001,12.9376,1,1.1
2020_October_CECO_1.1,2020_October,7.4079,CECO,HP,110.6707317,100,-0.486,-0.486,1.1067073170000001,1.1067073170000001,7.5894,1,1.1
2020_October_CECO_1.1,2020_October,12.4561,CECO,EPI,87.14517437,78.74274709435214,-0.486,-2.846,0.8714517437000001,1.1067073170000001,12.671,1,1.1
2020_October_CECO_1.1,2020_October,7.4079,CECO,EPI,110.6707317,100,-0.486,-0.486,1.1067073170000001,1.1067073170000001,7.5894,1,1.1
2020_October_CECO_1.1,2020_October,7.3798,CECO,EPI,101.8812463,92.05798564355203,-0.486,-1.005,1.018812463,1.1067073170000001,7.5531,1,1.1
2020_October_CECO_1.1,2020_October,7.4933,CECO,EPI,67.19626168,60.71728328511629,-0.486,-4.418,0.6719626168,1.1067073170000001,7.709,1,1.1
2020_October_CECO_1.1,2020_October,7.4933,CECO,HP,67.19626168,60.71728328511629,-0.486,-4.418,0.6719626168,1.1067073170000001,7.709,1,1.1
2020_October_CECO_1.2,2020_October,7.3915,CECO,HP,124.6845858,100,-0.152,-0.152,1.246845858,1.246845858,7.6188,1,1.2
2020_October_CECO_1.2,2020_October,7.3915,CECO,EPI,124.6845858,100,-0.152,-0.152,1.246845858,1.246845858,7.6188,1,1.2
2020_October_CECO_1.2,2020_October,7.4383,CECO,HP,64.94023904,52.08361452486775,-0.152,-5.301,0.6494023903999999,1.246845858,7.5687,1,1.2
2020_October_CECO_1.2,2020_October,7.4916,CECO,HP,90.95744681,72.950033259043,-0.152,-1.452,0.9095744681,1.246845858,7.7139,1,1.2
2020_October_CECO_1.2,2020_October,12.4801,CECO,HP,74.91313412,60.08211330963093,-0.152,-4.157,0.7491313411999999,1.246845858,12.6957,1,1.2
2020_October_CECO_1.2,2020_October,12.3428,CECO,EPI,86.71741609544593,69.54942789363298,-0.152,-3.229,0.8671741609544593,1.246845858,12.8743,1,1.2
2020_October_CECO_1.2,2020_October,12.3428,CECO,HP,86.71741609544593,69.54942789363298,-0.152,-3.229,0.8671741609544593,1.246845858,12.8743,1,1.2
2020_October_CECO_1.2,2020_October,12.5281,CECO,HP,47.8400467,38.36885401114273,-0.152,-8.5,0.478400467,1.246845858,12.692,1,1.2
2020_October_CECO_1.2,2020_October,7.5225,CECO,HP,69.30913722,55.58757465912839,-0.152,-0.664,0.6930913721999999,1.246845858,7.7402,1,1.2
2020_October_CECO_1.2,2020_October,12.4801,CECO,EPI,74.91313412,60.08211330963093,-0.152,-4.157,0.7491313411999999,1.246845858,12.6957,1,1.2
2020_October_CECO_1.2,2020_October,12.5281,CECO,EPI,47.8400467,38.36885401114273,-0.152,-8.5,0.478400467,1.246845858,12.692,1,1.2
2020_October_CECO_1.2,2020_October,7.4383,CECO,EPI,64.94023904,52.08361452486775,-0.152,-5.301,0.6494023903999999,1.246845858,7.5687,1,1.2
2020_October_CECO_1.2,2020_October,7.5225,CECO,EPI,69.30913722,55.58757465912839,-0.152,-0.664,0.6930913721999999,1.246845858,7.7402,1,1.2
2020_October_CECO_1.2,2020_October,7.4916,CECO,EPI,90.95744681,72.950033259043,-0.152,-1.452,0.9095744681,1.246845858,7.7139,1,1.2
2020_October_CECO_1.3,2020_October,7.5218,CECO,EPI,71.73038229,60.6592061602188,-0.58,-4.884,0.7173038228999999,1.182514359,7.7357,1,1.3
2020_October_CECO_1.3,2020_October,7.5998,CECO,EPI,59.03554561,49.92374524730824,-0.58,-6.513,0.5903554561,1.182514359,7.8373,1,1.3
2020_October_CECO_1.3,2020_October,12.4434,CECO,HP,89.40914158,75.60934960283218,-0.58,-3.338,0.8940914158,1.182514359,12.684,1,1.3
2020_October_CECO_1.3,2020_October,12.4299,CECO,HP,77.26681128,65.3411188557077,-0.58,-2.003,0.7726681128,1.182514359,12.608,1,1.3
2020_October_CECO_1.3,2020_October,12.4299,CECO,EPI,77.26681128,65.3411188557077,-0.58,-2.003,0.7726681128,1.182514359,12.608,1,1.3
2020_October_CECO_1.3,2020_October,7.4757,CECO,HP,100.9353396,85.35654457959949,-0.58,-1.037,1.009353396,1.182514359,7.7239,1,1.3
2020_October_CECO_1.3,2020_October,7.5218,CECO,HP,71.73038229,60.6592061602188,-0.58,-4.884,0.7173038228999999,1.182514359,7.7357,1,1.3
2020_October_CECO_1.3,2020_October,12.4963,CECO,HP,51.81236674,43.81542291276313,-0.58,-8,0.5181236674,1.182514359,12.6664,1,1.3
2020_October_CECO_1.3,2020_October,12.4963,CECO,EPI,51.81236674,43.81542291276313,-0.58,-8,0.5181236674,1.182514359,12.6664,1,1.3
2020_October_CECO_1.3,2020_October,7.3789,CECO,HP,118.2514359,100,-0.58,-0.58,1.182514359,1.182514359,7.5642,1,1.3
2020_October_CECO_1.3,2020_October,12.4434,CECO,EPI,89.40914158,75.60934960283218,-0.58,-3.338,0.8940914158,1.182514359,12.684,1,1.3
2020_October_CECO_1.3,2020_October,7.3789,CECO,EPI,118.2514359,100,-0.58,-0.58,1.182514359,1.182514359,7.5642,1,1.3
2020_October_CECO_1.3,2020_October,7.5218,CECO,EPI,71.73038229,60.6592061602188,-0.58,-4.884,0.7173038228999999,1.182514359,7.7357,1,1.3
2020_October_CECO_1.3,2020_October,7.4757,CECO,EPI,100.9353396,85.35654457959949,-0.58,-1.037,1.009353396,1.182514359,7.7239,1,1.3
2020_October_CECO_1.3,2020_October,7.4757,CECO,EPI,100.9353396,85.35654457959949,-0.58,-1.037,1.009353396,1.182514359,7.7239,1,1.3
2020_October_CECO_1.3,2020_October,7.5998,CECO,HP,59.03554561,49.92374524730824,-0.58,-6.513,0.5903554561,1.182514359,7.8373,1,1.3
2020_October_CECO_1.4,2020_October,7.6299,CECO,HP,57.44680851,44.03405145302126,-0.384,-8,0.5744680850999999,1.304599659,7.8567,1,1.4
2020_October_CECO_1.4,2020_October,7.5047,CECO,EPI,130.4599659,100,-0.384,-0.384,1.304599659,1.304599659,7.8876,1,1.4
2020_October_CECO_1.4,2020_October,7.6504,CECO,EPI,68.15415822,52.24143494889568,-0.384,-5.098,0.6815415821999999,1.304599659,7.9528,1,1.4
2020_October_CECO_1.4,2020_October,7.6504,CECO,HP,68.15415822,52.24143494889568,-0.384,-5.098,0.6815415821999999,1.304599659,7.9528,1,1.4
2020_October_CECO_1.4,2020_October,7.4841,CECO,HP,110.8817355,84.99292080529356,-0.384,-1.293,1.108817355,1.304599659,7.801,1,1.4
2020_October_CECO_1.4,2020_October,7.5047,CECO,HP,130.4599659,100,-0.384,-0.384,1.304599659,1.304599659,7.8876,1,1.4
2020_October_CECO_1.4,2020_October,12.4609,CECO,HP,81.04964539,62.126066667935554,-0.384,-3.872,0.8104964538999999,1.304599659,12.7466,1,1.4
2020_October_CECO_1.4,2020_October,12.702,CECO,EPI,61.47123088,47.118846349476165,-0.384,-6.632,0.6147123088,1.304599659,12.9552,1,1.4
2020_October_CECO_1.4,2020_October,12.6177,CECO,HP,85.70658037,65.69569429114806,-0.384,-3.302,0.8570658037,1.304599659,12.9355,1,1.4
2020_October_CECO_1.4,2020_October,12.702,CECO,HP,61.47123088,47.118846349476165,-0.384,-6.632,0.6147123088,1.304599659,12.9552,1,1.4
2020_October_CECO_1.4,2020_October,12.4609,CECO,EPI,81.04964539,62.126066667935554,-0.384,-3.872,0.8104964538999999,1.304599659,12.7466,1,1.4
2020_October_CECO_1.4,2020_October,12.6177,CECO,EPI,85.70658037,65.69569429114806,-0.384,-3.302,0.8570658037,1.304599659,12.9355,1,1.4
2020_October_CECO_1.4,2020_October,7.6299,CECO,EPI,57.44680851,44.03405145302126,-0.384,-8,0.5744680850999999,1.304599659,7.8567,1,1.4
2020_October_CECO_1.4,2020_October,7.4841,CECO,EPI,110.8817355,84.99292080529356,-0.384,-1.293,1.108817355,1.304599659,7.801,1,1.4
2020_October_CECO_1.4,2020_October,7.4841,CECO,EPI,110.8817355,84.99292080529356,-0.384,-1.293,1.108817355,1.304599659,7.801,1,1.4
2020_October_CECO_1.5,2020_October,12.5799,CECO,HP,80.83119309,68.27545300860955,-0.183,-4.225,0.8083119309,1.183898305,12.9261,1,1.5
2020_October_CECO_1.5,2020_October,7.574,CECO,EPI,64.86384266,54.788356724609045,-0.183,-4.495,0.6486384266,1.183898305,7.7455,1,1.5
2020_October_CECO_1.5,2020_October,7.5649,CECO,HP,106.2035541,89.70665271794607,-0.183,-0.756,1.062035541,1.183898305,7.8936,1,1.5
2020_October_CECO_1.5,2020_October,12.5217,CECO,EPI,90.80161476,76.69714060448798,-0.183,-3.267,0.9080161476,1.183898305,12.8366,1,1.5
2020_October_CECO_1.5,2020_October,12.5799,CECO,EPI,80.83119309,68.27545300860955,-0.183,-4.225,0.8083119309,1.183898305,12.9261,1,1.5
2020_October_CECO_1.5,2020_October,7.5985,CECO,HP,57.76793132,48.794673559398326,-0.183,-6.664,0.5776793132,1.183898305,7.8071,1,1.5
2020_October_CECO_1.5,2020_October,7.574,CECO,HP,64.86384266,54.788356724609045,-0.183,-4.495,0.6486384266,1.183898305,7.7455,1,1.5
2020_October_CECO_1.5,2020_October,7.4803,CECO,HP,118.3898305,100,-0.183,-0.183,1.183898305,1.183898305,7.7597,1,1.5
2020_October_CECO_1.5,2020_October,12.4096,CECO,HP,105.243958,88.89611342082291,-0.183,-1.652,1.0524395800000002,1.183898305,12.6404,1,1.5
2020_October_CECO_1.5,2020_October,7.6737,CECO,EPI,50,42.233357197010264,-0.183,-8,0.5,1.183898305,7.9116,1,1.5
2020_October_CECO_1.5,2020_October,12.5217,CECO,HP,90.80161476,76.69714060448798,-0.183,-3.267,0.9080161476,1.183898305,12.8366,1,1.5
2020_October_CECO_1.5,2020_October,7.6737,CECO,HP,50,42.233357197010264,-0.183,-8,0.5,1.183898305,7.9116,1,1.5
2020_October_CECO_1.5,2020_October,12.4096,CECO,EPI,105.243958,88.89611342082291,-0.183,-1.652,1.0524395800000002,1.183898305,12.6404,1,1.5
2020_October_CECO_1.5,2020_October,7.5985,CECO,EPI,57.76793132,48.794673559398326,-0.183,-6.664,0.5776793132,1.183898305,7.8071,1,1.5
2020_October_CECO_1.5,2020_October,7.4803,CECO,EPI,118.3898305,100,-0.183,-0.183,1.183898305,1.183898305,7.7597,1,1.5
2020_October_CECO_1.5,2020_October,7.5649,CECO,EPI,106.2035541,89.70665271794607,-0.183,-0.756,1.062035541,1.183898305,7.8936,1,1.5
