spp,n.x,mean_lfm_fall_spp.x,sd_lfm_fall_spp.x,mean_tlp_spp,sd_spp,n.y,mean_lfm_fall_spp.y,sd_lfm_fall_spp.y,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,midday1,midday2,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,predawn3,midday3
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,16,ARPA_old_1_1.6,old,1.6,1,99.30157482,2021-04-24,-0.56,-0.58,-0.82,-0.86,-0.57,-0.84,shrub,114,CZO,4,spring,200.6258702,49.4958973740566,50.5041026259434,-0.84,2.0062587020000002,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,16,ARPA_Old_1_1.6,Old,1.6,1,99.30157482,2021-04-24,-0.56,-0.58,-0.82,-0.86,-0.57,-0.715,shrub,114,CZO,4,spring,99.30157482,100,0,-0.715,0.9930157481999999,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,17,ARPA_old_1_1.6,old,1.6,1,92.92648693,2021-05-15,-0.43,-0.55,-1.86,-2.03,-0.503333333,-1.945,shrub,135,CZO,5,spring,200.6258702,46.31829725516624,53.68170274483376,-1.945,2.0062587020000002,-0.53,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,18,ARPA_both_1_1.6,both,1.6,1,111.4548119,2021-07-30,-1.28,-1.3,-2.9,-2.76,-1.29,-2.83,shrub,211,CZO,7,spring,111.4548119,100,0,-2.83,1.114548119,NA,-2.83
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,18,ARPA_New_1_6,New,6,1,144.397453,2020-07-27,NA,NA,NA,NA,NA,NA,tree,209,CZO,7,spring,165.4919164,87.2534780798514,12.746521920148595,NA,1.654919164,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,18,ARPA_old_1_1.6,old,1.6,1,134.2402342,2021-07-08,-0.94,-1.06,-2.15,-2.24,-1,-2.195,shrub,189,CZO,7,spring,200.6258702,66.91072994035044,33.089270059649564,-2.195,2.0062587020000002,-1,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,18,ARPA_old_1_1.6,old,1.6,1,200.6258702,2021-10-16,-1.3,-1.22,-1.67,-1.6,-1.26,-1.635,shrub,289,CZO,10,fall,200.6258702,100,0,-1.635,2.0062587020000002,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,19,ARPA_New_1_2,New,2,1,134.2995798,2020-08-04,-1.22,-1.15,-2.66,-2.71,-1.185,-2.685,shrub,216,CZO,8,fall,174.7987586,76.83096886707523,23.169031132924772,-2.685,1.747987586,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,2,ARPA_old_1_1.1,old,1.1,1,85.04272603,2021-09-16,-3.5,-3.46,-4.37,-4.27,-3.48,-4.32,shrub,259,CZO,9,fall,200.0170847,42.51773100160578,57.48226899839422,-4.32,2.000170847,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,20,ARPA_New_1_5,New,5,1,133.9722219,2020-08-04,-0.81,-0.9,-2.28,-1.73,-0.855,-2.005,shrub,216,CZO,8,fall,168.2523751,79.62575376447093,20.37424623552907,-2.005,1.682523751,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,20,ARPA_New_1_5,New,5,1,168.07778,2020-07-27,-0.5,-0.55,-1.85,NA,-0.525,-1.85,shrub,209,CZO,7,spring,168.2523751,99.89623023158144,0.10376976841855878,-1.85,1.682523751,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,20,ARPA_New_2_5,New,5,2,126.273202,2020-08-26,-0.677,-0.578,-2.371,-2.453,-0.6275,-2.412,shrub,238,CZO,8,fall,187.2348258,67.44108712707228,32.55891287292772,-2.412,1.8723482580000002,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,20,ARPA_New_2_5,New,5,2,187.2348258,2020-07-15,-0.47,-0.39,-2.1,-1.85,-0.43,-1.975,shrub,197,CZO,7,spring,187.2348258,100,0,-1.975,1.8723482580000002,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,21,ARPA_New_2_3,New,3,2,127.4452104,2020-08-26,-0.69,-0.661,-2.449,-2.64,-0.6755,-2.5445,shrub,238,CZO,8,fall,162.6841096,78.33906502199646,21.66093497800354,-2.5445,1.626841096,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,21,ARPA_old_2_2.1,old,2.1,2,102.929277,2021-06-15,-0.56,-0.45,-1.35,-1.38,-0.505,-1.365,shrub,166,CZO,6,spring,207.9090681,49.506872374846644,50.493127625153356,-1.365,2.0790906810000003,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,21,ARPA_old_2_2.1,old,2.1,2,105.057422,2021-04-24,-0.88,-0.83,-1.97,-2.1,-0.855,-2.035,shrub,114,CZO,4,spring,207.9090681,50.53046649676172,49.46953350323828,-2.035,2.0790906810000003,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,21,ARPA_old_2_2.1,old,2.1,2,207.9090681,2021-10-17,-1.22,-0.97,-1.65,-1.58,-1.033333333,-1.615,shrub,290,CZO,10,fall,207.9090681,100,0,-1.615,2.0790906810000003,-0.91,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,21,ARPA_Old_2_2.1,Old,2.1,2,105.057422,2021-04-24,-1.97,-2.1,-0.88,-0.83,-2.035,-1.4325,shrub,114,CZO,4,spring,105.057422,100,0,-1.4325,1.0505742200000001,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,22,ARPA_old_2_2.2,old,2.2,2,98.69899168,2021-05-14,-0.58,-0.56,-1.34,-1.6,-0.57,-1.446666667,shrub,134,CZO,5,spring,204.3543894,48.2979553166378,51.7020446833622,-1.446666667,2.043543894,NA,-1.4
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,23,ARPA_New_1_4,New,4,1,117.694099,2020-08-04,-0.929,NA,-2.52,-2.58,-0.929,-2.55,shrub,216,CZO,8,fall,155.7060287,75.58737447909748,24.412625520902523,-2.55,1.5570602869999999,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,23,ARPA_old_2_2.2,old,2.2,2,101.8276267,2021-04-24,-0.56,-0.56,-1.17,-1.04,-0.56,-1.105,shrub,114,CZO,4,spring,204.3543894,49.82894030266423,50.17105969733577,-1.105,2.043543894,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,23,ARPA_old_2_2.2,old,2.2,2,103.8162339,2021-09-17,-1.93,-1.79,-2.94,-3.02,-1.846666667,-2.98,shrub,260,CZO,9,fall,204.3543894,50.802057252018095,49.197942747981905,-2.98,2.043543894,-1.82,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,23,ARPA_Old_2_2.2,Old,2.2,2,101.8276267,2021-04-24,-0.56,-0.56,-1.17,-1.04,-0.56,-0.8,shrub,114,CZO,4,spring,101.8276267,100,0,-0.8,1.018276267,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,24,ARPA_old_1_1.2,old,1.2,1,141.5283877,2021-07-08,-1,-0.96,-2.11,-2.14,-0.98,-2.125,shrub,189,CZO,7,spring,196.0328418,72.19626385072381,27.80373614927619,-2.125,1.960328418,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,26,ARPA_both_2_2.3,both,2.3,2,135.2302742,2021-07-31,-0.69,-0.63,-2.24,-1.95,-0.66,-2.156666667,shrub,212,CZO,7,spring,135.2302742,100,0,-2.156666667,1.352302742,NA,-2.28
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,26,ARPA_old_2_2.3,old,2.3,2,202.6343713,2021-10-17,-0.75,-0.83,-1.43,-1.26,-0.79,-1.33,shrub,290,CZO,10,fall,202.6343713,100,0,-1.33,2.026343713,NA,-1.3
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,27,ARPA_new_2_2.3,new,2.3,2,192.5729981,2021-07-09,-0.47,-0.45,-1.8,-1.82,-0.46,-1.81,shrub,190,CZO,7,spring,192.5729981,100,0,-1.81,1.9257299810000001,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,3,ARPA_old_1_1.1,old,1.1,1,94.31306255,2021-06-16,-0.67,-0.68,-1.84,-1.58,-0.675,-1.786666667,shrub,167,CZO,6,spring,200.0170847,47.15250334313067,52.84749665686933,-1.786666667,2.000170847,NA,-1.94
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,3,ARPA_old_1_1.1,old,1.1,1,114.5402336,2021-07-08,-0.99,-1.05,-1.82,-1.69,-1.02,-1.7,shrub,189,CZO,7,spring,200.0170847,57.26522500405187,42.73477499594813,-1.7,2.000170847,NA,-1.59
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,31,ARPA_New_2_5,New,5,2,86.46355453,2020-10-19,-3.291,-3.254,-4.384,-4.199,-3.2725,-4.2915,shrub,292,SEKI,10,fall,187.2348258,46.17920526299867,53.82079473700133,-4.2915,1.8723482580000002,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,32,ARPA_old_2_2.3,old,2.3,2,93.70079139,2021-08-20,-1.06,-1.11,-2.66,-2.59,-1.085,-2.625,shrub,232,CZO,8,fall,202.6343713,46.24131177196788,53.75868822803212,-2.625,2.026343713,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,34,ARPA_old_2_2.3,old,2.3,2,99.52257084,2021-06-15,-0.44,-0.44,-1.21,-1.49,-0.44,-1.353333333,shrub,166,CZO,6,spring,202.6343713,49.11435814245794,50.88564185754206,-1.353333333,2.026343713,NA,-1.36
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,34,ARPA_old_2_2.3,old,2.3,2,104.5680828,2021-09-17,-1.38,-1.29,-2.79,-2.6,-1.335,-2.606666667,shrub,260,CZO,9,fall,202.6343713,51.6043167450536,48.3956832549464,-2.606666667,2.026343713,NA,-2.43
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,34,ARPA_old_2_2.3,old,2.3,2,131.2736028,2021-07-09,-0.47,-0.45,-1.8,-1.82,-0.46,-1.81,shrub,190,CZO,7,spring,202.6343713,64.78348266279542,35.21651733720458,-1.81,2.026343713,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,34,ARPA_old_2_2.5,old,2.5,2,110.6614919,2021-08-20,-1.09,-1.11,-2.69,-2.72,-1.1,-2.705,shrub,232,CZO,8,fall,203.9453091,54.26037617062309,45.73962382937691,-2.705,2.039453091,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,36,ARPA_both_2_2.1,both,2.1,2,127.1200402,2021-07-31,-0.45,-0.45,-1.74,-1.74,-0.45,-1.74,shrub,212,CZO,7,spring,127.1200402,100,0,-1.74,1.271200402,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,36,ARPA_old_2_2.1,old,2.1,2,104.4851847,2021-05-14,-0.94,-0.45,-1.59,-1.45,-0.62,-1.56,shrub,134,CZO,5,spring,207.9090681,50.25523208528103,49.74476791471897,-1.56,2.0790906810000003,-0.47,-1.64
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,37,ARPA_both_1_1.1,both,1.1,1,NA,2021-07-30,-1.53,-1.44,-2.87,-2.65,-1.485,-2.68,shrub,211,CZO,7,spring,NA,NA,NA,-2.68,NA,NA,-2.52
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,38,ARPA_both_1_1.2,both,1.2,1,NA,2021-07-30,-1.44,-1.31,-2.93,-2.91,-1.376666667,-2.92,shrub,211,CZO,7,spring,NA,NA,NA,-2.92,NA,-1.38,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,38,ARPA_New_1_1,New,1,1,125.6296716,2020-08-26,-1.689,-1.67,-2.681,-2.641,-1.6795,-2.661,shrub,238,CZO,8,fall,171.1453867,73.4052340073973,26.594765992602703,-2.661,1.711453867,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,38,ARPA_old_1_1.2,old,1.2,1,101.6581905,2021-05-15,-0.56,-0.59,-1.21,-1.17,-0.575,-1.19,shrub,135,CZO,5,spring,196.0328418,51.857734431925174,48.142265568074826,-1.19,1.960328418,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,39,ARPA_New_1_3,New,3,1,84.36418207,2020-10-19,-4.503,-4.447,-5.001,-5.069,-4.475,-5.035,shrub,292,SEKI,10,fall,151.9559553,55.51883893161245,44.48116106838755,-5.035,1.519559553,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,39,ARPA_old_1_1.3,old,1.3,1,88.28862547,2021-08-19,-1.16,-1.19,-2.27,-2.21,-1.175,-2.24,shrub,231,CZO,8,fall,198.5047114,44.47684130382812,55.52315869617188,-2.24,1.985047114,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,39,ARPA_old_1_1.3,old,1.3,1,89.56486579,2021-04-24,-0.18,-0.13,-0.73,-0.77,-0.155,-0.75,shrub,114,CZO,4,spring,198.5047114,45.11976827064871,54.88023172935129,-0.75,1.985047114,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,39,ARPA_old_1_1.3,old,1.3,1,127.3093308,2021-07-08,-1.05,-1.04,-1.72,-1.67,-1.045,-1.695,shrub,189,CZO,7,spring,198.5047114,64.13416079755577,35.865839202444235,-1.695,1.985047114,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,39,ARPA_Old_1_1.3,Old,1.3,1,89.56486579,2021-04-24,-0.18,-0.13,-0.73,-0.77,-0.155,-0.4625,shrub,114,CZO,4,spring,89.56486579,100,0,-0.4625,0.8956486579,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,4,ARPA_old_2_2.1,old,2.1,2,108.1697195,2021-09-17,-1.11,-1.06,-3.46,-3.33,-1.085,-3.396666667,shrub,260,CZO,9,fall,207.9090681,52.027417797848315,47.972582202151685,-3.396666667,2.0790906810000003,NA,-3.4
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,4,ARPA_old_2_2.1,old,2.1,2,186.0419212,2021-07-09,-0.48,-0.53,-1.52,-1.51,-0.505,-1.515,shrub,190,CZO,7,spring,207.9090681,89.48235057766583,10.517649422334173,-1.515,2.0790906810000003,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,40,ARPA_New_2_3,New,3,2,162.6841096,2020-07-15,-0.57,-0.53,-1.7,NA,-0.55,-1.7,shrub,197,CZO,7,spring,162.6841096,100,0,-1.7,1.626841096,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,40,ARPA_old_1_1.4,old,1.4,1,90.79148506,2021-05-15,-0.65,-0.54,-1.65,-1.57,-0.626666667,-1.61,shrub,135,CZO,5,spring,198.0306501,45.847188308553655,54.152811691446345,-1.61,1.980306501,-0.69,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,41,ARPA_New_1_6,New,6,1,80.56910171,2020-10-19,-3.1,-3.071,-3.821,-3.78,-3.0855,-3.8005,shrub,292,SEKI,10,fall,165.4919164,48.68461460997378,51.31538539002622,-3.8005,1.654919164,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,41,ARPA_old_1_1.6,old,1.6,1,96.18941147,2021-06-16,-0.88,-0.96,-1.83,-1.93,-0.92,-1.88,shrub,167,CZO,6,spring,200.6258702,47.94467003388479,52.05532996611521,-1.88,2.0062587020000002,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,42,ARPA_New_2_1,New,1,2,147.6912001,2020-08-04,-0.72,-0.88,-1.44,-1.43,-0.8,-1.435,shrub,216,CZO,8,fall,184.9312396,79.86276435471426,20.13723564528574,-1.435,1.849312396,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,42,ARPA_old_1_1.2,old,1.2,1,109.684227,2021-06-16,-0.69,-0.62,-1.82,-2.03,-0.655,-1.903333333,shrub,167,CZO,6,spring,196.0328418,55.95196498345105,44.04803501654895,-1.903333333,1.960328418,NA,-1.86
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,43,ARPA_New_1_3,New,3,1,151.9559553,2020-07-15,-0.367,NA,-1.6,-1.7,-0.367,-1.65,tree,197,CZO,7,spring,151.9559553,100,0,-1.65,1.519559553,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,43,ARPA_new_2_2.1,new,2.1,2,201.8646243,2021-07-09,-0.48,-0.53,-1.52,-1.51,-0.505,-1.515,shrub,190,CZO,7,spring,201.8646243,100,0,-1.515,2.018646243,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,43,ARPA_old_2_2.1,old,2.1,2,113.2593997,2021-08-20,-1.84,-1.77,-2.51,-2.6,-1.805,-2.555,shrub,232,CZO,8,fall,207.9090681,54.47544964490175,45.52455035509825,-2.555,2.0790906810000003,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,44,ARPA_New_1_4,New,4,1,132.9398549,2020-07-27,-0.85,-0.85,-2.2,NA,-0.85,-2.2,shrub,209,CZO,7,spring,155.7060287,85.37874609603989,14.62125390396011,-2.2,1.5570602869999999,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,44,ARPA_New_2_2,New,2,2,84.50142965,2020-10-19,-2.72,-2.694,-4.898,-4.755,-2.707,-4.8265,shrub,292,SEKI,10,fall,155.8483893,54.220277815858054,45.779722184141946,-4.8265,1.558483893,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,44,ARPA_New_2_4,New,4,2,136.9142478,2020-08-26,-1.45,-1.42,-2.494,-2.499,-1.435,-2.4965,shrub,238,CZO,8,fall,174.0289095,78.67327801648956,21.32672198351044,-2.4965,1.740289095,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,45,ARPA_old_2_2.2,old,2.2,2,116.8980643,2021-08-20,-1.34,-1.31,-2.51,-2.64,-1.325,-2.436666667,shrub,232,CZO,8,fall,204.3543894,57.20359843662845,42.79640156337155,-2.436666667,2.043543894,NA,-2.16
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,45,ARPA_old_2_2.2,old,2.2,2,160.1512836,2021-07-09,-0.58,-0.55,-1.9,-1.84,-0.565,-1.87,shrub,190,CZO,7,spring,204.3543894,78.36938764575419,21.630612354245812,-1.87,2.043543894,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,46,ARPA_New_1_2,New,2,1,142.4181181,2020-07-27,-0.78,-0.7,-2.4,NA,-0.74,-2.4,shrub,209,CZO,7,spring,174.7987586,81.47547456323866,18.524525436761337,-2.4,1.747987586,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,47,ARPA_New_2_3,New,3,2,78.98981538,2020-10-19,-2.126,-2.091,-3.568,-3.592,-2.1085,-3.58,shrub,292,SEKI,10,fall,162.6841096,48.55410622107864,51.44589377892136,-3.58,1.626841096,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,47,ARPA_old_2_2.3,old,2.3,2,99.11793766,2021-04-24,-0.55,-0.49,-0.93,-1.06,-0.52,-0.995,shrub,114,CZO,4,spring,202.6343713,48.91467179240583,51.08532820759417,-0.995,2.026343713,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,47,ARPA_Old_2_2.3,Old,2.3,2,99.11793766,2021-04-24,-0.55,-0.49,-0.93,-1.06,-0.52,-0.79,shrub,114,CZO,4,spring,99.11793766,100,0,-0.79,0.9911793766,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,48,ARPA_both_2_2.4,both,2.4,2,119.7308403,2021-07-31,-1.82,-1.83,-2.06,-1.99,-1.825,-2.025,shrub,212,CZO,7,spring,119.7308403,100,0,-2.025,1.197308403,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,48,ARPA_new_2_2.4,new,2.4,2,180.0850226,2021-07-09,-0.81,-0.73,-1.99,-1.95,-0.77,-1.97,shrub,190,CZO,7,spring,180.0850226,100,0,-1.97,1.800850226,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,48,ARPA_New_2_4,New,4,2,76.25441273,2020-10-19,-3.743,-3.782,-4.488,-4.784,-3.7625,-4.636,shrub,292,SEKI,10,fall,174.0289095,43.817095072930975,56.182904927069025,-4.636,1.740289095,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,48,ARPA_old_2_2.4,old,2.4,2,113.7156275,2021-06-15,-0.64,-0.51,-1.32,-1.29,-0.56,-1.305,shrub,166,CZO,6,spring,203.0189358,56.01232567390888,43.98767432609112,-1.305,2.030189358,-0.53,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,48,ARPA_old_2_2.4,old,2.4,2,203.0189358,2021-10-17,-0.89,-0.92,-1.98,-2,-0.905,-1.99,shrub,290,CZO,10,fall,203.0189358,100,0,-1.99,2.030189358,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,49,ARPA_old_2_2.4,old,2.4,2,97.48837847,2021-04-24,-0.54,-0.55,-1.04,-1.14,-0.545,-1.09,shrub,114,CZO,4,spring,203.0189358,48.019352522879295,51.980647477120705,-1.09,2.030189358,NA,NA
