"","bins10lfm","bins20lfm","bins40lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","hydration","ignition","ignition.temp","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","model.spp.gr.sample","month","mpa","n","pfg","prop.ignite","prop.new","ros","round","RWC","RWD","sample","sample.wt","site","spp","start.temp","temp.max","total","ttfg","tti","ttms","water.wt","ww.flam.sample","year","year.month","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","temp.change","PC1.norm","PC2.norm","PC3.norm","PC4.norm","PC5.norm","PC6.norm","PC7.norm","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"28","(100,110]","(100,120]","(80,120]","(100,105]",12.0344,12.3963,1.98301924977623,3,32,12.766,32,0.971040263199123,0.978901812280228,0.612629161882893,0,"(100,110]",0.5,1.021552915,1.632308846,"hydrated",1,223,"2020_October_QUKE_1.3",102.1552915,102.1552915,"0",102.1552915,-0.046,"HP","2020_October_HP_QUKE_(100,110]","2020_October_HP_QUKE_(100,110]_1.3","October",-3.728,11,29,3718,NA,3.33333333333333,4,62.5833105973378,37.4166894026622,1.3,2.04215965591696,"SEKI","QUKE",225.5,223.3,409,14,14,1,0.3697,0.0591404061407255,2020,"2020_October",3.70336718504992,16.1370092618168,16.1370092618168,1.51284461829532,14.6241646435214,7.05994155204483,7.05994155204483,0.252140769715887,-2.19999999999999,1.42884798605638,-0.11835641076747,-1.13758764692907,0.617962805548904,-0.0390605843446863,-0.1006383972659,0.0966619646554071,-1.35865626944918,0.0340194355818658,0.350126548799476,0.590543827448298,-0.200523446913064,0.23390580933476,0.000824593517570454,-0.00112335275599964
"29","(30,40]","(20,40]","(0,40]","(35,40]",7.2667,7.4824,0.586229894424893,7,35,7.5586,36,0.989918768025825,2.83070866141732,0.399281383337075,0,"(30,40]",0.5,0.3532684284,1.424321503,"dry",1,229.4,"2020_October_QUKE_1.6",35.32684284,35.32684284,"0",35.32684284,-0.046,"HP","2020_October_HP_QUKE_(30,40]","2020_October_HP_QUKE_(30,40]_1.6","October",-8,2,29,20450,NA,1.42857142857143,4,24.8025763604581,75.1974236395419,1.6,0.5922,"SEKI","QUKE",229.9,234,409,13,13,1,0.0762,0.00597010557510647,2020,"2020_October",3.70336718504992,59.7035400835979,61.4093555145579,11.9407080167196,49.4686474978383,22.1756006024792,22.1756006024792,0.85290771547997,4.09999999999999,0.854705017486061,0.786992500894675,0.864060910185445,0.0975152837624256,0.187726613958668,0.261364829923962,0.0747758404921807,-0.815153014576436,0.355985525177767,-0.782467571730552,0.345811866834533,-0.217967754391794,0.113952697489805,0.0190011152008556,-0.00081726563155619
"30","(100,110]","(100,120]","(80,120]","(100,105]",7.2076,7.4401,0.541318541734541,6,35,7.6735,35,0.969583631980192,0.996143958868894,0.399281383337075,0,"(100,110]",0.5,1.003870968,1.424321503,"hydrated",1,275.2,"2020_October_QUKE_1.6",100.3870968,100.3870968,"0",100.3870968,-0.046,"HP","2020_October_HP_QUKE_(100,110]","2020_October_HP_QUKE_(100,110]_1.6","October",-4.725,11,29,3718,NA,1.66666666666667,8,70.48064400387,29.51935599613,1.6,0.5583,"SEKI","QUKE",285,278.6,409,19,19,1,0.2334,0.016981458265459,2020,"2020_October",3.70336718504992,64.6569391246971,64.6569391246971,11.0840467070909,53.5728924176061,35.0994812391213,35.0994812391213,0.923670558924244,-6.39999999999998,1.89750737330807,-0.46589877159179,0.38932288140378,1.80329761000568,0.947719853354091,0.202028302776944,0.157456724061884,-1.30763532764614,-0.615111262304728,-0.692991744678199,0.056623330099142,-1.84555495028978,-0.428534799670444,-0.09441285024973,-0.00184597022056163
"31","(60,70]","(60,80]","(40,80]","(60,65]",7.2554,7.6265,0.622907945107915,4,28.5,7.8627,34,0.969959428694978,1.57112616426757,0.655465759251385,0,"(60,70]",0.5,0.6364861223,1.525632706,"hydrated",1,224.9,"2020_October_QUKE_1.7",63.64861223,63.64861223,"0",63.64861223,-0.046,"HP","2020_October_HP_QUKE_(60,70]","2020_October_HP_QUKE_(60,70]_1.7","October",-6.321,4,30,10225,NA,2.5,7,41.719485941592,58.280514058408,1.7,0.6422,"SEKI","QUKE",225.6,228.1,409,18,18,1,0.2362,0.0192920548920854,2020,"2020_October",3.70336718504992,45.7531489585713,54.5827040207518,6.42149459067668,48.1612094300751,28.8967256580451,28.8967256580451,0.802686823834585,2.5,-1.13293832776261,1.86716565116707,0.505675757929421,0.233861940203197,0.484497273376866,0.259852390345825,0.144488085817903,0.442310052286787,1.54801035667769,-0.158784845257839,1.05504981838829,-0.939879375948229,0.470102001140221,0.105240927970625,-0.00131204551668725
"32","(170,180]","(160,180]","(160,200]","(175,180]",7.1297,7.4048,2.65532101061808,13,44,7.8922,64,0.938242822026811,0.56442347148133,0.552022058823529,1,"(170,180]",21,1.771719375,1.811521812,"hydrated",1,277.4,"2020_October_ABCO_1.5",177.1719375,177.1719375,"0",177.1719375,-0.046,"HP","2020_October_HP_ABCO_(170,180]","2020_October_HP_ABCO_(170,180]_1.5","October",-1.083,4,30,10225,NA,0.769230769230769,3,97.8028176786866,2.19718232131339,1.5,2.8301,"SEKI","ABCO",267.7,283.1,409,77,98,2,0.4874,0.174778989381921,2020,"2020_October",3.70336718504992,16.5705012026995,24.1025472039265,4.89582990079757,11.2980690018405,28.998377104724,36.9070254060124,7.90864830128838,15.4,-2.49077052855066,-0.132724004950328,-0.429488777837729,-1.45177516682673,0.419407514012433,-0.126012470444991,-0.0280071973069378,2.66182759065016,-0.363377283638981,0.725166346115489,-0.228356258978102,0.31721891543279,0.988175779522664,-0.11234342067309,-0.000644044417725115
"33","(100,110]","(100,120]","(80,120]","(105,110]",12.1381,13.4437,7.08919099703597,44,44,11.5145440522239,74,1.16754080222599,2.08565995954759,0.488187564060772,0,NA,0.5,1.08408141931015,1.700417537,"hydrated",1,270.9,"2020_October_PIJE_1.1",NA,108.408141931015,"0",NA,-0.046,"HP","2020_October_HP_PIJE_NA","2020_October_HP_PIJE_NA_1.1","October",-3.164,2,30,20450,100,0.227272727272727,4,63.7538366737126,36.2461633262874,1.1,6.0719,"SEKI","PIJE",270.4,326.4,409,87,87,20,0.625988907742757,-1.01729099703597,2020,"2020_October",3.70336718504992,6.2066320428377,10.4384266174998,6.2066320428377,4.23179457466207,12.27220426652,12.27220426652,0.0705299095777012,56,-0.375600679582916,1.38556871306663,0.43962174311671,-0.877885957592263,-0.020818873014367,0.190215829817507,0.0542030018483965,1.5688811715166,1.65516688652424,-0.529353328757909,0.909908404460886,0.980945337237892,-0.977735064534023,0.0220808031661765,-0.000827397475325165
"34","(140,150]","(140,160]","(120,160]","(145,150]",12.2477,12.5471,6.86525587945577,39,44,12.9944,70,0.965577479529644,0.669349429912811,0.669349429912811,0,"(140,150]",0.5,1.493987976,1.493987976,"hydrated",1,288.2,"2020_October_PIJE_1.8",149.3987976,149.3987976,"0",149.3987976,-0.046,"HP","2020_October_HP_PIJE_(140,150]","2020_October_HP_PIJE_(140,150]_1.8","October",-1.094,13,31,3146,100,0.256410256410256,2,100,0,1.8,7.11,"SEKI","PIJE",286.5,372.4,409,78,78,4,0.4473,0.244744120544234,2020,"2020_October",3.70336718504992,6.40908376505961,10.1962696262312,5.68077879175738,4.51549083447382,11.3615575835148,11.3615575835148,0.0728304973302229,85.9,-0.860337719148047,1.94938793614719,-0.819655315576396,-1.11608772616868,-0.259273871637901,-0.295439638820065,0.046985231794621,1.50976007762788,2.39614024659029,-0.150163363842142,1.14339427597333,0.510977723351194,-0.221742522179825,-0.0523979106107562,-0.0014713703408114
"35","(130,140]","(120,140]","(120,160]","(130,135]",7.2282,7.4885,2.99452038353996,9,40,7.8323,78,0.956104847873549,0.757126236183828,0.552022058823529,1,"(130,140]",38,1.320783711,1.811521812,"hydrated",1,289.3,"2020_October_ABCO_1.5",132.0783711,132.0783711,"0",132.0783711,-0.046,"HP","2020_October_HP_ABCO_(130,140]","2020_October_HP_ABCO_(130,140]_1.5","October",-1.517,9,31,4544,NA,1.11111111111111,2,72.910174321434,27.089825678566,1.5,3.132,"SEKI","ABCO",275.2,304.3,409,41,79,1,0.3438,0.137479616460043,2020,"2020_October",3.70336718504992,13.3577317489201,26.0475769103941,3.00548964350702,10.3522421054131,13.6916750426431,26.3815202041171,12.6898451614741,29.1,-0.853016675400838,0.592802051071132,0.183264333137076,0.0970856584761957,-0.100313842213397,0.228889988725078,0.173815394707915,0.205091102845431,0.935014853156014,0.591583743148369,-0.20641526349997,0.482072726370832,0.0902828593729329,-0.00878003291281708,-0.000318968225623076
"36","(130,140]","(120,140]","(120,160]","(130,135]",12.028,12.3278,1.90722199617964,10,32,12.7213,66,0.969067626736261,0.761880559085132,0.574712643678161,1,"(130,140]",24,1.312541694,1.74,"hydrated",1,279.4,"2020_October_ABCO_1.4",131.2541694,131.2541694,"0",131.2541694,-0.046,"HP","2020_October_HP_ABCO_(130,140]","2020_October_HP_ABCO_(130,140]_1.4","October",-2.662,9,32,4544,65,1,5,75.4334306896552,24.5665693103448,1.4,1.9681,"SEKI","ABCO",273.3,295.4,409,31,55,2,0.3935,0.0608780038203642,2020,"2020_October",3.70336718504992,16.7783299815645,34.6053055869767,5.24322811923889,16.7783299815645,16.2540071696406,28.8377546558139,12.5837474861733,22.1,-0.0371636559185452,0.711616743976181,1.96249489395749,0.142962629335196,0.272442033750047,-0.188438158882765,-0.109671902552878,-0.338035823833731,0.446386557063841,-1.74884394652883,-1.15232441601941,-0.64262527585127,0.328996989553365,0.317799164847207,0.00140652560363148
"37","(120,130]","(120,140]","(120,160]","(120,125]",12.2479,12.7547,3.14360614744592,16,40,13.3649,69,0.954343092727966,0.830547361520813,-0.118418537239891,1,"(120,130]",21,1.204025257,1.290838068,"hydrated",1,248.6,"2020_October_CADE_1.6",120.4025257,120.4025257,"0",120.4025257,-0.046,"HP","2020_October_HP_CADE_(120,130]","2020_October_HP_CADE_(120,130]_1.6","October",-0.612,19,32,2153,NA,0.625,5,93.2746939254351,6.72530607456488,1.6,3.294,"SEKI","CADE",250.7,288.6,409,75,96,1,0.6102,0.150393852554079,2020,"2020_October",3.70336718504992,12.7242402908834,21.9493145017738,5.08969611635334,10.1793922327067,23.8579505454063,30.5381766981201,6.68022615271376,37.9,0.523335815669137,0.675691357118795,0.778544095153963,0.773855274980897,1.15512654578666,0.225732267409307,0.0930402399265461,0.669945909777252,0.292133991854343,-0.825510602847576,0.360203606062612,-1.59001556346089,0.00841618390028559,0.211531962433079,-0.000630193784163239
"38","(70,80]","(60,80]","(40,80]","(70,75]",12.0256,12.3839,0.736243631646391,10,33.5,12.6422,42,0.979568429545491,1.38714672861014,0.732790525536634,0,"(70,80]",0.5,0.7209042702,1.364646465,"hydrated",1,222,"2020_October_QUKE_1.1",72.09042702,72.09042702,"0",72.09042702,-0.046,"HP","2020_October_HP_QUKE_(70,80]","2020_October_HP_QUKE_(70,80]_1.1","October",-6.166,5,32,8180,NA,1,7,52.8271818884608,47.1728181115392,1.1,0.7516,"SEKI","QUKE",223.2,227.3,409,18,18,2,0.2583,0.0153563683536093,2020,"2020_October",3.70336718504992,45.5012424692723,57.0463338420727,13.5824604385887,43.463873403484,24.4484287894597,24.4484287894597,0.679123021929437,4.10000000000002,-0.188781594862947,0.0109862695111996,-1.14329534139806,0.255005971364076,0.366673297989229,-0.160444380862783,0.0982158886410035,0.0700782204136708,0.238287098267086,0.422408160737426,0.864075307911624,-0.638517817762109,-0.511344233911965,-0.0123727660871787,-0.0016473604924479
"39","(160,170]","(160,180]","(160,200]","(160,165]",7.2249,7.4608,2.13359871592357,9,32,7.85,104,0.950420382165605,0.606115107913669,0.423771313941827,1,"(160,170]",62,1.649851632,1.897634742,"hydrated",1,280,"2020_October_ABCO_1.6",164.9851632,164.9851632,"0",164.9851632,-0.046,"HP","2020_October_HP_ABCO_(160,170]","2020_October_HP_ABCO_(160,170]_1.6","October",-1.278,7,33,5843,NA,1.11111111111111,2,86.9425287956706,13.0574712043294,1.6,2.2449,"SEKI","ABCO",270.2,283.2,409,50,112,2,0.3892,0.111301284076433,2020,"2020_October",3.70336718504992,14.9981342607568,48.7439363474597,4.21822526083785,15.4668259564055,23.4345847824325,52.4934699126489,29.0588851302163,13,-1.26083178814916,0.538815973513607,0.201062915991276,0.30588126473732,0.127323489277081,0.25528895082516,0.192031161923527,-1.46463400685109,0.0829614021048918,0.579946216790073,0.335301181725098,-0.719810742196865,1.41692814537261,0.017858105999417,-0.000981043874841617
"40","(40,50]","(40,60]","(40,80]","(40,45]",7.1846,7.5363,2.76057349339642,12,26,7.6928,45,0.979656301996672,2.24728434504792,0.787051687763713,0,"(40,50]",0.5,0.4449815183,1.270564584,"dry",1,249.4,"2020_October_ARPA_1.4",44.49815183,44.49815183,"0",44.49815183,-0.046,"HP","2020_October_HP_ARPA_(40,50]","2020_October_HP_ARPA_(40,50]_1.4","October",-3.377,3,33,13633,NA,0.833333333333333,3,35.0223454914119,64.9776545085881,1.4,2.8179,"SEKI","ARPA",254.1,253.3,409,40,40,4,0.1565,0.0573265066035775,2020,"2020_October",3.70336718504992,9.41833284359018,16.3009606908292,4.34692285088777,11.9540378399414,14.4897428362926,14.4897428362926,0.181121785453657,-0.799999999999983,0.372155557891798,1.8299713032279,-0.823042900589964,-0.833630183702982,-0.48950812924992,-0.251471579150812,0.0296747950303465,-0.134495224571725,1.62051055004168,-0.0900044447465538,0.908784831009848,0.564232252970547,0.0695031986044003,-0.0223255812985826,-0.00112528131138579
"41","(180,190]","(180,200]","(160,200]","(180,185]",7.2198,7.4501,3.74997795456566,69,42,7.8751,103,0.946032431334205,0.541882352941176,0.541882352941176,0,"(180,190]",0.5,1.845419019,1.845419019,"hydrated",1,242.3,"2020_October_ABCO_2.2",184.5419019,184.5419019,"0",184.5419019,-0.046,"HP","2020_October_HP_ABCO_(180,190]","2020_October_HP_ABCO_(180,190]_2.2","October",-0.164,8,34,5112,NA,0.144927536231884,1,100,0,2.2,3.9639,"SEKI","ABCO",250.6,352.3,409,103,103,2,0.425,0.213922045434344,2020,"2020_October",3.70336718504992,11.200065842751,27.466828138175,18.4001081702338,9.06671996794127,27.466828138175,27.466828138175,0.133334117175607,101.7,0.86576817543743,0.930887280509121,0.411948335729838,-0.582152918038838,0.347823335051533,0.224217306166265,0.0240138044382843,-0.698337489118771,-0.0144512330764934,-0.16098962920831,0.631893546907197,-0.309083423287392,1.38862248637862,-0.0111045872175089,-0.00107414002121204
"42","(130,140]","(120,140]","(120,160]","(135,140]",12.0566,12.2956,1.10769065855745,5,25,12.6276,39,0.973708384807881,0.719879518072291,0.619986088569442,0,"(130,140]",0.5,1.389121339,1.612939417,"hydrated",1,217.9,"2020_October_QUKE_1.2",138.9121339,138.9121339,"0",138.9121339,-0.046,"HP","2020_October_HP_QUKE_(130,140]","2020_October_HP_QUKE_(130,140]_1.2","October",-1.003,4,34,10225,NA,2,4,86.1235905303689,13.8764094696311,1.2,1.1376,"SEKI","QUKE",225,222.1,409,31,31,1,0.332,0.0299093414425542,2020,"2020_October",3.70336718504992,22.5694780459354,35.2083857516592,4.51389560918708,30.6944901424721,27.9861527769599,27.9861527769599,0.451389560918708,-2.90000000000001,-0.42915371066202,0.694296653991959,-0.889944728217644,0.158683062490865,-0.333837550866251,-0.12180403775126,0.138040508429599,-0.841572378534613,0.793964718067722,0.605053724600993,0.213034825387263,0.100214959512649,0.582051415648903,-0.022178288091028,-0.000801902320415865
"43","(100,110]","(100,120]","(80,120]","(100,105]",7.2477,7.5955,1.02024256317372,6,34,7.9503,41,0.955372753229438,0.980270574971816,0.619986088569442,0,"(100,110]",0.5,1.020126509,1.612939417,"hydrated",1,224.5,"2020_October_QUKE_1.2",102.0126509,102.0126509,"0",102.0126509,-0.046,"HP","2020_October_HP_QUKE_(100,110]","2020_October_HP_QUKE_(100,110]_1.2","October",-3.443,11,35,3718,NA,1.66666666666667,3,63.2464244005762,36.7535755994238,1.2,1.0679,"SEKI","QUKE",224,334.5,409,18,18,2,0.3548,0.0476574368262832,2020,"2020_October",3.70336718504992,33.3254083168561,40.1865217938559,5.88095440885696,34.305567384999,17.6428632265709,17.6428632265709,0.490079534071414,110.5,0.554826124840067,0.617730688518076,1.39248513362974,0.872821695041536,-0.202585031156626,-0.00222867893718875,-0.0208390458006326,-1.82385723150019,0.410163323218163,-1.09249895161009,-0.895260470254003,-0.628252934724858,0.653998595659705,-0.131661716127876,-0.000652562055580059
"44","(100,110]","(100,120]","(80,120]","(100,105]",7.1962,7.3526,1.85552937118811,18,37,7.5094,54,0.979119503555544,0.997448979591835,0.574712643678161,0,"(100,110]",0.5,1.002557545,1.74,"hydrated",1,233.4,"2020_October_ABCO_1.4",100.2557545,100.2557545,"0",100.2557545,-0.046,"HP","2020_October_HP_ABCO_(100,110]","2020_October_HP_ABCO_(100,110]_1.4","October",-3.476,5,36,8180,50,0.555555555555556,8,57.6182497126437,42.3817502873563,1.4,1.8951,"SEKI","ABCO",247.9,281.4,409,49,49,5,0.1568,0.0395706288118891,2020,"2020_October",3.70336718504992,19.9404011461746,29.1022070782007,9.70073569273358,19.4014713854672,26.4075582746636,26.4075582746636,0.269464880353711,33.5,0.546709793559203,0.964776300060346,0.331743131862666,-0.303750846556367,-0.0451218033599033,0.219027517947065,0.0834886761245878,-1.25355721115806,0.281536924592356,-0.0891549280609778,0.616955669485783,-0.133114389987655,0.933112829845648,0.000452239137211329,-0.00100951616877294
"45","(80,90]","(80,100]","(80,120]","(80,85]",7.1779,7.6752,2.41396423577165,24,47,8.0807,71,0.949818703825164,1.22638717632552,0.438639252009435,1,"(80,90]",11,0.8154031772,1.510759919,"hydrated",1,231.3,"2020_October_CADE_2.1",81.54031772,81.54031772,"0",81.54031772,-0.046,"HP","2020_October_HP_CADE_(80,90]","2020_October_HP_CADE_(80,90]_2.1","October",-3.919,10,36,4090,NA,0.416666666666667,7,53.9730480631053,46.0269519368947,2.1,2.5415,"SEKI","CADE",245,279.1,409,34,45,1,0.4055,0.127535764228347,2020,"2020_October",3.70336718504992,19.4700481902442,29.4122004576029,9.94215226735872,14.9132284010381,14.0847157120915,18.6415355012976,4.55681978920608,34.1,0.705932431175853,-0.349080307868858,1.53148362169448,0.353698439535179,-0.310225878095236,0.0803078531032524,0.0970880265648729,-1.01527631157364,0.0371268636221898,-0.852869510470649,-1.0196049259808,0.504613610370959,-0.26286532789263,-0.0119965376143638,0.000332246227200656
"46","(90,100]","(80,100]","(80,120]","(95,100]",12.1405,12.4585,4.45379346029408,26,51,12.7651,83,0.97598138674981,1.03718199608611,0.488187564060772,1,"(90,100]",21,0.9641509434,1.700417537,"hydrated",1,238.3,"2020_October_PIJE_1.1",96.41509434,96.41509434,"0",96.41509434,-0.046,"HP","2020_October_HP_PIJE_(90,100]","2020_October_HP_PIJE_(90,100]_1.1","October",-3.31,3,36,13633,50,0.384615384615385,7,56.7008350843655,43.2991649156345,1.1,4.5634,"SEKI","PIJE",243.7,374.9,409,62,83,6,0.3066,0.109606539705917,2020,"2020_October",3.70336718504992,11.450912678073,18.6357990643148,5.83772018882151,8.0829971845221,13.9207173733436,18.6357990643148,4.71508169097122,131.2,0.587681023116349,0.0840171950304588,-1.13532166226075,1.07288300177176,-0.441814528394935,-0.0857917937122816,0.133142602370173,-1.50741633613042,0.531267224856518,0.641856287799436,0.195152164215394,0.0353969400100505,-0.10515641509012,-0.00401927109148188,-0.000825620018615318
"47","(180,190]","(180,200]","(160,200]","(185,190]",7.2228,7.4807,2.88627502415277,18,39,7.9701,60,0.938595500683806,0.526971802206783,0.423771313941827,1,"(180,190]",6,1.897634742,1.897634742,"hydrated",1,260.6,"2020_October_ABCO_1.6",189.7634742,189.7634742,"0",189.7634742,-0.046,"HP","2020_October_HP_ABCO_(180,190]","2020_October_HP_ABCO_(180,190]_1.6","October",-2.313,8,36,5112,NA,0.555555555555556,3,100,0,1.6,3.0751,"SEKI","ABCO",266.1,270.7,409,66,72,1,0.4894,0.18882497584723,2020,"2020_October",3.70336718504992,13.512225852922,20.7880397737261,6.23641193211783,12.4728238642357,22.8668437510987,24.9456477284713,2.07880397737261,4.59999999999997,2.48862019584944,2.65597868687759,1.03061935350531,-0.555906114789885,0.915409632753862,0.0902548989957643,-0.257593898174422,3.17451677223407,2.35536174249512,-2.79669980507914,-0.0821246615090218,-1.32565606963359,0.840958957666811,0.0490935967134513,-0.000655443958931225
