date,site,pod,bottle #,spp,spp,new/old,wet weight,dry weight,bottle weight,lfm,predawn1,predawn2,predawn3,midday1,midday2,midday3,predawn,midday,type,doy,location,LFMtlp,Mpatlp,notes
10/16/21,1,1.2,102,PIJE,PIJE,old,98.1558,82.5715,66.9236,99.59355568,-1.61,-1.79,-1.49,-2.33,-2.29,,-1.63,-2.31,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.2,Q2,QUKE,PIJE,old,87.8986,77.892,67.2966,94.44287143,-2.39,-2.08,-2.15,-3.21,-3.41,,-2.206666667,-3.31,tree,289,CZO,,,
10/16/21,1,1.3,,ABCO,QUKE,new,15.7259,13.6512,12.0372,128.5439901,-1.37,-1.36,,-1.83,-1.97,,-1.365,-1.9,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.3,,ABCO,ABCO,old,16.9649,14.3179,12.2031,125.1655003,-1.37,-1.36,,-1.83,-1.97,,-1.365,-1.9,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.3,8,ARPA,ABCO,old,87.6039,77.0191,66.258,98.36169165,-1.36,-1.16,-1.37,-4.7,-4.4,,-1.296666667,-4.55,shrub,289,CZO,108.3036245,-2.378742269,
10/16/21,1,1.3,9,CADE,ARPA,old,86.564,77.0564,67.4201,98.66442514,-1.57,-1.6,,-2.02,-2.11,,-1.585,-2.065,tree,289,CZO,123.2700516,-2.626049161,
10/16/21,1,1.3,,CECO,CADE,old,13.8275,12.8737,12.1407,130.1227831,-1.26,-1.31,,-2.25,-1.88,-2.19,-1.285,-2.106666667,shrub,289,CZO,350.9901204,-2.37890626,
10/16/21,1,1.3,96,PIJE,CECO,new,86.8049,75.2293,66.8475,138.1039872,-1.76,-1.7,,-1.97,-1.93,,-1.73,-1.95,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.3,103,PIJE,PIJE,old,74.4816,70.8152,67.6754,116.7717689,-1.76,-1.7,,-1.97,-1.93,,-1.73,-1.95,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.3,Q3,QUKE,PIJE,old,84.3095,75.7666,67.5661,104.1753552,-2.75,-2.72,,-4.32,-3.87,-3.78,-2.735,-3.99,tree,289,CZO,,,
10/16/21,1,1.4,,ABCO,QUKE,new,17.5303,14.4614,12.1135,130.7082925,-1.1,-1.04,,-1.91,-1.89,,-1.07,-1.9,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.4,,ABCO,ABCO,old,16.4646,14.0403,12.1103,125.611399,-1.1,-1.04,,-1.91,-1.89,,-1.07,-1.9,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.4,10,ARPA,ABCO,old,83.7806,75.5519,67.27015,99.3594349,-1.08,-0.98,,-2.08,-1.96,,-1.03,-2.02,shrub,289,CZO,108.3036245,-2.378742269,
10/16/21,1,1.4,40,CADE,ARPA,old,81.4897,74.5037,67.2651,96.51037493,-1.21,-1.26,,-1.97,-1.9,,-1.235,-1.935,tree,289,CZO,123.2700516,-2.626049161,
10/16/21,1,1.4,,CECO,CADE,old,15.1516,13.6855,12.195,98.36296545,-1.14,-1.13,,-2.06,-2.23,,-1.135,-2.145,shrub,289,CZO,350.9901204,-2.37890626,
10/16/21,1,1.4,94,PIJE,CECO,new,81.8989,73.7658,67.27015,125.2084087,-1.08,-1.15,,-1.69,-1.66,,-1.115,-1.675,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.4,104,PIJE,PIJE,old,85.6745,76.8685,67.7099,96.1500666,-1.08,-1.15,,-1.69,-1.66,,-1.115,-1.675,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.4,Q4,QUKE,PIJE,old,79.3544,72.9067,66.9473,108.1937779,-2.36,-2.65,-2.49,-3.75,-3.29,,-2.5,-3.52,tree,289,CZO,,,
10/16/21,1,1.5,,ABCO,QUKE,old,14.0643,13.0301,12.209,125.9529899,-1.2,-1.26,,-1.84,-1.79,,-1.23,-1.815,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.5,58,ARPA,ABCO,old,94.6943,80.8288,66.8359,99.08953827,-1.23,-1.18,,-1.71,-1.77,,-1.205,-1.74,shrub,289,CZO,108.3036245,-2.378742269,
10/16/21,1,1.5,13,CADE,ARPA,old,84.9269,75.935,67.0603,101.320608,-1.27,-1.35,,-2.06,-2.17,,-1.31,-2.115,tree,289,CZO,123.2700516,-2.626049161,
10/16/21,1,1.5,,CECO,CADE,old,13.046,13.0181,12.1969,3.397467121,-1.27,-1.36,,-2.03,-2.19,,-1.315,-2.11,shrub,289,CZO,350.9901204,-2.37890626,
10/16/21,1,1.5,91,PIJE,CECO,new,84.6439,74.4953,67.5701,146.5459481,-1.28,-1.36,,-1.68,-1.68,,-1.32,-1.68,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.5,105,PIJE,PIJE,old,89.1218,76.9888,67.3272,125.5796141,-1.28,-1.36,,-1.68,-1.68,,-1.32,-1.68,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.5,,QUKE,PIJE,old,,,,,-2.04,-2.04,,-3.49,-3.05,,-2.04,-3.27,tree,289,CZO,,,
10/16/21,1,1.6,,ABCO,QUKE,new,14.3126,13.0603,12.1592,138.9745866,-1.15,-1.24,,-1.87,-1.78,,-1.195,-1.825,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.6,,ABCO,ABCO,old,23.7683,17.2304,12.0719,126.7403315,-1.15,-1.24,,-1.87,-1.78,,-1.195,-1.825,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.6,18,ARPA,ABCO,old,102.5523,84.8286,66.865,98.66452159,-1.3,-1.22,,-1.67,-1.6,,-1.26,-1.635,shrub,289,CZO,108.3036245,-2.378742269,
10/16/21,1,1.6,41,CADE,ARPA,old,94.1031,80.3144,66.9616,103.2644839,-1.13,-1.23,,-1.45,-1.59,,-1.18,-1.52,tree,289,CZO,123.2700516,-2.626049161,
10/16/21,1,1.6,,CECO,CADE,old,15.0374,13.6225,12.2316,101.7255015,-1.36,-1.86,-1.4,-2.58,-2.6,,-1.54,-2.59,shrub,289,CZO,350.9901204,-2.37890626,
10/16/21,1,1.6,89,PIJE,CECO,new,76.068,70.4528,66.0909,128.7328916,-1.43,-1.37,,-1.72,-1.7,,-1.4,-1.71,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.6,106,PIJE,PIJE,old,88.0946,78.0148,67.8606,99.26729826,-1.43,-1.37,,-1.72,-1.7,,-1.4,-1.71,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.6,Q6,QUKE,PIJE,old,74.4816,70.8152,67.218,101.9237184,-2.19,-2.3,,-3.05,-3.03,,-2.245,-3.04,tree,289,CZO,,,
10/17/21,2,2.1,36,ABCO,QUKE,new,71.3675,69.0639,67.4223,140.3265107,-1.32,-1.4,,-1.96,-1.81,-1.84,-1.36,-1.87,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.1,20,ABCO,ABCO,old,78.8606,72.2878,67.2395,130.1982846,-1.32,-1.4,,-1.96,-1.81,,-1.36,-1.885,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.1,21,ARPA,ABCO,old,80.1011,73.3465,66.889,104.6008517,-1.22,-0.97,-0.91,-1.65,-1.58,,-1.033333333,-1.615,shrub,290,CZO,108.3036245,-2.378742269,
10/17/21,2,2.1,4,CADE,ARPA,old,102.6939,84.1053,67.0771,109.1636227,-1.49,-1.55,,-1.84,-1.81,,-1.52,-1.825,tree,290,CZO,123.2700516,-2.626049161,
10/17/21,2,2.1,,CECO,CADE,old,13.4483,12.8252,12.1389,90.79119918,-2.36,-2.52,,-2.84,-2.83,,-2.44,-2.835,shrub,290,CZO,350.9901204,-2.37890626,
10/17/21,2,2.2,44,ABCO,CECO,new,80.3935,72.6618,67.2478,142.8093831,-1.12,-1.18,,-1.97,-1.94,,-1.15,-1.955,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.2,23,ABCO,ABCO,old,83.8078,74.2861,66.9007,128.9259891,-1.12,-1.18,,-1.97,-1.94,,-1.15,-1.955,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.2,124,ARPA,ABCO,old,84.2526,75.8998,67.3449,97.63761119,-1.42,-1.46,,-2.05,-2.06,,-1.44,-2.055,shrub,290,CZO,108.3036245,-2.378742269,
10/17/21,2,2.2,22,CADE,ARPA,old,85.2822,75.7305,67.128,111.0340017,-1.39,-1.44,,-2.24,-2.1,,-1.415,-2.17,tree,290,CZO,123.2700516,-2.626049161,
10/17/21,2,2.2,,CECO,CADE,old,15.1242,13.7327,12.3192,98.44357977,-1.97,-1.75,-1.88,-2.55,-2.6,,-1.866666667,-2.575,shrub,290,CZO,350.9901204,-2.37890626,
10/17/21,2,2.3,62,ABCO,CECO,new,101.824,80.2156,67.1831,165.8039517,-1.34,-1.21,,-1.91,-1.95,,-1.275,-1.93,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.3,46,ABCO,ABCO,old,76.5743,70.6793,66.7779,151.0996053,-1.34,-1.21,,-1.91,-1.95,,-1.275,-1.93,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.3,26,ARPA,ABCO,old,96.0478,81.4093,67.0248,101.7657896,-0.75,-0.83,,-1.43,-1.26,-1.3,-0.79,-1.33,shrub,290,CZO,108.3036245,-2.378742269,
10/17/21,2,2.3,7,CADE,ARPA,old,95.353,80.8769,66.8941,103.5279057,-1.19,-1.33,,-1.77,-1.77,,-1.26,-1.77,tree,290,CZO,123.2700516,-2.626049161,
10/17/21,2,2.3,11,CECO,CADE,old,73.1773,70.0567,66.9994,102.0704543,-1.32,-1.34,,-1.95,-2.05,,-1.33,-2,shrub,290,CZO,350.9901204,-2.37890626,
10/17/21,2,2.4,,ABCO,CECO,old,,,,,-1.03,-1.01,,-1.69,-1.76,,-1.02,-1.725,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.4,48,ARPA,ABCO,old,98.2081,82.7478,67.0762,98.65170117,-0.89,-0.92,,-1.98,-2,,-0.905,-1.99,shrub,290,CZO,108.3036245,-2.378742269,
10/17/21,2,2.4,12,CADE,ARPA,old,88.7837,77.3302,66.8767,109.566174,-1.14,-1.28,,-1.58,-1.55,,-1.21,-1.565,tree,290,CZO,123.2700516,-2.626049161,
10/17/21,2,2.4,28,CECO,CADE,old,75.2951,70.6948,66.149,101.1989089,-1.17,-1.01,,-1.4,-1.45,,-1.09,-1.425,shrub,290,CZO,350.9901204,-2.37890626,
10/17/21,2,2.5,32,ABCO,CECO,old,86.0087,76.13333,67.0726,108.990887,-1.23,-1.47,-1.61,-1.95,-1.99,,-1.436666667,-1.97,tree,290,CZO,165.7,-2.173,
10/17/21,2,2.5,53,ARPA,ABCO,old,88.4875,78.2693,67.5941,95.71904976,-1.12,-1.12,,-2.4,-2.35,,-1.12,-2.375,shrub,290,CZO,108.3036245,-2.378742269,
10/17/21,2,2.5,128,CADE,ARPA,old,95.2625,80.5753,67.2904,110.5555932,-1.58,-1.5,,-2.01,-1.96,,-1.54,-1.985,tree,290,CZO,123.2700516,-2.626049161,
10/17/21,2,2.5,131,CECO,CADE,old,73.2445,70.4981,67.9176,106.4289866,-0.94,-0.92,,-1.69,-1.73,,-0.93,-1.71,shrub,290,CZO,350.9901204,-2.37890626,
,,,,,CECO,,,,,,,,,,,,,,,,,,,
