sample,site,round,spp,model,year,month,video.notes,ambient.temp,ambient.humidity,fh,ignition,glow,ignition.temp,ignition.temp.higher,temp.max,temp.max.higher,video.notes,sample.length,mpa,bottle.wt,fresh.wt,dry.wt,sample.wt,prop.new,prop.new.lfm,lfm.notes,lfm,ttfg,gti,tti,fd,gd,pfg,start.temp,temp.start.higher,ttms
1.1,1,10,PIJE,HP,2020,September,,21,76,,2,1,266.4,200.2,358,238.3,"2nd ignition: 17:31:37 to 17:32:00 w/ max temps of 293.2, 240.7",10,-4.771,7.2069,8.4335,7.7518,6.2807,,,,125.1055239,Ê55,Ê43,Ê98,Ê28,Ê166,Ê95,278.7,204.7,102
1.1,1,12,PIJE,HP,2020,September,,23,66,,2,1,293.1,209.3,297.8,216.9,,10,-3.987,7.1295,9.0588,7.9682,8.5858,,,,130.0345773,Ê62,Ê17,Ê79,Ê17,Ê172,Ê138,278.1,202.3,86
1.2,1,1,PIJE,HP,2020,September,Blue 0521 has video (too?),23,60,36,1,1,286.7,230.8,374.6,291,"gpe, part of sample hanging off of wire mesh did not ignite; flame ht out of frame (assume this to be case if > x in ""flame height"")",10,-0.35,7.2166,11.336,8.8415,13.813,100,100,,153.5171395,Ê132,Ê44,Ê176,Ê27,Ê406,Ê335,275.1,232.9,178
1.2,1,2,PIJE,HP,2020,September,,25,55,38,2,0,294.3,241.4,308.2,274.7,2nd ignition: 13:52:08 to 13:52:13 with max temp (taller) of 272.1,10,-1.28,7.2047,11.1465,8.9262,11.6987,,,,128.9747313,Ê189,Ê0,Ê189,Ê26,Ê139,Ê113,285.1,248.9,198
1.2,1,3,PIJE,HP,2020,September,,27,50,42,1,1,315,248.3,387,295.1,,10,-0.566,7.2068,11.468,8.7962,8.8833,,,,168.1011703,Ê102,Ê6,Ê108,Ê52,Ê121,Ê63,319.9,263.1,122
1.2,1,4,PIJE,HP,2020,September,,25,53,34,1,1,290.1,245,379.4,304.4,,10,-2.621,7.1719,9.0941,8.0409,5.2347,,,,121.1967779,Ê45,Ê5,Ê50,Ê61,-Ê63971,-Ê64037,295.5,252.8,81
1.2,1,5,PIJE,HP,2020,September,,22,64,50,1,0,247.4,205.9,363.1,252.1,,10,-2.026,7.1961,9.4541,8.1444,7.7003,,,,138.1103026,Ê103,Ê0,Ê103,Ê40,Ê176,Ê136,261.1,221.7,114
1.2,1,6,PIJE,HP,2020,September,Missing lower?,26,52,,1,1,216.1,205.7,223,245.9,,10,-2.993,7.2082,10.2771,8.6688,10.2573,,,,110.1122826,Ê43,Ê36,Ê79,Ê65,Ê241,Ê140,227,216.7,121
1.2,1,7,PIJE,HP,2020,September,,22,65,42,1,1,251,223,271.3,271.4,,10,-3.122,7.2187,9.71,8.4053,5.9291,,,,109.9528063,Ê89,Ê2,Ê91,Ê32,Ê90,Ê56,250.9,227.4,96
1.2,1,8,PIJE,HP,2020,September,,21,70,37,1,0,303.6,185.5,458.1,354.8,,10,-2.712,7.1379,,,7.6772,,,No FW,0,Ê103,Ê7,Ê110,Ê35,Ê130,Ê88,246.8,189.7,115
1.2,1,9,PIJE,HP,2020,September,,21,68,39,1,0,249.7,192.8,270.5,244.5,gpe,10,-3.412,7.1718,10.1258,8.6567,10.7093,,,,98.93595528,Ê102,Ê0,Ê102,Ê93,Ê223,Ê130,247.6,197.8,107
1.2,1,10,PIJE,HP,2020,September,,22,66,,1,1,233.9,204.4,474.4,307.3,,10,-3.862,7.207,10.5893,9.005,9.5678,,,,88.11457175,Ê60,Ê13,Ê73,Ê39,Ê131,Ê79,254.1,217.4,78
1.2,1,11,PIJE,HP,2020,September,,22,74,,1,0,262.6,196.4,304.1,227.7,2nd ignition: 13:26:24 to 13:26:27 w/ max temps of 330.9 and 248.3,10,-3.336,7.2749,10.7855,8.9809,10.9739,,,,105.7796014,Ê101,Ê0,Ê101,Ê76,Ê139,Ê63,266.2,205.6,103
1.2,1,12,PIJE,HP,2020,September,,23,69,,1,0,287.8,212.4,392.5,351.3,,10,-3.232,7.0998,9.3815,8.2649,9.9481,,,,95.83726719,Ê78,Ê0,Ê78,Ê81,Ê158,Ê77,283.1,221.7,86
1.3,1,1,PIJE,HP,2020,September,,24,60,40,1,1,253.1,217.8,449.4,356.2,,10,-0.2,7.1999,9.579,8.1019,11.6025,100,100,,163.7583149,Ê95,Ê8,Ê103,Ê37,Ê126,Ê81,270.4,237.1,108
1.3,1,2,PIJE,HP,2020,September,labelled as 1.3 -2 ,25,54,42,1,1,293.1,235,318.4,308.3,,10,-1.554,7.1286,11.7298,9.9695,11.1653,,,,61.96275828,Ê76,Ê8,Ê84,Ê83,Ê183,Ê92,300.9,256.4,96
1.3,1,3,PIJE,HP,2020,September,,27,49,40,1,1,336.4,260.2,525.3,331.1,very hot! Check upper cam for glow end time,10,-1.67,7.1243,10.5154,8.547,8.1326,,,,138.3566458,Ê71,Ê2,Ê73,Ê50,Ê141,Ê89,322.7,267.2,78
1.3,1,4,PIJE,HP,2020,September,,26,52,35,1,1,284.3,240.7,317.4,271.4,check upper for glow end time,10,-1.47,7.1968,10.618,8.5769,9.136,,,,147.8950801,Ê90,Ê9,Ê99,Ê63,Ê109,Ê37,287.7,251.3,107
1.3,1,5,PIJE,HP,2020,September,,23,62,47,1,1,273.1,219,389.7,262.4,used Indra's max temp,10,-1.906,7.1198,9.2542,7.9869,6.7805,,,,146.1538462,Ê102,Ê1,Ê103,Ê30,Ê58,Ê27,270.3,227.7,113
1.3,1,6,PIJE,HP,2020,September,,26,52,44,1,1,215.8,210.9,226.6,287.3,,10,-2.66,7.1834,11.0843,8.851,11.1753,,,,133.9230031,Ê70,Ê31,Ê101,Ê67,Ê150,Ê52,219,220.2,106
1.3,1,7,PIJE,HP,2020,September,,22,65,42,1,1,270.2,219.2,281.2,264.1,,10,-3.364,7.2016,9.4161,8.1437,7.5533,,,,135.0599724,Ê69,Ê18,Ê87,Ê46,Ê126,Ê62,263.6,232.1,101
1.3,1,8,PIJE,HP,2020,September,No burn?,,,,,,,,,,,10,,,,,,,,,,Ê0,Ê0,Ê0,Ê0,Ê0,Ê0,,,0
1.3,1,9,PIJE,HP,2020,September,,26,55,38,2,0,272.5,215.6,362.1,261.9,2nd ignition: CHECK,10,-5.957,7.2383,8.2477,7.7305,5.2244,,,,105.0792361,Ê45,Ê0,Ê45,Ê23,Ê305,Ê282,275.7,227.2,51
1.3,1,10,PIJE,HP,2020,September,,22,68,41,1,1,252.4,198.7,353.5,336.5,2nd ignition: 12:36:14 to 12:36:25 w/ max temps of 321.1 and 228.3,10,-3.395,7.2562,11.5206,9.5123,9.133,,,,89.01644431,Ê80,Ê8,Ê88,Ê47,Ê129,Ê74,250,207.2,93
1.3,1,11,PIJE,HP,2020,September,,22,67,,1,0,250.9,208.2,337,307.4,,10,-3.722,7.2331,9.734,8.4098,8.864,,,,112.5350557,Ê81,Ê0,Ê81,Ê36,Ê122,Ê86,245.5,209.2,84
1.3,1,12,PIJE,HP,2020,September,,22,74,,1,0,,,323.5,233,2nd ignition: 13:19:32 to 13:20:02 w/ max temps of 362 and 269.5,10,-2.97,7.2563,10.7855,8.9809,7.3762,,,,104.6387568,Ê87,Ê0,Ê87,Ê47,Ê117,Ê70,278.5,216.2,92
1.3,1,13,PIJE,HP,2020,September,,23,65,,1,1,284,207.1,449.1,355.4,long burn,10,-3.359,7.1255,8.5541,7.7615,5.6131,,,,124.6226415,Ê88,Ê2,Ê90,Ê22,Ê119,Ê95,271.4,211.7,92
1.4,1,1,PIJE,HP,2020,September,,24,57,36,1,0,270.9,226.5,297.2,301.5,,10,-0.25,7.2272,9.5734,8.1661,9.3561,100,100,,149.888167,Ê88,Ê0,Ê88,Ê31,Ê130,Ê99,277.9,242.8,94
1.4,1,2,PIJE,HP,2020,September,,25,53,42,1,0,305.7,238.5,348.8,277.6,,10,-1.26,7.1892,10.0791,8.7352,11.1317,,,,86.92755498,Ê97,Ê0,Ê97,Ê48,Ê201,Ê153,299.3,249.4,111
1.4,1,3,PIJE,HP,2020,September,,27,51,44,1,0,322.5,259.1,351.7,290.6,,10,-2.29,7.2542,10.3339,8.5174,8.568,,,,143.8014566,Ê105,Ê0,Ê105,Ê40,Ê97,Ê57,331.8,270.5,111
1.4,1,4,PIJE,HP,2020,September,,25,53,40,1,1,309,253.6,348.8,293.4,,10,-2.5,7.1718,9.8014,8.273,6.7163,,,,138.7940429,Ê35,Ê36,Ê71,Ê85,Ê173,Ê52,322,262.2,119
1.4,1,5,PIJE,HP,2020,September,,25,53,42,2,1,297.6,245.4,356.7,268.7,2nd ignition: 17:41:16 to 17:41:24 w/ max temps of 336.5 and 268.8,10,-0.644,7.1433,9.2377,8.0784,8.9685,,Seems like there are two 1.4-5s? This one (Mpa -.644) is the earlier one. ,,123.9760453,Ê87,Ê2,Ê89,Ê25,Ê195,Ê168,296.9,255.2,93
1.4,1,5,PIJE,HP,2020,September,what is this?,23,61,48,1,0,265.3,216.7,341.2,262.9,,10,-2.644,7.2144,8.4537,7.7559,5.0522,,,,128.8642659,Ê78,Ê0,Ê78,Ê21,Ê57,Ê36,269.7,231.7,82
1.4,1,6,PIJE,HP,2020,September,Not actually 1.4-6?,22,71,,1,1,286.5,212.2,353.6,240.9,check lower cam for glow end time; looked to be close to done,10,,,,,5.9871,,,,,Ê81,Ê5,Ê86,Ê50,Ê156,Ê101,289.4,224.1,99
1.4,1,7,PIJE,HP,2020,September,,22,64,40,1,0,274.8,228.5,320.4,337.2,check upper cam for glow end time,10,-3.481,7.2281,8.4552,7.768,5.9643,,,,127.2828302,Ê91,Ê0,Ê91,Ê23,Ê97,Ê74,261.5,228.4,97
1.4,1,8,PIJE,HP,2020,September,,23,65,46,1,0,288.7,208.7,492.7,361.9,,10,-4.127,7.2563,8.4546,7.8405,5.0761,,,,105.1181102,Ê87,Ê0,Ê87,Ê23,Ê60,Ê37,262.1,221,90
1.4,1,9,PIJE,HP,2020,September,,22,71,,3,1,221.7,201.2,424,395.2,,10,-3.724,7.2385,9.798,8.5339,9.4387,,,,97.58375791,Ê54,Ê7,Ê61,Ê28,Ê263,Ê228,262.8,216.9,63
1.4,1,10,PIJE,HP,2020,September,,,,,,,,,,,,10,-3.21,7.1899,7.8724,7.4981,5.9871,,,,121.4471123,Ê0,Ê0,Ê0,Ê0,Ê0,Ê0,,,0
1.5,1,1,PIJE,HP,2020,September,,24,57,34,1,1,264.1,224.7,349.4,311.2,,10,-0.3,7.2308,10.2934,8.3737,11.7181,100,100,,167.9674512,Ê111,Ê15,Ê126,Ê47,Ê182,Ê120,258.2,234.9,129
1.5,1,2,PIJE,HP,2020,September,,25,54,42,1,1,306.2,240.7,434.5,338,,10,-1.05,7.2076,10.2588,8.3912,8.1716,,,,157.7897938,Ê74,Ê19,Ê93,Ê42,Ê145,Ê84,302.7,249.7,95
1.5,1,3,PIJE,HP,2020,September,,27,50,38,1,1,328.7,258,458.1,331.4,"gpe, did not spread to whole sample; flam. Height approx 40",10,-1.767,7.1962,10.2107,8.4349,9.7304,,,,143.3599742,Ê57,Ê14,Ê71,Ê48,Ê355,Ê293,333,273.9,85
1.5,1,4,PIJE,HP,2020,September,,25,53,37,1,1,290.4,248.1,341.1,290,,10,-1.733,7.0984,11.1865,8.7894,7.9577,,,,141.7563572,Ê54,Ê22,Ê76,Ê78,Ê157,Ê57,293.7,254.5,133
1.5,1,5,PIJE,HP,2020,September,,23,60,55,1,0,270.8,214.6,357.9,278.4,gpe,10,-2.475,7.2356,9.3223,8.1365,11.1488,,,,131.6239316,Ê117,Ê0,Ê117,Ê25,Ê172,Ê147,277.4,226.1,120
1.5,1,6,PIJE,HP,2020,September,says 1.4 - 6 at beginning of video,26,52,44,1,0,227.1,217.8,229.8,293.6,,10,-2.643,7.2024,9.7687,8.3187,6.5702,,,,129.8933978,Ê87,Ê0,Ê87,Ê37,Ê80,Ê43,221.6,206.6,96
1.5,1,7,PIJE,HP,2020,September,,22,64,37,3,1,266.8,215.9,312.1,346.2,2nd: 15:01:01 to 15:01:13 w/ max temps of 286.1 and 261.3; 3rd: 15:01:23 to 15:01:43 w/ max temps of 276.2 and 244.2,10,-3.671,7.2307,8.6981,7.8617,7.0943,,,,132.5515055,Ê49,Ê34,Ê83,Ê20,Ê189,Ê135,266.2,229.8,
1.5,1,8,PIJE,HP,2020,September,,23,64,35,1,0,272.8,213.3,354.4,276.7,,10,-3.399,7.1977,8.7917,7.9307,4.9572,,,,117.4624829,Ê84,Ê0,Ê84,Ê31,Ê124,Ê93,272.2,222.4,89
1.5,1,9,PIJE,HP,2020,September,,22,71,,1,1,303.1,213.2,513.2,287.9,2nd ignition: 11:04:53 to 11:05:01 w/ max temps of 320.8 and 249.3,10,-3.694,7.1717,8.6138,7.8336,5.8016,,,,117.8727905,Ê81,Ê6,Ê87,Ê37,Ê114,Ê71,291.5,212.4,93
1.5,1,10,PIJE,HP,2020,September,,23,68,,2,1,300.7,197.2,453.6,294.3,,10,-4.089,7.2322,10.0601,8.5184,10.7013,,,,119.8647178,Ê48,Ê33,Ê81,Ê16,Ê414,Ê365,267.3,202.7,
1.6,1,1,PIJE,HP,2020,September,,26,54,44,1,1,289.5,227.8,411.2,364.3,,10,-0.275,7.2536,10.1578,8.363,11.6891,100,100,,161.781143,Ê109,Ê1,Ê110,Ê56,Ê135,Ê78,275.8,245.6,115
1.6,1,2,PIJE,HP,2020,September,,26,53,40,1,1,318.8,245.7,446.1,307,,10,-0.361,7.1932,9.9329,8.2786,10.848,,,,152.4138566,Ê82,Ê1,Ê83,Ê60,Ê109,Ê48,319.7,269.5,134
1.6,1,3,PIJE,HP,2020,September,,27,50,38,1,0,317.1,255,449.6,301.1,flam height approx 40; surface temp reaches 449.6 during flame,10,-0.521,7.2033,11.388,8.7133,11.121,,,,177.1324503,Ê90,Ê0,Ê90,Ê56,Ê153,Ê97,331.4,270,133
1.6,1,4,PIJE,HP,2020,September,,26,53,42,1,1,301,245.4,370.1,302.6,,10,-1.66,7.2205,8.9068,7.8521,7.0547,,,,166.9886004,Ê48,Ê22,Ê70,Ê32,Ê140,Ê86,304.5,255.9,75
1.6,1,5,PIJE,HP,2020,September,,23,59,48,1,0,285.9,226.6,301.3,241.6,tough to tell glow end time,10,-2.74,7.1817,8.6115,7.8031,6.0787,,,,130.0933376,Ê67,Ê0,Ê67,Ê87,Ê98,Ê11,281.7,229.6,137
1.6,1,6,PIJE,HP,2020,September,,26,53,41,1,0,218.1,201.1,223.2,233,"gpe, ros - 75% of sample burned (time: 16:25:45)",7.5,-2.915,7.1658,8.8851,7.9067,7.1077,,,,132.055608,Ê97,Ê0,Ê97,Ê51,Ê365,Ê314,215.6,208.5,-59043
1.6,1,7,PIJE,HP,2020,September,,22,64,29,2,1,262.9,219.2,284.2,314.6,2nd: 15:07:21 to 15:07:38 w/ max temps of 279.7 and 270,10,-2.789,7.2543,9.082,8.0288,8.1489,,,,135.9845061,Ê98,Ê21,Ê119,Ê16,Ê139,Ê102,264.2,226.3,131
1.6,1,8,PIJE,HP,2020,September,,23,65,42,1,0,274.6,217.6,425.8,417.1,,10,-4.139,7.171,8.2634,8.1109,5.6969,,,,16.22513033,Ê79,Ê0,Ê79,Ê21,Ê74,Ê53,262.4,224.4,91
1.6,1,9,PIJE,HP,2020,September,,22,66,,1,1,241.1,205.4,333.8,342.1,2nd ignition: 17:41:15 to 17:41:21 w/ max temps of 395.7 and 288.8; 3rd ignition: 17:41:41 to 17:42:17 w/ max temps of 280.3 and 236,10,-3.854,7.2548,9.3519,8.2649,8.6035,,,,107.6131076,Ê62,Ê12,Ê74,Ê34,Ê169,Ê123,243.6,210.9,80
1.6,1,11,PIJE,HP,2020,September,,22,70,,1,1,284.1,208.6,388,306.5,very long burn time; double check glow end time,10,-3.339,7.1759,7.9,7.5599,6.1496,,,,88.56770833,Ê60,Ê12,Ê72,Ê44,Ê142,Ê86,301.3,218.2,75
2.1,2,1,PIJE,HP,2020,September,,25,54,44,1,1,287.3,247.8,337.8,290.6,,10,-0.493,7.2265,10.4922,8.348,10.239,100,100,,191.19037,Ê199,Ê13,Ê212,Ê18,Ê83,Ê52,287.8,238.6,216
2.1,2,2,PIJE,HP,2020,September,,26,53,44,1,1,371.6,266.9,383.6,294.8,,10,-0.361,7.1385,9.1154,7.8087,8.4046,,,,194.9716503,Ê82,Ê64,Ê146,Ê38,Ê124,Ê22,323.6,257.7,153
2.1,2,3,PIJE,HP,2020,September,,27,51,40,1,0,317.9,260,350.6,303.7,,10,-0.786,7.1823,11.7392,9,4.1539,,,,189.9713649,Ê73,Ê0,Ê73,Ê19,Ê63,Ê44,327.1,268.1,80
2.1,2,4,PIJE,HP,2020,September,,26,52,38,1,1,292.5,247.3,361.4,281.5,flame height approx 39,10,-2.228,7.1755,11.6405,8.8825,9.8411,,,,161.5700059,Ê46,Ê59,Ê105,Ê10,Ê142,Ê73,296.1,254.1,108
2.1,2,5,PIJE,HP,2020,September,,23,59,44,1,0,293,230.4,346.5,250.1,,10,-2.919,7.2693,8.4752,7.7355,7.229,,,,158.6658087,Ê126,Ê0,Ê126,Ê15,Ê84,Ê69,282.1,234.2,129
2.1,2,6,PIJE,HP,2020,September,,26,52,26,1,1,222.1,199.3,232.9,234.5,,10,-2.792,7.2546,10.2742,8.4227,8.7216,,,,158.505265,Ê73,Ê3,Ê76,Ê63,Ê140,Ê74,220.8,212.1,86
2.1,2,7,PIJE,HP,2020,September,,22,64,33,1,0,262.6,223.5,279.3,271.5,,10,-3.991,7.2269,8.2082,7.6265,4.6994,,,,145.5705706,Ê57,Ê0,Ê57,Ê39,Ê92,Ê53,264.1,228.6,71
2.1,2,8,PIJE,HP,2020,September,,24,62,40,1,0,279.9,204,341.3,273.3,,10,-3.126,6.2207,7.2502,6.6357,5.6186,,,,148.0722892,Ê106,Ê0,Ê106,Ê18,Ê78,Ê60,260,211,107
2.1,2,9,PIJE,HP,2020,September,,22,67,,1,1,287.3,206.5,417.5,345.1,very hot!,10,-4.13,7.228,9.009,7.9683,5.2441,,,,140.578144,Ê68,Ê42,Ê110,Ê15,Ê90,Ê33,246.2,202.9,113
2.1,2,10,PIJE,HP,2020,September,,23,70,,2,1,302.1,220.1,325.2,244.8,,10,-3.897,7.2419,8.6675,7.9053,8.7766,,,,114.8929756,Ê67,Ê31,Ê98,Ê13,Ê202,Ê158,293.6,220,101
2.2,2,1,PIJE,HP,2020,September,,25,55,44,1,0,,,,,thermocoupler turned off for ignition and post ignition,10,-1.18,7.2056,10.4959,8.4377,12.8,100,100,,167.0481292,Ê131,Ê0,Ê131,Ê40,Ê56,Ê16,280.2,240.4,134
2.2,2,2,PIJE,HP,2020,September,,26,53,42,2,1,319.4,250.5,364.3,276.1,2nd ignition: 14:42:27 to 14:42:55 with max temps of 345.1 and 273.8,10,-0.982,7.2069,11.3455,8.7279,9.6706,,,,172.0973044,Ê48,Ê31,Ê79,Ê31,Ê129,Ê67,298.7,241.1,99
2.2,2,3,PIJE,HP,2020,September,,27,51,42,1,1,304.7,252.8,340.7,272.8,a lot (almost all) of sample falls off of mesh as it ignites -- take flam. Metrics with grain of salt?,10,-1.134,7.2006,9.9726,8.2333,10.1237,,,,168.4225816,Ê38,Ê61,Ê99,Ê17,Ê108,Ê30,312.7,267.3,104
2.2,2,4,PIJE,HP,2020,September,,26,53,38,1,1,293.8,249.1,358,286.5,"part of sample hanging off of wire mesh, so spread metric may be off; SUPER long flame (real, not mistake)",10,-1.42,7.2154,10.6134,8.4254,10.6163,,,,180.8264463,Ê81,Ê7,Ê88,Ê96,Ê132,Ê29,300,255.8,167
2.2,2,5,PIJE,HP,2020,September,,23,58,37,1,0,290.6,220.5,345.2,249.6,only half burned,5,-2.294,7.2836,8.9669,7.9526,11.1927,,,,151.6143498,Ê73,Ê0,Ê73,Ê45,Ê255,Ê210,285.7,232.8,81
2.2,2,6,PIJE,HP,2020,September,,26,52,45,1,1,222.7,217.7,237.9,296,,10,-3.118,7.237,10.7682,8.8251,10.31,,,,122.3537561,Ê40,Ê57,Ê97,Ê47,Ê134,Ê30,221.7,207.6,136
2.2,2,7,PIJE,HP,2020,September,,22,65,39,1,1,297.2,227.4,320.5,308.4,,10,-3.196,7.2068,8.7063,,7.6777,,,Dry weight written somewhere else? ,-120.8067381,Ê70,Ê42,Ê112,Ê49,Ê123,Ê32,260.7,228.2,148
2.2,2,8,PIJE,HP,2020,September,,23,64,32,1,1,257.2,215.1,287.5,255.1,,10,-4.04,7.2222,8.4055,7.7074,6.4682,,,,143.8788129,Ê96,Ê75,Ê171,Ê29,Ê183,Ê79,246.3,206.9,184
2.2,2,9,PIJE,HP,2020,September,,22,67,,2,1,264.3,201.1,398.9,342.8,,10,-3.999,7.2457,11.9052,9.1551,9.0569,,,,144.0295381,Ê109,Ê3,Ê112,Ê22,Ê120,Ê95,251.3,204.6,115
2.2,2,10,PIJE,HP,2020,September,,23,70,,1,1,312.1,214.9,411.1,295.5,2nd ignition: 13:49:07 to 13:49:10 w/ max temps of 400.4 and 269.1; 3rd ignition: 13:49:20 to 13:50:06 w/ max temps of 334.7 and 259.8,10,-4.986,7.2481,9.1637,8.1333,6.6604,,,,116.4030728,Ê95,Ê12,Ê107,Ê28,Ê144,Ê104,300.3,223.4,109
2.2,2,11,PIJE,HP,2020,September,,23,66,,1,1,304,211.2,401,300.7,gpe,10,-4.132,7.2505,9.9068,8.026,7.3704,,,,242.5274017,Ê56,Ê40,Ê96,Ê33,Ê322,Ê249,279.1,213.2,101
2.2,2,7b,PIJE,HP,2020,September,Yellow 0633: empty,22,64,38,1,1,258.7,221.2,286.3,263.1,,10,-2.793,7.2066,10.7421,8.6291,10.9739,,,,148.5413005,Ê75,Ê40,Ê115,Ê33,Ê151,Ê78,249,224,
2.3,2,1,PIJE,HP,2020,September,,25,54,34,1,1,289.3,226.7,328.7,308.8,"gpe, flame, surface temp. out of frame",10,-0.331,7.2225,10.1815,8.3604,9.2766,100,100,,160.0404253,Ê52,Ê12,Ê64,Ê53,Ê183,Ê118,316.6,265.6,92
2.3,2,2,PIJE,HP,2020,September,,27,52,35,1,0,344.3,258.9,381.5,281.2,needles hanging off of wire mesh,10,-1.221,7.2341,11.4267,8.7369,9.8631,,,,178.985893,Ê101,Ê0,Ê101,Ê77,Ê79,Ê2,331.1,269.4,120
2.3,2,3,PIJE,HP,2020,September,,27,51,42,1,1,317,260.7,348.9,282.3,,10,-2.89,7.2216,9.9287,8.2752,8.7096,,,,156.9381169,Ê49,Ê4,Ê53,Ê17,-Ê3445,-Ê3466,318.1,272.9,64
2.3,2,4,PIJE,HP,2020,September,,26,51,37,1,0,309.6,242.6,419.4,306.6,Only spread to 6 cm,10,-2.032,7.2377,8.2546,7.6728,8.7288,,,,133.716387,Ê83,Ê0,Ê83,Ê48,Ê82,Ê34,302.2,255.1,99
2.3,2,5,PIJE,HP,2020,September,,24,58,31,1,1,277,223.7,327.1,246.2,gpe ,10,-3.521,7.2433,8.1663,7.6256,6.1075,,,,141.4334292,Ê60,Ê1,Ê61,Ê29,Ê153,Ê123,277.5,231.1,80
2.3,2,7,PIJE,HP,2020,September,,22,65,33,1,1,252.4,215,269.4,292.9,only 75% of sample burned,7.5,-2.687,7.2238,8.6447,,8.5106,,,Dry weight written somewhere else? ,-119.6697029,Ê67,Ê21,Ê88,Ê30,Ê105,Ê54,260.6,223.6,93
2.3,2,8,PIJE,HP,2020,September,,22,68,0,0,1,,,,,gpe,10,-3.747,7.2021,9.2802,8.1749,1.0618,,,"Appears to be entered correctly, must have been a small sample? ",113.620477,Ê13,-Ê36977,-Ê36964,Ê0,Ê440,Ê37417,261.4,197.5,-36964
2.3,2,9,PIJE,HP,2020,September,,22,68,,1,0,275.1,203.1,327.6,269.2,,10,-5.499,7.2276,10.3025,8.5641,7.9639,,,,130.0710812,Ê83,Ê0,Ê83,Ê50,Ê71,Ê21,254.2,211.6,89
2.3,2,7b,PIJE,HP,2020,September,,23,64,36,1,0,246.8,213.9,272.2,251.3,,10,-2.839,7.2242,9.35,8.0574,9.2301,,,,155.1368219,Ê95,Ê0,Ê95,Ê71,Ê110,Ê39,248.5,225.3,101
1.1,1,1,QUKE,HP,2020,September,,25,55,10,M,0,267.7,213.9,271,220.1,"gpe, even with manual ignition, struggled to burn (i.e. had to manually ignite multiple times and full sample never ignited)",10,-0.129,7.2101,8.192,7.6146,1.7941,,,,142.7441286,-Ê50980,Ê51368,Ê388,Ê14,Ê51439,Ê57,271.4,224.9,
1.1,1,2,QUKE,HP,2020,September,,26,51,18,M,1,245.3,209,257.8,212.5,gpe,10,-0.837,7.2341,8.3228,7.7029,1.8811,,,,132.2312287,Ê110,Ê266,Ê376,Ê10,Ê281,Ê5,253.3,215.9,
1.1,1,3,QUKE,HP,2020,September,,24,57,48,1,0,234.5,199.2,246.2,246,,10,-4.02,6.1749,7.5109,6.8417,2.5861,,,,100.359928,Ê28,Ê0,Ê28,Ê10,Ê44,Ê34,228.2,213.1,30
1.1,1,4,QUKE,HP,2020,September,A 0298 glow continues,25,53,35,1,0,248.7,199.9,320,262,end of glow time in next video,10,-1.088,6.1658,8.1709,7.0325,,,,Forgot to weight flam wieght - take averga? ,131.3487943,Ê34,Ê0,Ê34,Ê10,Ê327,Ê317,225.9,215.7,36
1.1,1,5,QUKE,HP,2020,September,,26,51,25,1,0,237.9,213.3,241.7,235.3,may have kept glowing another second or so? Check lower cam,10,-1.986,6.2038,8.2906,7.1569,2.8767,,,,118.9486937,Ê23,Ê0,Ê23,Ê17,Ê124,Ê107,240.5,223.7,29
1.1,1,6,QUKE,HP,2020,September,,24,56,34,1,0,233,218.8,235.7,229.6,,10,-3.968,6.1882,7.2863,6.7483,1.8023,,,,96.05427602,Ê19,Ê0,Ê19,Ê16,Ê60,Ê44,233.3,222.3,23
1.1,1,7,QUKE,HP,2020,September,,22,61,34,1,0,293.7,226.5,297.4,249.5,,10,-3.36,6.1626,7.2001,6.6673,1.471,,,,105.567664,Ê22,Ê0,Ê22,Ê8,Ê247,Ê239,307.4,233.7,23
1.1,1,8,QUKE,HP,2020,September,,22,64,33,1,0,263.8,224.2,284.7,280.2,,10,-2.638,7.2021,8.0777,7.6271,1.8662,,,,106.0235294,Ê46,Ê0,Ê46,Ê6,Ê42,Ê36,264.4,233.3,48
1.1,1,9,QUKE,HP,2020,September,,22,65,42,1,1,268.4,208.1,270.9,224.3,,10,-4.464,-7.2294,8.4014,7.8316,1.9871,,,,3.783281323,Ê11,Ê10,Ê21,Ê15,Ê142,Ê117,286.7,219.7,23
1.1,1,10,QUKE,HP,2020,September,"B 0327 empty, Y 0694 definitetly 1.1-10 at 16:01ish",23,63,38,1,0,250.3,214.2,274.4,239.3,Might not be 1.1-10,10,-10,,,,,,,,,Ê19,Ê0,Ê19,Ê11,Ê172,Ê161,256.1,223.6,20
1.1,1,10,QUKE,HP,2020,September,why two 1.1-10?,21,69,44,1,0,273,205,321.7,235.3,,10,-8.9,7.2371,8.3572,8.1529,1.6867,,,,22.30836427,Ê11,Ê0,Ê11,Ê13,Ê405,Ê392,292.6,213.6,12
1.1,1,11,QUKE,HP,2020,September,,23,64,30,1,0,253.8,207.1,298.1,286.5,,10,-5.282,7.2237,8.022,7.6533,1.596,,,,85.82402235,Ê18,Ê0,Ê18,Ê15,Ê39,Ê24,257,215.8,23
1.1,1,12,QUKE,HP,2020,September,,23,65,32,1,0,268.3,224.2,295.4,279.9,,10,-4.76,7.2279,7.8215,7.544,1.807,,,,87.78867447,Ê13,Ê0,Ê13,Ê10,Ê248,Ê238,267.8,223.8,15
