sample,site,round,spp,model,year,month,video.notes,ambient.temp,ambient.humidity,fh,ignition,glow,ignition.temp,ignition.temp.higher,temp.max,temp.max.higher,video.notes,sample.length,mpa,bottle.wt,fresh.wt,dry.wt,sample.wt,prop.new,prop.new.lfm,lfm.notes,lfm,start.temp,temp.start.higher,ttms,ttfg,gti,tti,fd,gd,pfg
1.3,1,1,PIJE,HP,2020,September,,24,60,40,1,1,253.1,217.8,449.4,356.2,,10,-0.2,7.1999,9.579,8.1019,11.6025,100,100,,163.7583149,270.4,237.1,108.00,95.00,8.00,103.00,37.00,126.00,81.00
1.3,1,2,PIJE,HP,2020,September,labelled as1.3 -2 ,25,54,42,1,1,293.1,235,318.4,308.3,,10,-1.554,7.1286,11.7298,9.9695,11.1653,,,,61.96275828,300.9,256.4,96.00,76.00,8.00,84.00,83.00,183.00,92.00
1.3,1,3,PIJE,HP,2020,September,,27,49,40,1,1,336.4,260.2,525.3,331.1,very hot! Check upper cam for glow end time,10,-1.67,7.1243,10.5154,8.547,8.1326,,,,138.3566458,322.7,267.2,78.00,71.00,2.00,73.00,50.00,141.00,89.00
1.3,1,4,PIJE,HP,2020,September,,26,52,35,1,1,284.3,240.7,317.4,271.4,check upper for glow end time,10,-1.47,7.1968,10.618,8.5769,9.136,,,,147.8950801,287.7,251.3,107.00,90.00,9.00,99.00,63.00,109.00,37.00
1.3,1,5,PIJE,HP,2020,September,,23,62,47,1,1,273.1,219,389.7,262.4,used Indra's max temp,10,-1.906,7.1198,9.2542,7.9869,6.7805,,,,146.1538462,270.3,227.7,113.00,102.00,1.00,103.00,30.00,58.00,27.00
1.3,1,6,PIJE,HP,2020,September,,26,52,44,1,1,215.8,210.9,226.6,287.3,,10,-2.66,7.1834,11.0843,8.851,11.1753,,,,133.9230031,219,220.2,106.00,70.00,31.00,101.00,67.00,150.00,52.00
1.3,1,7,PIJE,HP,2020,September,,22,65,42,1,1,270.2,219.2,281.2,264.1,,10,-3.364,7.2016,9.4161,8.1437,7.5533,,,,135.0599724,263.6,232.1,101.00,69.00,18.00,87.00,46.00,126.00,62.00
1.3,1,9,PIJE,HP,2020,September,,26,55,38,2,0,272.5,215.6,362.1,261.9,2nd ignition: CHECK,10,-5.957,7.2383,8.2477,7.7305,5.2244,,,,105.0792361,275.7,227.2,51.00,45.00,0.00,45.00,23.00,305.00,282.00
1.3,1,10,PIJE,HP,2020,September,,22,68,41,1,1,252.4,198.7,353.5,336.5,2nd ignition:12:36:14 to12:36:25 w/ max temps of321.1 and228.3,10,-3.395,7.2562,11.5206,9.5123,9.133,,,,89.01644431,250,207.2,93.00,80.00,8.00,88.00,47.00,129.00,74.00
1.3,1,11,PIJE,HP,2020,September,,22,67,,1,0,250.9,208.2,337,307.4,,10,-3.722,7.2331,9.734,8.4098,8.864,,,,112.5350557,245.5,209.2,84.00,81.00,0.00,81.00,36.00,122.00,86.00
1.3,1,12,PIJE,HP,2020,September,,22,74,,1,0,,,323.5,233,2nd ignition:13:19:32 to13:20:02 w/ max temps of362 and269.5,10,-2.97,7.2563,10.7855,8.9809,7.3762,,,,104.6387568,278.5,216.2,92.00,87.00,0.00,87.00,47.00,117.00,70.00
1.3,1,13,PIJE,HP,2020,September,,23,65,,1,1,284,207.1,449.1,355.4,long burn,10,-3.359,7.1255,8.5541,7.7615,5.6131,,,,124.6226415,271.4,211.7,92.00,88.00,2.00,90.00,22.00,119.00,95.00
1.4,1,1,PIJE,HP,2020,September,,24,57,36,1,0,270.9,226.5,297.2,301.5,,10,-0.25,7.2272,9.5734,8.1661,9.3561,100,100,,149.888167,277.9,242.8,94.00,88.00,0.00,88.00,31.00,130.00,99.00
1.4,1,2,PIJE,HP,2020,September,,25,53,42,1,0,305.7,238.5,348.8,277.6,,10,-1.26,7.1892,10.0791,8.7352,11.1317,,,,86.92755498,299.3,249.4,111.00,97.00,0.00,97.00,48.00,201.00,153.00
1.4,1,3,PIJE,HP,2020,September,,27,51,44,1,0,322.5,259.1,351.7,290.6,,10,-2.29,7.2542,10.3339,8.5174,8.568,,,,143.8014566,331.8,270.5,111.00,105.00,0.00,105.00,40.00,97.00,57.00
1.4,1,4,PIJE,HP,2020,September,,25,53,40,1,1,309,253.6,348.8,293.4,,10,-2.5,7.1718,9.8014,8.273,6.7163,,,,138.7940429,322,262.2,119.00,35.00,36.00,71.00,85.00,173.00,52.00
1.4,1,5,PIJE,HP,2020,September,,25,53,42,2,1,297.6,245.4,356.7,268.7,2nd ignition:17:41:16 to17:41:24 w/ max temps of336.5 and268.8,10,-0.644,7.1433,9.2377,8.0784,8.9685,,,Seems like there are two1.4-5s? This one (Mpa -.644) is the earlier one. ,123.9760453,296.9,255.2,93.00,87.00,2.00,89.00,25.00,195.00,168.00
1.4,1,5,PIJE,HP,2020,September,what is this?,23,61,48,1,0,265.3,216.7,341.2,262.9,,10,-2.644,7.2144,8.4537,7.7559,5.0522,,,,128.8642659,269.7,231.7,82.00,78.00,0.00,78.00,21.00,57.00,36.00
1.4,1,6,PIJE,HP,2020,September,Not actually1.4-6?,22,71,,1,1,286.5,212.2,353.6,240.9,check lower cam for glow end time; looked to be close to done,10,-2.644,7.2144,8.4537,7.7559,5.0522,,,Same lfm and Mpa from1.4-5,128.8642659,289.4,224.1,99.00,81.00,5.00,86.00,50.00,156.00,101.00
1.4,1,7,PIJE,HP,2020,September,,22,64,40,1,0,274.8,228.5,320.4,337.2,check upper cam for glow end time,10,-3.481,7.2281,8.4552,7.768,5.9643,,,,127.2828302,261.5,228.4,97.00,91.00,0.00,91.00,23.00,97.00,74.00
1.4,1,8,PIJE,HP,2020,September,,23,65,46,1,0,288.7,208.7,492.7,361.9,,10,-4.127,7.2563,8.4546,7.8405,5.0761,,,,105.1181102,262.1,221,90.00,87.00,0.00,87.00,23.00,60.00,37.00
1.4,1,9,PIJE,HP,2020,September,,22,71,,3,1,221.7,201.2,424,395.2,,10,-3.724,7.2385,9.798,8.5339,9.4387,,,,97.58375791,262.8,216.9,63.00,54.00,7.00,61.00,28.00,263.00,228.00
1.4,1,10,PIJE,HP,2020,September,,,,,,,,,,,,10,-3.21,7.1899,7.8724,7.4981,5.9871,,,,121.4471123,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.5,1,1,PIJE,HP,2020,September,,24,57,34,1,1,264.1,224.7,349.4,311.2,,10,-0.3,7.2308,10.2934,8.3737,11.7181,100,100,,167.9674512,258.2,234.9,129.00,111.00,15.00,126.00,47.00,182.00,120.00
1.5,1,2,PIJE,HP,2020,September,,25,54,42,1,1,306.2,240.7,434.5,338,,10,-1.05,7.2076,10.2588,8.3912,8.1716,,,,157.7897938,302.7,249.7,95.00,74.00,19.00,93.00,42.00,145.00,84.00
1.5,1,3,PIJE,HP,2020,September,,27,50,38,1,1,328.7,258,458.1,331.4,"gpe, did not spread to whole sample; flam. Height approx40",10,-1.767,7.1962,10.2107,8.4349,9.7304,,,,143.3599742,333,273.9,85.00,57.00,14.00,71.00,48.00,355.00,293.00
1.5,1,4,PIJE,HP,2020,September,,25,53,37,1,1,290.4,248.1,341.1,290,,10,-1.733,7.0984,11.1865,8.7894,7.9577,,,,141.7563572,293.7,254.5,133.00,54.00,22.00,76.00,78.00,157.00,57.00
1.5,1,5,PIJE,HP,2020,September,,23,60,55,1,0,270.8,214.6,357.9,278.4,gpe,10,-2.475,7.2356,9.3223,8.1365,11.1488,,,,131.6239316,277.4,226.1,120.00,117.00,0.00,117.00,25.00,172.00,147.00
1.5,1,6,PIJE,HP,2020,September,says1.4 -6 at beginning of video,26,52,44,1,0,227.1,217.8,229.8,293.6,,10,-2.643,7.2024,9.7687,8.3187,6.5702,,,,129.8933978,221.6,206.6,96.00,87.00,0.00,87.00,37.00,80.00,43.00
1.5,1,7,PIJE,HP,2020,September,,22,64,37,3,1,266.8,215.9,312.1,346.2,2nd:15:01:01 to15:01:13 w/ max temps of286.1 and261.3;3rd:15:01:23 to15:01:43 w/ max temps of276.2 and244.2,10,-3.671,7.2307,8.6981,7.8617,7.0943,,,,132.5515055,266.2,229.8,,49.00,34.00,83.00,20.00,189.00,135.00
1.5,1,8,PIJE,HP,2020,September,,23,64,35,1,0,272.8,213.3,354.4,276.7,,10,-3.399,7.1977,8.7917,7.9307,4.9572,,,,117.4624829,272.2,222.4,89.00,84.00,0.00,84.00,31.00,124.00,93.00
1.5,1,9,PIJE,HP,2020,September,,22,71,,1,1,303.1,213.2,513.2,287.9,2nd ignition:11:04:53 to11:05:01 w/ max temps of320.8 and249.3,10,-3.694,7.1717,8.6138,7.8336,5.8016,,,,117.8727905,291.5,212.4,93.00,81.00,6.00,87.00,37.00,114.00,71.00
1.5,1,10,PIJE,HP,2020,September,,23,68,,2,1,300.7,197.2,453.6,294.3,,10,-4.089,7.2322,10.0601,8.5184,10.7013,,,,119.8647178,267.3,202.7,,48.00,33.00,81.00,16.00,414.00,365.00
1.6,1,1,PIJE,HP,2020,September,,26,54,44,1,1,289.5,227.8,411.2,364.3,,10,-0.275,7.2536,10.1578,8.363,11.6891,100,100,,161.781143,275.8,245.6,115.00,109.00,1.00,110.00,56.00,135.00,78.00
1.6,1,2,PIJE,HP,2020,September,,26,53,40,1,1,318.8,245.7,446.1,307,,10,-0.361,7.1932,9.9329,8.2786,10.848,,,,152.4138566,319.7,269.5,134.00,82.00,1.00,83.00,60.00,109.00,48.00
1.6,1,3,PIJE,HP,2020,September,,27,50,38,1,0,317.1,255,449.6,301.1,flam height approx40; surface temp reaches449.6 during flame,10,-0.521,7.2033,11.388,8.7133,11.121,,,,177.1324503,331.4,270,133.00,90.00,0.00,90.00,56.00,153.00,97.00
1.6,1,4,PIJE,HP,2020,September,,26,53,42,1,1,301,245.4,370.1,302.6,,10,-1.66,7.2205,8.9068,7.8521,7.0547,,,,166.9886004,304.5,255.9,75.00,48.00,22.00,70.00,32.00,140.00,86.00
1.6,1,5,PIJE,HP,2020,September,,23,59,48,1,0,285.9,226.6,301.3,241.6,tough to tell glow end time,10,-2.74,7.1817,8.6115,7.8031,6.0787,,,,130.0933376,281.7,229.6,137.00,67.00,0.00,67.00,87.00,98.00,11.00
1.6,1,6,PIJE,HP,2020,September,,26,53,41,1,0,218.1,201.1,223.2,233,"gpe, ros -75% of sample burned (time:16:25:45)",7.5,-2.915,7.1658,8.8851,7.9067,7.1077,,,,132.055608,215.6,208.5,-59043.00,97.00,0.00,97.00,51.00,365.00,314.00
1.6,1,7,PIJE,HP,2020,September,,22,64,29,2,1,262.9,219.2,284.2,314.6,2nd:15:07:21 to15:07:38 w/ max temps of279.7 and270,10,-2.789,7.2543,9.082,8.0288,8.1489,,,,135.9845061,264.2,226.3,131.00,98.00,21.00,119.00,16.00,139.00,102.00
1.6,1,8,PIJE,HP,2020,September,,23,65,42,1,0,274.6,217.6,425.8,417.1,,10,-4.139,7.171,8.2634,8.1109,5.6969,,,,16.22513033,262.4,224.4,91.00,79.00,0.00,79.00,21.00,74.00,53.00
1.6,1,9,PIJE,HP,2020,September,,22,66,,1,1,241.1,205.4,333.8,342.1,2nd ignition:17:41:15 to17:41:21 w/ max temps of395.7 and288.8;3rd ignition:17:41:41 to17:42:17 w/ max temps of280.3 and236,10,-3.854,7.2548,9.3519,8.2649,8.6035,,,,107.6131076,243.6,210.9,80.00,62.00,12.00,74.00,34.00,169.00,123.00
1.6,1,11,PIJE,HP,2020,September,,22,70,,1,1,284.1,208.6,388,306.5,very long burn time; double check glow end time,10,-3.339,7.1759,7.9,7.5599,6.1496,,,,88.56770833,301.3,218.2,75.00,60.00,12.00,72.00,44.00,142.00,86.00
2.1,2,1,PIJE,HP,2020,September,,25,54,44,1,1,287.3,247.8,337.8,290.6,,10,-0.493,7.2265,10.4922,8.348,10.239,100,100,,191.19037,287.8,238.6,216.00,199.00,13.00,212.00,18.00,83.00,52.00
2.1,2,2,PIJE,HP,2020,September,,26,53,44,1,1,371.6,266.9,383.6,294.8,,10,-0.361,7.1385,9.1154,7.8087,8.4046,,,,194.9716503,323.6,257.7,153.00,82.00,64.00,146.00,38.00,124.00,22.00
2.1,2,3,PIJE,HP,2020,September,,27,51,40,1,0,317.9,260,350.6,303.7,,10,-0.786,7.1823,11.7392,9,4.1539,,,,189.9713649,327.1,268.1,80.00,73.00,0.00,73.00,19.00,63.00,44.00
2.1,2,4,PIJE,HP,2020,September,,26,52,38,1,1,292.5,247.3,361.4,281.5,flame height approx39,10,-2.228,7.1755,11.6405,8.8825,9.8411,,,,161.5700059,296.1,254.1,108.00,46.00,59.00,105.00,10.00,142.00,73.00
2.1,2,5,PIJE,HP,2020,September,,23,59,44,1,0,293,230.4,346.5,250.1,,10,-2.919,7.2693,8.4752,7.7355,7.229,,,,158.6658087,282.1,234.2,129.00,126.00,0.00,126.00,15.00,84.00,69.00
2.1,2,6,PIJE,HP,2020,September,,26,52,26,1,1,222.1,199.3,232.9,234.5,,10,-2.792,7.2546,10.2742,8.4227,8.7216,,,,158.505265,220.8,212.1,86.00,73.00,3.00,76.00,63.00,140.00,74.00
2.1,2,7,PIJE,HP,2020,September,,22,64,33,1,0,262.6,223.5,279.3,271.5,,10,-3.991,7.2269,8.2082,7.6265,4.6994,,,,145.5705706,264.1,228.6,71.00,57.00,0.00,57.00,39.00,92.00,53.00
2.1,2,8,PIJE,HP,2020,September,,24,62,40,1,0,279.9,204,341.3,273.3,,10,-3.126,6.2207,7.2502,6.6357,5.6186,,,,148.0722892,260,211,107.00,106.00,0.00,106.00,18.00,78.00,60.00
2.1,2,9,PIJE,HP,2020,September,,22,67,,1,1,287.3,206.5,417.5,345.1,very hot!,10,-4.13,7.228,9.009,7.9683,5.2441,,,,140.578144,246.2,202.9,113.00,68.00,42.00,110.00,15.00,90.00,33.00
2.1,2,10,PIJE,HP,2020,September,,23,70,,2,1,302.1,220.1,325.2,244.8,,10,-3.897,7.2419,8.6675,7.9053,8.7766,,,,114.8929756,293.6,220,101.00,67.00,31.00,98.00,13.00,202.00,158.00
2.2,2,1,PIJE,HP,2020,September,,25,55,44,1,0,,,,,thermocoupler turned off for ignition and post ignition,10,-1.18,7.2056,10.4959,8.4377,12.8,100,100,,167.0481292,280.2,240.4,134.00,131.00,0.00,131.00,40.00,56.00,16.00
2.2,2,2,PIJE,HP,2020,September,,26,53,42,2,1,319.4,250.5,364.3,276.1,2nd ignition:14:42:27 to14:42:55 with max temps of345.1 and273.8,10,-0.982,7.2069,11.3455,8.7279,9.6706,,,,172.0973044,298.7,241.1,99.00,48.00,31.00,79.00,31.00,129.00,67.00
2.2,2,3,PIJE,HP,2020,September,,27,51,42,1,1,304.7,252.8,340.7,272.8,a lot (almost all) of sample falls off of mesh as it ignites -- take flam. Metrics with grain of salt?,10,-1.134,7.2006,9.9726,8.2333,10.1237,,,,168.4225816,312.7,267.3,104.00,38.00,61.00,99.00,17.00,108.00,30.00
2.2,2,4,PIJE,HP,2020,September,,26,53,38,1,1,293.8,249.1,358,286.5,"part of sample hanging off of wire mesh, so spread metric may be off; SUPER long flame (real, not mistake)",10,-1.42,7.2154,10.6134,8.4254,10.6163,,,,180.8264463,300,255.8,167.00,81.00,7.00,88.00,96.00,132.00,29.00
2.2,2,5,PIJE,HP,2020,September,,23,58,37,1,0,290.6,220.5,345.2,249.6,only half burned,5,-2.294,7.2836,8.9669,7.9526,11.1927,,,,151.6143498,285.7,232.8,81.00,73.00,0.00,73.00,45.00,255.00,210.00
2.2,2,6,PIJE,HP,2020,September,,26,52,45,1,1,222.7,217.7,237.9,296,,10,-3.118,7.237,10.7682,8.8251,10.31,,,,122.3537561,221.7,207.6,136.00,40.00,57.00,97.00,47.00,134.00,30.00
2.2,2,7,PIJE,HP,2020,September,,22,65,39,1,1,297.2,227.4,320.5,308.4,,10,-3.196,7.2068,8.7063,,7.6777,,,Dry weight written somewhere else? ,-120.8067381,260.7,228.2,148.00,70.00,42.00,112.00,49.00,123.00,32.00
2.2,2,8,PIJE,HP,2020,September,,23,64,32,1,1,257.2,215.1,287.5,255.1,,10,-4.04,7.2222,8.4055,7.7074,6.4682,,,,143.8788129,246.3,206.9,184.00,96.00,75.00,171.00,29.00,183.00,79.00
2.2,2,9,PIJE,HP,2020,September,,22,67,,2,1,264.3,201.1,398.9,342.8,,10,-3.999,7.2457,11.9052,9.1551,9.0569,,,,144.0295381,251.3,204.6,115.00,109.00,3.00,112.00,22.00,120.00,95.00
2.2,2,10,PIJE,HP,2020,September,,23,70,,1,1,312.1,214.9,411.1,295.5,2nd ignition:13:49:07 to13:49:10 w/ max temps of400.4 and269.1;3rd ignition:13:49:20 to13:50:06 w/ max temps of334.7 and259.8,10,-4.986,7.2481,9.1637,8.1333,6.6604,,,,116.4030728,300.3,223.4,109.00,95.00,12.00,107.00,28.00,144.00,104.00
2.2,2,11,PIJE,HP,2020,September,,23,66,,1,1,304,211.2,401,300.7,gpe,10,-4.132,7.2505,9.9068,8.026,7.3704,,,,242.5274017,279.1,213.2,101.00,56.00,40.00,96.00,33.00,322.00,249.00
2.2,2,7.5,PIJE,HP,2020,September,Yellow0633: empty,22,64,38,1,1,258.7,221.2,286.3,263.1,,10,-2.793,7.2066,10.7421,8.6291,10.9739,,,,148.5413005,249,224,,75.00,40.00,115.00,33.00,151.00,78.00
2.3,2,1,PIJE,HP,2020,September,,25,54,34,1,1,289.3,226.7,328.7,308.8,"gpe, flame, surface temp. out of frame",10,-0.331,7.2225,10.1815,8.3604,9.2766,100,100,,160.0404253,316.6,265.6,92.00,52.00,12.00,64.00,53.00,183.00,118.00
2.3,2,2,PIJE,HP,2020,September,,27,52,35,1,0,344.3,258.9,381.5,281.2,needles hanging off of wire mesh,10,-1.221,7.2341,11.4267,8.7369,9.8631,,,,178.985893,331.1,269.4,120.00,101.00,0.00,101.00,77.00,79.00,2.00
2.3,2,3,PIJE,HP,2020,September,,27,51,42,1,1,317,260.7,348.9,282.3,,10,-2.89,7.2216,9.9287,8.2752,8.7096,,,,156.9381169,318.1,272.9,64.00,49.00,4.00,53.00,17.00,-3445.00,-3466.00
2.3,2,4,PIJE,HP,2020,September,,26,51,37,1,0,309.6,242.6,419.4,306.6,Only spread to6 cm,10,-2.032,7.2377,8.2546,7.6728,8.7288,,,,133.716387,302.2,255.1,99.00,83.00,0.00,83.00,48.00,82.00,34.00
2.3,2,5,PIJE,HP,2020,September,,24,58,31,1,1,277,223.7,327.1,246.2,gpe ,10,-3.521,7.2433,8.1663,7.6256,6.1075,,,,141.4334292,277.5,231.1,80.00,60.00,1.00,61.00,29.00,153.00,123.00
2.3,2,7,PIJE,HP,2020,September,,22,65,33,1,1,252.4,215,269.4,292.9,only75% of sample burned,7.5,-2.687,7.2238,8.6447,,8.5106,,,Dry weight written somewhere else? ,-119.6697029,260.6,223.6,93.00,67.00,21.00,88.00,30.00,105.00,54.00
2.3,2,8,PIJE,HP,2020,September,,22,68,0,0,1,,,,,gpe,10,-3.747,7.2021,9.2802,8.1749,1.0618,,,"Appears to be entered correctly, must have been a small sample? ",113.620477,261.4,197.5,-36964.00,13.00,-36977.00,-36964.00,0.00,440.00,37417.00
2.3,2,9,PIJE,HP,2020,September,,22,68,,1,0,275.1,203.1,327.6,269.2,,10,-5.499,7.2276,10.3025,8.5641,7.9639,,,,130.0710812,254.2,211.6,89.00,83.00,0.00,83.00,50.00,71.00,21.00
2.3,2,7.5,PIJE,HP,2020,September,,23,64,36,1,0,246.8,213.9,272.2,251.3,,10,-2.839,7.2242,9.35,8.0574,9.2301,,,,155.1368219,248.5,225.3,101.00,95.00,0.00,95.00,71.00,110.00,39.00
1.1,1,1,QUKE,HP,2020,September,,25,55,10,2,0,267.7,213.9,271,220.1,"gpe, even with manual ignition, struggled to burn (i.e. had to manually ignite multiple times and full sample never ignited)",10,-0.129,7.2101,8.192,7.6146,1.7941,,,,142.7441286,271.4,224.9,,-50980.00,51368.00,388.00,14.00,51439.00,57.00
1.1,1,2,QUKE,HP,2020,September,,26,51,18,2,1,245.3,209,257.8,212.5,gpe,10,-0.837,7.2341,8.3228,7.7029,1.8811,,,,132.2312287,253.3,215.9,,110.00,266.00,376.00,10.00,281.00,5.00
1.1,1,3,QUKE,HP,2020,September,,24,57,48,1,0,234.5,199.2,246.2,246,,10,-4.02,6.1749,7.5109,6.8417,2.5861,,,,100.359928,228.2,213.1,30.00,28.00,0.00,28.00,10.00,44.00,34.00
1.1,1,4,QUKE,HP,2020,September,A0298 glow continues,25,53,35,1,0,248.7,199.9,320,262,end of glow time in next video,10,-1.088,6.1658,8.1709,7.0325,,,,Forgot to weight flam wieght - take averga? ,131.3487943,225.9,215.7,36.00,34.00,0.00,34.00,10.00,327.00,317.00
1.1,1,5,QUKE,HP,2020,September,,26,51,25,1,0,237.9,213.3,241.7,235.3,may have kept glowing another second or so? Check lower cam,10,-1.986,6.2038,8.2906,7.1569,2.8767,,,,118.9486937,240.5,223.7,29.00,23.00,0.00,23.00,17.00,124.00,107.00
1.1,1,6,QUKE,HP,2020,September,,24,56,34,1,0,233,218.8,235.7,229.6,,10,-3.968,6.1882,7.2863,6.7483,1.8023,,,,96.05427602,233.3,222.3,23.00,19.00,0.00,19.00,16.00,60.00,44.00
1.1,1,7,QUKE,HP,2020,September,,22,61,34,1,0,293.7,226.5,297.4,249.5,,10,-3.36,6.1626,7.2001,6.6673,1.471,,,,105.567664,307.4,233.7,23.00,22.00,0.00,22.00,8.00,247.00,239.00
1.1,1,8,QUKE,HP,2020,September,,22,64,33,1,0,263.8,224.2,284.7,280.2,,10,-2.638,7.2021,8.0777,7.6271,1.8662,,,,106.0235294,264.4,233.3,48.00,46.00,0.00,46.00,6.00,42.00,36.00
1.1,1,9,QUKE,HP,2020,September,,22,65,42,1,1,268.4,208.1,270.9,224.3,,10,-4.464,-7.2294,8.4014,7.8316,1.9871,,,,3.783281323,286.7,219.7,23.00,11.00,10.00,21.00,15.00,142.00,117.00
1.1,1,10,QUKE,HP,2020,September,"B0327 empty, Y0694 definitetly1.1-10 at16:01ish",23,63,38,1,0,250.3,214.2,274.4,239.3,Might not be1.1-10,10,-10,,,,,,,,,256.1,223.6,20.00,19.00,0.00,19.00,11.00,172.00,161.00
1.1,1,10,QUKE,HP,2020,September,why two1.1-10?,21,69,44,1,0,273,205,321.7,235.3,,10,-8.9,7.2371,8.3572,8.1529,1.6867,,,,22.30836427,292.6,213.6,12.00,11.00,0.00,11.00,13.00,405.00,392.00
1.1,1,11,QUKE,HP,2020,September,,23,64,30,1,0,253.8,207.1,298.1,286.5,,10,-5.282,7.2237,8.022,7.6533,1.596,,,,85.82402235,257,215.8,23.00,18.00,0.00,18.00,15.00,39.00,24.00
1.1,1,12,QUKE,HP,2020,September,,23,65,32,1,0,268.3,224.2,295.4,279.9,,10,-4.76,7.2279,7.8215,7.544,1.807,,,,87.78867447,267.8,223.8,15.00,13.00,0.00,13.00,10.00,248.00,238.00
1.1,1,13,QUKE,HP,2020,September,,26,56,36,1,0,246.8,199.2,256.3,239.7,,10,-10,7.2033,8.024,7.8923,1.3171,,,,19.11465893,247,200.3,14.00,8.00,0.00,8.00,12.00,247.00,235.00
1.2,1,1,QUKE,HP,2020,September,,25,54,48,1,0,248.4,209,256.4,217.5,"difficulties loading sample, start time is last posiiton it was put into before being left alone, started loading at14:17:35",10,-0.49,7.3875,8.7118,7.9828,2.911,,,,122.4592642,251.8,220.6,33.00,32.00,0.00,32.00,8.00,58.00,50.00
1.2,1,2,QUKE,HP,2020,September,Missing lower,26,50,,1,0,265.2,191.7,348,225.3,,10,-0.539,7.2417,8.9086,7.7863,3.8445,,,,206.0778553,249,206.8,33.00,31.00,0.00,31.00,13.00,69.00,56.00
1.2,1,3,QUKE,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-3.71,6.1368,7.1488,6.6666,2.19,,,,91.01547754,228,207.1,-62473.00,274.00,-62747.00,-62473.00,0.00,188.00,62935.00
1.2,1,4,QUKE,HP,2020,September,,25,53,40,1,0,234,208.3,241,226.3,,10,-0.46,6.1167,7.2026,6.59,4.181,,,,129.4316501,233.4,219.4,30.00,23.00,0.00,23.00,17.00,213.00,196.00
1.2,1,5,QUKE,HP,2020,September,,26,52,36,1,0,232.7,211.8,246,227.9,,10,-0.681,6.1873,7.5049,6.7662,2.1677,,,,127.6040767,234.8,223.9,38.00,26.00,0.00,26.00,14.00,226.00,212.00
1.2,1,6,QUKE,HP,2020,September,,25,56,26,1,0,228.6,211.6,235,220,,10,-0.867,6.1312,7.5938,6.8376,2.5971,,,,107.0498301,226.2,223.1,48.00,47.00,0.00,47.00,21.00,126.00,105.00
1.2,1,7,QUKE,HP,2020,September,,23,60,42,1,0,282.5,236.6,283.5,253.6,only half of sample ignited,5,-1.95,6.1486,7.229,6.6991,2.5451,,,,96.25794732,287.3,236.4,32.00,30.00,0.00,30.00,5.00,263.00,258.00
1.2,1,8,QUKE,HP,2020,September,,,,,,,,,,,,10,-3.872,7.2438,8.3507,7.8314,3.2815,,,,88.37644656,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.2,1,9,QUKE,HP,2020,September,Blue0635 empty,22,65,40,1,0,264.6,221.6,272.9,256.4,tiny flame,10,-9.5,-7.1712,8.1544,7.8928,1.8817,,,,1.736590547,261.9,227,12.00,10.00,0.00,10.00,12.00,120.00,108.00
1.2,1,10,QUKE,HP,2020,September,,22,67,36,1,0,252,206,271.1,247.8,,10,-6.8,7.2371,8.3572,8.0597,1.5611,,,,36.16581571,256.5,208.4,19.00,19.00,0.00,19.00,7.00,415.00,408.00
1.2,1,11,QUKE,HP,2020,September,,26,56,41,1,0,274.2,220.3,337.9,266.7,,10,-10,7.2097,7.9432,7.8301,1.4808,,,,18.23017408,272.9,224.3,9.00,7.00,0.00,7.00,8.00,196.00,188.00
1.2,1,8.5,QUKE,HP,2020,September,,22,66,42,1,1,282.5,212.2,284.6,228.2,,10,-2.961,7.1773,8.6137,7.904,3.1963,,,,97.66065777,290.7,217.9,24.00,14.00,7.00,21.00,10.00,115.00,98.00
1.3,1,1,QUKE,HP,2020,September,,26,53,0,0,1,,,,,gpe,10,-0.185,7.2405,8.5803,7.8217,2.5616,,,,130.5230557,256.1,215.9,-51823.00,124.00,-51947.00,-51823.00,0.00,275.00,52222.00
1.3,1,2,QUKE,HP,2020,September,Missing lower,26,50,,2,1,298.2,224,291.3,223.3,gpe,10,-0.472,7.2263,8.4503,7.7623,2.6022,,,,128.358209,249.4,205.1,,249.00,139.00,388.00,12.00,156.00,5.00
1.3,1,3,QUKE,HP,2020,September,,25,54,46,1,0,228.4,202.5,252.6,272,,10,-3.19,6.1458,7.5038,6.84,1.8545,,,,95.62085854,227.8,218,27.00,26.00,0.00,26.00,7.00,127.00,120.00
1.3,1,4,QUKE,HP,2020,September,,25,53,0,0,1,,,,,gpe,10,-0.502,6.1454,7.6578,6.7714,1.8684,,,,141.5974441,233.2,211.4,-67380.00,151.00,-67531.00,-67380.00,0.00,266.00,67797.00
1.3,1,5,QUKE,HP,2020,September,labelled as1.4 -5 in video,25,52,48,1,0,234.6,214.2,241.2,247.7,check lower cam for glow end time,10,-4.84,6.1269,7.3188,6.7598,1.7293,,,,88.32358982,235.3,223.8,21.00,20.00,0.00,20.00,8.00,-71599.00,-71607.00
1.3,1,6,QUKE,HP,2020,September,,25,56,42,1,0,234.8,220.6,234.5,259.7,,10,-3.898,6.1853,6.7639,6.4972,1.6469,,,Reweighed fresh weight in am (there was some confusion over if it was entered correctly); newer wt:6.7574,85.5081757,233.8,231.4,22.00,21.00,0.00,21.00,11.00,277.00,266.00
1.3,1,7,QUKE,HP,2020,September,,22,62,48,1,0,272.4,224,285.6,246,,10,-1.85,6.1594,7.7376,6.9316,2.4259,,,,104.3771044,279.9,236.5,31.00,28.00,0.00,28.00,10.00,240.00,230.00
